GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
{536A8AD8-71E8-4A4A-88F9-6D7D511205C0},SOM,Somalia,South,Shabelle Hoose (Lower),Afgooye/Aw Dheegle,NA,NA,NA,45.06684727943951,2.222599979063675,45.06684727943951,2.222599979063675,0,Not applicable,L,4070.236364941121,0.0,4070.236364941121,208404,238922,270380,304394,350548,51.20194045610782,58.699785117628224,66.42857459800403,74.78533743688453,86.1247280426848,240946.96824998266,121161.04681326356,119785.9214367191,45658.83785011572,37307.23532259812,31931.19304836538,25279.91066558199,20328.953587962023,16478.210341019658,13477.632326873612,11227.194945942165,9376.840482049973,7676.510016457322,6301.250468754158,5126.019478497569,3950.7884882409808,6826.391227523985,2800.5649379871293,4025.8262895368557,2050.4191443433133,1975.4071451935424,1150.2338711122927,825.1732740812496,0.0,0.0,22656.740642480247,18580.52792203402,15904.7318417411,12628.757201382477,10178.028081114195,8277.462640906138,6802.023680744622,5676.68888062143,4776.421040522878,3926.1680804297994,3275.9746403586228,2675.7960802929206,2075.6175202272193,3726.1085604079,1500.4464001642548,2225.662160243645,1125.3348001231911,1100.3273601204537,625.1860000684395,475.1413600520141,0.0,0.0,23002.097207635474,18726.707400564097,16026.46120662428,12651.153464199511,10150.925506847829,8200.747700113518,6675.6086461289915,5550.506065320735,4600.419441527095,3750.341936027523,3025.275828395535,2450.2233982046487,1875.1709680137615,3100.2826671160856,1300.1185378228747,1800.1641292932109,925.0843442201223,875.0797850730887,525.0478710438532,350.0319140292355,0.0,0.0
{E35B7937-2EE6-466C-90DF-46E77DA14CA2},SOM,Somalia,South,Shabelle Hoose (Lower),Qoryooley,NA,NA,NA,44.43379294960141,1.921834813065665,44.43379294960141,1.921834813065665,0,Not applicable,L,3277.077048734991,0.0,3277.077048734991,132108,151454,171395,192956,222214,40.3127537239309,46.216185261333386,52.30118103758392,58.880519783471186,67.80859793509539,152737.15176271976,76804.4243480482,75932.72741467167,28943.30190860596,23649.190959743828,20241.298382027846,16025.026502392087,12886.59696319739,10445.596937426999,8543.519717484482,7116.95934911658,5944.012984117659,4866.1673724619095,3994.3853875035534,3249.402226192973,2504.4190648823924,4327.274007566207,1775.2882099387984,2551.9857976274084,1299.7680871494977,1252.2177104779107,729.1373973729657,523.0803131049449,0.0,0.0,14362.18956848951,11778.263630670757,10082.066849403234,8005.414715328039,6451.888691363389,5247.113407472437,4311.82733182025,3598.4735453058706,3027.7905160943674,2488.812099616836,2076.652134075194,1696.196781267525,1315.7414284598558,2361.993648680946,951.138382019173,1410.8552666617732,713.3537865143796,697.5014801473935,396.3076591746554,301.1938209727381,0.0,0.0,14581.112340116451,11870.927329073069,10159.231532624612,8019.611787064048,6434.708271834,5198.483529954561,4231.692385664232,3518.4858038107095,2916.2224680232907,2377.3552728450736,1917.7332534283591,1553.2054449254483,1188.6776364225368,1965.280358885261,824.1498279196255,1141.1305309656354,586.4143006351181,554.7162303305172,332.8297381983103,221.88649213220685,0.0,0.0
{19225B42-3A43-42A3-8884-F6856196EBAC},SOM,Somalia,South,Bay,Baydhaba/Bardaale,NA,NA,NA,43.64141618466737,3.253562173442989,43.64141618466737,3.253562173442989,0,Not applicable,L,13315.823680114408,0.0,13315.823680114408,315455,361651,409267,460753,530616,23.69023558573356,27.15949149582707,30.73538744818252,34.60191506501243,39.84853004567878,364715.2182507094,183398.35505270667,181316.86319800277,69112.60653133332,56471.00095028041,48333.424264370085,38265.54948054151,30771.41330514603,24942.64246010705,20400.744824889,16994.31574006889,14193.481859314452,11619.735439672591,9538.040493540113,7759.123621418563,5980.2067492970145,10332.932530730512,4239.142994833403,6093.789535897109,3103.6666332266996,2990.12290267041,1741.0793768811336,1249.0435257892764,0.0,0.0,34294.92459809128,28124.866419847487,24074.582830448187,19115.824417258387,15406.218886780522,12529.381944777278,10296.048002958973,8592.65770835179,7229.945472666043,5942.9394722961715,4958.7584131898,4050.2835893993015,3141.808765608804,5640.114531032673,2271.187059476244,3368.927471556429,1703.390294607183,1665.5371769492456,946.327941448435,719.2092355008106,0.0,0.0,34817.68193324204,28346.134530432922,24258.841433921898,19149.725063283124,15365.194418365509,12413.260515329772,10104.696821930027,8401.658031717101,6963.536386648409,5676.79596737642,4579.282080350312,3708.840032019261,2838.39798368821,4692.81799969784,1967.9559353571588,2724.862064340681,1400.2763386195168,1324.5857257211646,794.7514354326987,529.8342902884659,0.0,0.0
{F149E58F-9474-49FB-A4C3-F9B13F3940B2},SOM,Somalia,Central,Mudug,Galdogob,NA,NA,NA,47.197917725435104,7.024082000863752,47.197917725435104,7.024082000863752,0,Not applicable,L,1871.908685056906,0.0,1871.908685056906,39801,45630,51637,58133,66948,21.262255107700433,24.376189054656184,27.585213110131082,31.055467856987242,35.76456508505637,46016.32768691217,23139.475352368572,22876.852334543597,8719.977095269654,7124.978488695066,6098.255783916631,4827.9862640827005,3882.446816534106,3147.0274652284597,2573.973642837821,2144.1825368863338,1790.799724204233,1466.0686663742204,1203.4200243875491,978.9730651738786,754.5261059602078,1303.7120073613078,534.85509625167,768.8569111096376,391.591394267841,377.26551684179657,219.67298079789197,157.5925360439046,0.0,0.0,4327.010251650346,3548.530482313694,3037.5038852644816,2411.8545000920803,1943.8114485890626,1580.8392861989673,1299.0582653961303,1084.1405376651528,912.206355480371,749.8240723058547,625.6493851724009,511.026597049213,396.4038089260251,711.616476264792,286.55697030796995,425.0595059568221,214.91772773097745,210.14177822584463,119.3987376283208,90.74304059752382,0.0,0.0,4392.966843619309,3576.448006381372,3060.751898652149,2416.13176399062,1938.635367945043,1566.1881790294926,1274.9153774416907,1060.0419992211812,878.5933687238619,716.2445940683656,577.7706392151482,467.94646812466556,358.1222970341828,592.0955310965155,248.2981259437001,343.7974051528155,176.67366653686355,167.12373861595196,100.27424316957118,66.84949544638079,0.0,0.0
{52D038EC-D152-4D40-820E-C7E8896A05CF},SOM,Somalia,South,Juba Hoose (Lower),Badhaadhe,NA,NA,NA,41.443572097256286,-0.8460939642145757,41.443572097256286,-0.8460939642145757,0,Not applicable,L,9828.390743471738,24.917815098733705,9803.472928373005,38036,43606,49348,55556,63979,3.879849546982173,4.448015547000332,5.033726349891584,5.666971328008771,6.526156645450953,43975.73521188846,22113.356110491965,21862.37910139649,8333.290009675744,6809.021561674308,5827.828840069709,4613.889378580751,3710.279845445003,3007.4726400818063,2459.8308698155806,2049.098835735363,1711.3867717768048,1401.0559015828621,1150.0544046282712,935.5605381326803,721.0666716370893,1245.8989430524798,511.1369653294222,734.7619777230576,374.22628730268275,360.53569042037486,209.93158998913128,150.6041004312436,0.0,0.0,4135.129130259178,3391.17101962756,2902.8058795196885,2304.9008949016393,1857.6131964850833,1510.7370222028565,1241.4515711153383,1036.0643626587566,871.7545958934913,716.573149504074,597.904984618049,488.3651401078721,378.8252955976952,680.0598680006817,273.8496112754423,406.21025672523933,205.3872084565817,200.82304826865766,114.10400469810095,86.71904357055672,0.0,0.0,4198.160879416567,3417.8505420467486,2925.022960550021,2308.988483679112,1852.6666489599197,1496.7356178789498,1218.3792987002425,1013.0344730766064,839.6321758833134,684.482752078788,552.1494200102223,447.19539802480824,342.241376039394,565.8390750517981,237.28735405397987,328.5517209978183,168.83907884610107,159.7126421517172,95.82758529103032,63.88505686068689,0.0,0.0
{E9E71E8B-37B9-48CE-92DF-32AEC99FC4A8},SOM,Somalia,North-East,Bari,Qandala,NA,NA,NA,50.08626934697396,11.039788062329592,50.08626934697396,11.039788062329592,0,Not applicable,L,8090.676380665167,0.0,8090.676380665167,41838,47965,54280,61108,70374,5.1711374959926815,5.928428940085304,6.70895700756448,7.552891393114412,8.698160288326138,48371.032556306505,24323.547137891546,24047.485418414963,9166.187680932675,7489.571284013497,6410.310076621192,5075.039502288797,4081.1157865192436,3308.0642378042694,2705.686636358744,2253.902658292557,1882.436867858638,1541.0889733197416,1265.0003184656002,1029.0681674874531,793.1360165093056,1370.4243498347957,562.2242054976994,808.2001443370964,411.629546142304,396.57059819479235,230.91388296371787,165.6567152310745,0.0,0.0,4548.428009686221,3730.112595140025,3192.9362187201295,2535.2716831032476,2043.278366382221,1661.7325289250987,1365.532470899175,1139.6171724048259,958.8849336093471,788.1933747469502,657.664535616882,537.176376419896,416.68821722290994,748.0306550146215,301.220397992465,446.81025702215646,225.91529849434878,220.8949585278077,125.50849916352709,95.3864593642806,0.0,0.0,4617.759671246454,3759.458688873472,3217.373857901062,2539.76781918555,2037.8374201370223,1646.3317088791705,1340.154165459569,1114.2854858877315,923.5519342492909,752.8955985727914,607.3357828487184,491.8917910675571,376.4477992863957,622.3936948201742,261.00380750523436,361.38988731493987,185.71424764795523,175.67563966698467,105.40538380019079,70.27025586679387,0.0,0.0
{9F8D1D9F-1B44-4ADD-A2B4-A70CAC85A6A7},SOM,Somalia,North-West,Woqooyi Galbeed,Hargeysa,NA,NA,NA,44.278081477296176,9.505469140774153,44.278081477296176,9.505469140774153,0,Not applicable,L,13353.28548208435,0.0,13353.28548208435,551277,632006,715217,805192,927283,41.28399716606296,47.32962542049603,53.561125534205225,60.29916765280716,69.44231075147043,637361.3622992617,320499.44606228295,316861.9162369788,120778.35759675695,98686.40598191875,84465.51060161905,66871.30540651712,53774.86028169966,43588.73932918567,35651.50523708801,29698.569430103627,24803.94697268687,20306.173251854227,16668.288512297146,13559.526321153437,10450.764130009728,18057.40924637149,7408.152495328823,10649.256751042667,5423.840559667363,5225.416191375305,3042.6389357772578,2182.777255598047,0.0,0.0,59932.40415529996,49149.863451863,42071.75391034303,33406.031013715765,26923.276480361023,21895.834189187957,17992.951357882554,15016.176317056394,12634.75628439547,10385.63736466015,8665.722896627258,7078.109541519974,5490.49618641269,9856.432912957722,3969.03338776821,5887.399525189511,2976.7750408261572,2910.624484363354,1653.7639115700874,1256.8605727932666,0.0,0.0,60845.95344145699,49536.542530055754,42393.756691276016,33465.27439280135,26851.583801338635,21692.90513999771,17658.553879205454,14682.393113047234,12169.1906882914,9920.535887194075,8002.565615669888,6481.416779633463,4960.267943597038,8200.97633341377,3439.119107560613,4761.857225853157,2447.0655188412056,2314.791707011951,1388.8750242071706,925.9166828047804,0.0,0.0
{6E6CA0E0-53EC-442D-AD58-168B011A0464},SOM,Somalia,South,Hiraan,Bulo Burto/Maxaas,NA,NA,NA,45.53719080523171,3.901083348952339,45.53719080523171,3.901083348952339,0,Not applicable,L,16142.61293770612,0.0,16142.61293770612,109303,125309,141808,159647,183854,6.771084732180418,7.7626218558026405,8.784699264439592,9.889786778390413,11.389358136101466,126371.05813813848,63546.13964277466,62824.91849536383,23946.994205340983,19566.773710279296,16747.16508135767,13258.72279551888,10662.061425427597,8642.436516806514,7068.703419321495,5888.401566314267,4917.9338603662745,4026.1502380941474,3304.8587210433234,2688.477511210574,2072.096301377824,3580.2827856796403,1468.8309098407972,2111.451875838843,1075.3969588383877,1036.0549170004556,603.2708045862621,432.7841124141935,0.0,0.0,11882.931375924423,9745.052993721685,8341.660436079397,6623.488239339773,5338.138046358985,4341.335855884089,3567.502576436472,2977.290753128967,2505.1212944829635,2059.1834724284045,1718.1721967396243,1403.3925576422885,1088.6129185449527,1954.2569260626262,786.9490977433395,1167.3078283192867,590.2118233075045,577.0960050117822,327.89545739305805,249.2005476187241,0.0,0.0,12064.062829416558,9821.720716557611,8405.504645278275,6635.234556179107,5323.923379068611,4301.100660922425,3501.2008428850227,2911.1108131853002,2412.8125658833114,1966.966765665743,1586.6865243036991,1285.0849535682855,983.4833828328715,1626.0258596170142,681.8818120974577,944.1440475195567,485.1851355308833,458.9589119886734,275.375347193204,183.58356479546939,0.0,0.0
{D656DA86-1A71-4820-91E8-ADF46F2BF16F},SOM,Somalia,Central,Galgaduud,Ceel Dheer,NA,NA,NA,47.047194071992635,4.051689655629064,47.047194071992635,4.051689655629064,0,Not applicable,L,10407.421285774062,0.0,10407.421285774062,71867,82391,93239,104969,120885,6.9053608984038375,7.9165623969330925,8.958895526545916,10.085975874108456,11.615269208448215,83089.55684134453,41781.881545414086,41307.67529593045,15745.259757412188,12865.244466219412,11011.33871521246,8717.671732697298,7010.354838412239,5682.442093868856,4647.70528321677,3871.65134056334,3233.5643228230074,2647.212455040415,2172.9599371920513,1767.6864329190153,1362.412928645979,2354.052537121519,965.7631357342254,1388.2894013872933,707.0784881830817,681.2109132042117,396.65335201673145,284.5575611874803,0.0,0.0,7813.082493322016,6407.417541432956,5484.68042577572,4354.974237447702,3509.8505240420095,2854.4484605845337,2345.6494902688614,1957.5824790111456,1647.1288700049724,1353.9226837213648,1129.7061883280178,922.7371156572359,715.768042986454,1284.9329928311045,517.4226816769548,767.5103111541496,388.06701125771605,379.4432998964335,215.59278403206446,163.850515864369,0.0,0.0,7932.177264090173,6457.826924786456,5526.65828943674,4362.697495249596,3500.5043143702287,2827.9936332843226,2302.055792947909,1914.0688615521944,1586.4354528180347,1293.28977131905,1043.2537488640337,844.9493172617794,646.644885659525,1069.1195442904145,448.3404540572707,620.779090233144,319.0114769253657,301.76761330777833,181.060567984667,120.70704532311133,0.0,0.0
{6041A18A-496E-4EC1-81D5-BD00D1A32660},SOM,Somalia,North-West,Awdal,Lughaye,NA,NA,NA,43.578895888321206,10.630132676428456,43.578895888321206,10.630132676428456,0,Not applicable,L,3423.0732900761213,0.0,3423.0732900761213,35540,40744,46109,51909,59780,10.382482929312236,11.902754205737134,13.470059239945353,15.164443060710997,17.46383875954658,41089.543066511935,20662.024042784815,20427.51902372712,7786.363936576944,6362.135467460903,5445.3398665081995,4311.073036342637,3466.768725153893,2810.087789790724,2298.388553929135,1914.6134670131873,1599.0659422419712,1309.1025432388112,1074.574643496354,874.1583247604115,673.7420060244689,1164.128763974295,477.590294934096,686.5384690401991,349.6652659621135,336.8732030780855,196.15347114305382,140.7197319350317,0.0,0.0,3863.734526886077,3168.603480658229,2712.29046258228,2153.6268610126594,1735.695311746836,1411.5851306835448,1159.9732795949371,968.0659355443041,814.5400603037978,669.5434003544307,558.6636015696205,456.3130180759495,353.9624345822786,635.4265391898738,255.87645873417736,379.5500804556964,191.907344050633,187.64273640506337,106.61519113924055,81.02754526582282,0.0,0.0,3922.629409690867,3193.531986802674,2733.0494039259197,2157.4461753299775,1731.073413407057,1398.502659107179,1138.4152743341976,946.5475314688833,784.5258819381736,639.5591428843805,515.9110419267336,417.845306684462,319.7795714421903,528.7022247844213,221.71383619991863,306.9883885845027,157.75792191148054,149.23046667302214,89.53828000381327,59.69218666920886,0.0,0.0
{8E34B249-EFFC-44CF-92B7-C3D4C64AB098},SOM,Somalia,South,Bakool,Ceel Barde,NA,NA,NA,43.992709020959325,4.668856184955551,43.992709020959325,4.668856184955551,0,Not applicable,L,7887.629574799221,0.0,7887.629574799221,28723,32929,37265,41953,48314,3.641524963566908,4.174765014980842,4.7244865705992005,5.318834968371079,6.125287647173749,33208.28099761112,16698.90315600536,16509.377841605758,6292.884813466062,5141.833337166014,4400.8855518735545,3484.1790418635555,2801.818209374736,2271.093275490349,1857.5415359821136,1547.3771979275925,1292.3538978694464,1058.0075091171416,868.4637027082906,706.4886372198109,544.5135717313312,940.8407158211267,385.9851322812427,554.8555835398839,282.5970195964024,272.25856394348153,158.52986191234123,113.7287020311403,0.0,0.0,3122.6431907824267,2560.8431465246613,2192.0541604168034,1740.5461493875557,1402.776797625218,1140.833218707487,937.4822824424062,782.3841107148022,658.3055733327192,541.1202880274184,451.50801102924714,368.78898610785836,286.0699611864695,513.5472797202888,206.79756230347198,306.7497174168168,155.09817172760398,151.6515456892128,86.16565095978,65.4858947294328,0.0,0.0,3170.241622683636,2580.990190641352,2208.8313914567507,1743.632892476,1399.041411749518,1130.2600567828615,920.0592535397075,764.9930872127904,634.0483245367273,516.8872210897233,416.95569167904347,337.6996511119526,258.44361054486166,427.2934361008379,179.18756997777072,248.1058661230672,127.49884786879842,120.60701825426875,72.36421095256125,48.24280730170751,0.0,0.0
{A6B7E532-1973-40BE-B088-81758BA13585},SOM,Somalia,South,Shabelle Dhexe (Middle),Adan Yabaal,NA,NA,NA,46.54782714327076,3.5306083668504518,46.54782714327076,3.5306083668504518,0,Not applicable,L,4083.9655433655626,0.0,4083.9655433655626,61934,71003,80352,90460,104177,15.165162228318092,17.385798005897723,19.67499459698736,22.150039964698784,25.50878524654461,71605.10694426465,36006.884741299866,35598.22220296479,13568.985702349091,11087.039585814247,9489.376478536902,7512.73493872063,6041.399509209713,4897.027849276062,4005.3100112884813,3336.5204826077083,2786.6284037236346,2281.320759831495,1872.618348240087,1523.3608275800689,1174.1033069200505,2028.6807401664828,832.2775478165441,1196.4031923499388,609.347704922953,587.0554874269859,341.828826277075,245.22666114991094,0.0,0.0,6733.175970199727,5521.798836488297,4726.600349941531,3753.0395860384792,3024.726953500319,2459.913075205419,2021.4391433712206,1687.0098733281877,1419.4664572937616,1166.786564372359,973.5607639030511,795.1984865467668,616.8362091904827,1107.3324719202642,445.90569339071044,661.4267785295538,334.4292700430328,326.9975084865209,185.794038912796,141.20346957372496,0.0,0.0,6835.809732149364,5565.240749325951,4762.776128595372,3759.6953526821508,3016.672555709394,2437.114774070643,1983.870867917261,1649.5106092795206,1367.161946429873,1114.5341954591356,899.057584337036,728.162341033302,557.2670977295678,921.3482682462188,386.3718544258337,534.9764138203851,274.91843487992014,260.057978940465,156.03478736427897,104.02319157618598,0.0,0.0
{361963CB-F80A-46BC-9DF3-0B95D2651DCF},SOM,Somalia,South,Juba Hoose (Lower),Jamaame,NA,NA,NA,42.80229304614759,0.11687773472011263,42.80229304614759,0.11687773472011263,0,Not applicable,L,2065.6398666805094,6.396076993729103,2059.2436136388746,127131,145748,164937,185687,213842,61.73674603528221,70.77744422013758,80.0959142995913,90.17242970678629,103.84492567254892,146982.9768861331,73910.9168818306,73072.0600043025,27852.900400093502,22758.238241942945,19478.733614548735,15421.304331116085,12401.111070377247,10052.072567130574,8221.653649218752,6848.837099802962,5720.079973814767,4682.84080314506,3843.902078243703,3126.9851951163964,2410.068311989091,4164.249549593292,1708.406520065465,2455.8430295278267,1250.8010035935351,1205.0420259342914,701.6680878754225,503.3739380588688,0.0,0.0,13821.112630534268,11334.532764334392,9702.238005540614,7703.821057858505,6208.8221198978445,5049.435188418149,4149.384807401017,3462.905703235407,2913.7224199029197,2395.0493189777926,1998.4169476821073,1632.2947587937822,1266.1725699054573,2273.008589348351,915.3054722208125,1357.7031171275385,686.4791041656093,671.2240129619291,381.3772800920052,289.8467328699239,0.0,0.0,14031.787769559236,11423.705477608553,9776.49560900812,7717.483273257581,6192.288950479403,5002.637378712424,4072.2688418177354,3385.931396567555,2806.3575539118474,2287.791484167267,1845.4851305615953,1494.6904363226145,1143.8957420836334,1891.2409602449407,793.1010478446526,1098.139912400288,564.3218994279258,533.8180129723622,320.29080778341734,213.52720518894492,0.0,0.0
{717C2697-F27F-4B88-8621-BCFA6206AE91},SOM,Somalia,South,Shabelle Hoose (Lower),Baraawe,NA,NA,NA,43.82948813600332,1.083928002572343,43.82948813600332,1.083928002572343,0,Not applicable,L,2847.0138202625503,0.0,2847.0138202625503,56751,65062,73628,82890,95459,19.933517567107014,22.852716603251338,25.861483170886068,29.114716412706393,33.52951760212981,65613.07159512924,32993.768283697864,32619.303311431373,12433.510239074178,10159.257532961889,8695.289551959082,6884.056688766499,5535.845073747292,4487.236352122059,3670.13895721035,3057.3148570863145,2553.4386689046682,2090.4160154776187,1715.9145066156602,1395.8834405907169,1075.8523745657733,1858.9173360471427,762.6311678357106,1096.2861682114321,558.3564677943654,537.9297004170669,313.2240172374069,224.70568317965996,0.0,0.0,6169.732521162079,5059.725456096495,4331.070511544241,3438.9789439148453,2771.6127330165186,2254.0634266055717,1852.2817282075998,1545.8380599379602,1300.6831253222485,1069.1479092962984,892.0915676293954,728.6549445522544,565.2183214751133,1014.6690349372514,408.5915576928529,606.0774772443984,306.44366826963966,299.6338089747588,170.24648237202203,129.38732660273675,0.0,0.0,6263.777717912098,5099.532076865394,4364.219040414842,3445.0777448516537,2764.232340730774,2233.172925516487,1817.8572290027498,1511.4767971483543,1252.7555435824197,1021.2681061813201,823.822938986265,667.2284960384626,510.6340530906601,844.2483011098914,354.0396101428577,490.2086909670337,251.91279952472567,238.29589144230806,142.97753486538483,95.31835657692322,0.0,0.0
{9EBD1593-FE3B-4A9B-9A9D-8ACB27E10C87},SOM,Somalia,North-West,Sanaag,Ceerigaabo,NA,NA,NA,47.778896852557004,10.28632740907767,47.778896852557004,10.28632740907767,0,Not applicable,L,25941.335298341473,0.0,25941.335298341473,113051,129607,146671,165122,190160,4.357948374663188,4.9961576190831725,5.653949510046124,6.365208193834065,7.330385957894682,130704.89870974488,65725.42691163471,64979.47179811017,24768.24597441047,20237.807719255892,17321.501836610918,13713.424937176113,11027.712192804785,8938.825124814575,7311.121534027958,6090.341741430215,5086.592266860221,4164.225312453038,3418.1974159921965,2780.6776801859683,2143.15794437974,3703.067029342783,1519.2038281631167,2183.8632011796662,1112.277230630536,1071.58597054913,623.9597149040314,447.6262556450986,0.0,0.0,12290.451348181845,10079.255355076282,8627.73405898858,6850.6378927503665,5521.207172969108,4490.22008415915,3689.848528372475,3079.3956468402635,2591.033341614495,2129.8022755679353,1777.0961662382138,1451.5212960877013,1125.946425937189,2021.277318851098,813.9371753762812,1207.3401434748168,610.4528815322108,596.8872619426061,339.1404897401171,257.746772202489,0.0,0.0,12477.794626228628,10158.552364179612,8693.767777622337,6862.787044425746,5506.505019835678,4448.605040655424,3621.2730056554824,3010.946094589952,2495.5589252457257,2034.4230368851024,1641.1012497539825,1329.156384098267,1017.2115184425512,1681.7897104916847,705.2666527868356,976.5230577048492,501.82434909832523,474.6987086065239,284.8192251639143,189.87948344260957,0.0,0.0
{6CB2C714-6621-430D-80E2-AEB50E1B003F},SOM,Somalia,North-West,Sool,Taleex,NA,NA,NA,48.528252931893924,9.17174539883625,48.528252931893924,9.17174539883625,0,Not applicable,L,8934.127746971548,0.0,8934.127746971548,24958,28613,32380,36453,41981,2.7935575477371204,3.202662958306043,3.6243045675025223,4.080196862235004,4.698947808780834,28855.0929234529,14509.886926123594,14345.205997329305,5467.9667418560775,4467.8036406493375,3823.984793248639,3027.4469799310655,2434.5350725003264,1973.3815040536783,1614.0411975492816,1344.5355041727328,1122.9425520607947,919.3160281762911,754.619031442681,613.8768603472045,473.1346892517278,817.5083282130586,335.3873348592695,482.1209933537891,245.5521037337532,236.56888962003595,137.74859038779596,98.82029923223999,0.0,0.0,2713.303932934566,2225.148810342586,1904.7034231196294,1512.382435024234,1218.890398128442,991.2843286990525,814.5901432209736,679.8233915851507,572.0099902764924,470.18622237387075,392.32098809539536,320.4453872229565,248.56978635051766,446.22768874972445,179.68900218109712,266.5386865686273,134.76675163582283,131.77193493280453,74.87041757545713,56.901517357347416,0.0,0.0,2754.6628089215114,2242.654830306752,1919.2813701290095,1515.0645449068313,1215.6446743718843,982.0971753546257,799.4510543283081,664.712112587582,550.9325617843023,449.1298058024203,362.2980433472857,293.431473124248,224.56490290121016,371.2806394633342,155.6983326781724,215.5823067851618,110.78535209793036,104.79695468723142,62.87817281233884,41.918781874892574,0.0,0.0
{AF89DA23-80B5-4EE3-A154-64FAB8DDCBA5},SOM,Somalia,Central,Mudug,Gaalkacyo,NA,NA,NA,47.680360247449286,6.932905853580256,47.680360247449286,6.932905853580256,0,Not applicable,L,15310.765685655295,0.0,15310.765685655295,135516,155361,175816,197934,227946,8.85102696901471,10.147173772344921,11.483161822842249,12.927766257009928,14.887955617632064,156677.21375297746,78785.69864552544,77891.51510745203,29689.933637733717,24259.25391643419,20763.450127481283,16438.413796094108,13219.024210219392,10715.055278005748,8763.911396348387,7300.550968405285,6097.346861029953,4991.696759917389,4097.4259762412075,3333.2249638486473,2569.0239514560863,4438.901909762055,1821.0841771740575,2617.817732587997,1333.2973678596904,1284.5203647283065,747.9464854822397,536.5738792460668,0.0,0.0,14732.681728141599,12082.099916124953,10342.147438298078,8211.92524581844,6618.323910986347,5382.469814585948,4423.056766064586,3691.301051090665,3105.896479111529,2553.0143833534557,2130.222192479635,1739.9524778268776,1349.68276317412,2422.924478469203,975.674286631894,1447.2501918373093,731.7557149739205,715.4944768633889,406.5309527632892,308.96352410009973,0.0,0.0,14957.25190959212,12177.154000309238,10421.302689183205,8226.488550275666,6600.700299233044,5332.585463419799,4340.8546302838,3609.2499173146202,2991.450381918424,2438.682376563933,1967.2037837615724,1593.2724860217695,1219.3411882819664,2015.9774312928512,845.4098905421635,1170.5675407506876,601.5416528857701,569.0258878649175,341.41553271895054,227.61035514596702,0.0,0.0
{F473F97F-CC1E-4C07-B9A0-8F5E7CF579BB},SOM,Somalia,South,Shabelle Hoose (Lower),Sablaale,NA,NA,NA,43.531460997927844,1.3717909632896585,43.531460997927844,1.3717909632896585,0,Not applicable,L,6316.24147005991,0.6098939654785833,6315.631576094431,42382,48589,54986,61903,71290,6.710651102642202,7.693450673075408,8.706334328957674,9.801553376595258,11.28786553507061,49000.39543343317,24640.024517009144,24360.370916424028,9285.450345926221,7587.019237522965,6493.7155980642165,5141.071614772109,4134.215806046444,3351.1059658054396,2740.890737575307,2283.2285293112336,1906.9295408605158,1561.1403168387715,1281.4594304158961,1042.4575302614533,803.4556301070104,1388.2551499255833,569.5393903275951,818.715759597988,416.98532090623735,401.7304386917507,233.91833869001164,167.81210000173903,0.0,0.0,4607.608299775085,3778.645658645571,3234.479998517609,2568.258489388982,2069.8637726362685,1683.3535841341643,1383.2996220075308,1154.444905131285,971.3611316302882,798.4486788793469,666.221509128627,544.1656601279625,422.10981112729803,757.7633958791254,305.1396225016612,452.62377337746415,228.8547168762459,223.76905650121824,127.14150937569218,96.62754712552605,0.0,0.0,4677.842046151137,3808.373578877394,3259.235599546608,2572.813125383126,2064.3520334101763,1667.7523816712753,1357.5911155677761,1128.7836241799487,935.5684092302276,762.6916379594246,615.2379212872692,498.2918701334908,381.3458189797123,630.4917540464578,264.3997678259339,366.09198622052384,188.13060402999145,177.96138219053242,106.77682931431944,71.18455287621298,0.0,0.0
