time,region,pre,tmx
1971-01-16,Bari,3.9458332,28.354166
1971-01-16,Bay,0.007142857,33.807144
1971-01-16,Galgaduud,1.0705882,32.758823
1971-01-16,Gedo,0.12142857,35.257145
1971-01-16,Hiraan,0.081818186,33.409092
1971-01-16,Lower Juba,0.40588236,34.32353
1971-01-16,Lower Shabelle,0.05,33.26
1971-01-16,Middle Juba,0.1,34.56
1971-01-16,Middle Shabelle,0.86,32.620003
1971-01-16,Mudug,0.45882353,31.705883
1971-01-16,Nugaal,0.95,29.9
1971-01-16,Sanaag,1.1555555,26.349998
1971-01-16,Sool,0.14166667,28.366669
1971-01-16,Togdheer,0.16,27.590002
1971-01-16,Woqooyi Galbeed,0.09,27.6
1971-02-15,Awdal,0.3,30.275002
1971-02-15,Bakool,0.05,34.75
1971-02-15,Bari,3.4291668,29.320833
1971-02-15,Bay,0.06428572,34.35
1971-02-15,Galgaduud,0.32941177,33.611767
1971-02-15,Gedo,1.4,36.31429
1971-02-15,Hiraan,0.009090909,34.18182
1971-02-15,Lower Juba,0.46470585,34.34706
1971-02-15,Lower Shabelle,0.030000001,33.35
1971-02-15,Middle Juba,0.36,34.74
1971-02-15,Middle Shabelle,0.3,32.980003
1971-02-15,Mudug,0.111764714,32.594116
1971-02-15,Nugaal,0.46000004,30.970001
1971-02-15,Sanaag,2.9277778,27.81111
1971-02-15,Sool,0.5416667,29.958334
1971-02-15,Togdheer,0.44,29.62
1971-02-15,Woqooyi Galbeed,0.27,29.710001
1971-03-16,Awdal,12.275001,31.025
1971-03-16,Bakool,8.487499,34.9625
1971-03-16,Bari,6.6583333,31.108335
1971-03-16,Bay,5.057143,34.649998
1971-03-16,Galgaduud,2.7705884,34.505882
1971-03-16,Gedo,10.5,36.12857
1971-03-16,Hiraan,3.309091,34.836365
1971-03-16,Lower Juba,3.0588236,34.78824
1971-03-16,Lower Shabelle,1.75,33.96
1971-03-16,Middle Juba,2.7,35.079998
1971-03-16,Middle Shabelle,3.64,33.780003
1971-03-16,Mudug,0.87647057,33.74706
1971-03-16,Nugaal,1.6700001,32.280003
1971-03-16,Sanaag,4.1277776,29.07778
1971-03-16,Sool,1.4083333,30.908335
1971-03-16,Togdheer,3.3600001,30.209997
1971-03-16,Woqooyi Galbeed,9.210001,30.38
1971-04-16,Awdal,29.25,32.35
1971-04-16,Bakool,67.225006,34.612503
1971-04-16,Bari,18.804167,32.995834
1971-04-16,Bay,97.33572,34.42857
1971-04-16,Galgaduud,15.74706,35.629414
1971-04-16,Gedo,99.071434,34.992855
1971-04-16,Hiraan,37.445457,35.418182
1971-04-16,Lower Juba,85.90588,34.48824
1971-04-16,Lower Shabelle,73.89,34.500004
1971-04-16,Middle Juba,91.759995,34.74
1971-04-16,Middle Shabelle,40.96,34.920002
1971-04-16,Mudug,3.717647,35.25294
1971-04-16,Nugaal,7.1099997,33.87
1971-04-16,Sanaag,28.094444,30.844444
1971-04-16,Sool,16.533335,32.408333
1971-04-16,Togdheer,43.35,31.11
1971-04-16,Woqooyi Galbeed,42.22,31.460001
1971-05-16,Awdal,28.525002,33.7
1971-05-16,Bakool,107.037506,31.9375
1971-05-16,Bari,20.891668,34.11667
1971-05-16,Bay,81.75,31.750002
1971-05-16,Galgaduud,78.44118,33.35294
1971-05-16,Gedo,48.385715,32.65
1971-05-16,Hiraan,107.05456,32.736366
1971-05-16,Lower Juba,95.18823,31.982353
1971-05-16,Lower Shabelle,82.81999,31.74
1971-05-16,Middle Juba,65.0,32.18
1971-05-16,Middle Shabelle,98.62001,32.079998
1971-05-16,Mudug,41.688236,33.85294
1971-05-16,Nugaal,28.560001,33.670002
1971-05-16,Sanaag,36.666668,31.788887
1971-05-16,Sool,38.274998,32.43334
1971-05-16,Togdheer,71.68,30.91
1971-05-16,Woqooyi Galbeed,57.1,32.02
1971-06-16,Awdal,5.4,36.7
1971-06-16,Bakool,2.6125,31.3125
1971-06-16,Bari,3.6208334,33.375
1971-06-16,Bay,13.35,30.864286
1971-06-16,Galgaduud,3.3000002,32.623528
1971-06-16,Gedo,3.0142858,31.950003
1971-06-16,Hiraan,6.2636366,31.972729
1971-06-16,Lower Juba,120.55293,30.682352
1971-06-16,Lower Shabelle,34.25,30.759998
1971-06-16,Middle Juba,34.04,31.02
1971-06-16,Middle Shabelle,18.779999,31.2
1971-06-16,Mudug,0.5764706,32.988235
1971-06-16,Nugaal,1.3300002,32.79
1971-06-16,Sanaag,12.338889,32.31111
1971-06-16,Sool,6.9,32.566666
1971-06-16,Togdheer,18.95,31.869999
1971-06-16,Woqooyi Galbeed,16.51,33.89
1971-07-16,Awdal,19.35,37.5
1971-07-16,Bakool,0.9375,30.45
1971-07-16,Bari,3.3666668,32.345837
1971-07-16,Bay,5.214286,29.964285
1971-07-16,Galgaduud,1.6176472,31.511763
1971-07-16,Gedo,1.8785715,31.250002
1971-07-16,Hiraan,1.9818181,30.90909
1971-07-16,Lower Juba,13.976471,30.111767
1971-07-16,Lower Shabelle,13.610001,29.840002
1971-07-16,Middle Juba,9.14,30.34
1971-07-16,Middle Shabelle,9.1,30.1
1971-07-16,Mudug,0.1,31.788237
1971-07-16,Nugaal,0.060000002,31.76
1971-07-16,Sanaag,8.966667,31.63889
1971-07-16,Sool,1.5333333,31.783335
1971-07-16,Togdheer,9.1,31.16
1971-07-16,Woqooyi Galbeed,18.66,33.510002
1971-08-16,Awdal,48.75,37.125
1971-08-16,Bakool,0.27500004,31.0125
1971-08-16,Bari,5.7500005,32.462498
1971-08-16,Bay,0.8928572,30.542858
1971-08-16,Galgaduud,0.8235295,31.917648
1971-08-16,Gedo,0.2642857,31.85
1971-08-16,Hiraan,0.55454546,31.436365
1971-08-16,Lower Juba,2.5705884,30.547058
1971-08-16,Lower Shabelle,2.76,30.289999
1971-08-16,Middle Juba,1.5200001,30.86
1971-08-16,Middle Shabelle,3.0400002,30.52
1971-08-16,Mudug,0.07647058,32.164707
1971-08-16,Nugaal,0.43,32.06
1971-08-16,Sanaag,11.516666,31.711113
1971-08-16,Sool,2.2833335,31.925003
1971-08-16,Togdheer,12.81,31.220001
1971-08-16,Woqooyi Galbeed,31.73,33.45
1971-09-16,Awdal,26.125,34.725002
1971-09-16,Bakool,8.55,32.1875
1971-09-16,Bari,7.0375,33.300003
1971-09-16,Bay,9.421428,31.428572
1971-09-16,Galgaduud,3.7823532,32.594116
1971-09-16,Gedo,2.9214287,33.06429
1971-09-16,Hiraan,8.563636,32.236362
1971-09-16,Lower Juba,11.1470585,31.270586
1971-09-16,Lower Shabelle,13.93,30.809998
1971-09-16,Middle Juba,10.52,31.6
1971-09-16,Middle Shabelle,12.12,31.0
1971-09-16,Mudug,1.417647,32.964706
1971-09-16,Nugaal,3.31,33.1
1971-09-16,Sanaag,15.322222,31.933332
1971-09-16,Sool,7.6583333,32.558334
1971-09-16,Togdheer,25.45,31.329998
1971-09-16,Woqooyi Galbeed,38.1,32.620003
1971-10-16,Awdal,5.575,32.725
1971-10-16,Bakool,91.225,31.675001
1971-10-16,Bari,19.420834,32.087498
1971-10-16,Bay,75.92143,31.185713
1971-10-16,Galgaduud,71.26471,32.67647
1971-10-16,Gedo,81.69286,32.271427
1971-10-16,Hiraan,71.69091,32.309093
1971-10-16,Lower Juba,19.558823,31.623531
1971-10-16,Lower Shabelle,39.860004,30.970001
1971-10-16,Middle Juba,39.2,31.6
1971-10-16,Middle Shabelle,50.120003,31.36
1971-10-16,Mudug,70.24118,32.82941
1971-10-16,Nugaal,58.77,32.48
1971-10-16,Sanaag,21.255556,30.300001
1971-10-16,Sool,45.625,31.366667
1971-10-16,Togdheer,39.059998,30.109997
1971-10-16,Woqooyi Galbeed,11.110001,31.15
1971-11-16,Awdal,19.825,29.675001
1971-11-16,Bakool,42.237503,31.6
1971-11-16,Bari,9.0125,30.0875
1971-11-16,Bay,50.99286,31.735716
1971-11-16,Galgaduud,42.123528,32.399998
1971-11-16,Gedo,48.850002,32.392857
1971-11-16,Hiraan,35.081818,32.363636
1971-11-16,Lower Juba,19.817646,32.882355
1971-11-16,Lower Shabelle,39.98,31.829998
1971-11-16,Middle Juba,32.86,32.52
1971-11-16,Middle Shabelle,36.840004,31.76
1971-11-16,Mudug,61.294125,32.15294
1971-11-16,Nugaal,33.91,30.970001
1971-11-16,Sanaag,7.622222,27.622223
1971-11-16,Sool,17.050001,29.133333
1971-11-16,Togdheer,25.74,27.74
1971-11-16,Woqooyi Galbeed,17.289999,28.38
1971-12-16,Awdal,7.875,28.025002
1971-12-16,Bakool,0.2,32.775
1971-12-16,Bari,3.6708336,28.1
1971-12-16,Bay,0.32857147,32.878574
1971-12-16,Galgaduud,2.1529412,32.335297
1971-12-16,Gedo,3.8285713,34.09286
1971-12-16,Hiraan,0.28181818,32.8
1971-12-16,Lower Juba,4.547059,33.388233
1971-12-16,Lower Shabelle,0.5,32.46
1971-12-16,Middle Juba,1.9800001,33.46
1971-12-16,Middle Shabelle,1.7,32.04
1971-12-16,Mudug,1.2058823,31.452942
1971-12-16,Nugaal,1.3199999,29.55
1971-12-16,Sanaag,0.56111115,26.055555
1971-12-16,Sool,0.09166667,27.925001
1971-12-16,Togdheer,0.44,27.069998
1971-12-16,Woqooyi Galbeed,1.36,27.310001
1972-01-16,Awdal,0.6,29.375
1972-01-16,Bakool,0.0125,33.7375
1972-01-16,Bari,3.9458332,28.462502
1972-01-16,Bay,0.007142857,33.607143
1972-01-16,Galgaduud,1.0705882,32.617645
1972-01-16,Gedo,0.15714286,35.257145
1972-01-16,Hiraan,0.081818186,33.318184
1972-01-16,Lower Juba,2.2588236,33.9
1972-01-16,Lower Shabelle,0.05,32.810005
1972-01-16,Middle Juba,0.3,34.120003
1972-01-16,Middle Shabelle,0.86,32.239998
1972-01-16,Mudug,0.45882353,31.594116
1972-01-16,Nugaal,0.95,30.000004
1972-01-16,Sanaag,1.1555555,26.994446
1972-01-16,Sool,0.14166667,28.833334
1972-01-16,Togdheer,0.17999999,28.280003
1972-01-16,Woqooyi Galbeed,0.26000002,28.64
1972-02-15,Awdal,25.575,28.5
1972-02-15,Bakool,1.5500001,33.425003
1972-02-15,Bari,3.4291668,29.304167
1972-02-15,Bay,1.0785714,33.35
1972-02-15,Galgaduud,0.3882353,32.97647
1972-02-15,Gedo,4.207143,34.535717
1972-02-15,Hiraan,0.38181818,33.55455
1972-02-15,Lower Juba,1.7882353,33.905884
1972-02-15,Lower Shabelle,0.35999998,32.93
1972-02-15,Middle Juba,1.2,33.96
1972-02-15,Middle Shabelle,1.0,32.68
1972-02-15,Mudug,0.111764714,32.229412
1972-02-15,Nugaal,0.46000004,30.66
1972-02-15,Sanaag,3.2055554,27.116669
1972-02-15,Sool,0.89166665,28.866667
1972-02-15,Togdheer,8.469999,27.710001
1972-02-15,Woqooyi Galbeed,17.99,27.940002
1972-03-16,Awdal,5.525,31.250002
1972-03-16,Bakool,0.375,35.1375
1972-03-16,Bari,6.695833,31.266668
1972-03-16,Bay,0.15,34.935715
1972-03-16,Galgaduud,1.6470588,34.305878
1972-03-16,Gedo,0.60714287,36.62143
1972-03-16,Hiraan,0.29090908,34.81818
1972-03-16,Lower Juba,1.0235295,34.964706
1972-03-16,Lower Shabelle,0.41000003,33.98
1972-03-16,Middle Juba,0.36,35.3
1972-03-16,Middle Shabelle,1.6,33.620003
1972-03-16,Mudug,0.7882353,33.611763
1972-03-16,Nugaal,2.0900002,32.320004
1972-03-16,Sanaag,6.388889,29.333334
1972-03-16,Sool,2.2583332,30.925003
1972-03-16,Togdheer,3.45,30.070002
1972-03-16,Woqooyi Galbeed,6.2700005,30.52
1972-04-16,Awdal,69.55,31.250002
1972-04-16,Bakool,72.75,33.925003
1972-04-16,Bari,19.341667,32.741665
1972-04-16,Bay,45.335716,34.20714
1972-04-16,Galgaduud,37.376472,34.617645
1972-04-16,Gedo,47.93572,34.85
1972-04-16,Hiraan,49.636364,34.636364
1972-04-16,Lower Juba,21.39412,34.705883
1972-04-16,Lower Shabelle,32.9,34.15
1972-04-16,Middle Juba,19.68,34.82
1972-04-16,Middle Shabelle,39.66,34.100002
1972-04-16,Mudug,17.629412,34.441177
1972-04-16,Nugaal,15.8,33.350002
1972-04-16,Sanaag,31.527779,30.011112
1972-04-16,Sool,26.574999,31.375
1972-04-16,Togdheer,66.009995,29.670002
1972-04-16,Woqooyi Galbeed,80.0,30.069998
1972-05-16,Awdal,14.65,34.625
1972-05-16,Bakool,189.1875,32.9125
1972-05-16,Bari,22.066666,33.904167
1972-05-16,Bay,231.42143,32.8
1972-05-16,Galgaduud,84.07648,33.994118
1972-05-16,Gedo,169.10713,33.842857
1972-05-16,Hiraan,131.20909,33.50909
1972-05-16,Lower Juba,182.24706,32.941177
1972-05-16,Lower Shabelle,196.47,32.68
1972-05-16,Middle Juba,202.96,33.3
1972-05-16,Middle Shabelle,135.08,32.860004
1972-05-16,Mudug,69.252945,34.235294
1972-05-16,Nugaal,50.690002,33.840004
1972-05-16,Sanaag,33.43889,31.966667
1972-05-16,Sool,47.158337,32.908333
1972-05-16,Togdheer,51.159996,31.76
1972-05-16,Woqooyi Galbeed,29.0,32.829998
1972-06-16,Awdal,22.5,36.550003
1972-06-16,Bakool,10.9375,31.7875
1972-06-16,Bari,3.6208334,33.620834
1972-06-16,Bay,22.300001,31.52143
1972-06-16,Galgaduud,9.42353,32.51176
1972-06-16,Gedo,2.7428572,32.842857
1972-06-16,Hiraan,19.436363,32.154545
1972-06-16,Lower Juba,30.264706,31.511765
1972-06-16,Lower Shabelle,46.49,31.240002
1972-06-16,Middle Juba,29.679998,31.779999
1972-06-16,Middle Shabelle,36.120003,31.26
1972-06-16,Mudug,2.3176472,32.835293
1972-06-16,Nugaal,1.3300002,32.75
1972-06-16,Sanaag,11.433334,32.283333
1972-06-16,Sool,5.266667,32.491665
1972-06-16,Togdheer,25.819998,31.659998
1972-06-16,Woqooyi Galbeed,45.280006,33.63
1972-07-16,Awdal,23.05,37.925003
1972-07-16,Bakool,10.8125,30.625
1972-07-16,Bari,3.3666668,32.691666
1972-07-16,Bay,33.95714,30.321428
1972-07-16,Galgaduud,7.0588236,31.564705
1972-07-16,Gedo,7.364286,31.607143
1972-07-16,Hiraan,16.272728,31.127272
1972-07-16,Lower Juba,50.094116,30.582354
1972-07-16,Lower Shabelle,68.86,30.170002
1972-07-16,Middle Juba,41.02,30.740002
1972-07-16,Middle Shabelle,56.32,30.240002
1972-07-16,Mudug,0.6647059,31.905884
1972-07-16,Nugaal,0.060000002,31.9
1972-07-16,Sanaag,9.866666,31.86111
1972-07-16,Sool,2.1000001,31.808334
1972-07-16,Togdheer,12.72,31.179998
1972-07-16,Woqooyi Galbeed,23.73,33.77
1972-08-16,Awdal,28.800001,37.2
1972-08-16,Bakool,1.25,31.45
1972-08-16,Bari,5.7500005,32.537502
1972-08-16,Bay,5.085715,31.15
1972-08-16,Galgaduud,1.5764706,31.92941
1972-08-16,Gedo,0.9714286,32.635715
1972-08-16,Hiraan,2.790909,31.672728
1972-08-16,Lower Juba,12.082354,31.311764
1972-08-16,Lower Shabelle,13.960001,30.73
1972-08-16,Middle Juba,7.4800005,31.579998
1972-08-16,Middle Shabelle,12.34,30.720001
1972-08-16,Mudug,0.0882353,32.117645
1972-08-16,Nugaal,0.43,32.04
1972-08-16,Sanaag,11.066667,31.644444
1972-08-16,Sool,1.9500002,31.841667
1972-08-16,Togdheer,10.55,31.080002
1972-08-16,Woqooyi Galbeed,26.710001,33.329998
1972-09-16,Awdal,51.575,35.350002
1972-09-16,Bakool,21.5375,32.7875
1972-09-16,Bari,7.0375,33.875
1972-09-16,Bay,9.657143,32.11429
1972-09-16,Galgaduud,12.223531,33.3
1972-09-16,Gedo,4.3714285,33.621426
1972-09-16,Hiraan,18.654547,32.981815
1972-09-16,Lower Juba,16.04706,32.09412
1972-09-16,Lower Shabelle,11.370001,31.640003
1972-09-16,Middle Juba,6.8,32.38
1972-09-16,Middle Shabelle,17.6,31.8
1972-09-16,Mudug,3.3999999,33.52353
1972-09-16,Nugaal,3.3200002,33.54
1972-09-16,Sanaag,17.777779,32.516666
1972-09-16,Sool,9.275001,33.083332
1972-09-16,Togdheer,33.120003,31.939999
1972-09-16,Woqooyi Galbeed,61.35,33.2
1972-10-16,Awdal,13.25,32.975
1972-10-16,Bakool,192.8375,32.45
1972-10-16,Bari,19.341667,32.270832
1972-10-16,Bay,237.51428,32.235714
1972-10-16,Galgaduud,101.70588,33.09412
1972-10-16,Gedo,144.61429,33.32857
1972-10-16,Hiraan,179.28181,32.9
1972-10-16,Lower Juba,86.382355,32.81765
1972-10-16,Lower Shabelle,167.18001,32.129997
1972-10-16,Middle Juba,155.08,32.88
1972-10-16,Middle Shabelle,192.66,32.120003
1972-10-16,Mudug,72.21765,33.08235
1972-10-16,Nugaal,57.370003,32.52
1972-10-16,Sanaag,22.572222,30.311113
1972-10-16,Sool,46.725002,31.450003
1972-10-16,Togdheer,42.86,30.27
1972-10-16,Woqooyi Galbeed,16.83,31.340002
1972-11-16,Awdal,2.5,31.525002
1972-11-16,Bakool,91.075,32.550003
1972-11-16,Bari,8.525001,30.400002
1972-11-16,Bay,119.97858,32.278572
1972-11-16,Galgaduud,50.664703,33.27647
1972-11-16,Gedo,87.364296,33.014286
1972-11-16,Hiraan,83.37273,33.245457
1972-11-16,Lower Juba,38.994118,33.064705
1972-11-16,Lower Shabelle,117.07001,32.420002
1972-11-16,Middle Juba,69.28,32.879997
1972-11-16,Middle Shabelle,103.06,32.56
1972-11-16,Mudug,44.076473,32.829414
1972-11-16,Nugaal,23.040003,31.460001
1972-11-16,Sanaag,5.605556,28.666666
1972-11-16,Sool,10.116666,30.291666
1972-11-16,Togdheer,6.7599998,29.470001
1972-11-16,Woqooyi Galbeed,0.90999997,30.23
1972-12-16,Awdal,3.3500001,30.1
1972-12-16,Bakool,0.2375,33.412502
1972-12-16,Bari,3.6708336,28.775
1972-12-16,Bay,0.2357143,33.22143
1972-12-16,Galgaduud,2.1529412,32.80588
1972-12-16,Gedo,4.15,34.428574
1972-12-16,Hiraan,0.28181818,33.427273
1972-12-16,Lower Juba,5.7705884,33.776474
1972-12-16,Lower Shabelle,0.49,32.91
1972-12-16,Middle Juba,1.6600001,33.760002
1972-12-16,Middle Shabelle,1.7,32.44
1972-12-16,Mudug,1.2058823,31.752941
1972-12-16,Nugaal,1.3199999,29.920002
1972-12-16,Sanaag,0.5833333,27.177776
1972-12-16,Sool,0.083333336,28.775002
1972-12-16,Togdheer,0.14,28.41
1972-12-16,Woqooyi Galbeed,0.82000005,29.079998
1973-01-16,Awdal,15.825,30.175001
1973-01-16,Bakool,0.0125,34.025
1973-01-16,Bari,3.9458332,28.733335
1973-01-16,Bay,0.071428575,33.878574
1973-01-16,Galgaduud,1.0705882,32.905884
1973-01-16,Gedo,0.21428572,35.45
1973-01-16,Hiraan,0.081818186,33.636364
1973-01-16,Lower Juba,1.164706,34.32941
1973-01-16,Lower Shabelle,0.080000006,33.2
1973-01-16,Middle Juba,0.67999995,34.54
1973-01-16,Middle Shabelle,0.86,32.54
1973-01-16,Mudug,0.45882353,31.82941
1973-01-16,Nugaal,0.95,30.16
1973-01-16,Sanaag,1.3055555,27.377779
1973-01-16,Sool,0.26666668,29.166666
1973-01-16,Togdheer,2.1000001,28.820002
1973-01-16,Woqooyi Galbeed,4.77,29.35
1973-02-15,Awdal,0.05,32.325
1973-02-15,Bakool,0.05,35.2625
1973-02-15,Bari,3.4291668,29.799997
1973-02-15,Bay,0.06428571,34.82143
1973-02-15,Galgaduud,0.32941177,33.97647
1973-02-15,Gedo,0.8,36.82143
1973-02-15,Hiraan,0.009090909,34.654545
1973-02-15,Lower Juba,3.347059,35.01177
1973-02-15,Lower Shabelle,0.04,33.760002
1973-02-15,Middle Juba,0.88,35.3
1973-02-15,Middle Shabelle,0.3,33.28
1973-02-15,Mudug,0.111764714,32.899994
1973-02-15,Nugaal,0.46000004,31.290003
1973-02-15,Sanaag,2.9277778,28.905556
1973-02-15,Sool,0.5416667,30.700003
1973-02-15,Togdheer,0.41000003,30.76
1973-02-15,Woqooyi Galbeed,0.13,31.429998
1973-03-16,Awdal,0.05,33.55
1973-03-16,Bakool,0.375,36.9375
1973-03-16,Bari,6.6583333,31.854166
1973-03-16,Bay,0.5214285,36.47857
1973-03-16,Galgaduud,1.6294118,35.729412
1973-03-16,Gedo,1.1857144,38.43572
1973-03-16,Hiraan,0.29090908,36.30909
1973-03-16,Lower Juba,4.929412,36.25294
1973-03-16,Lower Shabelle,0.51,35.3
1973-03-16,Middle Juba,2.64,36.72
1973-03-16,Middle Shabelle,1.6,34.9
1973-03-16,Mudug,0.6764706,34.647057
1973-03-16,Nugaal,1.6700001,33.08
1973-03-16,Sanaag,3.688889,30.833334
1973-03-16,Sool,1.0833334,32.508335
1973-03-16,Togdheer,0.1,32.34
1973-03-16,Woqooyi Galbeed,0.07000001,32.89
1973-04-16,Awdal,18.1,34.85
1973-04-16,Bakool,67.675,36.0
1973-04-16,Bari,19.145834,33.504166
1973-04-16,Bay,51.84286,35.607143
1973-04-16,Galgaduud,29.558823,36.264706
1973-04-16,Gedo,48.55714,36.55714
1973-04-16,Hiraan,42.609093,36.327274
1973-04-16,Lower Juba,36.34706,35.482353
1973-04-16,Lower Shabelle,37.27,35.28
1973-04-16,Middle Juba,33.44,35.840004
1973-04-16,Middle Shabelle,34.220005,35.44
1973-04-16,Mudug,12.417647,35.67059
1973-04-16,Nugaal,12.56,34.309998
1973-04-16,Sanaag,28.294445,32.283333
1973-04-16,Sool,20.5,33.625
1973-04-16,Togdheer,33.54,32.93
1973-04-16,Woqooyi Galbeed,26.05,33.68
1973-05-16,Awdal,24.525002,34.500004
1973-05-16,Bakool,78.337494,33.050003
1973-05-16,Bari,26.491669,34.404163
1973-05-16,Bay,68.39286,32.82857
1973-05-16,Galgaduud,127.082344,34.252945
1973-05-16,Gedo,32.81429,33.714287
1973-05-16,Hiraan,95.58182,33.763638
1973-05-16,Lower Juba,41.77647,33.052944
1973-05-16,Lower Shabelle,74.67,32.8
1973-05-16,Middle Juba,39.860004,33.260002
1973-05-16,Middle Shabelle,87.36,33.079998
1973-05-16,Mudug,173.7059,34.511765
1973-05-16,Nugaal,134.14,34.129997
1973-05-16,Sanaag,44.322224,32.433334
1973-05-16,Sool,113.708336,33.266666
1973-05-16,Togdheer,105.62999,31.939999
1973-05-16,Woqooyi Galbeed,47.27,32.86
1973-06-16,Awdal,5.95,37.225002
1973-06-16,Bakool,8.037499,31.925
1973-06-16,Bari,3.6208334,33.845833
1973-06-16,Bay,31.692858,31.442856
1973-06-16,Galgaduud,5.541177,32.81765
1973-06-16,Gedo,7.35,32.657146
1973-06-16,Hiraan,13.445454,32.38182
1973-06-16,Lower Juba,83.79412,31.441177
1973-06-16,Lower Shabelle,66.64,31.27
1973-06-16,Middle Juba,60.640003,31.7
1973-06-16,Middle Shabelle,30.580002,31.439999
1973-06-16,Mudug,1.3647058,33.052944
1973-06-16,Nugaal,1.3300002,32.940002
1973-06-16,Sanaag,9.861111,32.75
1973-06-16,Sool,4.0416665,32.899998
1973-06-16,Togdheer,11.07,32.200005
1973-06-16,Woqooyi Galbeed,14.05,34.230003
1973-07-16,Awdal,20.425,38.300003
1973-07-16,Bakool,2.2625,30.95
1973-07-16,Bari,3.3666668,32.454166
1973-07-16,Bay,13.542857,30.457142
1973-07-16,Galgaduud,2.3529415,31.8
1973-07-16,Gedo,1.957143,31.878572
1973-07-16,Hiraan,4.409091,31.318184
1973-07-16,Lower Juba,14.8294115,30.529411
1973-07-16,Lower Shabelle,32.510002,30.15
1973-07-16,Middle Juba,21.6,30.720001
1973-07-16,Middle Shabelle,18.66,30.34
1973-07-16,Mudug,0.10588235,32.07647
1973-07-16,Nugaal,0.060000002,32.1
1973-07-16,Sanaag,8.75,32.155556
1973-07-16,Sool,1.4416667,32.308334
1973-07-16,Togdheer,10.05,31.810001
1973-07-16,Woqooyi Galbeed,20.3,34.27
1973-08-16,Awdal,20.2,37.45
1973-08-16,Bakool,0.5,31.075
1973-08-16,Bari,5.7500005,32.412502
1973-08-16,Bay,2.3785713,30.5
1973-08-16,Galgaduud,0.9705882,31.89412
1973-08-16,Gedo,1.0285715,31.671429
1973-08-16,Hiraan,1.0,31.536366
1973-08-16,Lower Juba,10.129413,30.776472
1973-08-16,Lower Shabelle,6.05,30.430002
1973-08-16,Middle Juba,5.4800005,30.880001
1973-08-16,Middle Shabelle,4.7999997,30.560001
1973-08-16,Mudug,0.07647058,32.111767
1973-08-16,Nugaal,0.43,32.07
1973-08-16,Sanaag,11.211111,31.849998
1973-08-16,Sool,2.0416667,32.06667
1973-08-16,Togdheer,8.75,31.409998
1973-08-16,Woqooyi Galbeed,19.27,33.66
1973-09-16,Awdal,15.175001,35.5
1973-09-16,Bakool,0.325,32.300003
1973-09-16,Bari,6.9,33.566666
1973-09-16,Bay,0.57857144,31.500002
1973-09-16,Galgaduud,0.98823524,32.77647
1973-09-16,Gedo,1.0642856,33.064285
1973-09-16,Hiraan,0.29090908,32.454544
1973-09-16,Lower Juba,7.2058825,31.535294
1973-09-16,Lower Shabelle,1.0799999,30.95
1973-09-16,Middle Juba,2.6799998,31.7
1973-09-16,Middle Shabelle,1.08,31.14
1973-09-16,Mudug,0.29999998,33.117645
1973-09-16,Nugaal,1.4800001,33.370003
1973-09-16,Sanaag,15.244444,32.48889
1973-09-16,Sool,5.6166663,33.025
1973-09-16,Togdheer,15.360001,31.91
1973-09-16,Woqooyi Galbeed,22.03,33.27
1973-10-16,Awdal,4.3500004,33.125
1973-10-16,Bakool,99.25,32.5625
1973-10-16,Bari,18.508333,32.245834
1973-10-16,Bay,77.85714,32.235714
1973-10-16,Galgaduud,65.71764,33.51176
1973-10-16,Gedo,65.75715,33.242855
1973-10-16,Hiraan,77.91818,33.190907
1973-10-16,Lower Juba,18.805883,32.964706
1973-10-16,Lower Shabelle,42.34,32.22
1973-10-16,Middle Juba,31.579998,32.840004
1973-10-16,Middle Shabelle,63.68,32.4
1973-10-16,Mudug,52.070587,33.441177
1973-10-16,Nugaal,42.18,32.85
1973-10-16,Sanaag,19.805555,30.644447
1973-10-16,Sool,33.675,31.975
1973-10-16,Togdheer,25.43,30.88
1973-10-16,Woqooyi Galbeed,7.0699997,31.690002
1973-11-16,Awdal,1.0500001,31.250002
1973-11-16,Bakool,30.350002,32.5
1973-11-16,Bari,7.679167,30.258331
1973-11-16,Bay,40.114285,32.528572
1973-11-16,Galgaduud,16.694117,32.97647
1973-11-16,Gedo,26.235714,33.635715
1973-11-16,Hiraan,30.772728,32.909092
1973-11-16,Lower Juba,23.541178,33.30588
1973-11-16,Lower Shabelle,44.7,32.3
1973-11-16,Middle Juba,27.960001,33.16
1973-11-16,Middle Shabelle,47.5,32.160004
1973-11-16,Mudug,5.7176476,32.600002
1973-11-16,Nugaal,4.29,31.330002
1973-11-16,Sanaag,4.7388887,28.472221
1973-11-16,Sool,2.3166668,30.091665
1973-11-16,Togdheer,1.3100001,29.250004
1973-11-16,Woqooyi Galbeed,0.46999997,30.01
1973-12-16,Awdal,11.75,29.275002
1973-12-16,Bakool,2.4250002,32.6375
1973-12-16,Bari,3.6916668,28.091667
1973-12-16,Bay,5.5,32.635715
1973-12-16,Galgaduud,3.5529413,32.070587
1973-12-16,Gedo,3.2214286,34.057144
1973-12-16,Hiraan,4.0,32.500004
1973-12-16,Lower Juba,3.2941177,33.194122
1973-12-16,Lower Shabelle,7.8900003,32.18
1973-12-16,Middle Juba,4.84,33.28
1973-12-16,Middle Shabelle,9.860001,31.679998
1973-12-16,Mudug,1.5529413,31.182356
1973-12-16,Nugaal,2.03,29.4
1973-12-16,Sanaag,2.7833335,26.205555
