time,admin1,tmx,pre
1989-10,Middle Shabelle,31.740002,79.72
1989-10,Mudug,33.123528,102.34706
1989-10,Nugaal,32.65,80.38
1989-10,Sanaag,30.300001,26.083336
1989-10,Sool,31.383333,68.825005
1989-10,Togdheer,29.820002,63.46
1989-10,Woqooyi Galbeed,30.670002,19.320002
1989-11,Awdal,30.575,3.8
1989-11,Bakool,31.725,81.7
1989-11,Banadir,31.835,133.26001000000002
1989-11,Bari,30.495834,8.775001
1989-11,Bay,31.707144,143.76428
1989-11,Galgaduud,32.688236,49.482353
1989-11,Gedo,32.464287,115.364296
1989-11,Hiraan,32.52727,79.63636
1989-11,Lower Juba,32.558823,108.09412
1989-11,Lower Shabelle,31.77,154.08
1989-11,Middle Juba,32.379997,132.22
1989-11,Middle Shabelle,31.9,112.44002
1989-11,Mudug,32.48824,53.035297
1989-11,Nugaal,31.230001,28.579998
1989-11,Sanaag,28.150002,6.65
1989-11,Sool,29.666666,14.158333
1989-11,Togdheer,28.4,13.639999
1989-11,Woqooyi Galbeed,29.180002,4.29
1989-12,Awdal,28.5,11.000001
1989-12,Bakool,32.375,53.125
1989-12,Banadir,32.095000999999996,55.53
1989-12,Bari,28.808334,4.4500003
1989-12,Bay,32.30714,49.67857
1989-12,Galgaduud,32.51765,47.15882
1989-12,Gedo,33.100002,54.89286
1989-12,Hiraan,32.863636,52.727272
1989-12,Lower Juba,32.9,19.617647
1989-12,Lower Shabelle,32.170002,48.06
1989-12,Middle Juba,32.879997,27.26
1989-12,Middle Shabelle,32.02,63.0
1989-12,Mudug,31.782356,58.46471
1989-12,Nugaal,29.939999,18.18
1989-12,Sanaag,26.705557,1.6555555
1989-12,Sool,28.34167,2.1583333
1989-12,Togdheer,27.35,2.4100003
1989-12,Woqooyi Galbeed,27.62,3.13
1990-01,Awdal,28.3,10.825001
1990-01,Bakool,33.112503,0.3375
1990-01,Banadir,32.4200015,0.515
1990-01,Bari,28.883333,3.9458332
1990-01,Bay,33.12143,0.5214286
1990-01,Galgaduud,32.52941,1.0705882
1990-01,Gedo,34.44286,1.7142857
1990-01,Hiraan,33.100002,0.1
1990-01,Lower Juba,33.67059,1.464706
1990-01,Lower Shabelle,32.640003,0.17
1990-01,Middle Juba,33.82,0.64
1990-01,Middle Shabelle,32.2,0.86
1990-01,Mudug,31.69412,0.45882353
1990-01,Nugaal,30.079998,0.95
1990-01,Sanaag,26.755558,1.2166667
1990-01,Sool,28.483332,0.175
1990-01,Togdheer,27.439999,1.24
1990-01,Woqooyi Galbeed,27.6,3.7399998
1990-02,Awdal,27.775002,15.05
1990-02,Bakool,33.875,0.4625
1990-02,Banadir,33.3000025,0.25000001
1990-02,Bari,30.270834,3.4291668
1990-02,Bay,34.064285,1.0285715
1990-02,Galgaduud,33.388233,0.32941177
1990-02,Gedo,35.214287,10.085715
1990-02,Hiraan,34.045456,0.02727273
1990-02,Lower Juba,34.89412,4.382353
1990-02,Lower Shabelle,33.54,0.18
1990-02,Middle Juba,34.8,3.42
1990-02,Middle Shabelle,33.060005,0.32000002
1990-02,Mudug,32.64706,0.111764714
1990-02,Nugaal,31.170002,0.46000004
1990-02,Sanaag,27.744446,2.9888887
1990-02,Sool,29.258337,0.5916667
1990-02,Togdheer,27.570002,2.69
1990-02,Woqooyi Galbeed,27.420002,8.15
1990-03,Awdal,29.199999,22.400002
1990-03,Bakool,34.175,44.6375
1990-03,Banadir,33.72,24.205
1990-03,Bari,31.5625,7.495833
1990-03,Bay,34.078575,50.857147
1990-03,Galgaduud,34.182354,13.117647
1990-03,Gedo,35.028572,69.7
1990-03,Hiraan,34.554543,20.92727
1990-03,Lower Juba,34.552944,53.929413
1990-03,Lower Shabelle,33.74,24.95
1990-03,Middle Juba,34.6,50.24
1990-03,Middle Shabelle,33.7,23.46
1990-03,Mudug,33.600002,13.476471
1990-03,Nugaal,32.27,12.15
1990-03,Sanaag,28.755554,19.827778
1990-03,Sool,30.266668,10.991666
1990-03,Togdheer,28.670002,16.69
1990-03,Woqooyi Galbeed,28.7,25.820002
1990-04,Awdal,30.975,41.625
1990-04,Bakool,33.375,169.1875
1990-04,Banadir,33.625004000000004,133.1449975
1990-04,Bari,33.112503,22.183334
1990-04,Bay,33.350002,203.92143
1990-04,Galgaduud,34.558823,87.62353
1990-04,Gedo,33.864285,179.3357
1990-04,Hiraan,34.336365,116.8
1990-04,Lower Juba,33.782356,105.647064
1990-04,Lower Shabelle,33.410004,156.03
1990-04,Middle Juba,33.8,145.74002
1990-04,Middle Shabelle,33.840004,110.259995
1990-04,Mudug,34.54118,67.37647
1990-04,Nugaal,33.45,62.089996
1990-04,Sanaag,30.133335,39.055557
1990-04,Sool,31.408333,71.31667
1990-04,Togdheer,29.439999,91.56
1990-04,Woqooyi Galbeed,29.790003,55.340004
1990-05,Awdal,34.775,6.2250004
1990-05,Bakool,32.975002,27.4375
1990-05,Banadir,32.79,40.225
1990-05,Bari,34.77917,19.991667
1990-05,Bay,32.857143,32.021427
1990-05,Galgaduud,34.211765,22.49412
1990-05,Gedo,33.871426,16.614286
1990-05,Hiraan,33.64546,30.099998
1990-05,Lower Juba,33.17059,34.076473
1990-05,Lower Shabelle,32.72,39.27
1990-05,Middle Juba,33.379997,23.460001
1990-05,Middle Shabelle,32.86,41.18
1990-05,Mudug,34.61765,9.24706
1990-05,Nugaal,34.4,11.7300005
1990-05,Sanaag,32.694443,28.550001
1990-05,Sool,33.416668,16.166666
1990-05,Togdheer,31.960001,17.25
1990-05,Woqooyi Galbeed,32.99,12.660001
1990-06,Awdal,37.050003,1.825
1990-06,Bakool,31.775002,1.5999999
1990-06,Banadir,31.1850015,10.165000000000001
1990-06,Bari,33.829166,3.6208334
1990-06,Bay,31.385715,7.0071435
1990-06,Galgaduud,32.758823,2.0882354
1990-06,Gedo,32.69286,2.4071426
1990-06,Hiraan,32.2,2.2363636
1990-06,Lower Juba,31.282352,15.417647
1990-06,Lower Shabelle,31.09,13.13
1990-06,Middle Juba,31.579998,12.7
1990-06,Middle Shabelle,31.280003,7.2
1990-06,Mudug,33.117645,0.55294114
1990-06,Nugaal,33.010002,1.3300002
1990-06,Sanaag,32.5,9.083333
1990-06,Sool,32.725002,3.0249999
1990-06,Togdheer,31.8,3.72
1990-06,Woqooyi Galbeed,33.93,3.5600002
1990-07,Awdal,37.825,16.0
1990-07,Bakool,30.962502,1.1375
1990-07,Banadir,30.3,9.3300003
1990-07,Bari,32.3375,3.3833332
1990-07,Bay,30.628572,5.3
1990-07,Galgaduud,31.641178,2.6117647
1990-07,Gedo,32.12143,1.7214288
1990-07,Hiraan,31.236364,1.9727273
1990-07,Lower Juba,30.864706,12.464706
1990-07,Lower Shabelle,30.3,11.240001
1990-07,Middle Juba,31.060001,9.38
1990-07,Middle Shabelle,30.3,7.4199996
1990-07,Mudug,31.876472,0.60588235
1990-07,Nugaal,31.790003,0.56000006
1990-07,Sanaag,31.655556,9.916667
1990-07,Sool,31.858332,2.9749997
1990-07,Togdheer,31.340002,9.65
1990-07,Woqooyi Galbeed,33.72,14.26
1990-08,Awdal,37.575,26.1
1990-08,Bakool,31.25,1.0250001
1990-08,Banadir,30.5900015,7.9799998500000004
1990-08,Bari,32.579166,5.879167
1990-08,Bay,30.728573,3.464286
1990-08,Galgaduud,32.04706,1.2470587
1990-08,Gedo,32.007145,0.37142858
1990-08,Hiraan,31.645452,1.8545455
1990-08,Lower Juba,31.023531,5.158824
1990-08,Lower Shabelle,30.540003,8.68
1990-08,Middle Juba,31.16,4.96
1990-08,Middle Shabelle,30.64,7.2799997
1990-08,Mudug,32.235294,0.5058824
1990-08,Nugaal,32.140003,1.72
1990-08,Sanaag,31.916666,12.188889
1990-08,Sool,32.225002,3.8916664
1990-08,Togdheer,31.560001,12.870001
1990-08,Woqooyi Galbeed,33.75,25.009998
1990-09,Awdal,35.4,9.375
1990-09,Bakool,33.0,0.7125
1990-09,Banadir,31.7,1.6749999500000001
1990-09,Bari,34.183334,7.070833
1990-09,Bay,32.42857,0.8214286
1990-09,Galgaduud,33.435295,2.1352942
1990-09,Gedo,34.07143,0.5285714
1990-09,Hiraan,33.08182,1.0363636
1990-09,Lower Juba,32.14706,14.876471
1990-09,Lower Shabelle,31.66,1.51
1990-09,Middle Juba,32.579998,2.9
1990-09,Middle Shabelle,31.74,1.8399999
1990-09,Mudug,33.794117,1.6705884
1990-09,Nugaal,33.94,3.77
1990-09,Sanaag,32.944443,16.07778
1990-09,Sool,33.458332,8.433333
1990-09,Togdheer,32.100002,16.37
1990-09,Woqooyi Galbeed,33.27,14.660001
1990-10,Awdal,32.925003,0.85
1990-10,Bakool,32.574997,102.225
1990-10,Banadir,31.920001,52.2599975
1990-10,Bari,32.470837,18.074999
1990-10,Bay,32.514286,87.72858
1990-10,Galgaduud,33.02353,59.02941
1990-10,Gedo,34.04286,62.107147
1990-10,Hiraan,32.772728,73.36364
1990-10,Lower Juba,32.87059,26.44706
1990-10,Lower Shabelle,31.960001,48.58
1990-10,Middle Juba,33.04,38.879997
1990-10,Middle Shabelle,31.880001,55.939995
1990-10,Mudug,33.094116,41.205883
1990-10,Nugaal,32.6,34.030003
1990-10,Sanaag,30.333334,21.26111
1990-10,Sool,31.433334,31.708334
1990-10,Togdheer,30.209997,26.48
1990-10,Woqooyi Galbeed,31.23,4.8
1990-11,Awdal,30.949999,2.1750002
1990-11,Bakool,32.45,26.0
1990-11,Banadir,32.279999000000004,32.475
1990-11,Bari,30.616667,8.141666
1990-11,Bay,32.528572,40.99286
1990-11,Galgaduud,33.035294,16.59412
1990-11,Gedo,33.45,39.207146
1990-11,Hiraan,33.000004,18.145454
1990-11,Lower Juba,33.164707,35.482353
1990-11,Lower Shabelle,32.32,34.31
1990-11,Middle Juba,33.140003,37.64
1990-11,Middle Shabelle,32.239998,30.64
1990-11,Mudug,32.717648,24.676472
1990-11,Nugaal,31.48,14.610001
1990-11,Sanaag,28.405556,6.0555553
1990-11,Sool,29.925001,8.008334
1990-11,Togdheer,28.679998,8.500001
1990-11,Woqooyi Galbeed,29.49,2.8799999
1990-12,Awdal,29.900002,0.05
1990-12,Bakool,32.3875,91.275
1990-12,Banadir,31.935001,135.520005
1990-12,Bari,28.587502,3.7750003
1990-12,Bay,32.350002,89.58572
1990-12,Galgaduud,32.194122,55.935295
1990-12,Gedo,33.542854,57.957146
1990-12,Hiraan,32.554543,96.90909
1990-12,Lower Juba,33.058823,38.052944
1990-12,Lower Shabelle,32.05,125.76001
1990-12,Middle Juba,33.0,47.22
1990-12,Middle Shabelle,31.820002,145.28
1990-12,Mudug,31.347061,16.435293
1990-12,Nugaal,29.490002,3.5100002
1990-12,Sanaag,26.422222,0.5555556
1990-12,Sool,27.933334,0.125
1990-12,Togdheer,27.440002,0.060000002
1990-12,Woqooyi Galbeed,28.41,0.01
1991-01,Awdal,28.9,6.3500004
1991-01,Bakool,34.025,0.0875
1991-01,Banadir,32.815002,3.3050000500000003
1991-01,Bari,29.045832,4.045833
1991-01,Bay,33.8,0.8357143
1991-01,Galgaduud,33.082355,2.4058824
1991-01,Gedo,35.45,2.4857144
1991-01,Hiraan,33.754543,0.4818182
1991-01,Lower Juba,34.37059,1.835294
1991-01,Lower Shabelle,33.090004,1.4100001
1991-01,Middle Juba,34.5,1.5200001
1991-01,Middle Shabelle,32.54,5.2
1991-01,Mudug,32.035297,3.164706
1991-01,Nugaal,30.45,2.3600001
1991-01,Sanaag,27.283333,1.4333333
1991-01,Sool,29.225,0.5083333
1991-01,Togdheer,28.290003,1.54
1991-01,Woqooyi Galbeed,28.23,2.8600001
1991-02,Awdal,29.85,24.349998
1991-02,Bakool,34.775,0.16250001
1991-02,Banadir,33.4750025,1.205
1991-02,Bari,29.9375,3.5125
1991-02,Bay,34.642857,0.78571427
1991-02,Galgaduud,33.858826,0.7647059
1991-02,Gedo,36.335716,4.15
1991-02,Hiraan,34.445457,0.12727274
1991-02,Lower Juba,35.02353,1.1999999
1991-02,Lower Shabelle,33.75,0.55
1991-02,Middle Juba,35.18,1.6200001
1991-02,Middle Shabelle,33.200005,1.86
1991-02,Mudug,32.964703,0.8470588
1991-02,Nugaal,31.38,1.4300001
1991-02,Sanaag,28.422222,3.766667
1991-02,Sool,30.258333,1.6999999
1991-02,Togdheer,29.570002,6.4700003
1991-02,Woqooyi Galbeed,29.590002,16.1
1991-03,Awdal,28.875002,33.075
1991-03,Bakool,35.137497,86.5875
1991-03,Banadir,34.010002,44.760004
1991-03,Bari,31.658333,6.991667
1991-03,Bay,34.985714,54.00714
1991-03,Galgaduud,34.576473,29.417648
1991-03,Gedo,36.45714,47.771427
1991-03,Hiraan,34.927273,67.84545
1991-03,Lower Juba,35.31765,15.117647
1991-03,Lower Shabelle,34.18,30.52
1991-03,Middle Juba,35.5,19.2
1991-03,Middle Shabelle,33.840004,59.000008
1991-03,Mudug,33.82353,8.700001
1991-03,Nugaal,32.420002,5.85
1991-03,Sanaag,28.933332,8.6
1991-03,Sool,30.741669,4.6916666
1991-03,Togdheer,29.24,11.27
1991-03,Woqooyi Galbeed,28.65,26.55
1991-04,Awdal,32.9,19.45
1991-04,Bakool,34.3,112.475006
1991-04,Banadir,34.030002499999995,67.13499999999999
1991-04,Bari,33.233334,19.920834
1991-04,Bay,34.1,128.25716
1991-04,Galgaduud,34.935295,30.276472
1991-04,Gedo,34.914284,97.00001
1991-04,Hiraan,34.88182,43.97273
1991-04,Lower Juba,34.388237,60.835293
1991-04,Lower Shabelle,33.940002,85.83
1991-04,Middle Juba,34.500004,80.259995
1991-04,Middle Shabelle,34.120003,48.44
1991-04,Mudug,34.688236,25.429413
1991-04,Nugaal,33.54,25.2
1991-04,Sanaag,30.738892,31.294447
1991-04,Sool,32.158337,34.066666
1991-04,Togdheer,31.09,48.769997
1991-04,Woqooyi Galbeed,31.730001,30.340002
1991-05,Awdal,34.425,14.75
1991-05,Bakool,32.7,60.2125
1991-05,Banadir,32.464999000000006,85.724993
1991-05,Bari,34.216663,21.470835
1991-05,Bay,32.47143,65.62857
1991-05,Galgaduud,33.85294,63.84118
1991-05,Gedo,33.492855,46.02857
1991-05,Hiraan,33.36364,79.98182
1991-05,Lower Juba,32.729412,82.72353
1991-05,Lower Shabelle,32.35,83.46999
1991-05,Middle Juba,32.920002,66.46001
1991-05,Middle Shabelle,32.579998,87.979996
1991-05,Mudug,34.15294,50.14118
1991-05,Nugaal,33.82,39.510002
1991-05,Sanaag,31.97778,35.149998
1991-05,Sool,32.766666,42.858334
1991-05,Togdheer,31.55,50.23
1991-05,Woqooyi Galbeed,32.71,28.27
1991-06,Awdal,36.925,2.55
1991-06,Bakool,31.85,0.4875
1991-06,Banadir,31.360000999999997,24.770000000000003
1991-06,Bari,33.69167,3.8291667
1991-06,Bay,31.62143,9.935715
1991-06,Galgaduud,32.764706,3.952941
1991-06,Gedo,32.907146,2.7357144
1991-06,Hiraan,32.31818,1.7545453
1991-06,Lower Juba,31.641178,37.7
1991-06,Lower Shabelle,31.320002,34.74
1991-06,Middle Juba,31.920002,30.840002
1991-06,Middle Shabelle,31.4,14.8
1991-06,Mudug,33.035297,5.4235296
1991-06,Nugaal,32.870003,5.33
1991-06,Sanaag,32.40556,11.372222
1991-06,Sool,32.625,9.05
1991-06,Togdheer,31.810001,15.540001
1991-06,Woqooyi Galbeed,33.86,8.55
1991-07,Awdal,37.925,11.125
1991-07,Bakool,30.849998,0.48749998
1991-07,Banadir,30.285,24.755001
1991-07,Bari,32.524998,3.375
1991-07,Bay,30.428572,16.550001
1991-07,Galgaduud,31.752941,2.388235
1991-07,Gedo,31.757145,12.77143
1991-07,Hiraan,31.281818,1.4909092
1991-07,Lower Juba,30.7,46.705883
1991-07,Lower Shabelle,30.23,34.690002
1991-07,Middle Juba,30.86,40.66
1991-07,Middle Shabelle,30.34,14.82
1991-07,Mudug,32.02353,0.5
1991-07,Nugaal,31.970001,0.39000002
1991-07,Sanaag,31.850002,9.544445
1991-07,Sool,31.983335,2.5000002
1991-07,Togdheer,31.38,9.57
1991-07,Woqooyi Galbeed,33.88,11.76
1991-08,Awdal,37.875,14.775
1991-08,Bakool,31.412498,1.5999999
1991-08,Banadir,30.575000000000003,18.875
1991-08,Bari,32.704166,5.879167
1991-08,Bay,30.9,5.3285713
1991-08,Galgaduud,32.188236,2.8235295
1991-08,Gedo,32.264286,1.7428572
1991-08,Hiraan,31.718184,5.1545453
1991-08,Lower Juba,30.847061,13.105884
1991-08,Lower Shabelle,30.51,19.710001
1991-08,Middle Juba,31.140003,12.1
1991-08,Middle Shabelle,30.64,18.039999
1991-08,Mudug,32.5,0.6588235
1991-08,Nugaal,32.49,1.72
1991-08,Sanaag,32.294445,12.088889
1991-08,Sool,32.558334,3.8333333
1991-08,Togdheer,32.0,10.280001
1991-08,Woqooyi Galbeed,34.260002,14.15
1991-09,Awdal,35.525,10.950001
1991-09,Bakool,32.449997,2.275
1991-09,Banadir,31.295001,6.3600005
1991-09,Bari,33.30417,7.2166667
1991-09,Bay,31.807146,4.25
1991-09,Galgaduud,32.864708,2.6176472
1991-09,Gedo,33.42143,1.1571429
1991-09,Hiraan,32.600002,1.1363636
1991-09,Lower Juba,31.711767,10.5
1991-09,Lower Shabelle,31.190002,7.660001
1991-09,Middle Juba,32.04,7.72
1991-09,Middle Shabelle,31.4,5.06
1991-09,Mudug,33.058826,3.1000001
1991-09,Nugaal,32.99,5.7300005
1991-09,Sanaag,31.88889,16.761112
1991-09,Sool,32.525,11.158333
1991-09,Togdheer,31.59,19.079998
1991-09,Woqooyi Galbeed,33.140003,16.500002
1991-10,Awdal,32.9,5.475
1991-10,Bakool,32.612503,21.2875
1991-10,Banadir,32.32,37.22
1991-10,Bari,32.12917,18.074999
1991-10,Bay,32.57857,40.235714
1991-10,Galgaduud,33.100002,22.511765
1991-10,Gedo,33.74286,17.785715
1991-10,Hiraan,33.018185,11.663636
1991-10,Lower Juba,33.494118,10.317647
1991-10,Lower Shabelle,32.44,35.72
1991-10,Middle Juba,33.38,25.0
1991-10,Middle Shabelle,32.2,38.72
1991-10,Mudug,32.935295,37.094116
1991-10,Nugaal,32.4,34.030003
1991-10,Sanaag,30.183332,21.283333
1991-10,Sool,31.35,31.791666
1991-10,Togdheer,30.36,29.470001
1991-10,Woqooyi Galbeed,31.41,10.0
1991-11,Awdal,30.475,7.2000003
1991-11,Bakool,32.112503,8.4125
1991-11,Banadir,32.105001,46.510000000000005
1991-11,Bari,30.229166,8.141666
1991-11,Bay,32.17857,30.664288
1991-11,Galgaduud,32.65294,17.358824
1991-11,Gedo,33.028572,15.685715
1991-11,Hiraan,32.66364,13.009091
1991-11,Lower Juba,33.17647,22.182352
1991-11,Lower Shabelle,32.170002,52.140003
1991-11,Middle Juba,32.96,37.9
1991-11,Middle Shabelle,32.04,40.879997
1991-11,Mudug,32.3,24.917648
1991-11,Nugaal,31.0,14.610001
1991-11,Sanaag,27.955557,5.9444447
1991-11,Sool,29.516668,7.6166673
1991-11,Togdheer,28.470001,8.84
1991-11,Woqooyi Galbeed,29.170002,5.8300004
1991-12,Awdal,29.199999,20.8
1991-12,Bakool,33.15,21.349998
1991-12,Banadir,32.514999,16.7
1991-12,Bari,28.633333,3.7791665
1991-12,Bay,33.142857,34.228573
1991-12,Galgaduud,32.611767,5.364706
1991-12,Gedo,34.342857,38.235718
1991-12,Hiraan,33.154545,5.8454547
1991-12,Lower Juba,33.576473,21.405882
1991-12,Lower Shabelle,32.79,22.2
1991-12,Middle Juba,33.8,26.060001
1991-12,Middle Shabelle,32.239998,11.2
1991-12,Mudug,31.59412,9.382352
1991-12,Nugaal,29.75,3.78
1991-12,Sanaag,26.738888,1.2777777
1991-12,Sool,28.450003,0.475
1991-12,Togdheer,27.919998,2.28
1991-12,Woqooyi Galbeed,28.41,6.4199996
1992-01,Awdal,28.5,13.1
1992-01,Bakool,32.7875,0.112500004
1992-01,Banadir,32.010001,3.31500005
1992-01,Bari,28.449997,4.045833
1992-01,Bay,32.857143,1.0214286
1992-01,Galgaduud,32.34706,2.4058824
1992-01,Gedo,34.414288,2.2642858
1992-01,Hiraan,32.672726,0.4818182
1992-01,Lower Juba,33.629414,4.752941
1992-01,Lower Shabelle,32.260002,1.4300001
1992-01,Middle Juba,33.66,2.22
1992-01,Middle Shabelle,31.76,5.2
1992-01,Mudug,31.59412,3.164706
1992-01,Nugaal,29.95,2.3600001
1992-01,Sanaag,26.744446,1.4777778
1992-01,Sool,28.591667,0.52500004
1992-01,Togdheer,27.939999,1.95
1992-01,Woqooyi Galbeed,28.15,4.5699997
1992-02,Awdal,28.275002,9.025
1992-02,Bakool,34.562504,0.16250001
1992-02,Banadir,33.429999,1.205
1992-02,Bari,29.5875,3.5125
1992-02,Bay,34.592857,0.6785714
1992-02,Galgaduud,33.32353,0.7647059
1992-02,Gedo,36.285717,1.6642857
1992-02,Hiraan,34.154545,0.12727274
1992-02,Lower Juba,35.28824,0.6764706
1992-02,Lower Shabelle,33.78,0.55
1992-02,Middle Juba,35.379997,1.1200001
1992-02,Middle Shabelle,33.079998,1.86
1992-02,Mudug,32.25294,0.8470588
1992-02,Nugaal,30.66,1.4300001
1992-02,Sanaag,27.527779,3.5277777
1992-02,Sool,29.241667,1.625
1992-02,Togdheer,28.45,4.1600003
1992-02,Woqooyi Galbeed,28.429998,6.26
1992-03,Awdal,30.925001,8.65
1992-03,Bakool,35.525,1.0875
1992-03,Banadir,34.370003,9.165
1992-03,Bari,31.383331,6.991667
1992-03,Bay,35.43572,6.0499997
1992-03,Galgaduud,34.847057,4.3235292
1992-03,Gedo,36.92857,4.242857
1992-03,Hiraan,35.33636,1.9090909
1992-03,Lower Juba,35.77059,5.229412
1992-03,Lower Shabelle,34.620003,7.63
1992-03,Middle Juba,35.920002,7.3200006
1992-03,Middle Shabelle,34.120003,10.7
1992-03,Mudug,34.04706,6.158824
1992-03,Nugaal,32.61,5.85
1992-03,Sanaag,29.533335,8.566668
1992-03,Sool,31.283335,4.6166663
1992-03,Togdheer,30.49,6.8
1992-03,Woqooyi Galbeed,30.65,9.129999
1992-04,Awdal,32.375,20.275002
1992-04,Bakool,34.525,41.65
1992-04,Banadir,34.3650035,52.629999999999995
1992-04,Bari,32.75,19.920834
1992-04,Bay,34.528572,75.221436
1992-04,Galgaduud,35.02353,21.699999
1992-04,Gedo,35.29286,70.74286
1992-04,Hiraan,35.090908,17.618181
1992-04,Lower Juba,34.770588,51.035297
1992-04,Lower Shabelle,34.370003,66.8
1992-04,Middle Juba,34.940002,69.840004
1992-04,Middle Shabelle,34.360004,38.46
1992-04,Mudug,34.7,24.764706
1992-04,Nugaal,33.54,25.2
1992-04,Sanaag,30.527779,31.5
1992-04,Sool,32.024998,34.09167
1992-04,Togdheer,30.830002,49.86
1992-04,Woqooyi Galbeed,31.35,29.540003
1992-05,Awdal,34.875,14.625
1992-05,Bakool,32.987503,19.775
1992-05,Banadir,32.78,57.135002
1992-05,Bari,34.3,21.470835
1992-05,Bay,32.828575,48.34286
1992-05,Galgaduud,34.270588,31.235294
1992-05,Gedo,33.785713,36.04286
1992-05,Hiraan,33.7,21.227272
1992-05,Lower Juba,32.905884,76.36471
1992-05,Lower Shabelle,32.68,64.41
1992-05,Middle Juba,33.22,67.060005
1992-05,Middle Shabelle,32.88,49.860004
1992-05,Mudug,34.617645,46.52353
1992-05,Nugaal,34.27,39.510002
1992-05,Sanaag,32.47222,35.03889
1992-05,Sool,33.383335,42.850002
1992-05,Togdheer,32.16,52.840004
1992-05,Woqooyi Galbeed,33.22,29.090002
1992-06,Awdal,37.050003,4.15
1992-06,Bakool,32.0625,0.41250002
1992-06,Banadir,31.5800005,24.770000000000003
1992-06,Bari,33.75417,3.8291667
1992-06,Bay,31.850002,9.914286
1992-06,Galgaduud,32.994118,3.952941
1992-06,Gedo,33.107143,1.3714286
1992-06,Hiraan,32.527275,1.7545453
1992-06,Lower Juba,31.858826,31.105885
1992-06,Lower Shabelle,31.6,34.74
1992-06,Middle Juba,32.16,30.2
1992-06,Middle Shabelle,31.560001,14.8
1992-06,Mudug,33.27059,5.4235296
1992-06,Nugaal,33.08,5.33
1992-06,Sanaag,32.62778,11.338889
1992-06,Sool,32.916668,9.016667
1992-06,Togdheer,32.129997,16.810001
1992-06,Woqooyi Galbeed,34.140003,12.1
1992-07,Awdal,38.0,15.1
1992-07,Bakool,30.750002,0.35
1992-07,Banadir,30.185000000000002,23.070000999999998
1992-07,Bari,32.67917,3.375
1992-07,Bay,30.342855,9.757143
1992-07,Galgaduud,31.717648,2.388235
1992-07,Gedo,31.707144,3.914286
1992-07,Hiraan,31.19091,1.4909092
1992-07,Lower Juba,30.476473,28.829412
1992-07,Lower Shabelle,30.11,31.320002
1992-07,Middle Juba,30.7,26.420002
1992-07,Middle Shabelle,30.26,14.82
1992-07,Mudug,32.041176,0.5
1992-07,Nugaal,31.99,0.39000002
1992-07,Sanaag,31.977776,9.511111
1992-07,Sool,32.066666,2.45
1992-07,Togdheer,31.49,9.45
1992-07,Woqooyi Galbeed,33.96,14.63
1992-08,Awdal,36.850002,43.275
1992-08,Bakool,30.9875,1.5999999
1992-08,Banadir,30.25,18.880000000000003
1992-08,Bari,32.50417,5.879167
1992-08,Bay,30.464285,5.335714
1992-08,Galgaduud,31.694117,2.8235295
1992-08,Gedo,31.864285,1.3857143
1992-08,Hiraan,31.309093,5.1545453
1992-08,Lower Juba,30.447058,35.429413
1992-08,Lower Shabelle,30.14,19.720001
1992-08,Middle Juba,30.74,15.339999
1992-08,Middle Shabelle,30.36,18.039999
1992-08,Mudug,31.952942,0.6588235
1992-08,Nugaal,31.87,1.72
1992-08,Sanaag,31.511112,12.200001
1992-08,Sool,31.658333,3.925
1992-08,Togdheer,30.960001,15.270001
1992-08,Woqooyi Galbeed,33.2,35.6
1992-09,Awdal,34.725002,108.875
1992-09,Bakool,32.25,2.1000001
1992-09,Banadir,31.28,7.00000015
1992-09,Bari,33.604168,7.2166667
1992-09,Bay,31.7,3.885714
1992-09,Galgaduud,32.8,3.5411766
1992-09,Gedo,33.228573,5.014286
1992-09,Hiraan,32.5,2.6363637
1992-09,Lower Juba,31.717644,44.164703
1992-09,Lower Shabelle,31.16,7.78
1992-09,Middle Juba,31.98,13.039999
1992-09,Middle Shabelle,31.4,6.2200003
1992-09,Mudug,33.129414,3.1705883
1992-09,Nugaal,33.15,5.7300005
1992-09,Sanaag,32.01667,19.144445
1992-09,Sool,32.516666,12.533333
1992-09,Togdheer,31.220001,50.63
1992-09,Woqooyi Galbeed,32.57,122.35
1992-10,Awdal,32.3,14.75
1992-10,Bakool,32.075,30.012499
1992-10,Banadir,31.6750005,47.120000000000005
1992-10,Bari,32.300003,18.074999
1992-10,Bay,31.892857,39.478573
1992-10,Galgaduud,32.758823,35.91765
1992-10,Gedo,33.15,16.564287
1992-10,Hiraan,32.50909,35.109093
1992-10,Lower Juba,32.552944,10.858824
1992-10,Lower Shabelle,31.63,40.22
1992-10,Middle Juba,32.500004,23.16
1992-10,Middle Shabelle,31.720001,54.02
1992-10,Mudug,32.794113,38.399998
1992-10,Nugaal,32.29,34.030003
1992-10,Sanaag,30.033333,21.572222
1992-10,Sool,31.075003,32.100002
1992-10,Togdheer,29.85,37.760002
1992-10,Woqooyi Galbeed,30.86,20.970001
1992-11,Awdal,30.449999,16.575
1992-11,Bakool,32.1375,46.75
1992-11,Banadir,32.08,61.565
1992-11,Bari,30.454168,8.141666
1992-11,Bay,32.07857,84.13572
1992-11,Galgaduud,32.805885,23.300001
1992-11,Gedo,32.957146,99.957146
1992-11,Hiraan,32.736366,32.0
1992-11,Lower Juba,32.97059,69.511765
1992-11,Lower Shabelle,32.1,71.41
1992-11,Middle Juba,32.8,90.700005
