time,admin1,TA,PA,DL,conflicts,month
2000-02,Woqooyi_Galbeed,-0.08131769844317804,-0.4061106266541323,0,0.0,February
2000-03,Awdal,0.014679063963063824,-0.48014295552285186,1,0.0,March
2000-03,Bakool,-0.2978466043802414,0.03527165938455188,0,0.0,March
2000-03,Banadir,-0.2537556531669955,0.15199792085723676,0,0.0,March
2000-03,Bari,0.21843334490833674,0.071974136431679,1,0.0,March
2000-03,Bay,-0.3698563657444838,-0.045153602630539615,0,0.0,March
2000-03,Galgaduud,-0.07138571280832229,0.19014408430855356,0,2.0,March
2000-03,Gedo,-0.42960181132643543,-0.2086981421055717,0,0.0,March
2000-03,Hiraan,-0.18527402432242,0.14171855536519512,0,0.0,March
2000-03,Lower_Juba,-0.5351087976397219,-0.09652418859124771,0,1.0,March
2000-03,Lower_Shabelle,-0.31063218312073526,0.13427474187350535,0,2.0,March
2000-03,Middle_Juba,-0.46328924844640024,-0.12225200234649891,0,0.0,March
2000-03,Middle_Shabelle,-0.19269177489994335,0.15437793168400946,0,0.0,March
2000-03,Mudug,-0.018321507551073053,0.2820917368534675,0,1.0,March
2000-03,Nugaal,0.019968993930564376,0.2773275674783022,1,0.0,March
2000-03,Sanaag,0.06807089775055719,-0.4166469941024504,2,0.0,March
2000-03,Sool,0.023311831820130784,-0.16321005479787445,3,0.0,March
2000-03,Togdheer,0.01358202348585493,-0.1964665258602937,4,0.0,March
2000-03,Woqooyi_Galbeed,0.00963340335872992,-0.27281626381831897,5,1.0,March
2000-04,Awdal,0.8628994385793932,-0.5152892326789091,6,0.0,April
2000-04,Bakool,0.14836832450833878,-0.11276791041602426,7,0.0,April
2000-04,Banadir,-0.04217868040455406,0.03498181016030469,0,2.0,April
2000-04,Bari,0.7225333758334394,-0.057896730336088754,1,0.0,April
2000-04,Bay,-0.04775884389233065,-0.14570149240690153,0,0.0,April
2000-04,Galgaduud,0.3169572069563989,0.02665244555567653,1,0.0,April
2000-04,Gedo,0.023632234395506675,-0.43706791111823934,2,0.0,April
2000-04,Hiraan,0.15950103367397403,0.006780799772868097,3,0.0,April
2000-04,Lower_Juba,-0.34628214341917035,-0.16670842370674224,0,0.0,April
2000-04,Lower_Shabelle,-0.11546978117360074,0.07910335322461426,0,0.0,April
2000-04,Middle_Juba,-0.20622970285833134,-0.18141637742182448,0,0.0,April
2000-04,Middle_Shabelle,0.034391221297877056,0.02726464594183954,1,0.0,April
2000-04,Mudug,0.4872097558277629,0.14854500912663177,2,1.0,April
2000-04,Nugaal,0.5841606575518514,0.1769658026204136,3,0.0,April
2000-04,Sanaag,0.7642553586642284,-0.5405371687101784,4,0.0,April
2000-04,Sool,0.7024392442433728,-0.2195482833221859,5,0.0,April
2000-04,Togdheer,0.7744310419869943,-0.26069827912541094,6,1.0,April
2000-04,Woqooyi_Galbeed,0.8365784428448385,-0.3652882385471437,7,0.0,April
2000-05,Awdal,0.5282144199049483,0.3145239916437,8,0.0,May
2000-05,Bakool,-0.1990579705827659,-0.14140180454378234,0,0.0,May
2000-05,Banadir,-0.32327582377260317,0.009343616794300843,0,11.0,May
2000-05,Bari,0.500427678838569,0.2536348935493666,1,0.0,May
2000-05,Bay,-0.3337111506793928,-0.21297843117898083,0,0.0,May
2000-05,Galgaduud,-0.048831207829732735,0.07047297476379244,0,0.0,May
2000-05,Gedo,-0.30374154278024146,-0.447407405198571,0,0.0,May
2000-05,Hiraan,-0.18012025379892224,0.03078832966105796,0,0.0,May
2000-05,Lower_Juba,-0.5640041987226647,-0.3448530328419055,0,0.0,May
2000-05,Lower_Shabelle,-0.3818108391220096,-0.043386858154228165,0,0.0,May
2000-05,Middle_Juba,-0.46579787292280556,-0.3497520816390825,0,1.0,May
2000-05,Middle_Shabelle,-0.25940544818553773,0.0698834515924226,0,0.0,May
2000-05,Mudug,0.12038178569046536,0.2242815284307086,1,0.0,May
2000-05,Nugaal,0.26412499596834016,0.22486395859851013,2,0.0,May
2000-05,Sanaag,0.48164716635364274,0.41470525959346877,3,0.0,May
2000-05,Sool,0.3780507324240557,0.36807970861053824,4,0.0,May
2000-05,Togdheer,0.44087216423352366,0.20796723945734208,5,1.0,May
2000-05,Woqooyi_Galbeed,0.4903023666111483,0.1948975442936678,6,0.0,May
2000-06,Awdal,1.10103528597898,0.2667363820834096,7,0.0,June
2000-06,Bakool,0.01696129746158302,-0.11917211243256998,8,0.0,June
2000-06,Banadir,-0.2904671788272188,0.025931573582852085,0,2.0,June
2000-06,Bari,0.9190989323687232,0.18832640133329784,1,1.0,June
2000-06,Bay,-0.28026033016144836,-0.1734261422918355,0,0.0,June
2000-06,Galgaduud,0.2479996994918877,0.029006299457368243,1,0.0,June
2000-06,Gedo,-0.19464574627030093,-0.3539774640712754,0,0.0,June
2000-06,Hiraan,0.010465133952959504,0.050882432157968345,1,0.0,June
2000-06,Lower_Juba,-0.6905152533066558,-0.32382914893972,0,0.0,June
2000-06,Lower_Shabelle,-0.39009779467635824,-0.02941523963704736,0,0.0,June
2000-06,Middle_Juba,-0.533381653493058,-0.2898552326667907,0,0.0,June
2000-06,Middle_Shabelle,-0.1844478679788907,0.09152889083589538,0,0.0,June
2000-06,Mudug,0.5553625728438288,0.08801586029139986,1,0.0,June
2000-06,Nugaal,0.728373678549905,0.08170915463946667,2,0.0,June
2000-06,Sanaag,1.0044857654448218,0.4014018804010557,3,0.0,June
2000-06,Sool,0.8932694436790681,0.2979700258910208,4,0.0,June
2000-06,Togdheer,0.972361477379318,0.10563847769867167,5,0.0,June
2000-06,Woqooyi_Galbeed,1.0511160561704884,0.05226571978130786,6,0.0,June
2000-07,Awdal,0.8512214588848769,0.30535072502604427,7,0.0,July
2000-07,Bakool,0.3365033779341702,-0.091431376929399,8,0.0,July
2000-07,Banadir,0.020204795282087556,-0.006257787478307121,9,6.0,July
2000-07,Bari,0.46446716031717955,0.05022298278585746,10,1.0,July
2000-07,Bay,0.19198940093732064,-0.18698085008818155,11,2.0,July
2000-07,Galgaduud,0.2864614750027574,0.011995981216014667,12,4.0,July
2000-07,Gedo,0.42940468013394223,-0.21510941925061042,13,0.0,July
2000-07,Hiraan,0.18418260852127966,0.017891058439978364,14,1.0,July
2000-07,Lower_Juba,0.16916400319415695,-0.41841029397689616,15,0.0,July
2000-07,Lower_Shabelle,0.024552905868138037,-0.09134426171757852,16,1.0,July
2000-07,Middle_Juba,0.1303355835360335,-0.35889995442193845,17,0.0,July
2000-07,Middle_Shabelle,0.016079909860605923,0.0832303527530641,18,1.0,July
2000-07,Mudug,0.4417373104725762,0.04025265345766161,19,0.0,July
2000-07,Nugaal,0.46656387962511375,0.09122187075733713,20,0.0,July
2000-07,Sanaag,0.6388745923030347,0.30755329032932477,21,0.0,July
2000-07,Sool,0.6088112587141695,0.21407792790059585,22,0.0,July
2000-07,Togdheer,0.7276256578234014,0.06533781965690304,23,0.0,July
2000-07,Woqooyi_Galbeed,0.7835319968425981,0.09082921307604015,24,0.0,July
2000-08,Awdal,0.8836021354505724,0.19758690909034846,25,0.0,August
2000-08,Bakool,0.4501990578875961,0.05295667655077436,26,0.0,August
2000-08,Banadir,0.13732726318139724,0.022403787610186316,27,0.0,August
2000-08,Bari,0.466871735379175,0.24191614196390224,28,0.0,August
2000-08,Bay,0.31103475879747794,-0.022288777655732922,29,0.0,August
2000-08,Galgaduud,0.41076204268665134,0.04668040073273563,30,0.0,August
2000-08,Gedo,0.5235426284038027,0.11979587809156113,31,1.0,August
2000-08,Hiraan,0.3255104472090402,0.06993515949655531,32,0.0,August
2000-08,Lower_Juba,0.2888217297729064,-0.2631821220902902,33,3.0,August
2000-08,Lower_Shabelle,0.14663242812504904,-0.03064576680538521,34,0.0,August
2000-08,Middle_Juba,0.2481164175606068,-0.16848520399522326,35,1.0,August
2000-08,Middle_Shabelle,0.12775017520392387,0.06553159633033706,36,0.0,August
2000-08,Mudug,0.5600209748122493,0.03360842804775526,37,0.0,August
2000-08,Nugaal,0.57100967134275,0.08096472654079466,38,0.0,August
2000-08,Sanaag,0.6654832957441927,0.24433823665979393,39,0.0,August
2000-08,Sool,0.675537395328218,0.16387784158169416,40,1.0,August
2000-08,Togdheer,0.7838619461892814,0.12333765532482781,41,0.0,August
2000-08,Woqooyi_Galbeed,0.8327488501920667,0.06573652046452778,42,0.0,August
2000-09,Awdal,0.4448442723555461,1.5270203855039994,43,0.0,September
2000-09,Bakool,0.171335005218712,0.011581420528510059,44,0.0,September
2000-09,Banadir,-0.04341003642907212,0.01051337405871864,0,1.0,September
2000-09,Bari,-0.22027854294103943,0.9847021184017147,0,0.0,September
2000-09,Bay,0.08781510231365826,-0.014822852545517276,1,0.0,September
2000-09,Galgaduud,0.14056381351903685,0.022978182414228696,2,0.0,September
2000-09,Gedo,0.26099370531586746,0.1739711690248571,3,0.0,September
2000-09,Hiraan,0.07653350343766369,0.012084696268482104,4,0.0,September
2000-09,Lower_Juba,0.10029621624269909,-0.15846940730476797,5,6.0,September
2000-09,Lower_Shabelle,-0.02982374509921089,-0.018357608903142378,0,0.0,September
2000-09,Middle_Juba,0.046403015523541834,-0.10246693748887703,1,0.0,September
2000-09,Middle_Shabelle,-0.05616772628156819,0.024934003913133173,0,1.0,September
2000-09,Mudug,0.18524478552422183,0.02220381650228605,1,0.0,September
2000-09,Nugaal,0.06271988377612919,0.08748182550711342,2,0.0,September
2000-09,Sanaag,0.07676274827754181,1.9945650624750557,3,0.0,September
2000-09,Sool,0.16919961928213167,1.5431286001124318,4,0.0,September
2000-09,Togdheer,0.3056594901737501,1.3764286423663485,5,0.0,September
2000-09,Woqooyi_Galbeed,0.35377894098572793,1.309374199033661,6,0.0,September
2000-10,Awdal,-0.006990042368231919,1.868713574817428,0,0.0,October
2000-10,Bakool,-0.6753911280037584,0.08468390372880698,0,0.0,October
2000-10,Banadir,-0.7447774840461306,0.09950707829243975,0,1.0,October
2000-10,Bari,-0.007951386764875612,1.260734486188954,0,1.0,October
2000-10,Bay,-0.864038740045476,0.027185268275166753,0,0.0,October
2000-10,Galgaduud,-0.37883492625949106,0.1362409429626241,0,1.0,October
2000-10,Gedo,-0.9313439623029683,0.13423115617759157,0,0.0,October
2000-10,Hiraan,-0.57842917709144,0.13973786052830625,0,0.0,October
2000-10,Lower_Juba,-1.2105094747213074,-0.004571464388977625,0,0.0,October
2000-10,Lower_Shabelle,-0.8408795690532084,0.0723199999407172,0,0.0,October
2000-10,Middle_Juba,-1.0860715220272295,-0.014553840824251651,0,0.0,October
2000-10,Middle_Shabelle,-0.6378077639915553,0.11320578483692123,0,0.0,October
2000-10,Mudug,-0.1986960760239864,0.12140287793022643,0,2.0,October
2000-10,Nugaal,-0.12388580275705414,0.1256331451996309,0,0.0,October
2000-10,Sanaag,-0.03529676847673188,2.4615716555251317,0,0.0,October
2000-10,Sool,-0.09548650411509502,1.8555683101371632,0,0.0,October
2000-10,Togdheer,-0.0892216616764302,1.691829213407728,0,0.0,October
2000-10,Woqooyi_Galbeed,-0.040215616383509414,1.6145161961825796,0,0.0,October
2000-11,Awdal,-0.028064084461665254,1.3764290807909596,0,0.0,November
2000-11,Bakool,0.31054192991867297,0.04818940217178266,1,0.0,November
2000-11,Banadir,-0.09086022802069323,0.14880043095890508,0,0.0,November
2000-11,Bari,0.27148101012960907,0.8016879509107625,1,1.0,November
2000-11,Bay,0.02251317106678045,-0.02806080797464729,2,0.0,November
2000-11,Galgaduud,-0.4362934588216884,0.17213433838557168,0,0.0,November
2000-11,Gedo,0.18800802646421952,-0.15088778242291007,1,0.0,November
2000-11,Hiraan,0.0358277788007794,0.18317997032785568,2,0.0,November
2000-11,Lower_Juba,-0.20535854130480846,0.054010448674767175,0,0.0,November
2000-11,Lower_Shabelle,-0.10526014492269516,0.11910834728911263,0,1.0,November
2000-11,Middle_Juba,-0.12226929585374613,-0.005424194771928366,0,0.0,November
2000-11,Middle_Shabelle,-0.07413748498274979,0.1646734052274493,0,0.0,November
2000-11,Mudug,-0.29081078900797036,0.1398571585505433,0,0.0,November
2000-11,Nugaal,-0.09203451338027328,0.13559101018041042,0,0.0,November
2000-11,Sanaag,0.08973202501526685,1.7124892645338157,1,0.0,November
2000-11,Sool,-0.07232339476989619,1.4039998536215557,0,0.0,November
2000-11,Togdheer,-0.12551319409929496,1.272724034563731,0,0.0,November
2000-11,Woqooyi_Galbeed,-0.051731253935938006,1.2207880471721102,0,0.0,November
2000-12,Awdal,-0.02136834818222173,0.37628212585841325,0,0.0,December
2000-12,Bakool,0.4591063128265411,0.060499329189385824,1,2.0,December
2000-12,Banadir,0.10000077978144922,0.06253271946306206,2,2.0,December
2000-12,Bari,0.7532061299054882,0.2592248600245421,3,0.0,December
2000-12,Bay,0.2549102248669796,-0.09007239378045828,4,1.0,December
2000-12,Galgaduud,-0.38235346290199884,0.16504355073251112,0,0.0,December
2000-12,Gedo,0.4355611397921899,0.0013090816521987476,1,0.0,December
2000-12,Hiraan,0.17023697846862842,0.14784322732286515,2,0.0,December
2000-12,Lower_Juba,0.18180670748482028,-0.19165904951158486,3,0.0,December
2000-12,Lower_Shabelle,0.12487965207634945,0.00620601111616656,4,0.0,December
2000-12,Middle_Juba,0.20736766230865758,-0.16475524217235551,5,0.0,December
2000-12,Middle_Shabelle,0.07493004790987172,0.16400266962494095,6,2.0,December
2000-12,Mudug,-0.23619649413465682,0.17746939502118078,0,0.0,December
2000-12,Nugaal,0.10880946107072703,0.19394320693660985,1,0.0,December
2000-12,Sanaag,0.35214926442432287,0.2493473498218597,2,0.0,December
2000-12,Sool,0.07192812962736801,0.23651374370451628,3,0.0,December
2000-12,Togdheer,-0.05408451370767154,0.22992359966396095,0,0.0,December
2000-12,Woqooyi_Galbeed,-0.0006132633816715791,0.24872024817565577,0,0.0,December
2001-01,Awdal,0.22130476576588187,0.23404520986733876,1,0.0,January
2001-01,Bakool,1.121656209673697,0.17903947594009553,2,0.0,January
2001-01,Banadir,0.6613481582043449,0.1253929200504191,3,2.0,January
2001-01,Bari,0.5723863669925281,0.28718118855265956,4,0.0,January
2001-01,Bay,0.9498782135182414,0.014678571593877079,5,0.0,January
2001-01,Galgaduud,0.0849133294445732,0.24524152706343053,6,0.0,January
2001-01,Gedo,1.2284037127282235,0.18184518601689678,7,1.0,January
2001-01,Hiraan,0.7364137561171984,0.21615041872208288,8,0.0,January
2001-01,Lower_Juba,0.9552451685203942,-0.15363794549556511,9,0.0,January
2001-01,Lower_Shabelle,0.7380956786360415,0.044804439085691976,10,0.0,January
2001-01,Middle_Juba,0.9498543924604164,-0.1011431819068443,11,0.0,January
2001-01,Middle_Shabelle,0.5753894077025531,0.2111427125261541,12,0.0,January
2001-01,Mudug,0.04232491453495535,0.26010671460036255,13,0.0,January
2001-01,Nugaal,0.20356965785571912,0.2466409359841105,14,0.0,January
2001-01,Sanaag,0.3821221098309908,0.1436838362912092,15,0.0,January
2001-01,Sool,0.20937311568086084,0.14940304224331422,16,0.0,January
2001-01,Togdheer,0.1770835673847235,0.11569609496180228,17,0.0,January
2001-01,Woqooyi_Galbeed,0.22984345898481115,0.12795469305084664,18,0.0,January
2001-02,Awdal,0.21017718170894747,0.07890966493467823,19,0.0,February
2001-02,Bakool,0.3042467789624779,0.11490602826646505,20,0.0,February
2001-02,Banadir,0.21584324836290725,0.07918397539906401,21,3.0,February
2001-02,Bari,0.21213556309093498,0.26188981886557666,22,0.0,February
2001-02,Bay,0.31704900297264377,0.04871549908188553,23,0.0,February
2001-02,Galgaduud,0.25195247228820666,0.13084318291564603,24,0.0,February
2001-02,Gedo,0.3871548383894556,0.3228882890325881,25,0.0,February
2001-02,Hiraan,0.25355198979495575,0.09665667797776667,26,0.0,February
2001-02,Lower_Juba,0.3158534334415615,0.01488368433593438,27,0.0,February
2001-02,Lower_Shabelle,0.24666754376590413,0.11540956088744464,28,0.0,February
2001-02,Middle_Juba,0.301524480270402,0.04018197085682192,29,0.0,February
2001-02,Middle_Shabelle,0.18195844690305593,0.13475504290777002,30,0.0,February
2001-02,Mudug,0.1351985369308925,0.17256014008587525,31,0.0,February
2001-02,Nugaal,0.11614215465790585,0.19904205924177687,32,0.0,February
2001-02,Sanaag,0.21826870988714717,0.15855986482343173,33,0.0,February
2001-02,Sool,0.16835552026312042,0.09917823120056261,34,0.0,February
2001-02,Togdheer,0.1969490577170067,0.02726854405040537,35,0.0,February
2001-02,Woqooyi_Galbeed,0.21440641647336356,0.018367469355223903,36,0.0,February
2001-03,Awdal,0.2509878781108243,0.00462424910587204,37,0.0,March
2001-03,Bakool,0.5456541729561206,0.15408915916345486,38,0.0,March
2001-03,Banadir,0.42992170323530504,0.16816986675207288,39,2.0,March
2001-03,Bari,0.22520052953731362,0.2119042793190202,40,0.0,March
2001-03,Bay,0.6950552247470565,0.15641330871951034,41,1.0,March
2001-03,Galgaduud,0.2439239409778757,0.19886010759552233,42,0.0,March
2001-03,Gedo,0.8881144507884642,0.2089570818980917,43,1.0,March
2001-03,Hiraan,0.3554495645399583,0.1641123631503232,44,0.0,March
2001-03,Lower_Juba,1.080625336583983,0.2862972858186206,45,0.0,March
2001-03,Lower_Shabelle,0.572040047938664,0.2228671677857553,46,0.0,March
2001-03,Middle_Juba,0.8947748991251933,0.21221486676096238,47,0.0,March
2001-03,Middle_Shabelle,0.28010256129404454,0.15437793168400946,48,1.0,March
2001-03,Mudug,0.14061577554008395,0.28232984634739494,49,0.0,March
2001-03,Nugaal,0.12328994034600553,0.2773275674783022,50,0.0,March
2001-03,Sanaag,0.23129669488515028,0.05869152056924617,51,0.0,March
2001-03,Sool,0.18690924727714528,0.10683560931685544,52,0.0,March
2001-03,Togdheer,0.21656624843639852,0.06625567624421501,53,0.0,March
2001-03,Woqooyi_Galbeed,0.22557206660190818,0.03899969845036664,54,0.0,March
2001-04,Awdal,0.8400625149731885,-0.02513791457831709,55,0.0,April
2001-04,Bakool,0.5576891954894676,-0.0032157704844750965,56,0.0,April
2001-04,Banadir,0.39228831981137785,0.07854643501083454,57,3.0,April
2001-04,Bari,0.6644682969167943,0.13445555504716344,58,0.0,April
2001-04,Bay,0.5808948140343605,0.17876275326264265,59,1.0,April
2001-04,Galgaduud,0.4381384980636658,0.022792616805854593,60,0.0,April
2001-04,Gedo,0.7470779387238428,0.23216910210372546,61,0.0,April
2001-04,Hiraan,0.43769651308170493,0.0021858020147181856,62,0.0,April
2001-04,Lower_Juba,0.7736764649390317,0.4022231091752349,63,0.0,April
2001-04,Lower_Shabelle,0.4607879938038815,0.2128310621483446,64,0.0,April
2001-04,Middle_Juba,0.6729268356299086,0.32926951699160895,65,0.0,April
2001-04,Middle_Shabelle,0.3223829807736552,0.02726464594183954,66,0.0,April
2001-04,Mudug,0.45408894913292003,0.1482566721740111,67,0.0,April
2001-04,Nugaal,0.5457060628872381,0.1769658026204136,68,0.0,April
2001-04,Sanaag,0.7491782575668083,0.127632790129539,69,0.0,April
2001-04,Sool,0.6857666110843148,0.08402142219932919,70,0.0,April
2001-04,Togdheer,0.7341106474635436,-0.015469794195194323,71,0.0,April
2001-04,Woqooyi_Galbeed,0.7726360986478218,-0.0630259544825881,72,0.0,April
2001-05,Awdal,0.7860125994259136,0.18663896577096942,73,0.0,May
2001-05,Bakool,0.2959419491994511,0.07796446505797985,74,0.0,May
2001-05,Banadir,0.16820059785459138,0.09281318135729459,75,3.0,May
2001-05,Bari,0.9266115126189262,0.21072285962172077,76,0.0,May
2001-05,Bay,0.29781313198092557,0.15375491687983012,77,2.0,May
2001-05,Galgaduud,0.17212899284799058,0.12478809014335061,78,0.0,May
2001-05,Gedo,0.44561904099353605,0.20035838920025842,79,0.0,May
2001-05,Hiraan,0.18518820144794934,0.10463597547872704,80,0.0,May
2001-05,Lower_Juba,0.5028788098008882,0.23527410850284783,81,1.0,May
2001-05,Lower_Shabelle,0.22271157396811878,0.1144151750976767,82,0.0,May
2001-05,Middle_Juba,0.4281140361429487,0.20246866236347974,83,0.0,May
2001-05,Middle_Shabelle,0.11326978333303295,0.0698834515924226,84,1.0,May
2001-05,Mudug,0.2497558993736961,0.22804096323312092,85,2.0,May
2001-05,Nugaal,0.4968364849906342,0.22486395859851013,86,0.0,May
2001-05,Sanaag,0.8236283818406723,0.19115666181651894,87,0.0,May
2001-05,Sool,0.605832558106699,0.18383390071124697,88,0.0,May
2001-05,Togdheer,0.5959162536830602,0.12821091092088802,89,0.0,May
2001-05,Woqooyi_Galbeed,0.6971858534906099,0.08192226715248023,90,0.0,May
2001-06,Awdal,0.6070102526097975,0.10615040208806929,91,0.0,June
2001-06,Bakool,-0.19395097584218893,0.08939510480935793,0,0.0,June
2001-06,Banadir,-0.269961376808631,0.0758828273010396,0,3.0,June
2001-06,Bari,0.7159299865376411,0.1442677463672598,1,0.0,June
2001-06,Bay,-0.3658540245174542,0.08667195902857021,0,1.0,June
2001-06,Galgaduud,0.012123309888758241,0.08892712207327295,1,0.0,June
2001-06,Gedo,-0.3986926762269045,0.12244130592077733,0,0.0,June
2001-06,Hiraan,-0.1356105293179747,0.13512911803968117,0,0.0,June
2001-06,Lower_Juba,-0.5964264415327901,-0.07400572606120882,0,0.0,June
2001-06,Lower_Shabelle,-0.34149266164070435,0.0685822164561996,0,0.0,June
2001-06,Middle_Juba,-0.4883478856656547,0.032470872917847754,0,2.0,June
2001-06,Middle_Shabelle,-0.192360509540444,0.09152889083589538,0,0.0,June
2001-06,Mudug,0.1057805833869202,0.09206363204643286,1,0.0,June
2001-06,Nugaal,0.34328210812355037,0.08170915463946667,2,1.0,June
2001-06,Sanaag,0.6435946304704913,0.1580607960540707,3,0.0,June
2001-06,Sool,0.4529036561851909,0.08540529851848903,4,0.0,June
2001-06,Togdheer,0.4289223812264978,-0.0007335518947341052,5,0.0,June
2001-06,Woqooyi_Galbeed,0.5411538199885374,-0.04790013190127185,6,0.0,June
2001-07,Awdal,0.19207831097801806,0.2945304155002611,7,0.0,July
2001-07,Bakool,-0.3361139458528477,0.06385078244344193,0,0.0,July
2001-07,Banadir,-0.33265438835341476,0.031602977931258686,0,1.0,July
2001-07,Bari,0.5178313263357789,0.122965956656015,1,1.0,July
2001-07,Bay,-0.44398234955608956,-0.044447721922809415,0,1.0,July
2001-07,Galgaduud,-0.19360754800675287,0.07255175100415963,0,0.0,July
2001-07,Gedo,-0.49860951611361776,-0.01891221067420865,0,1.0,July
2001-07,Hiraan,-0.301677271421866,0.10401687984638323,0,0.0,July
2001-07,Lower_Juba,-0.5486209848434452,-0.16258674937831996,0,1.0,July
2001-07,Lower_Shabelle,-0.37673061120187984,-0.004178500490029037,0,0.0,July
2001-07,Middle_Juba,-0.49503029048853614,-0.1071506761993899,0,2.0,July
2001-07,Middle_Shabelle,-0.2851104660191769,0.0832303527530641,0,0.0,July
2001-07,Mudug,-0.1236125017182687,0.04493587061492749,0,0.0,July
2001-07,Nugaal,0.10926459259180765,0.09122187075733713,1,0.0,July
2001-07,Sanaag,0.3208224066261714,0.12045305398083121,2,0.0,July
2001-07,Sool,0.13988949934435224,0.1653975814774508,3,0.0,July
2001-07,Togdheer,0.08080179649293329,0.1598406926881571,4,0.0,July
2001-07,Woqooyi_Galbeed,0.16276569516062436,0.13298861850404928,5,0.0,July
2001-08,Awdal,-0.026881728672317196,0.3767980328372397,0,0.0,August
2001-08,Bakool,-0.7166359954279341,0.14377921141046437,0,0.0,August
2001-08,Banadir,-0.6461875011930137,0.0472589654297055,0,2.0,August
2001-08,Bari,0.08248940894479051,0.044498164826677566,1,0.0,August
2001-08,Bay,-0.8854460221815336,0.04010774753277477,0,0.0,August
2001-08,Galgaduud,-0.34343463147179776,0.05974757994130784,0,0.0,August
2001-08,Gedo,-1.0707509393236772,0.1612601267867864,0,0.0,August
2001-08,Hiraan,-0.5418028935568233,0.10846441065711694,0,0.0,August
2001-08,Lower_Juba,-1.2057046207196909,-0.03851974981128895,0,0.0,August
2001-08,Lower_Shabelle,-0.7550614844443609,0.034769064858702924,0,0.0,August
2001-08,Middle_Juba,-1.0714338584317789,0.013325750947710565,0,0.0,August
2001-08,Middle_Shabelle,-0.5281070479974036,0.06553159633033706,0,1.0,August
2001-08,Mudug,-0.2024542353311964,0.03585019401421658,0,0.0,August
2001-08,Nugaal,-0.06214489139279663,0.08096472654079466,0,1.0,August
2001-08,Sanaag,0.00275256110631091,-0.01603782493798282,1,0.0,August
2001-08,Sool,-0.056960767306517335,0.16959238940138707,0,0.0,August
2001-08,Togdheer,-0.09480658054947666,0.257488719828211,0,0.0,August
2001-08,Woqooyi_Galbeed,-0.05573126003972895,0.28386166033504173,0,0.0,August
2001-09,Awdal,-0.058341210920668816,0.3309716741222794,0,0.0,September
2001-09,Bakool,-0.4648663540202617,0.05266786877665414,0,0.0,September
2001-09,Banadir,-0.3833294522987698,0.031954046786687416,0,4.0,September
2001-09,Bari,-0.04284429225794809,0.019918533134596076,0,0.0,September
2001-09,Bay,-0.5317131643421625,0.007026925062928564,0,0.0,September
2001-09,Galgaduud,-0.2746081393415943,0.026900373437515945,0,0.0,September
2001-09,Gedo,-0.639392210690198,0.1350274310314196,0,0.0,September
2001-09,Hiraan,-0.3570040935706458,0.03222573678356005,0,0.0,September
2001-09,Lower_Juba,-0.6490903474470527,-0.008402435086128035,0,1.0,September
2001-09,Lower_Shabelle,-0.4447779026220946,0.0354917785018069,0,1.0,September
2001-09,Middle_Juba,-0.6008156445369848,0.026068998188517756,0,0.0,September
2001-09,Middle_Shabelle,-0.3161573269154532,0.024934003913133173,0,0.0,September
2001-09,Mudug,-0.24174710403691588,0.023890461936632693,0,1.0,September
2001-09,Nugaal,-0.15459995993027253,0.08748182550711342,0,0.0,September
2001-09,Sanaag,-0.12541439400780063,-0.03533912384164048,0,0.0,September
2001-09,Sool,-0.1861446587669806,0.17055574534824494,0,0.0,September
2001-09,Togdheer,-0.18884940515289447,0.26815477759657164,0,0.0,September
2001-09,Woqooyi_Galbeed,-0.13214081450626602,0.28887516331478785,0,0.0,September
2001-10,Awdal,0.16229498965829214,0.23351772349636613,1,0.0,October
2001-10,Bakool,-0.35834648015187814,0.1561971348974474,0,0.0,October
2001-10,Banadir,-0.3099623676986923,0.11673336398581928,0,2.0,October
2001-10,Bari,0.5265981033711978,0.06975317266539775,1,0.0,October
2001-10,Bay,-0.3407868110372034,0.08134751226486396,0,0.0,October
2001-10,Galgaduud,-0.29055697542008746,0.13292808617456398,0,0.0,October
2001-10,Gedo,-0.37558759343156284,0.17402410541274782,0,0.0,October
2001-10,Hiraan,-0.3114482161484301,0.15304234900599614,0,1.0,October
2001-10,Lower_Juba,-0.28380865143724515,-0.04571323746492608,0,0.0,October
2001-10,Lower_Shabelle,-0.3138181984984185,0.10704301628031927,0,0.0,October
2001-10,Middle_Juba,-0.3248340405026448,0.062366409344955014,0,0.0,October
2001-10,Middle_Shabelle,-0.3045100604351046,0.11320578483692123,0,0.0,October
2001-10,Mudug,-0.17840198920115558,0.12188400054754205,0,0.0,October
2001-10,Nugaal,0.09464712942330859,0.1256331451996309,1,0.0,October
2001-10,Sanaag,0.3085872438315977,-0.027090703046314973,2,0.0,October
2001-10,Sool,0.10622578574119612,0.15374663169518313,3,0.0,October
2001-10,Togdheer,0.017345786068906577,0.23244150972272878,4,0.0,October
2001-10,Woqooyi_Galbeed,0.09223163281890064,0.24513519454930885,5,0.0,October
2001-11,Awdal,0.2993451272059476,-0.04776141150674568,6,0.0,November
2001-11,Bakool,0.0616809286195709,0.08921622766709053,7,0.0,November
2001-11,Banadir,0.02493588660901915,0.16294248004989853,8,0.0,November
2001-11,Bari,0.8428254999485864,0.09724502960726067,9,0.0,November
2001-11,Bay,0.1509632623408356,0.14262674586239343,10,1.0,November
2001-11,Galgaduud,-0.11796093802269902,0.1346971889690078,0,0.0,November
