,time,Previous (Departure) Region,index,admin1_origin,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,sum_disp,population_density_origin,inv_distance,x_t,x_p,x_p_dist,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,admin1_destination,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
9286,2019-07,Bay,1422,Bay,2019,7,0.5524956540000536,0.6010600596678761,0.07471264367816091,0.47482984477988244,0.46718429231072445,0.5258414328709127,0.5207242728868754,0.5128470078772414,0.47515163635001234,0.1963228424843991,0.313789227860061,0.34699961799710843,0.38093136831816343,0.5725641245820667,0.5195695766158825,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.11458333333333333,0.23958333333333331,0.19791666666666666,0.22916666666666666,0.16666666666666666,0.11458333333333333,0.29166666666666663,17715,0.011869442120846578,0.5343190233628619,0.42100194843060706,0.3084204166595577,0.5125967493530934,Gedo,0.00024078979051288227,0.21869319158790715,0.32420928442988617,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9291,2019-07,Middle Juba,1422,Middle Juba,2019,7,0.6355887143943704,0.45374232361075995,0.764367816091954,0.543148985031558,0.5460983135439017,0.6312374737385078,0.6158919917477774,0.6236323998243141,0.5917262123381988,0.2834048899530406,0.42529716180562505,0.4598308807189063,0.5069994241557632,0.574167640879872,0.455503374985076,0.7630057803468208,0.7616279069767442,0.7602339181286549,0.7588235294117647,0.757396449704142,0.7559523809523809,0.0625,0.07291666666666666,0.07291666666666666,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.07291666666666666,961,0.006220703454050526,0.6433343687552978,0.5871296705701324,0.41684920494606026,0.6684684154819011,Gedo,0.0005083340021938625,0.28452640210335706,0.44957841124363596,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9308,2019-08,Middle Juba,1423,Middle Juba,2019,8,0.6227174171984042,0.4184682495149141,0.7701149425287356,0.5775681777839226,0.5062313972962404,0.5594391414833906,0.6331220145765892,0.6113070648325826,0.673857881588794,0.4864098227788634,0.2834048899530406,0.42529716180562505,0.5445232147083238,0.506808401775528,0.539503479546107,0.7687861271676301,0.7674418604651163,0.7660818713450293,0.7647058823529411,0.7633136094674556,0.7619047619047619,0.09375,0.0625,0.07291666666666666,0.07291666666666666,0.020833333333333332,0.020833333333333332,0.020833333333333332,867,0.006220703454050526,0.6433343687552978,0.5433114197413783,0.2776403668276351,0.6157713198751557,Gedo,0.0012307033737325094,0.365676417199265,0.44957841124363596,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9325,2019-09,Middle Juba,1424,Middle Juba,2019,9,0.7240492249020141,0.43820795648633976,0.7758620689655172,0.5658718535748415,0.5404423970460166,0.5184385380183772,0.5650739376374211,0.6284088210229648,0.6604911773905272,0.4485961667965146,0.4864098227788634,0.2834048899530406,0.5112706302763299,0.5443180544741872,0.47621091255176634,0.7745664739884393,0.7732558139534884,0.7719298245614035,0.7705882352941177,0.7692307692307692,0.7678571428571428,0.05208333333333333,0.09375,0.0625,0.07291666666666666,0.07291666666666666,0.020833333333333332,0.020833333333333332,844,0.006220703454050526,0.6433343687552978,0.5809131785236638,0.47680611744971174,0.660992282374909,Gedo,0.0006956149503705487,0.3130295099072094,0.44957841124363596,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9334,2019-10,Bakool,1425,Bakool,2019,10,0.4545579600120697,0.7392700710260804,0.08045977011494253,0.4544594192326868,0.36075804126985955,0.3799828108657346,0.35729088050703217,0.3793960436893837,0.42713902649111746,0.5099007486673129,0.5117391963302486,0.5877727877792511,0.315310595075825,0.38275457201455854,0.40958941573051044,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.05208333333333333,0.020833333333333332,0.0625,546,0.012518085088299932,0.36350794739447256,0.27726961875208134,0.3841660920745821,0.34465569145743336,Gedo,0.00021403536934478423,0.20868633993813956,0.168135217415702,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9341,2019-10,Lower Shabelle,1425,Lower Shabelle,2019,10,0.5290749265841892,0.4763052374040941,0.08045977011494253,0.5540075804681891,0.4486279262243509,0.4900073496591599,0.4809810473532674,0.4892611473270185,0.5888137207839582,0.4307568872996661,0.4317849690979919,0.4647099050269897,0.4056715531715132,0.44595040515549106,0.43248968634413565,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.3958333333333333,0.46875,0.6145833333333333,0.5833333333333333,0.5104166666666666,0.5416666666666666,0.40625,150,0.07897412599837275,0.31568817253043635,0.2938147726649566,0.34549243211311625,0.39558969659991566,Gedo,5.350884233619605e-05,0.10434316996906978,0.13326945138590984,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.01008368285818618,0.29679991262701255
9351,2019-11,Bakool,1426,Bakool,2019,11,0.375070039702123,0.5709511338267405,0.08620689655172414,0.41306304960356544,0.41807829227768933,0.3688283863801193,0.3949911820979187,0.3546310755468449,0.4089859629668461,0.7924943421014966,0.5099007486673129,0.5117391963302486,0.6677187233530136,0.31519179537405995,0.3596465713351459,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.05208333333333333,0.020833333333333332,0,0.012518085088299932,0.36350794739447256,0.301449987050708,0.3834738280355969,0.3915951782365462,Gedo,0.0033443026460122536,0.4593367380289922,0.168135217415702,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9354,2019-11,Bay,1426,Bay,2019,11,0.4978226415774612,0.5665198313620867,0.09770114942528735,0.5142155830320778,0.5353842626564203,0.4707660234641016,0.48640735834214044,0.4566012082005947,0.5229929343845966,0.8596491080843056,0.565429013423531,0.5626847521586051,0.722181434125067,0.29068125596516337,0.3793718593427221,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.11458333333333333,0.23958333333333331,0.19791666666666666,680,0.011869442120846578,0.5343190233628619,0.47538625883784685,0.4875364322243485,0.5893826964448334,Gedo,0.0013109666372368035,0.3715531726603644,0.32420928442988617,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9357,2019-11,Lower Juba,1426,Lower Juba,2019,11,0.6185767528238728,0.5145234373834762,0.7873563218390804,0.6302897100321607,0.6525866073361162,0.5721303376530469,0.5975603726146285,0.5565206336651531,0.6569857150510577,0.5440222384321418,0.326509104182739,0.30155060670765793,0.40242202553719225,0.3252723433100617,0.6375470577939517,0.7861271676300577,0.7848837209302325,0.783625730994152,0.7823529411764706,0.7810650887573964,0.7797619047619048,0.21875,0.2708333333333333,0.17708333333333331,0.17708333333333331,0.22916666666666666,0.11458333333333333,0.1875,260,0.01637671239384749,0.3825565646435588,0.4165291205200776,0.31471108002791603,0.5989905895390808,Gedo,0.00021403536934478423,0.20868633993813956,0.1830992876113675,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0005913348629416188,0.5005026907222359
9368,2019-12,Bakool,1427,Bakool,2019,12,0.36471227767298287,0.7624699745613976,0.09195402298850575,0.3408312867520251,0.3769323188316322,0.42777864146098277,0.384419388690347,0.3920507222018157,0.3821285993444467,0.6120571640971564,0.7924943421014966,0.5099007486673129,0.594505831753513,0.6674671466967386,0.29616275495446687,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.03125,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.05208333333333333,0,0.012518085088299932,0.36350794739447256,0.284092687066183,0.48988391863872915,0.35790078851168083,Gedo,0.004280707386895685,0.4826177941081844,0.168135217415702,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9371,2019-12,Bay,1427,Bay,2019,12,0.46523414409192454,0.792501772725867,0.10344827586206896,0.45237825883904614,0.4774730061368082,0.5484204173560291,0.4810324986807041,0.48278636274730735,0.49271420218242834,0.6073068268807393,0.8596491080843056,0.565429013423531,0.6435614055499906,0.721909337530997,0.27313198770957725,0.09826589595375722,0.09302325581395349,0.08771929824561403,0.08235294117647059,0.07692307692307693,0.07142857142857142,0.125,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.11458333333333333,0.23958333333333331,273,0.011869442120846578,0.5343190233628619,0.4292064183676576,0.6969609114923192,0.5241807519778333,Gedo,0.0008561414773791369,0.3320886599826226,0.32420928442988617,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9376,2019-12,Middle Juba,1427,Middle Juba,2019,12,0.5490296936603869,0.5844179338510322,0.7931034482758621,0.5416930888144339,0.562229084887307,0.635793509826621,0.5482293511273247,0.5553954341614884,0.5639612782863745,0.5174458194045101,0.6273576407064094,0.4697570479179206,0.5337052870414036,0.5699013263053292,0.3518914176097396,0.791907514450867,0.7906976744186046,0.7894736842105263,0.788235294117647,0.7869822485207101,0.7857142857142857,0.05208333333333333,0.09375,0.020833333333333332,0.05208333333333333,0.09375,0.0625,0.07291666666666666,758,0.006220703454050526,0.6433343687552978,0.6048592130407786,0.6150883629366679,0.6897904759696831,Gedo,0.00045482515985766645,0.2745195504535895,0.44957841124363596,Gedo,0.008593398647137937,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9385,2020-01,Bakool,1428,Bakool,2020,1,0.4338215466936025,0.7006262934493479,0.09770114942528735,0.33141904640601727,0.30513746766766414,0.38546260851367103,0.4402904844014913,0.3815576291196025,0.4227098369640492,0.8173645390831228,0.6120571640971564,0.7924943421014966,0.5927355869591693,0.5942818395483258,0.6271702243159729,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.020833333333333332,0.03125,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,780,0.012931058326875716,0.36350794739447256,0.25380625404179347,0.4219406357557535,0.2991080685258747,Gedo,0.0016320196912539798,0.3919838591520143,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9388,2020-01,Bay,1428,Bay,2020,1,0.5519435640324211,0.7275717718815624,0.10919540229885058,0.42276464443216943,0.41600972029756367,0.4888623504623911,0.5546307565266687,0.4774515155215858,0.5211117439487668,0.8495584977746229,0.6073068268807393,0.8596491080843056,0.6462038600057227,0.6433189306562167,0.6783255826085186,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.125,0.125,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.11458333333333333,337,0.012264875387094174,0.5343190233628619,0.3801941035706419,0.5173448628356867,0.45497959850790987,Gedo,0.0014447387430772936,0.3806054710860101,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9393,2020-01,Middle Juba,1428,Middle Juba,2020,1,0.6079367352983852,0.5809084516250717,0.7988505747126436,0.4989108090423695,0.5047843074275709,0.576028620221279,0.6374400744050536,0.5441481298395623,0.5998555655451192,0.6264935159038117,0.5174458194045101,0.6273576407064094,0.5540811402158593,0.5335042026822951,0.5354947347232937,0.7976878612716762,0.7965116279069767,0.7953216374269005,0.7941176470588235,0.7928994082840236,0.7916666666666666,0.07291666666666666,0.05208333333333333,0.09375,0.020833333333333332,0.05208333333333333,0.09375,0.0625,855,0.006463362480799184,0.6433343687552978,0.5417209042762944,0.5072551685057995,0.6138585199814517,Gedo,0.00176579179709447,0.3993501266809016,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9402,2020-02,Bakool,1429,Bakool,2020,2,0.420778175949477,0.5024899078850916,0.10344827586206896,0.3942195865544559,0.2957821595859548,0.31162614207826717,0.40018475248104246,0.4370127998082757,0.41133018103997765,0.7510683784553789,0.8173645390831228,0.6120571640971564,0.8648455021758819,0.5925122617298367,0.5584033258580361,0.09826589595375722,0.09302325581395349,0.08771929824561403,0.08235294117647059,0.07692307692307693,0.07142857142857142,0.020833333333333332,0.020833333333333332,0.03125,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,866,0.012931058326875716,0.36350794739447256,0.2498597466384684,0.499248744932107,0.2914470176355717,Gedo,0.0005083340021938625,0.28452640210335706,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9405,2020-02,Bay,1429,Bay,2020,2,0.5244553104072742,0.5624113068665393,0.11494252873563218,0.5015586829944392,0.38657523116376413,0.4256512459290812,0.4981835969474494,0.5505018808184823,0.5153261547654301,0.7799538156449424,0.8495584977746229,0.6073068268807393,0.9295089556389068,0.6459603895133036,0.6044799059296422,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.09375,0.125,0.125,0.09375,0.05208333333333333,0.125,0.11458333333333333,1346,0.012264875387094174,0.5343190233628619,0.3567223280608141,0.6897784625435559,0.42183947962158297,Gedo,0.0004815795810257645,0.2796547062469032,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9410,2020-02,Middle Juba,1429,Middle Juba,2020,2,0.5662492768467378,0.5111190102274847,0.8045977011494253,0.5524404453102498,0.462260806858941,0.5169502975556592,0.5807968951223572,0.6326947356230543,0.587657974972536,0.6227313660254603,0.6264935159038117,0.5174458194045101,0.7058350544523022,0.5538723788382232,0.5012950107367498,0.8034682080924855,0.8023255813953488,0.8011695906432748,0.8,0.7988165680473372,0.7976190476190476,0.125,0.07291666666666666,0.05208333333333333,0.09375,0.020833333333333332,0.05208333333333333,0.09375,724,0.006463362480799184,0.6433343687552978,0.4949827667575141,0.6142405802619082,0.5576498842024044,Gedo,0.0026486876956417047,0.4373863831758143,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9419,2020-03,Bakool,1430,Bakool,2020,3,0.4693261097542536,0.3877687201589627,0.10919540229885058,0.3823668967532799,0.3582028351306027,0.3020047990436475,0.3302049995940306,0.39720562973340934,0.47147076653782916,0.5386670238243536,0.7510683784553789,0.8173645390831228,0.6911021960660813,0.8645196539825898,0.5567405825711809,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.03125,0.010416666666666666,0.041666666666666664,0.08333333333333333,1389,0.012931058326875716,0.36350794739447256,0.27619171304790535,0.4742850492824353,0.34256323612650375,Gedo,0.0006153516868662546,0.3018428015154195,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9427,2020-03,Middle Juba,1430,Middle Juba,2020,3,0.6052207918035329,0.4491879447126118,0.8103448275862069,0.5145584803397053,0.5154666558787515,0.4732175650330896,0.5248044212038482,0.5764732290374139,0.6836858953546175,0.5479173844865535,0.6227313660254603,0.6264935159038117,0.6000007500991148,0.7055691166903819,0.5204335011805717,0.8092485549132947,0.8081395348837209,0.8070175438596491,0.8058823529411765,0.8047337278106509,0.8035714285714285,0.07291666666666666,0.125,0.07291666666666666,0.05208333333333333,0.09375,0.020833333333333332,0.05208333333333333,577,0.006463362480799184,0.6433343687552978,0.5534620136454307,0.6105495792894466,0.6279787176445821,Gedo,0.001016668004387725,0.34795499693318444,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9436,2020-04,Bakool,1431,Bakool,2020,4,0.3853520041552645,0.26717702119016207,0.11494252873563218,0.4264830697245344,0.3464218392560161,0.36620051837457257,0.32108620991585857,0.32774683191129417,0.4283002833243674,0.4156864031346335,0.5386670238243536,0.7510683784553789,0.8887930627339713,0.690841809209236,0.8123261017372219,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.03125,0.010416666666666666,0.041666666666666664,1050,0.012931058326875716,0.36350794739447256,0.2712219368490329,0.39430571530019,0.3329157923282482,Gedo,0.00037456189635337237,0.2572031510415271,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9444,2020-04,Middle Juba,1431,Middle Juba,2020,4,0.5078074678640775,0.38269296487032256,0.8160919540229885,0.5499724302247702,0.4778138293452386,0.5279364177311232,0.4833559884341053,0.5208975837254739,0.6227142261370825,0.481527548154166,0.5479173844865535,0.6227313660254603,0.7050029870161159,0.599774687571297,0.6629718681662446,0.815028901734104,0.813953488372093,0.8128654970760234,0.8117647058823529,0.8106508875739645,0.8095238095238095,0.05208333333333333,0.07291666666666666,0.125,0.07291666666666666,0.05208333333333333,0.09375,0.020833333333333332,959,0.006463362480799184,0.6433343687552978,0.5120772978774077,0.53715046241672,0.5782082616761666,Gedo,0.0007758782138748428,0.323036361556977,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9453,2020-05,Bakool,1432,Bakool,2020,5,0.2962331508449754,0.3342000379941947,0.12068965517241378,0.3501746488016465,0.39027116464081874,0.3540845087671022,0.38192878259114094,0.3186959258633522,0.3529729023583918,0.2864126195976698,0.4156864031346335,0.5386670238243536,0.8249563620204767,0.888458191808501,0.6491336908383691,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.03125,0.010416666666666666,577,0.012931058326875716,0.36350794739447256,0.2897196373790954,0.34799759192417157,0.36882395380667243,Gedo,0.007410974663563154,0.5344959568031393,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9456,2020-05,Bay,1432,Bay,2020,5,0.3742910499941502,0.35628017946757784,0.13218390804597702,0.4398711913962078,0.49136936855937097,0.45039037799430437,0.48592130814286894,0.40653478199481935,0.4693004143875531,0.3116315543554417,0.47223417408103324,0.6029025062613647,0.8527702051056365,0.9194461368767157,0.6448373535119729,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.2708333333333333,0.21875,0.28125,0.09375,0.125,0.125,0.09375,1115,0.012264875387094174,0.5343190233628619,0.4402877147918261,0.42120078400063515,0.539826585023476,Gedo,0.002113599272279744,0.4161928231342569,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9461,2020-05,Middle Juba,1432,Middle Juba,2020,5,0.42198515363229544,0.356098346156701,0.82183908045977,0.46145160736340596,0.5130135691930975,0.48921286558961385,0.5352167013708381,0.47975770836116083,0.5624429870988864,0.41024521525784585,0.481527548154166,0.5479173844865535,0.701380405654698,0.7047373627525835,0.5635645547570902,0.8208092485549132,0.8197674418604651,0.8187134502923976,0.8176470588235294,0.8165680473372781,0.8154761904761905,0.07291666666666666,0.05208333333333333,0.07291666666666666,0.125,0.07291666666666666,0.05208333333333333,0.09375,418,0.006463362480799184,0.6433343687552978,0.5507657938769159,0.4720161752703004,0.6247361657802117,Gedo,0.0031570216978355674,0.45390798927751536,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9470,2020-06,Bakool,1433,Bakool,2020,6,0.37556703835667316,0.2687219410428795,0.12643678160919541,0.269191125106355,0.314424314080403,0.39918076831078086,0.3704456307118564,0.3790855640098758,0.34315728404454443,0.35826100584986464,0.2864126195976698,0.4156864031346335,0.620434688693781,0.8246455428748225,0.8348194007892793,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.03125,0,0.012931058326875716,0.36350794739447256,0.25772388110455935,0.2993197898140476,0.30671305623520734,Gedo,0.0019530727452711563,0.40878825060531954,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9473,2020-06,Bay,1433,Bay,2020,6,0.48662845883950456,0.24693160176075377,0.13793103448275862,0.34012340812555364,0.4035783049463718,0.5031538808570208,0.4617211379977384,0.48230393088480694,0.43841765691157747,0.3819308227087693,0.3116315543554417,0.47223417408103324,0.6822871584098384,0.8524489065269563,0.8639365139771037,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.14583333333333331,0.2708333333333333,0.21875,0.28125,0.09375,0.125,0.125,1529,0.012264875387094174,0.5343190233628619,0.3702809914705394,0.306884594809401,0.44098314078815504,Gedo,0.005003076758434331,0.4973428382301649,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9477,2020-06,Lower Shabelle,1433,Lower Shabelle,2020,6,0.4752678630954271,0.3106153955315848,0.12643678160919541,0.3372757342649166,0.4025732133379265,0.5002534159673826,0.4430306501341158,0.45822815320761473,0.41144088473462903,0.37498362052364725,0.36283303713109055,0.3936169655114546,0.5297777907042882,0.5659958850426177,0.5409773782599456,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.44791666666666663,0.6666666666666666,0.53125,0.6041666666666666,0.4270833333333333,0.5416666666666666,0.6666666666666666,122,0.08118441483512925,0.31568817253043635,0.278250779571657,0.3246926367331671,0.36183374203468105,Gedo,0.00021403536934478423,0.20868633993813956,0.13326945138590984,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.01008368285818618,0.29679991262701255
9478,2020-06,Middle Juba,1433,Middle Juba,2020,6,0.5480488908432795,0.27845450164222824,0.8275862068965517,0.3834636939195978,0.4250281864286493,0.525413573128872,0.4985158035544336,0.5312323510424418,0.5178271981473291,0.3817358981802063,0.41024521525784585,0.481527548154166,0.629341878785836,0.7011161462726256,0.6621903296196264,0.8265895953757225,0.8255813953488372,0.8245614035087718,0.8235294117647058,0.8224852071005917,0.8214285714285714,0.020833333333333332,0.07291666666666666,0.05208333333333333,0.07291666666666666,0.125,0.07291666666666666,0.05208333333333333,863,0.006463362480799184,0.6433343687552978,0.45405990503198457,0.4020819173201781,0.5084348672616386,Gedo,0.0015250020065815876,0.3856496960477382,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9487,2020-07,Bakool,1434,Bakool,2020,7,0.3720027444593745,0.20659200755007598,0.13218390804597702,0.3412829162425568,0.23393063926331184,0.3211770766136546,0.4131863691484129,0.36768789694420795,0.40864925081757475,0.28806876704670625,0.35826100584986464,0.2864126195976698,0.5020164122477075,0.6202009272625681,0.7748593060580322,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.03125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,100,0.012931058326875716,0.36350794739447256,0.22376787657622454,0.32637416566834493,0.2407968796929421,Gedo,0.004307461808063783,0.48320589039172906,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9490,2020-07,Bay,1434,Bay,2020,7,0.46732224388499854,0.16016594998996442,0.14367816091954022,0.44220595152880304,0.3044338708201923,0.4128663210014353,0.5117286352418857,0.458283915722916,0.5205885513534996,0.2647096168925707,0.3819308227087693,0.3116315543554417,0.5564663697677198,0.6820300927983334,0.8009841002216767,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.20833333333333331,0.14583333333333331,0.2708333333333333,0.21875,0.28125,0.09375,0.125,1178,0.012264875387094174,0.5343190233628619,0.2912208151487974,0.3569232833115897,0.32935700320092987,Gedo,0.00042807073868956846,0.2690908017021126,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
9495,2020-07,Middle Juba,1434,Middle Juba,2020,7,0.5430684821641558,0.22929925783773286,0.8333333333333334,0.49801954007705773,0.3475120021733285,0.43492616830848607,0.5328256329684476,0.49480466823202024,0.5736509402925721,0.29850203022269073,0.3817358981802063,0.41024521525784585,0.5654149775559792,0.6291047613889722,0.6587877364533987,0.8323699421965317,0.8313953488372093,0.8304093567251462,0.8294117647058823,0.8284023668639053,0.8273809523809523,0.041666666666666664,0.020833333333333332,0.07291666666666666,0.05208333333333333,0.07291666666666666,0.125,0.07291666666666666,1198,0.006463362480799184,0.6433343687552978,0.3688608496576723,0.37411176183453465,0.40597201943572075,Gedo,0.0005083340021938625,0.28452640210335706,0.44957841124363596,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0010922933426905147,0.6390049915622525
9504,2020-08,Bakool,1435,Bakool,2020,8,0.4392842991259027,0.1356648657842194,0.13793103448275862,0.33804399351670134,0.3055863653654902,0.23839441988356747,0.3392570584328859,0.4101104575757942,0.39628859333286437,0.22146574509581213,0.28806876704670625,0.35826100584986464,0.3775384371793182,0.5018272673189054,0.5827576032726703,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.010416666666666666,0.03125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0,0.012931058326875716,0.36350794739447256,0.2539956201291883,0.29994340904745803,0.29947567032771266,Gedo,0.002060090429943548,0.4137882074486343,0.168135217415702,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0005430833508411896,0.4013044271783965
9507,2020-08,Bay,1435,Bay,2020,8,0.5585158427371334,0.08393585813853716,0.14942528735632182,0.4246621293390025,0.40589894270469096,0.3109025371933742,0.4261570818822358,0.5079191387320541,0.4945390818889966,0.17169721072054614,0.2647096168925707,0.3819308227087693,0.4018217980135098,0.5562567097061707,0.6408539632362173,0.1445086705202312,0.13953488372093023,0.13450292397660818,0.12941176470588234,0.1242603550295858,0.11904761904761904,0.26041666666666663,0.20833333333333331,0.14583333333333331,0.2708333333333333,0.21875,0.28125,0.09375,835,0.012264875387094174,0.5343190233628619,0.3721315243014405,0.27348578046011,0.44359593324577873,Gedo,0.0011771945313963134,0.36154632101059686,0.32420928442988617,Gedo,0.008902421212557118,0.00027788660004488225,0.4820113397912244,0.0020614012950123314,0.34916083247120594
