index,time,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp,population_density,conflicts_log,conflicts_pro_capite,spei
1431,2020-04,Mudug,2020,4,0.2180806370423927,0.42567434304000007,0.0,0.280901045984001,0.27526422011591506,0.26821575448125334,0.2639356055601705,0.19648739008558486,0.27752646721175867,0.41872671348816387,0.41841150322683557,0.4024646967805732,0.3795451296111846,0.4246619367451867,0.4320186346567866,0.023121387283236993,0.01744186046511628,0.011695906432748537,0.0058823529411764705,0.0,0.047619047619047616,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,0,0,11,89,11,0,0,0,0,8,0,5,580,103,0,0,26,173,0.008556022385140078,0.008447571795585723,1.3862943611198906,3.699287884872394,0.3489193
1431,2020-04,Nugaal,2020,4,0.2100874130999912,0.43400890269807246,0.0,0.301358469433322,0.3074085558818444,0.30775023472696755,0.3193040873226744,0.22524771298092713,0.32657337583410784,0.4294502327787802,0.42650646760977845,0.395840393246107,0.37387755081088525,0.4353480423212437,0.4434035527277368,0.023121387283236993,0.01744186046511628,0.011695906432748537,0.0058823529411764705,0.0,0.047619047619047616,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00032395363047776557,1.0986122886681096,64.30961524526955,0.3690104
1431,2020-04,Sanaag,2020,4,0.25453766297282066,0.3968637051686413,0.0,0.3640625473410931,0.3954624012235991,0.41626192595262224,0.45182007690517223,0.33823236309555027,0.4441215960277934,0.38117300092650447,0.378035524754602,0.3761228237535276,0.3771195681597872,0.39110454833501823,0.39388291931167035,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.05208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0.009066321930973483,0.0007609343174790405,1.791759469228055,68.44655594701567,-0.06059225
1431,2020-04,Sool,2020,4,0.20558878384085377,0.4170765153443051,0.0,0.3163304148151571,0.33635956416319174,0.3410038770666901,0.36714853269824865,0.2512018486005694,0.3661640542966642,0.4055457591517056,0.40254624291446744,0.38496644013204634,0.37429152732535387,0.41960436935780476,0.4252410876551434,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,8,0,0.008632567317015089,0.000618288009972252,0.0,0.0,0.37140808
1431,2020-04,Togdheer,2020,4,0.21569847769105785,0.39821370069810996,0.0,0.30736190030501237,0.29987822183797475,0.31061030912044957,0.3355637293299908,0.23016943747361007,0.37309468488907327,0.3727408622351573,0.3894401578279846,0.3884833940763365,0.4057119440281519,0.4032127545076964,0.39730259053241473,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,756,0,0.007042133732500979,0.006159909119645686,0.0,0.0,0.46362886
1431,2020-04,Woqooyi_Galbeed,2020,4,0.23402346171488086,0.39833243717855044,0.0,0.3091442692046471,0.2876708036803501,0.3079772196576467,0.3417665605433666,0.24990605659354903,0.3934197676779091,0.3745881426246813,0.45226310854878893,0.442240944660852,0.4794783809911865,0.45850404585076004,0.407086347913479,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,April,2020-04,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,37,24,0.0006889043868750957,0.012303395940449463,0.0,0.0,0.61627686
1432,2020-05,Awdal,2020,5,0.27047302611697144,0.39348451235519777,0.005747126436781609,0.21535220004807554,0.2895894195843012,0.2662178121729933,0.27433584029057423,0.3274727139941402,0.24818552463648824,0.4043535980751846,0.3816983949999722,0.49060019965429535,0.47673428182231414,0.5144370777162846,0.4928887568107767,0.0,0.8197674418604651,0.8187134502923976,0.8176470588235294,0.8165680473372781,0.8154761904761905,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594498970895916,0.01870806076939432,0.0,0.0,0.2601412
1432,2020-05,Bakool,2020,5,0.29190899812301524,0.3939418793014937,0.12068965517241378,0.3452566168811988,0.4101104575757942,0.36768789694420795,0.3790855640098758,0.3186959258633522,0.32774683191129417,0.33293279860791114,0.44270387493644064,0.5471311975637015,0.7274889210987184,0.7837834048636781,0.6094494377298818,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004907380632431238,0.01293105832687571,1.0986122886681096,1.6111081403162228,0.43637973
1432,2020-05,Banadir,2020,5,0.322613081400695,0.3990706526136187,0.10919540229885058,0.38287947872346784,0.44353538441972384,0.3766571579499144,0.3823789093587465,0.3134693351740048,0.3175388536948956,0.4084973545729157,0.4148879642123851,0.44575875742268617,0.46341771313449776,0.44817262677394887,0.4228183116043766,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.6458333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0.00022112980319447518,0.9498315671176059,4.143134726391533,0.6799451141566111,0.27369405
1432,2020-05,Bari,2020,5,0.4375367767341916,0.40731681764576655,0.11494252873563218,0.4266459817079425,0.5010124860725853,0.5459407252836868,0.6661748889757211,0.672809012428986,0.5954796096287218,0.4326777031052156,0.4264893692304194,0.4232668829125598,0.39328263294756993,0.3720150536293737,0.43511699111477464,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.0625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,4,1374,0,0,0,3,0,0,0,0,7,8,57,26,0,0,0.012578883804793415,0.0066911903817681445,1.9459101490553132,9.34063992115621,-0.6784428
1432,2020-05,Bay,2020,5,0.3688274762583244,0.41404078259040544,0.13218390804597702,0.4336934153419587,0.5079191387320541,0.458283915722916,0.48230393088480694,0.40653478199481935,0.43501153480641785,0.35434711430656196,0.49072064609399374,0.6016758844497079,0.7520165975058368,0.811120467338002,0.6054157534444639,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.2708333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,121,0,0,840,0,0,0,0,154,0,0,0,0,0,0,0,0,0.009483066560070762,0.01226487538709417,3.295836866004329,22.08202894734016,0.3520906
1432,2020-05,Galgaduud,2020,5,0.2218883679689713,0.3965601159815122,0.0,0.2294310673666601,0.2992261156097133,0.2859297874512094,0.27757919023838284,0.25787173602448477,0.2050259624292383,0.4333011512058401,0.4166642616635293,0.4259322142371347,0.4345837904266191,0.3948263098601268,0.40639507281379594,0.0,0.023255813953488372,0.017543859649122806,0.011764705882352941,0.005917159763313609,0.0,0.10416666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004806169063292459,2.3978952727983707,21.673533597111426,0.2868859
1432,2020-05,Gedo,2020,5,0.374202781942245,0.4086756587901421,0.13218390804597702,0.4217133412538025,0.4890055104143525,0.4569169525034423,0.4877008442031961,0.4239001451280851,0.46880475019396584,0.35557465169571806,0.5210179917349766,0.653229018733124,0.8821837786967193,0.9388658243000232,0.6901123478622393,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.11458333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,25,0,0,20,0,115,5,0,0,7,0,0,0,0,0,0,0,0.0014628586980557589,0.008982688627258595,2.4849066497880004,12.756017500776128,0.24305765
1432,2020-05,Hiraan,2020,5,0.26470568983470155,0.39423089741327727,0.09195402298850575,0.30625082312778373,0.3687830440038181,0.32354290954885523,0.318993351368532,0.26689371150664015,0.2459314703747298,0.4111678324464578,0.4127448037107858,0.44214912435701825,0.4776395559538119,0.456411080883189,0.4375449784728119,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0045613456355464935,2.5649493574615367,27.404193847069383,0.34172705
1432,2020-05,Lower_Juba,2020,5,0.4232029628049394,0.3627137648865082,0.82183908045977,0.4412228947643645,0.5098064363338339,0.4841237241424592,0.5236621012626951,0.4925180752331079,0.5405298999435183,0.6344670011215188,0.661020251826562,0.7168780541494022,0.7854237869589491,0.5941938483779216,0.5580849654960244,0.8208092485549132,0.8197674418604651,0.8187134502923976,0.8176470588235294,0.8165680473372781,0.8154761904761905,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0.0008590042354862305,0.01689403543917076,2.833213344056216,9.865414765274545,-0.8635977
1432,2020-05,Lower_Shabelle,2020,5,0.3657394783783377,0.40814166027443555,0.12068965517241378,0.4326964091154589,0.5051906386549849,0.4397325667375582,0.45822815320761473,0.3816597081438079,0.40017620597375486,0.3978241575254027,0.42396391192476784,0.46718528533750353,0.49931238859369037,0.5079051721676893,0.4538076559075015,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08118441483512924,4.174387269895637,8.211756751841412,0.2446158
1432,2020-05,Middle_Juba,2020,5,0.4158253830411208,0.41387526507619826,0.82183908045977,0.45497074490656775,0.5288590826342403,0.49480466823202024,0.5312323510424418,0.47975770836116083,0.5208975837254739,0.43808356420213046,0.4986119883818114,0.5549860155982214,0.6185132912240666,0.6217078696618347,0.5291115002482911,0.8208092485549132,0.8197674418604651,0.8187134502923976,0.8176470588235294,0.8165680473372781,0.8154761904761905,0.07291666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,183,0,0,0,0,22,213,0,0,0,0,0,0,0,0.0035550868359727162,0.006463362480799182,2.0794415416798357,11.281537571702254,0.008902209
1432,2020-05,Middle_Shabelle,2020,5,0.2733355083563356,0.39752106868480985,0.09195402298850575,0.3178154032652998,0.36224252927806483,0.3006838715621717,0.29264807685905614,0.23895349403289895,0.23062557042071594,0.4107940083636865,0.4002053134349687,0.4163450915991078,0.4167852739973516,0.3936133228223943,0.39686411511907643,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.1875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.022792335783651432,2.9444389791664403,8.226449530218428,0.3027723
1432,2020-05,Mudug,2020,5,0.2106419891904337,0.3995263086583818,0.0,0.19828399995286602,0.2739650075720286,0.27526422011591506,0.26821575448125334,0.2639356055601705,0.19648739008558486,0.42567434304000007,0.41872671348816387,0.41841150322683557,0.4024646967805732,0.3795451296111846,0.4246619367451867,0.0,0.023255813953488372,0.017543859649122806,0.011764705882352941,0.005917159763313609,0.0,0.13541666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,44,0,0,0,0,0,0,0,0,206,104,0,0,0,142,0.004218476245556142,0.008447571795585723,2.6390573296152584,16.030247501113706,0.18363656
1432,2020-05,Nugaal,2020,5,0.21946001372873777,0.4078613780622766,0.0,0.191016374374946,0.29391729415239476,0.3074085558818444,0.30775023472696755,0.3193040873226744,0.22524771298092713,0.43400890269807246,0.4294502327787802,0.42650646760977845,0.395840393246107,0.37387755081088525,0.4353480423212437,0.0,0.023255813953488372,0.017543859649122806,0.011764705882352941,0.005917159763313609,0.0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0.000680399394444539,0.00032395363047776557,1.3862943611198906,96.46442286790433,0.058562003
1432,2020-05,Sanaag,2020,5,0.26597477053258417,0.39854919133456984,0.005747126436781609,0.23143157795845207,0.35507307631982044,0.3954624012235991,0.41626192595262224,0.45182007690517223,0.33823236309555027,0.3968637051686413,0.38117300092650447,0.378035524754602,0.3761228237535276,0.3771195681597872,0.39110454833501823,0.0,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0.008470972460834511,0.0007609343174790405,0.0,0.0,-0.055736568
1432,2020-05,Sool,2020,5,0.22040320462884333,0.40209321648563723,0.0,0.1869261157627916,0.3085195506713544,0.33635956416319174,0.3410038770666901,0.36714853269824865,0.2512018486005694,0.4170765153443051,0.4055457591517056,0.40254624291446744,0.38496644013204634,0.37429152732535387,0.41960436935780476,0.0,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0.003538076851111603,0.000618288009972252,0.6931471805599453,16.847596101910746,0.1725726
1432,2020-05,Togdheer,2020,5,0.2282058091122844,0.3981798553762135,0.0,0.19611808512836015,0.2997724876724448,0.29987822183797475,0.31061030912044957,0.3355637293299908,0.23016943747361007,0.39821370069810996,0.3727408622351573,0.3894401578279846,0.3884833940763365,0.4057119440281519,0.4032127545076964,0.0,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0.011311639932640461,0.006159909119645686,0.6931471805599453,1.6910422644783802,0.2908988
1432,2020-05,Woqooyi_Galbeed,2020,5,0.2526881708415755,0.39416600403505064,0.0,0.21277958786695345,0.30151084613022144,0.2876708036803501,0.3079772196576467,0.3417665605433666,0.24990605659354903,0.39833243717855044,0.3745881426246813,0.45226310854878893,0.442240944660852,0.4794783809911865,0.45850404585076004,0.0,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,May,2020-05,6,0,0,0,0,0,0,0,0,0,0,0,9,0,13,37,23,7,0.0008079742809028901,0.012303395940449463,1.6094379124341003,3.386598860049733,0.3056193
1433,2020-06,Awdal,2020,6,0.2559212474535198,0.39174192310044664,0.0,0.24592038167700261,0.21003470069023653,0.2895894195843012,0.2662178121729933,0.27433584029057423,0.3274727139941402,0.39348451235519777,0.4043535980751846,0.3816983949999722,0.49060019965429535,0.47673428182231414,0.5144370777162846,0.005780346820809248,0.0,0.8245614035087718,0.8235294117647058,0.8224852071005917,0.8214285714285714,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005953494701389716,0.01870806076939432,0.0,0.0,0.3034141
1433,2020-06,Bakool,2020,6,0.37008483885754145,0.3343390937055362,0.12643678160919541,0.26541046722462414,0.33673150388887463,0.4101104575757942,0.36768789694420795,0.3790855640098758,0.3186959258633522,0.3939418793014937,0.33293279860791114,0.44270387493644064,0.5471311975637015,0.7274889210987184,0.7837834048636781,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01293105832687571,1.6094379124341003,3.2222162806324457,-1.4318745
1433,2020-06,Banadir,2020,6,0.40003549192783244,0.3849391983559356,0.11494252873563218,0.2933273356350955,0.37342537803730225,0.44353538441972384,0.3766571579499144,0.3823789093587465,0.3134693351740048,0.3990706526136187,0.4084973545729157,0.4148879642123851,0.44575875742268617,0.46341771313449776,0.44817262677394887,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.4583333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.00018710983347224822,0.9498315671176059,3.8066624897703196,0.48254169391759494,-0.068451575
1433,2020-06,Bari,2020,6,0.48115331356045354,0.38194054385060827,0.12068965517241378,0.3978186389857023,0.41611119388942885,0.5010124860725853,0.5459407252836868,0.6661748889757211,0.672809012428986,0.40731681764576655,0.4326777031052156,0.4264893692304194,0.4232668829125598,0.39328263294756993,0.3720150536293737,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.05208333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,40,1274,15,16,0,6,0,21,0,0,18,19,90,0,5,0,0.012791508615557333,0.0066911903817681445,1.791759469228055,7.783866600963509,-1.0989984
1433,2020-06,Bay,2020,6,0.47952508175671704,0.31450398882670355,0.13793103448275862,0.3353465409714712,0.4229846115448995,0.5079191387320541,0.458283915722916,0.48230393088480694,0.40653478199481935,0.41404078259040544,0.35434711430656196,0.49072064609399374,0.6016758844497079,0.7520165975058368,0.811120467338002,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.14583333333333331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,39,0,0,966,0,0,0,0,524,0,0,0,0,0,0,0,0,0.013004133426321252,0.01226487538709417,2.70805020110221,11.890323279337007,-1.6754982
1433,2020-06,Galgaduud,2020,6,0.23524090059124483,0.4012548681591399,0.0,0.20174607769211744,0.22376593112417836,0.2992261156097133,0.2859297874512094,0.27757919023838284,0.25787173602448477,0.3965601159815122,0.4333011512058401,0.4166642616635293,0.4259322142371347,0.4345837904266191,0.3948263098601268,0.0,0.0,0.023391812865497075,0.01764705882352941,0.011834319526627219,0.005952380952380952,0.10416666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.252496215278369e-05,0.004806169063292459,2.3978952727983707,21.673533597111426,0.22696224
1433,2020-06,Gedo,2020,6,0.48985668991249964,0.28339577931149135,0.13793103448275862,0.3402338942295689,0.4113003507164009,0.4890055104143525,0.4569169525034423,0.4877008442031961,0.4239001451280851,0.4086756587901421,0.35557465169571806,0.5210179917349766,0.653229018733124,0.8821837786967193,0.9388658243000232,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.10416666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,108,0,0,314,0,354,24,0,7,58,0,0,0,0,0,0,0,0.007356818452431578,0.008982688627258595,2.3978952727983707,11.596379546160115,-2.0532994
1433,2020-06,Hiraan,2020,6,0.3143699185665655,0.3947487370270074,0.09770114942528735,0.24067658505832593,0.2986888453306862,0.3687830440038181,0.32354290954885523,0.318993351368532,0.26689371150664015,0.39423089741327727,0.4111678324464578,0.4127448037107858,0.44214912435701825,0.4776395559538119,0.456411080883189,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.32291666666666663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0045613456355464935,3.4657359027997265,70.79416743826256,-0.080363765
1433,2020-06,Lower_Juba,2020,6,0.5475199934297077,0.24413841860721464,0.8275862068965517,0.38478600115495465,0.43032817226304065,0.5098064363338339,0.4841237241424592,0.5236621012626951,0.4925180752331079,0.3627137648865082,0.6344670011215188,0.661020251826562,0.7168780541494022,0.7854237869589491,0.5941938483779216,0.8265895953757225,0.8255813953488372,0.8245614035087718,0.8235294117647058,0.8224852071005917,0.8214285714285714,0.21875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,343,0,6,0,0,0,0,0,0,0,0.0029682423582643013,0.01689403543917076,3.0910424533583156,12.94835687942284,-1.4424906
1433,2020-06,Lower_Shabelle,2020,6,0.46833031806374437,0.372473473017459,0.12643678160919541,0.33253886129942994,0.4220122235018592,0.5051906386549849,0.4397325667375582,0.45822815320761473,0.3816597081438079,0.40814166027443555,0.3978241575254027,0.42396391192476784,0.46718528533750353,0.49931238859369037,0.5079051721676893,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.44791666666666663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0.001037609076527922,0.08118441483512924,3.784189633918261,5.517274067643449,-0.3079341
1433,2020-06,Middle_Juba,2020,6,0.5400489519561311,0.34319835733279097,0.8275862068965517,0.37807813361852183,0.44373655903181874,0.5288590826342403,0.49480466823202024,0.5312323510424418,0.47975770836116083,0.41387526507619826,0.43808356420213046,0.4986119883818114,0.5549860155982214,0.6185132912240666,0.6217078696618347,0.8265895953757225,0.8255813953488372,0.8245614035087718,0.8235294117647058,0.8224852071005917,0.8214285714285714,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,365,0,313,0,0,31,154,0,0,0,0,0,0,0,0.007339808467570465,0.006463362480799182,1.0986122886681096,3.223296449057787,-1.2337468
1433,2020-06,Middle_Shabelle,2020,6,0.3200620510622532,0.40149744671049215,0.09770114942528735,0.24852301727048187,0.3099678716292297,0.36224252927806483,0.3006838715621717,0.29264807685905614,0.23895349403289895,0.39752106868480985,0.4107940083636865,0.4002053134349687,0.4163450915991078,0.4167852739973516,0.3936133228223943,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.20833333333333331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.022792335783651432,3.044522437723423,9.140499478020475,0.17103095
1433,2020-06,Mudug,2020,6,0.2095537628220333,0.3855619029170053,0.0,0.1915206078868363,0.19338795040155551,0.2739650075720286,0.27526422011591506,0.26821575448125334,0.2639356055601705,0.3995263086583818,0.42567434304000007,0.41872671348816387,0.41841150322683557,0.4024646967805732,0.3795451296111846,0.0,0.0,0.023391812865497075,0.01764705882352941,0.011834319526627219,0.005952380952380952,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,6,152,0,0,0,0,0,0,0,0,317,126,0,0,29,204,0.0070931636870843195,0.008447571795585723,2.197224577336219,9.86476769299305,0.4406741
1433,2020-06,Nugaal,2020,6,0.21752421675845496,0.381517111452919,0.0,0.1995381613975479,0.18629977780500728,0.29391729415239476,0.3074085558818444,0.30775023472696755,0.3193040873226744,0.4078613780622766,0.43400890269807246,0.4294502327787802,0.42650646760977845,0.395840393246107,0.37387755081088525,0.0,0.0,0.023391812865497075,0.01764705882352941,0.011834319526627219,0.005952380952380952,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,2020-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00032395363047776557,0.6931471805599453,32.15480762263478,0.51325434
