index,time,admin1,tmx,pre,conflicts,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,month_name,yr_mth,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,sum_disp,population_density,conflicts_log
1398,2017-07,Middle_Shabelle,0.33512872662194426,0.08132846007601899,0.09473684210526315,2017,07,0.3674087506036278,0.403875815707826,0.1724137931034483,0.33874606353379183,0.2963688180280717,0.30415697494035887,0.3035252541742346,0.26195866369569426,0.28935269930709634,0.4014974467104922,0.39752106868480996,0.41079400836368657,0.40020531343496873,0.4163450915991078,0.41678527399735166,0.1676300578034682,0.16279069767441862,0.15789473684210525,0.15294117647058825,0.14792899408284024,0.14285714285714285,0.3125,0.14583333333333331,0.14583333333333331,0.15625,0.15625,0.25,,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02077437281551786,0.504471831771792
1398,2017-07,Mudug,0.48059961864006095,0.0007346373974940242,0.16842105263157894,2017,07,0.4583698184108823,0.39260339056727694,0.1724137931034483,0.3923196098378259,0.31246374170031155,0.3402458600214429,0.3143372220794254,0.2831853183128875,0.3171141241317177,0.3855619029170054,0.3995263086583819,0.4256743430400002,0.4187267134881639,0.4184115032268356,0.4024646967805733,0.1676300578034682,0.16279069767441862,0.15789473684210525,0.15294117647058825,0.14792899408284024,0.14285714285714285,0.11458333333333333,0.11458333333333333,0.125,0.07291666666666666,0.19791666666666666,0.0625,,2017-07,0,0,8,51,6,37,0,12,0,0,0,18,616,0,0,0,0,24,0.006565854156389802,0.007562831201127612,0.6207268212693237
1398,2017-07,Nugaal,0.4772049223942403,0.00016169521247765798,0.0,2017,07,0.5497013358806166,0.3866288566904105,0.1724137931034483,0.4512887351982907,0.33713492183844757,0.36885046433146296,0.3372191150273939,0.32164229888479123,0.38224084872233877,0.3815171114529191,0.4078613780622767,0.43400890269807246,0.42945023277878025,0.4265064676097785,0.39584039324610704,0.1676300578034682,0.16279069767441862,0.15789473684210525,0.15294117647058825,0.14792899408284024,0.14285714285714285,0.010416666666666666,0.010416666666666666,0.041666666666666664,0.020833333333333332,0.03125,0.041666666666666664,,2017-07,0,0,0,0,0,9,0,0,0,0,0,0,0,1970,0,0,0,0,0.016831380020071784,8.098840761944139e-05,0.0
1398,2017-07,Sanaag,0.4887975870727168,0.02764421573503243,0.02105263157894737,2017,07,0.6588698925751744,0.38202796239581294,0.3390804597701149,0.5133838911965545,0.37293171733597097,0.4279516764599177,0.4077973527682379,0.41072759254431523,0.4979930925792405,0.3823870675910633,0.3985491913345699,0.39686370516864133,0.3811730009265045,0.37803552475460206,0.3761228237535277,0.3352601156069364,0.3313953488372093,0.32748538011695905,0.3235294117647059,0.3195266272189349,0.31547619047619047,0.03125,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.020833333333333332,,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0.0004932895609722908,0.00048344140120450303,0.24069423334568388
1398,2017-07,Sool,0.5091474163640395,0.006520998407537671,0.031578947368421054,2017,07,0.6294088758169649,0.38386121415583824,0.3390804597701149,0.4783135456238553,0.3676489620974839,0.41949579194165065,0.393564606712587,0.3872466452710768,0.4546405981594057,0.38122401209573775,0.40209321648563734,0.4170765153443052,0.40554575915170565,0.4025462429144675,0.3849664401320464,0.3352601156069364,0.3313953488372093,0.32748538011695905,0.3235294117647059,0.3195266272189349,0.31547619047619047,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.03125,0.041666666666666664,,2017-07,0,0,0,0,0,2889,0,507,0,0,0,0,0,0,924,5274,148,0,0.08285563625848373,0.0003520568143213637,0.30372230666172645
1398,2017-07,Togdheer,0.49866382881426996,0.03206246516238048,0.042105263157894736,2017,07,0.6379479807117356,0.42636757215986,0.3448275862068966,0.4644039593763263,0.36966607018445974,0.41706200107482416,0.3920040257268489,0.38040252095692906,0.457668328907569,0.42220598212129323,0.4336358262596036,0.3898151897273671,0.3581228156677061,0.3493014316632832,0.3395068616074505,0.34104046242774566,0.3372093023255814,0.3333333333333333,0.32941176470588235,0.3254437869822485,0.3214285714285714,0.0,0.010416666666666666,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.07291666666666666,,2017-07,0,192,0,0,0,1539,0,3583,0,0,0,0,0,0,593,4295,2268,0,0.10605725560904251,0.00545589908666883,0.35261067844092886
1398,2017-07,Woqooyi_Galbeed,0.6940186332861458,0.058780479617812784,0.0,2017,07,0.6256199926166947,0.5217583548388265,0.3620689655172414,0.4520512293347972,0.36741872724227215,0.41556238873459833,0.4045262464385456,0.39336901687891185,0.4811250457703379,0.5195629699454372,0.5103648426847562,0.3552780389292696,0.30018991239886367,0.2668599428975441,0.2306421921014558,0.3583815028901734,0.3546511627906977,0.3508771929824561,0.34705882352941175,0.3431952662721893,0.33928571428571425,0.041666666666666664,0.03125,0.07291666666666666,0.041666666666666664,0.05208333333333333,0.05208333333333333,,2017-07,7,0,32,12,0,24,0,18,5,0,0,0,30,5,17,0,36,748,0.007943662930139993,0.011114064125910095,0.0
1399,2017-08,Bakool,0.42651594810004556,0.011249521383454667,0.08421052631578947,2017,08,0.5168857118500629,0.3281873030917277,0.632183908045977,0.44688216255538893,0.4308417570598951,0.3856930591191583,0.3794496003896713,0.3570599575074047,0.3161681232835214,0.5830993611874755,0.7082532868337198,0.6858661879088548,0.7146967745071945,0.4452298241546174,0.5475757518742479,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.07291666666666666,0.020833333333333332,0.05208333333333333,0.05208333333333333,0.03125,0.03125,,2017-08,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357209682083383,0.01169213861114836,0.48138846669136776
1399,2017-08,Banadir,0.35547770907402376,0.06068677389390053,0.5052631578947367,2017,08,0.45882459195235425,0.3805116654346037,0.1781609195402299,0.4086663266196062,0.4187966464742347,0.3815774931746757,0.3725882565305223,0.36528789544722073,0.31977630329681406,0.42419712571786783,0.444046399654176,0.4382053007335506,0.4542960536393953,0.4048272450112583,0.43947938221899124,0.17341040462427745,0.1686046511627907,0.16374269005847952,0.1588235294117647,0.15384615384615385,0.1488095238095238,0.5625,0.5833333333333333,0.5,0.78125,0.8229166666666666,0.5625,,2017-08,0,0,0,0,264,0,0,48,0,1500,0,0,304,0,0,0,0,0,0.017996563983058055,0.8745789177940151,0.8526563125454867
1399,2017-08,Bari,0.49866354653452194,0.016511709238500472,0.11578947368421053,2017,08,0.6673226396140464,0.4324064497287164,0.06896551724137931,0.6022199232704081,0.5662304164526005,0.3545937857569389,0.3816419704922167,0.4165168685473489,0.4184836143226258,0.3754928461181116,0.3819405438506084,0.40731681764576655,0.4326777031052156,0.42648936923041947,0.42326688291255987,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.09375,0.16666666666666666,0.13541666666666666,0.05208333333333333,0.125,0.13541666666666666,,2017-08,0,0,12,128,4,0,0,19,0,0,0,4,12,0,0,9,0,0,0.0015989385769446666,0.005945222387669353,0.5444165400074104
1399,2017-08,Bay,0.3998238574374364,0.0354878528692407,0.1894736842105263,2017,08,0.5643210902483196,0.3092544801229836,0.632183908045977,0.5036672380602939,0.5074521724308824,0.470098737727794,0.4407528534631938,0.41500981623602684,0.3764094198857135,0.5492902590202348,0.6998372340287412,0.6959883829230161,0.7126482945011581,0.4574507346873987,0.5707837210292609,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.1875,0.14583333333333331,0.20833333333333331,0.22916666666666666,0.17708333333333331,0.15625,,2017-08,0,5499,0,0,13642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1627940601132865,0.011078575588351383,0.6450951714574489
1399,2017-08,Galgaduud,0.45448281410326064,0.007410199130969782,0.16842105263157894,2017,08,0.45805642387749923,0.4055734131330088,0.1781609195402299,0.39768407470457745,0.37813556232668855,0.3196931072189801,0.3395681228783577,0.31940272428853667,0.2805369831552065,0.4106415397216505,0.40125486815914,0.39656011598151225,0.43330115120584023,0.4166642616635293,0.42593221423713473,0.17341040462427745,0.1686046511627907,0.16374269005847952,0.1588235294117647,0.15384615384615385,0.1488095238095238,0.08333333333333333,0.0625,0.08333333333333333,0.03125,0.13541666666666666,0.020833333333333332,,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0042091145279485685,0.6207268212693237
1399,2017-08,Gedo,0.5161061767042991,0.010467638943745649,0.13684210526315788,2017,08,0.6006062102801388,0.34583408109515834,0.632183908045977,0.532441880721638,0.522201770251497,0.48313624173018543,0.44556527878891683,0.4093298999470364,0.3795649144811406,0.6764962040550334,0.8481131267101933,0.8411911617949395,0.8483012763673342,0.5280914891325663,0.6235525886253712,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.19791666666666666,0.22916666666666666,0.16666666666666666,0.17708333333333331,0.10416666666666666,0.0625,,2017-08,0,0,0,0,741,0,312,0,0,0,14,0,0,0,0,0,0,0,0.009074826923404038,0.008055696012737533,0.5781893096036066
1399,2017-08,Hiraan,0.4310567001215213,0.015598947067097448,0.19999999999999998,2017,08,0.45382293192212303,0.39034618548917693,0.3448275862068966,0.4000786725467435,0.3941894727697406,0.3470294501973045,0.35455456010510333,0.3362422106538444,0.28994866502685634,0.4393989491304127,0.45106360243386845,0.4400745897944537,0.4665114453424727,0.4098752827989685,0.43932138155114775,0.34104046242774566,0.3372093023255814,0.3333333333333333,0.32941176470588235,0.3254437869822485,0.3214285714285714,0.29166666666666663,0.25,0.26041666666666663,0.16666666666666666,0.07291666666666666,0.13541666666666666,,2017-08,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010716290462501488,0.0039836039195832226,0.6563329851026553
1399,2017-08,Lower_Juba,0.4370715169854782,0.10714061504478747,0.16842105263157894,2017,08,0.6190326065032352,0.47251425139256475,0.632183908045977,0.548037300440972,0.557221699662147,0.5381776112904875,0.5205214686602254,0.49664210020956934,0.47405858985182897,0.4013626683321302,0.4428493092081718,0.5907534767077378,0.6029249991408837,0.5313416453338552,0.5657443789210048,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.29166666666666663,0.23958333333333331,0.08333333333333333,0.15625,0.17708333333333331,0.17708333333333331,,2017-08,0,0,7,0,6,0,0,0,103,0,111,0,0,0,0,0,0,0,0.0019306332817363794,0.015342066303200955,0.6207268212693237
1399,2017-08,Lower_Shabelle,0.3654674482051947,0.06863963252120442,0.5368421052631579,2017,08,0.5326466889449288,0.36504858375094834,0.6264367816091954,0.47575253449465016,0.49220558465618225,0.4560654781738066,0.42999540518512047,0.4160369063361782,0.37252800243469186,0.4372125065348858,0.47896349684136086,0.48260650163474894,0.49228304451965554,0.41154917231553334,0.45785782477743586,0.6242774566473989,0.622093023255814,0.6198830409356725,0.6176470588235294,0.6153846153846154,0.613095238095238,0.41666666666666663,0.41666666666666663,0.6145833333333333,0.5104166666666666,0.21875,0.3125,,2017-08,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001360798788889078,0.07455354832485972,0.8656753500899671
1399,2017-08,Middle_Juba,0.4461256398929032,0.05612951916708214,0.02105263157894737,2017,08,0.6194479567405897,0.3744489033201448,0.632183908045977,0.5519161661335416,0.5648275277891719,0.5335560516771112,0.49591689620471124,0.46604411689931313,0.4358154011259242,0.5011239497555424,0.5701005794766121,0.6045871874299744,0.6178733722265716,0.4586091318854756,0.511274546351399,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.05208333333333333,0.03125,0.0,0.010416666666666666,0.0,0.0,,2017-08,0,0,0,0,196,0,162,0,0,0,0,0,0,0,0,0,0,0,0.003044787290139312,0.005735385400553213,0.24069423334568388
1399,2017-08,Middle_Shabelle,0.34548811108272637,0.05273392094781864,0.28421052631578947,2017,08,0.3764334648026534,0.3965379130757902,0.1781609195402299,0.33250080252803754,0.331884896875998,0.2963688180280717,0.30415697494035887,0.3035252541742346,0.26195866369569426,0.403875815707826,0.4014974467104922,0.39752106868480996,0.41079400836368657,0.40020531343496873,0.4163450915991078,0.17341040462427745,0.1686046511627907,0.16374269005847952,0.1588235294117647,0.15384615384615385,0.1488095238095238,0.10416666666666666,0.3125,0.14583333333333331,0.14583333333333331,0.15625,0.15625,,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02077437281551786,0.7300504629344698
1399,2017-08,Mudug,0.4679766328824855,0.0009624121459091016,0.11578947368421053,2017,08,0.48154473255068087,0.4307725681494428,0.1781609195402299,0.4153979419878722,0.3840138141146532,0.31246374170031155,0.3402458600214429,0.3143372220794254,0.2831853183128875,0.39260339056727694,0.3855619029170054,0.3995263086583819,0.4256743430400002,0.4187267134881639,0.4184115032268356,0.17341040462427745,0.1686046511627907,0.16374269005847952,0.1588235294117647,0.15384615384615385,0.1488095238095238,0.17708333333333331,0.11458333333333333,0.11458333333333333,0.125,0.07291666666666666,0.19791666666666666,,2017-08,0,0,14,56,14,26,0,13,0,0,0,0,583,39,0,0,0,11,0.006429774277500894,0.007562831201127612,0.5444165400074104
1399,2017-08,Nugaal,0.4624049952224152,0.0041232287171021195,0.010526315789473684,2017,08,0.5810658642368742,0.44354067828147664,0.1781609195402299,0.49863268981218334,0.4413928167684328,0.33713492183844757,0.36885046433146296,0.3372191150273939,0.32164229888479123,0.3866288566904105,0.3815171114529191,0.4078613780622767,0.43400890269807246,0.42945023277878025,0.4265064676097785,0.17341040462427745,0.1686046511627907,0.16374269005847952,0.1588235294117647,0.15384615384615385,0.1488095238095238,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.041666666666666664,0.020833333333333332,0.03125,,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.098840761944139e-05,0.15186115333086322
1399,2017-08,Sanaag,0.4587872979759131,0.03527273055731287,0.02105263157894737,2017,08,0.7130727187075995,0.38032223832890716,0.3448275862068966,0.5981231782936285,0.5018135555708431,0.37293171733597097,0.4279516764599177,0.4077973527682379,0.41072759254431523,0.38202796239581294,0.3823870675910633,0.3985491913345699,0.39686370516864133,0.3811730009265045,0.37803552475460206,0.34104046242774566,0.3372093023255814,0.3333333333333333,0.32941176470588235,0.3254437869822485,0.3214285714285714,0.03125,0.03125,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,0,0,0,0.025710592117573018,0.00048344140120450303,0.24069423334568388
1399,2017-08,Sool,0.4758480036470545,0.010641391307167071,0.052631578947368425,2017,08,0.6914352335964222,0.4176432999956896,0.3448275862068966,0.5712739550632144,0.4676888939045196,0.3676489620974839,0.41949579194165065,0.393564606712587,0.3872466452710768,0.38386121415583824,0.38122401209573775,0.40209321648563734,0.4170765153443052,0.40554575915170565,0.4025462429144675,0.34104046242774566,0.3372093023255814,0.3333333333333333,0.32941176470588235,0.3254437869822485,0.3214285714285714,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.03125,,2017-08,0,0,0,29,0,335,0,7,0,0,0,0,6,0,0,880,231,0,0.012655428736668426,0.0003520568143213637,0.3925553866765471
1399,2017-08,Togdheer,0.4542651764177854,0.04221947885440727,0.08421052631578947,2017,08,0.7149410447732669,0.40228814334928686,0.3505747126436782,0.5790560467469217,0.4541543844246651,0.36966607018445974,0.41706200107482416,0.3920040257268489,0.38040252095692906,0.42636757215986,0.42220598212129323,0.4336358262596036,0.3898151897273671,0.3581228156677061,0.3493014316632832,0.3468208092485549,0.3430232558139535,0.3391812865497076,0.3352941176470588,0.3313609467455621,0.3273809523809524,0.05208333333333333,0.0,0.010416666666666666,0.020833333333333332,0.08333333333333333,0.08333333333333333,,2017-08,0,0,0,0,0,164,0,125,0,0,0,0,0,0,11,670,1676,0,0.022504209971253127,0.00545589908666883,0.48138846669136776
1399,2017-08,Woqooyi_Galbeed,0.637039619373988,0.09285563112327867,0.02105263157894737,2017,08,0.7102390415000085,0.4914755545357404,0.367816091954023,0.5678209659259785,0.4421347499888198,0.36741872724227215,0.41556238873459833,0.4045262464385456,0.39336901687891185,0.5217583548388265,0.5195629699454372,0.5103648426847562,0.3552780389292696,0.30018991239886367,0.2668599428975441,0.36416184971098264,0.36046511627906974,0.3567251461988304,0.3529411764705882,0.34911242603550297,0.34523809523809523,0.010416666666666666,0.041666666666666664,0.03125,0.07291666666666666,0.041666666666666664,0.05208333333333333,,2017-08,15,35,60,60,40,49,18,55,23,13,6,31,50,56,0,18,299,283,0.009449046590348535,0.011114064125910095,0.24069423334568388
1400,2017-09,Awdal,0.7687564306855024,0.18106675513460843,0.052631578947368425,2017,09,0.7815186110571533,0.4315087469030071,0.6379310344827586,0.6061636794447192,0.5179649392383214,0.4203315209072108,0.35239425504598404,0.4047420444216958,0.41421870854573983,0.5316726465793998,0.5593076586411722,0.5608666847449059,0.5521846760904976,0.34003469053734203,0.26967313630472717,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.0,0.010416666666666666,0.010416666666666666,0.0,0.020833333333333332,0.020833333333333332,,2017-09,51,0,113,0,0,6,0,8,0,0,0,0,14,15,0,0,0,0,0.0017605334331252448,0.017012758360944114,0.3925553866765471
1400,2017-09,Bakool,0.5236385294918822,0.03273265051650407,0.052631578947368425,2017,09,0.563751415040866,0.34686952622597267,0.6379310344827586,0.46872625371485604,0.43710506886941697,0.4308417570598951,0.3856930591191583,0.3794496003896713,0.3570599575074047,0.3281873030917277,0.5830993611874755,0.7082532868337198,0.6858661879088548,0.7146967745071945,0.4452298241546174,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.09375,0.07291666666666666,0.020833333333333332,0.05208333333333333,0.05208333333333333,0.03125,,2017-09,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02041198183333617,0.01169213861114836,0.3925553866765471
1400,2017-09,Banadir,0.410976165709503,0.02963490740465371,0.7578947368421052,2017,09,0.4595278019452911,0.378119752617747,0.1839080459770115,0.4158123987065414,0.3999197360673501,0.4187966464742347,0.3815774931746757,0.3725882565305223,0.36528789544722073,0.3805116654346037,0.42419712571786783,0.444046399654176,0.4382053007335506,0.4542960536393953,0.4048272450112583,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.5104166666666666,0.5625,0.5833333333333333,0.5,0.78125,0.8229166666666666,,2017-09,0,0,30,0,0,12,0,35,0,165,0,0,28,0,0,0,0,0,0.002296347956250319,0.8745789177940151,0.9399938964272211
1400,2017-09,Bari,0.5883864466201942,0.020495582373287847,0.23157894736842105,2017,09,0.6831166134537527,0.43649975586996925,0.07471264367816091,0.6058265679634252,0.5882540935465739,0.5662304164526005,0.3545937857569389,0.3816419704922167,0.4165168685473489,0.4324064497287164,0.3754928461181116,0.3819405438506084,0.40731681764576655,0.4326777031052156,0.42648936923041947,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.125,0.09375,0.16666666666666666,0.13541666666666666,0.05208333333333333,0.125,,2017-09,0,0,9,119,0,16,0,32,0,31,0,3,5,17,0,0,5,0,0.002015683206041947,0.005945222387669353,0.6869533358104336
1400,2017-09,Bay,0.4569078794157375,0.026637162321969683,0.1894736842105263,2017,09,0.5616656739952328,0.3311944775715528,0.6379310344827586,0.5119563660387649,0.492358915321674,0.5074521724308824,0.470098737727794,0.4407528534631938,0.41500981623602684,0.3092544801229836,0.5492902590202348,0.6998372340287412,0.6959883829230161,0.7126482945011581,0.4574507346873987,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.19791666666666666,0.1875,0.14583333333333331,0.20833333333333331,0.22916666666666666,0.17708333333333331,,2017-09,0,973,80,0,8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843184949565395,0.011078575588351383,0.6450951714574489
1400,2017-09,Galgaduud,0.5467626041435845,0.017905371229484202,0.052631578947368425,2017,09,0.49614980587147783,0.4025569677908445,0.1839080459770115,0.4151123306712279,0.3892336243449031,0.37813556232668855,0.3196931072189801,0.3395681228783577,0.31940272428853667,0.4055734131330088,0.4106415397216505,0.40125486815914,0.39656011598151225,0.43330115120584023,0.4166642616635293,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.17708333333333331,0.08333333333333333,0.0625,0.08333333333333333,0.03125,0.13541666666666666,,2017-09,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0.00484784568541734,0.0042091145279485685,0.3925553866765471
1400,2017-09,Gedo,0.5800617345808214,0.013531337332715613,0.28421052631578947,2017,09,0.6028016538683105,0.36302213039929226,0.6379310344827586,0.5450247185560017,0.5203576398666669,0.522201770251497,0.48313624173018543,0.44556527878891683,0.4093298999470364,0.34583408109515834,0.6764962040550334,0.8481131267101933,0.8411911617949395,0.8483012763673342,0.5280914891325663,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.14583333333333331,0.19791666666666666,0.22916666666666666,0.16666666666666666,0.17708333333333331,0.10416666666666666,,2017-09,0,0,0,0,214,0,355,0,0,0,0,0,0,0,0,0,0,0,0.0048393406929867835,0.008055696012737533,0.7300504629344698
1400,2017-09,Hiraan,0.5259089055026205,0.025347081790933562,0.19999999999999998,2017,09,0.48809993210282765,0.38975531299462973,0.3505747126436782,0.41125414846771025,0.3915636510343018,0.3941894727697406,0.3470294501973045,0.35455456010510333,0.3362422106538444,0.39034618548917693,0.4393989491304127,0.45106360243386845,0.4400745897944537,0.4665114453424727,0.4098752827989685,0.3468208092485549,0.3430232558139535,0.3391812865497076,0.3352941176470588,0.3313609467455621,0.3273809523809524,0.20833333333333331,0.29166666666666663,0.25,0.26041666666666663,0.16666666666666666,0.07291666666666666,,2017-09,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016159485618057803,0.0039836039195832226,0.6563329851026553
1400,2017-09,Lower_Juba,0.4449067559423414,0.053928863735115906,0.21052631578947367,2017,09,0.5968368462013787,0.49721133568207276,0.6379310344827586,0.5618175682253232,0.5355325237400916,0.557221699662147,0.5381776112904875,0.5205214686602254,0.49664210020956934,0.47251425139256475,0.4013626683321302,0.4428493092081718,0.5907534767077378,0.6029249991408837,0.5313416453338552,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.17708333333333331,0.29166666666666663,0.23958333333333331,0.08333333333333333,0.15625,0.17708333333333331,,2017-09,0,0,0,0,806,0,52,0,307,0,545,0,0,0,0,0,0,0,0.014543537056252021,0.015342066303200955,0.6670223896184273
1400,2017-09,Lower_Shabelle,0.4024664192955145,0.031258242737432176,0.5578947368421052,2017,09,0.5156451823829891,0.3696646171043702,0.632183908045977,0.4830899803921297,0.4651969413194888,0.49220558465618225,0.4560654781738066,0.42999540518512047,0.4160369063361782,0.36504858375094834,0.4372125065348858,0.47896349684136086,0.48260650163474894,0.49228304451965554,0.41154917231553334,0.630057803468208,0.627906976744186,0.6257309941520468,0.6235294117647059,0.621301775147929,0.6190476190476191,0.5416666666666666,0.41666666666666663,0.41666666666666663,0.6145833333333333,0.5104166666666666,0.21875,,2017-09,0,0,45,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0.007356818452431578,0.07455354832485972,0.8739438533679149
1400,2017-09,Middle_Juba,0.4579650170708678,0.034921915098345115,0.031578947368421054,2017,09,0.5829188691312555,0.39924390962843703,0.6379310344827586,0.562196096615333,0.539306794487828,0.5648275277891719,0.5335560516771112,0.49591689620471124,0.46604411689931313,0.3744489033201448,0.5011239497555424,0.5701005794766121,0.6045871874299744,0.6178733722265716,0.4586091318854756,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.03125,0.05208333333333333,0.03125,0.0,0.010416666666666666,0.0,,2017-09,0,0,0,0,124,0,221,0,8,0,0,0,0,0,0,0,0,0,0.0030022623279865285,0.005735385400553213,0.30372230666172645
1400,2017-09,Middle_Shabelle,0.4194860532633655,0.028011572071875244,0.13684210526315788,2017,09,0.39418029841426494,0.3866389015797096,0.1839080459770115,0.3407254530249626,0.3258080414769696,0.331884896875998,0.2963688180280717,0.30415697494035887,0.3035252541742346,0.3965379130757902,0.403875815707826,0.4014974467104922,0.39752106868480996,0.41079400836368657,0.40020531343496873,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.29166666666666663,0.10416666666666666,0.3125,0.14583333333333331,0.14583333333333331,0.15625,,2017-09,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0.00242392284270867,0.02077437281551786,0.5781893096036066
1400,2017-09,Mudug,0.5650447342830167,0.00905718610111853,0.13684210526315788,2017,09,0.5290776516365745,0.43400103536167256,0.1839080459770115,0.43651834147007085,0.40646983111656243,0.3840138141146532,0.31246374170031155,0.3402458600214429,0.3143372220794254,0.4307725681494428,0.39260339056727694,0.3855619029170054,0.3995263086583819,0.4256743430400002,0.4187267134881639,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.125,0.17708333333333331,0.11458333333333333,0.11458333333333333,0.125,0.07291666666666666,,2017-09,0,0,68,43,15,8,0,17,0,0,10,0,2807,8,0,0,0,8,0.025378897412781303,0.007562831201127612,0.5781893096036066
1400,2017-09,Nugaal,0.5682220751231093,0.016067399329259557,0.042105263157894736,2017,09,0.639188518897897,0.4477253604820508,0.1839080459770115,0.5272166735309107,0.48746012539519834,0.4413928167684328,0.33713492183844757,0.36885046433146296,0.3372191150273939,0.44354067828147664,0.3866288566904105,0.3815171114529191,0.4078613780622767,0.43400890269807246,0.42945023277878025,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.041666666666666664,0.020833333333333332,,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.098840761944139e-05,0.35261067844092886
1400,2017-09,Sanaag,0.509352633740616,0.04973546855299467,0.042105263157894736,2017,09,0.8011187158927486,0.3796334965692382,0.3505747126436782,0.6475207870215514,0.584267818704314,0.5018135555708431,0.37293171733597097,0.4279516764599177,0.4077973527682379,0.38032223832890716,0.38202796239581294,0.3823870675910633,0.3985491913345699,0.39686370516864133,0.3811730009265045,0.3468208092485549,0.3430232558139535,0.3391812865497076,0.3352941176470588,0.3313609467455621,0.3273809523809524,0.03125,0.03125,0.03125,0.010416666666666666,0.010416666666666666,0.010416666666666666,,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,0,0,0,0.02640800149687867,0.00048344140120450303,0.35261067844092886
