index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal_x,Bakool_x,Banadir_x,Bari_x,Bay_x,Galgaduud_x,Gedo_x,Hiraan_x,Lower_Juba_x,Lower_Shabelle_x,Middle_Juba_x,Middle_Shabelle_x,Mudug_x,Nugaal_x,Sanaag_x,Sool_x,Togdheer_x,Woqooyi_Galbeed_x,April,August,December,February,January,July,June,March,May,November,October,September,month_name,yr_mth,Awdal_y,Bakool_y,Banadir_y,Bari_y,Bay_y,Galgaduud_y,Gedo_y,Hiraan_y,Lower_Juba_y,Lower_Shabelle_y,Middle_Juba_y,Middle_Shabelle_y,Mudug_y,Nugaal_y,Sanaag_y,Sool_y,Togdheer_y,Woqooyi_Galbeed_y,sum_disp,population_density,conflicts_pro_capite
1415,2018-12,Sanaag,2018,12,-0.0456232326689056,0.0556619202970425,0,0.2224272530656815,0.0991966949441989,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,858,24.55378437657431,0.0814538390223917
1415,2018-12,Sool,2018,12,-0.307910233188814,0.0468586135713127,0,0.0635653602597821,0.1879169866853589,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,58,0,2104,23.556637149826297,0.3396070478616253
1415,2018-12,Togdheer,2018,12,-0.2194953113480612,0.003648991157492,0,0.1648814760147419,0.0196509675626958,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,December,2018-12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,127,690,0,827,62.29313632629092,0.0642125318437658
1415,2018-12,Woqooyi_Galbeed,2018,12,-0.0139746392303053,-0.0836911639020341,0,0.2892141316087561,-0.0601685887261868,79.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,December,2018-12,0,4,48,17,17,41,11,36,11,7,17,23,36,20,5,6,6,758,1063,105.23675541548128,0.019004766843142163
1416,2019-01,Awdal,2019,1,0.2176397378468341,-0.2075264219603436,127,0.1649187130693713,-0.0943981010970486,126.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,646,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,657,154.1756686533601,0.012972215508899055
1416,2019-01,Bakool,2019,1,0.3272867747163591,0.4505531971455976,5,0.3828033415758787,0.2997266527265756,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,359,0,33,156,125,19,17,0,0,150,0,0,0,0,0,0,0,859,112.6713701391554,0.026626107380205224
1416,2019-01,Banadir,2019,1,0.3490953968266359,0.2062820122234184,3,0.267767378763049,0.1425065261142454,2.0,53.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,19,0,0,0,82,0,12,0,3610,0,80,0,0,0,0,0,0,3803,6843.7430066972,0.007744300150975113
1416,2019-01,Bari,2019,1,1.301745110403904,0.105977305498397,4,0.8126683760393789,0.0397715308618145,3.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,7,10,104,435,99,15,17,175,5,77,7,50,30,39,44,63,0,0,1177,67.84166716136171,0.206362853181378
1416,2019-01,Bay,2019,1,0.913850100613982,0.4002283601676156,7,0.9109613303408935,0.3196956381881226,6.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,2271,0,47,0,0,0,154,0,0,0,0,0,0,0,2472,107.88522432562098,0.2595350769767131
1416,2019-01,Galgaduud,2019,1,-0.3612341394695215,0.2345478408053596,0,-0.3194501590638997,0.1107831853314255,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.29891176244854,0.01841657535191284
1416,2019-01,Gedo,2019,1,1.0504504577715583,0.3444400414745044,7,1.0954598937872564,0.2736313135519996,6.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,53,0,0,90,0,293,0,0,10,33,0,0,0,0,0,0,0,479,84.3047167286364,0.09489386015910284
1416,2019-01,Hiraan,2019,1,-0.0790448849533125,0.2429757310269075,0,-0.0828067180699925,0.1475555020797475,0.0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,60,0,0,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,1245,52.53993285139629,0.3235634131486754
1416,2019-01,Lower_Juba,2019,1,1.5611012356111085,0.0544475765988267,127,1.447936067665483,0.0780690819863086,126.0,32.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,43,0,0,0,1572,0,279,0,0,0,0,0,0,0,1894,141.14304693377687,0.2267203429086672
1416,2019-01,Lower_Shabelle,2019,1,0.7756429586975333,0.2083416058837494,5,0.6934187903289178,0.1662771595306919,4.0,41.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,265,603.0309638530746,0.06798987524293934
1416,2019-01,Middle_Juba,2019,1,1.3805447692070958,0.2129833657151699,127,1.3029356835432742,0.1776342628148406,126.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,121,0,108,0,21,0,44,0,0,0,0,0,0,0,294,66.204841929769,0.10573244789898743
1416,2019-01,Middle_Shabelle,2019,1,-0.1182704832436157,0.1791411636393214,0,-0.1874904956739042,0.1070071082348925,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,120,183.51872775806697,0.10898070319213433
1416,2019-01,Mudug,2019,1,-0.4219284380424678,0.1345613388649174,0,-0.3448551007520506,0.0632129510784818,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,20,34,241,0,33,13,41,6,0,26,0,936,99,0,0,0,127,1576,80.46016865034959,0.03728552960206809
1416,2019-01,Nugaal,2019,1,-0.4412126974922629,0.113939972109944,0,-0.3235166941683126,0.0455698668660881,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,15,22.096868444829155,0.18102112568516612
1416,2019-01,Sanaag,2019,1,-0.0662639755037998,0.0525589771140259,0,-0.0456232326689056,0.0556619202970425,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,681,25.236297266897314,0.0
1416,2019-01,Sool,2019,1,-0.473801625808709,0.0800894410551205,0,-0.307910233188814,0.0468586135713127,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,39,0,445,24.211451064636524,0.24781662131616958
1416,2019-01,Togdheer,2019,1,-0.3531898689192556,0.0044628391303806,0,-0.2194953113480612,0.003648991157492,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,266,0,407,64.02469736530514,0.015618972695713171
1416,2019-01,Woqooyi_Galbeed,2019,1,-0.0788232812818956,-0.136270415352996,0,-0.0139746392303053,-0.0836911639020341,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,January,2019-01,6,0,19,10,10,26,4,31,16,0,0,0,41,6,32,38,28,76,343,108.16199871607523,0.009245391282246879
1417,2019-02,Awdal,2019,2,0.4002664783436907,-0.3174749219737123,128,0.2176397378468341,-0.2075264219603436,127.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,560,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,568,154.1756686533601,0.0
1417,2019-02,Bakool,2019,2,0.5894766445956352,0.4424604079830583,6,0.3272867747163591,0.4505531971455976,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,3991,0,140,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4147,112.6713701391554,0.0355014765069403
1417,2019-02,Banadir,2019,2,0.6985860393180239,0.2125652194591124,4,0.3490953968266359,0.2062820122234184,3.0,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,46,0,0,57,12,18,29,0,4162,70,77,49,0,0,0,0,7,4527,6843.7430066972,0.009205488858706267
1417,2019-02,Bari,2019,2,1.528634656025345,0.1993179604699439,5,1.301745110403904,0.105977305498397,4.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,3,14,345,1014,59,16,13,63,11,57,0,10,11,25,22,75,0,0,1738,67.84166716136171,0.08844122279201914
1417,2019-02,Bay,2019,2,1.228360104699737,0.4540851564323566,8,0.913850100613982,0.4002283601676156,7.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,96,0,0,1963,0,61,0,0,0,42,0,0,28,0,0,0,0,2190,107.88522432562098,0.10196020881228014
1417,2019-02,Galgaduud,2019,2,-0.0336808458815077,0.2076155543823118,0,-0.3612341394695215,0.2345478408053596,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,30,0,0,0,0,0,0,12,0,0,0,0,0,42,54.29891176244854,0.055249726055738524
1417,2019-02,Gedo,2019,2,1.2858267699763843,0.4411158743650842,8,1.0504504577715583,0.3444400414745044,7.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,11,0,0,185,0,384,0,5,17,24,0,0,0,0,0,0,0,626,84.3047167286364,0.1067555926789907
1417,2019-02,Hiraan,2019,2,0.2352568076556294,0.22035605346374,1,-0.0790448849533125,0.2429757310269075,0.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,418,52.53993285139629,0.4758285487480521
1417,2019-02,Lower_Juba,2019,2,1.9147447244118423,0.7122354669607511,128,1.5611012356111085,0.0544475765988267,127.0,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,13,0,1812,0,309,0,0,0,0,0,0,0,2134,141.14304693377687,0.1700402571815004
1417,2019-02,Lower_Shabelle,2019,2,1.1377988163991737,0.2492179017456987,6,0.7756429586975333,0.2083416058837494,5.0,61.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,711,603.0309638530746,0.10115566804437316
1417,2019-02,Middle_Juba,2019,2,1.709352787470352,0.4584888221528025,128,1.3805447692070958,0.2129833657151699,127.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,156,0,189,0,102,11,318,0,0,0,0,0,0,0,776,66.204841929769,0.030209270828282123
1417,2019-02,Middle_Shabelle,2019,2,0.2075882346372407,0.1777708796214337,1,-0.1182704832436157,0.1791411636393214,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,0,2209,183.51872775806697,0.11442973835174104
1417,2019-02,Mudug,2019,2,-0.0843376508792439,0.1842036196330697,0,-0.4219284380424678,0.1345613388649174,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,17,22,208,0,7,0,19,0,9,0,0,994,87,0,0,0,150,1513,80.46016865034959,0.18642764801034042
1417,2019-02,Nugaal,2019,2,-0.0201272876006179,0.2094031514853024,0,-0.4412126974922629,0.113939972109944,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,207,0,25,0,0,0,0,30,0,0,7,19,0,0,0,0,288,22.096868444829155,0.09051056284258306
1417,2019-02,Sanaag,2019,2,0.3023456777007045,0.0585134678616315,1,-0.0662639755037998,0.0525589771140259,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,1210,25.236297266897314,0.07925092888422339
1417,2019-02,Sool,2019,2,-0.0748440052756082,0.1348152301317519,0,-0.473801625808709,0.0800894410551205,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,44,0,1043,24.211451064636524,0.0
1417,2019-02,Togdheer,2019,2,-0.0435596777061024,-0.0165310781349661,0,-0.3531898689192556,0.0044628391303806,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,601,0,663,64.02469736530514,0.031237945391426342
1417,2019-02,Woqooyi_Galbeed,2019,2,0.1610141979623498,-0.2202328061553052,1,-0.0788232812818956,-0.136270415352996,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,February,2019-02,4,7,12,0,0,5,5,25,16,4,0,0,14,30,41,32,24,23,242,108.16199871607523,0.05547234769348127
1418,2019-03,Awdal,2019,3,0.5282233519206542,-0.3350858649549391,129,0.4002664783436907,-0.3174749219737123,128.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,154.1756686533601,0.0
1418,2019-03,Bakool,2019,3,0.6367794249469956,-0.0577739917166317,7,0.5894766445956352,0.4424604079830583,6.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,2862,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,112.6713701391554,0.062127583887145524
1418,2019-03,Banadir,2019,3,0.8212163332672787,0.0970111977331269,5,0.6985860393180239,0.2125652194591124,4.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,21,52,0,14,0,0,23,0,7712,0,597,0,0,0,0,0,0,8419,6843.7430066972,0.010812796437210535
1418,2019-03,Bari,2019,3,1.3875961658254024,0.2093495320056202,6,1.528634656025345,0.1993179604699439,5.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,9,139,801,36,11,0,106,2,55,0,24,36,34,308,22,0,0,1583,67.84166716136171,0.08844122279201914
1418,2019-03,Bay,2019,3,1.2457286986885905,-0.0725764936849607,9,1.228360104699737,0.4540851564323566,8.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,209,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,107.88522432562098,0.14830575827240747
1418,2019-03,Galgaduud,2019,3,0.0844218165230624,0.1787644345163282,1,-0.0336808458815077,0.2076155543823118,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,3378,0,0,0,0,0,0,0,0,0,0,0,0,3378,54.29891176244854,0.055249726055738524
1418,2019-03,Gedo,2019,3,1.2456953300439615,0.0272285892411312,9,1.2858267699763843,0.4411158743650842,8.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,24,4,0,126,6,921,0,0,0,71,0,0,0,0,0,0,0,1152,84.3047167286364,0.11861732519887855
1418,2019-03,Hiraan,2019,3,0.3592194291596579,0.1022377860536531,2,0.2352568076556294,0.22035605346374,1.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,54,0,0,0,0,0,179,0,0,0,32,0,0,0,0,0,0,265,52.53993285139629,0.19033141949922083
1418,2019-03,Lower_Juba,2019,3,1.8561430017653533,0.77659066677339,129,1.9147447244118423,0.7122354669607511,128.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,37,0,0,74,0,28,0,1314,0,414,0,0,0,0,0,0,0,1867,141.14304693377687,0.1275301928861253
1418,2019-03,Lower_Shabelle,2019,3,1.2127357177710132,0.068471454235912,7,1.1377988163991737,0.2492179017456987,6.0,43.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,23,0,0,0,0,540,0,0,0,0,0,0,0,0,563,603.0309638530746,0.07130645452308272
1418,2019-03,Middle_Juba,2019,3,1.6558413918039006,0.2735049211001503,129,1.709352787470352,0.4584888221528025,128.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,146,0,151,0,0,0,771,0,0,0,0,0,0,0,1068,66.204841929769,0.030209270828282123
1418,2019-03,Middle_Shabelle,2019,3,0.3562710101319715,0.1275279100713189,2,0.2075882346372407,0.1777708796214337,1.0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,0,0,0,0,0,0,1911,0,0,0,0,0,0,1911,183.51872775806697,0.1307768438305612
1418,2019-03,Mudug,2019,3,0.0419082829649338,0.1851848819616844,1,-0.0843376508792439,0.1842036196330697,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,29,0,15,239,0,6,0,25,0,0,0,0,2055,83,0,0,0,39,2491,80.46016865034959,0.07457105920413618
1418,2019-03,Nugaal,2019,3,0.1218462859316496,0.2185670631387879,1,-0.0201272876006179,0.2094031514853024,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.096868444829155,0.04525528142129153
1418,2019-03,Sanaag,2019,3,0.4083290614106064,0.0682805154262743,2,0.3023456777007045,0.0585134678616315,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,2173,25.236297266897314,0.19812732221055845
1418,2019-03,Sool,2019,3,0.1210213125419853,0.144152664338084,1,-0.0748440052756082,0.1348152301317519,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,34,0,1438,24.211451064636524,0.16521108087744638
1418,2019-03,Togdheer,2019,3,0.1433410630662846,-0.0163491114132927,1,-0.0435596777061024,-0.0165310781349661,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,542,0,578,64.02469736530514,0.031237945391426342
1418,2019-03,Woqooyi_Galbeed,2019,3,0.3128462022569478,-0.2306996588252358,2,0.1610141979623498,-0.2202328061553052,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March,2019-03,0,0,10,13,0,24,0,19,0,5,5,5,0,11,42,24,29,52,239,108.16199871607523,0.027736173846740635
1419,2019-04,Awdal,2019,4,0.639206854098931,-0.2537028772823371,130,0.5282233519206542,-0.3350858649549391,129.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,154.1756686533601,0.0
1419,2019-04,Bakool,2019,4,0.7216343498469908,0.0787915161066031,8,0.6367794249469956,-0.0577739917166317,7.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,4379,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,4504,112.6713701391554,0.05325221476041045
1419,2019-04,Banadir,2019,4,0.9972207316277156,0.1517998065730536,6,0.8212163332672787,0.0970111977331269,5.0,62.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,21,66,0,17,8,9247,0,87,20,0,0,0,0,0,9466,6843.7430066972,0.009059369987933151
1419,2019-04,Bari,2019,4,1.7158339495990846,0.2286147345795703,7,1.3875961658254024,0.2093495320056202,6.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,11,108,452,50,0,0,37,0,109,0,0,22,22,38,64,9,0,922,67.84166716136171,0.14740203798669857
1419,2019-04,Bay,2019,4,1.2996208820827109,0.0782621226695517,10,1.2457286986885905,-0.0725764936849607,9.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,184,0,0,1158,0,0,8,0,0,40,0,0,0,0,0,0,0,1390,107.88522432562098,0.20392041762456029
1419,2019-04,Galgaduud,2019,4,0.4434907391190256,0.2305548835218325,2,0.0844218165230624,0.1787644345163282,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,228,54.29891176244854,0.03683315070382568
1419,2019-04,Gedo,2019,4,1.2159750419169983,0.2115233758221882,10,1.2456953300439615,0.0272285892411312,9.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,24,0,0,202,0,548,0,0,0,90,0,0,0,0,0,0,0,864,84.3047167286364,0.1067555926789907
1419,2019-04,Hiraan,2019,4,0.5726489226534306,0.1659863952401347,3,0.3592194291596579,0.1022377860536531,2.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,90,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,216,52.53993285139629,0.07613256779968833
1419,2019-04,Lower_Juba,2019,4,1.9679397501050389,0.787391554260921,130,1.8561430017653533,0.77659066677339,129.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,0,0,0,0,1016,0,217,0,0,0,0,0,0,0,1233,141.14304693377687,0.0708501071589585
1419,2019-04,Lower_Shabelle,2019,4,1.3688861232524905,0.1457217212749338,8,1.2127357177710132,0.068471454235912,7.0,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,45,0,0,0,0,1358,0,0,0,0,0,0,0,0,1403,603.0309638530746,0.06467329596279595
1419,2019-04,Middle_Juba,2019,4,1.7300906210839488,0.3765150321177185,130,1.6558413918039006,0.2735049211001503,129.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,165,0,136,0,137,0,470,0,0,0,0,0,0,0,908,66.204841929769,0.030209270828282123
1419,2019-04,Middle_Shabelle,2019,4,0.5514946113791297,0.1604904319802203,3,0.3562710101319715,0.1275279100713189,2.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,184,183.51872775806697,0.11442973835174104
1419,2019-04,Mudug,2019,4,0.5049220941098012,0.2068127639350962,2,0.0419082829649338,0.1851848819616844,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,5,43,38,0,7,0,17,0,6,0,16,361,10,0,0,0,0,503,80.46016865034959,0.0
1419,2019-04,Nugaal,2019,4,0.7155360813488579,0.2327581789756866,2,0.1218462859316496,0.2185670631387879,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,22.096868444829155,0.09051056284258306
