,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp,x
126,2022-08,Awdal,0,1422,1459,Awdal,2022,8,0.838705021975182,0.3834567608351421,13,1.3406469041262354,1.575111795168768,1.886813156576578,1.7803344194653088,1.8384198458033505,1.647860668328938,0.5210618943797205,0.5439235752321407,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,-0.3285961509947575,12.0,11.0,10.0,9.0,8.0,7.0,1,2022-08,2070,166.68480685728628,0.0014060378073769858,-inf,3.730120771194373e-06
127,2022-08,Bakool,1244,1423,1459,Bakool,2022,8,0.6002632401813129,-0.0109836297318766,15,0.7805184021970233,0.8803796395573933,1.0434561632383537,0.9876206429961768,1.0416475597356258,1.181496841814472,1.099043770619714,1.4259744997095294,1.2278327487852403,1.0477289102449832,0.0678811359003665,-0.2296161961933013,14.0,13.0,12.0,11.0,10.0,9.0,11,2022-08,970,121.81299458937367,0.004339161252142711,7.126087273299125,1.964652693569055e-05
129,2022-08,Bari,0,1425,1459,Bari,2022,8,1.1990605443915,0.2277697479176822,13,1.1142886218204973,0.952232144254548,0.6916857142008704,0.1840005142358764,0.2876765002571668,0.5502113359432181,0.0505982620253739,0.0706698813813843,0.1496659710589757,0.2286141569994982,0.2093499347707191,0.19931836669239,12.0,11.0,10.0,9.0,8.0,7.0,2,2022-08,11987,73.34594574161682,0.00124865886735538,-inf,1.0784410668023888e-06
130,2022-08,Bay,3039,1426,1459,Bay,2022,8,0.7284675593670262,-0.0306066357808903,50,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,-0.2702868204323352,49.0,48.0,47.0,46.0,45.0,44.0,33,2022-08,29096,116.63858187398264,0.0048678032659052834,8.019283792916793,2.7267034630977873e-05
131,2022-08,Galgaduud,12,1427,1459,Galgaduud,2022,8,0.445266813894597,0.1442387700307299,13,0.4713449012957401,0.4349281632976018,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.1600157980422307,0.1307951821822435,0.1161804650243324,0.2305549447788159,0.1787644719596218,0.2076155167797595,12.0,11.0,10.0,9.0,8.0,7.0,13,2022-08,742,58.70440169785496,0.003565472503646411,2.4849066497880004,5.88784296168038e-06
132,2022-08,Gedo,30,1428,1459,Gedo,2022,8,0.8375831755775865,0.2147564560298909,50,1.0040892115783369,1.0828321360659263,1.279632891590147,1.0343991542002116,0.9437898579483616,1.176024154740842,1.5270415597147649,1.9946828636725968,1.6603952130485071,1.411070887561925,0.0919229307498458,-0.3128949290373068,49.0,48.0,47.0,46.0,45.0,44.0,8,2022-08,9950,91.14472277786004,0.002616749249414958,3.4011973816621555,8.762128362373707e-06
133,2022-08,Hiraan,101,1429,1459,Hiraan,2022,8,0.4306325394232874,0.1078337514245571,13,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.3060571308046725,0.3389528594931721,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,12.0,11.0,10.0,9.0,8.0,7.0,46,2022-08,0,56.80291916884319,0.006016509264782172,4.61512051684126,2.35683811908303e-05
134,2022-08,Lower Juba,11,1430,1459,Lower Juba,2022,8,0.8203042167805907,-0.2380370719351733,170,0.9941731616157978,1.134123229561797,1.25454705739839,1.0435168369666117,0.7771876684578174,1.1418586702350384,0.4166346810696427,0.3606330115616553,0.2008982062365125,0.297939702500302,-0.2089341710589485,0.2203692287191772,169.0,168.0,167.0,166.0,165.0,164.0,41,2022-08,6963,152.59457104729574,0.0023353638652866275,2.3978952727983707,6.8422047863254035e-06
135,2022-08,Lower Shabelle,22573,1431,1459,Lower Shabelle,2022,8,0.5939919707352976,0.0630104142572014,48,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,0.0631539870673694,47.0,46.0,45.0,44.0,43.0,42.0,87,2022-08,375,651.9581789477397,0.008508246593928818,10.024509780783577,7.495701371614775e-05
136,2022-08,Middle Juba,0,1432,1459,Middle Juba,2022,8,0.791463466819615,0.024051562479227,170,0.966723473758015,1.078014007931302,1.322332947935933,1.1072467365474403,0.8444842129775667,1.1813969665573347,0.6013496418975428,0.7407264835140419,0.5964920496632677,0.5348164062675216,-0.0068129799322947,-0.0613051015750227,169.0,168.0,167.0,166.0,165.0,164.0,2,2022-08,1017,71.57637084443164,0.0031030528715675202,-inf,1.2732660812329396e-05
137,2022-08,Middle Shabelle,861,1433,1459,Middle Shabelle,2022,8,0.263345343082608,0.1161113475981224,13,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,0.1777708987015868,12.0,11.0,10.0,9.0,8.0,7.0,12,2022-08,625,198.4086833984086,0.009785907225679898,6.7580945044277305,3.550683195668735e-05
138,2022-08,Mudug,18,1434,1459,Mudug,2022,8,0.5736352336909943,0.2226834906995919,10,0.521905031705108,0.4211406960077583,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.103863217891218,0.0819431363861612,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,9.0,8.0,7.0,6.0,5.0,4.0,2,2022-08,1608,86.98840946186222,0.002220736057353776,2.8903717578961645,2.010448838010122e-06
139,2022-08,Nugaal,0,1435,1459,Nugaal,2022,8,0.8437387904257583,0.2624304914273327,10,0.7790108908616197,0.6776988453292393,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.9180677454801816,0.085264552944247,0.0693517405097075,0.1513611822568351,0.2327581681835263,0.2185670737517008,0.2094031618567795,9.0,8.0,7.0,6.0,5.0,4.0,0,2022-08,431,23.889637414148865,0.0016594524274810532,-inf,1.7917070738683465e-06
140,2022-08,Sanaag,0,1436,1459,Sanaag,2022,8,1.232428676553484,0.0656321122766688,13,1.2887754365391608,1.293341217116362,1.371820087250021,1.065478509501933,1.3239006270169915,1.578739854612722,0.070942014449155,0.0720599053750126,0.1223724369518897,0.1171255351652517,0.0682805278398302,0.0585135955062028,12.0,11.0,10.0,9.0,8.0,7.0,3,2022-08,501,27.283835937866325,0.0014701577646401877,-inf,2.9650023493079896e-06
141,2022-08,Sool,0,1437,1459,Sool,2022,8,0.970056430172205,0.1818122086174714,13,1.0406200849158496,1.1013815909274196,1.2417663882771746,1.068230230706242,1.333713313264574,1.5186932569831049,0.0766489090707046,0.0684393251058053,0.1334049522420888,0.1800478135959616,0.1441526834600773,0.1348152190404009,12.0,11.0,10.0,9.0,8.0,7.0,4,2022-08,3569,26.17589280906721,0.0017204192404835263,-inf,3.675432761004466e-06
142,2022-08,Togdheer,0,1438,1459,Togdheer,2022,8,0.956034085462364,0.0491498047059295,13,1.2383541308931951,1.4167228706674786,1.7651103595901805,1.6895854528329388,1.8406100524609743,1.758926359579594,0.136226451532739,0.1313343548371887,0.0679425341814492,0.0996006011724358,-0.0063136829405922,-0.0181877567572241,12.0,11.0,10.0,9.0,8.0,7.0,4,2022-08,2811,69.21938048234784,0.001820272428158295,-inf,5.8485020374904885e-06
143,2022-08,Woqooyi Galbeed,0,1439,1459,Woqooyi Galbeed,2022,8,0.9818600868880094,0.278255031453353,13,1.3824729436226897,1.5986634929318104,1.9629168714456449,1.8417231990864995,1.9256720267282188,1.7384902429898124,0.4174636839964853,0.4397651578671362,-0.100647333630275,0.0201744089763871,-0.1846413737585071,-0.2262913291501256,12.0,11.0,10.0,9.0,8.0,7.0,2,2022-08,166,116.93772861785706,0.0016107324240856426,-inf,5.092707229526408e-06
144,2022-09,Awdal,0,1440,1460,Awdal,2022,9,0.3251658130687359,0.5309306779674329,14,0.838705021975182,1.3406469041262354,1.575111795168768,1.886813156576578,1.7803344194653088,1.8384198458033505,0.3834567608351421,0.5210618943797205,0.5439235752321407,-0.1987607378766393,-0.0270016073756892,-0.2755896053521825,13.0,12.0,11.0,10.0,9.0,8.0,0,2022-09,372,166.68480685728628,0.0014060378073769858,-inf,3.11390515994307e-06
145,2022-09,Bakool,0,1441,1460,Bakool,2022,9,0.2165613080069803,-0.234186602235639,16,0.6002632401813129,0.7805184021970233,0.8803796395573933,1.0434561632383537,0.9876206429961768,1.0416475597356258,-0.0109836297318766,1.099043770619714,1.4259744997095294,1.2278327487852403,1.0477289102449832,0.0678811359003665,15.0,14.0,13.0,12.0,11.0,10.0,12,2022-09,7364,121.81299458937367,0.004339161252142711,-inf,1.6576069902657615e-05
147,2022-09,Bari,0,1443,1460,Bari,2022,9,0.3463067970183102,0.2405121695049659,14,1.1990605443915,1.1142886218204973,0.952232144254548,0.6916857142008704,0.1840005142358764,0.2876765002571668,0.2277697479176822,0.0505982620253739,0.0706698813813843,0.1496659710589757,0.2286141569994982,0.2093499347707191,13.0,12.0,11.0,10.0,9.0,8.0,4,2022-09,2117,73.34594574161682,0.00124865886735538,-inf,1.484671764082689e-06
148,2022-09,Bay,1392,1444,1460,Bay,2022,9,0.3539042026796632,-0.2553520201225812,51,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,50.0,49.0,48.0,47.0,46.0,45.0,38,2022-09,17563,116.63858187398264,0.0048678032659052834,7.238496840894364,2.2736334398109243e-05
149,2022-09,Galgaduud,0,1445,1460,Galgaduud,2022,9,-0.0228638536521905,0.1348486054746306,0,0.445266813894597,0.4713449012957401,0.4349281632976018,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.1442387700307299,0.1600157980422307,0.1307951821822435,0.1161804650243324,0.2305549447788159,0.1787644719596218,13.0,12.0,11.0,10.0,9.0,8.0,45,2022-09,0,58.70440169785496,0.003565472503646411,-inf,5.529065234958089e-06
150,2022-09,Gedo,0,1446,1460,Gedo,2022,9,0.4541882883037383,0.1748207656282189,51,0.8375831755775865,1.0040892115783369,1.0828321360659263,1.279632891590147,1.0343991542002116,0.9437898579483616,0.2147564560298909,1.5270415597147649,1.9946828636725968,1.6603952130485071,1.411070887561925,0.0919229307498458,50.0,49.0,48.0,47.0,46.0,45.0,6,2022-09,9521,91.14472277786004,0.002616749249414958,-inf,7.414559467381868e-06
151,2022-09,Hiraan,0,1447,1460,Hiraan,2022,9,0.0550092518637818,0.0579246285291951,14,0.4306325394232874,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.1078337514245571,0.3060571308046725,0.3389528594931721,0.2826603868611642,0.3369761194113926,0.1382000792579754,13.0,12.0,11.0,10.0,9.0,8.0,82,2022-09,376,56.80291916884319,0.006016509264782172,-inf,2.083301353687629e-05
152,2022-09,Lower Juba,0,1448,1460,Lower Juba,2022,9,0.5892896109300705,0.92980605599413,171,0.8203042167805907,0.9941731616157978,1.134123229561797,1.25454705739839,1.0435168369666117,0.7771876684578174,-0.2380370719351733,0.4166346810696427,0.3606330115616553,0.2008982062365125,0.297939702500302,-0.2089341710589485,170.0,169.0,168.0,167.0,166.0,165.0,44,2022-09,14810,152.59457104729574,0.0023353638652866275,-inf,6.185422335358714e-06
153,2022-09,Lower Shabelle,6058,1449,1460,Lower Shabelle,2022,9,0.2845056165427397,-0.0027938828422715,49,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,48.0,47.0,46.0,45.0,44.0,43.0,80,2022-09,235,651.9581789477397,0.008508246593928818,8.709134991587183,6.261730029446379e-05
154,2022-09,Middle Juba,0,1450,1460,Middle Juba,2022,9,0.4842335449378008,0.1661615175783782,171,0.791463466819615,0.966723473758015,1.078014007931302,1.322332947935933,1.1072467365474403,0.8444842129775667,0.024051562479227,0.6013496418975428,0.7407264835140419,0.5964920496632677,0.5348164062675216,-0.0068129799322947,170.0,169.0,168.0,167.0,166.0,165.0,2,2022-09,2239,71.57637084443164,0.0031030528715675202,-inf,1.0380129100885161e-05
155,2022-09,Middle Shabelle,120,1451,1460,Middle Shabelle,2022,9,0.0370171274906571,0.0852958225854196,14,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,13.0,12.0,11.0,10.0,9.0,8.0,22,2022-09,648,198.4086833984086,0.009785907225679898,4.787491742782046,3.3585607078758165e-05
156,2022-09,Mudug,0,1452,1460,Mudug,2022,9,0.0015443023968413,0.2327336772430206,11,0.5736352336909943,0.521905031705108,0.4211406960077583,0.4076609736425814,0.289195357503746,0.470268185176852,0.2226834906995919,0.103863217891218,0.0819431363861612,0.1254141935297253,0.206812766290127,0.1851848641184435,10.0,9.0,8.0,7.0,6.0,5.0,11,2022-09,947,86.98840946186222,0.002220736057353776,-inf,2.076926362026265e-06
157,2022-09,Nugaal,0,1453,1460,Nugaal,2022,9,0.0182095146497088,0.2754573657847433,11,0.8437387904257583,0.7790108908616197,0.6776988453292393,0.6506349595730728,0.4122904085438447,0.6525291932788249,0.2624304914273327,0.085264552944247,0.0693517405097075,0.1513611822568351,0.2327581681835263,0.2185670737517008,10.0,9.0,8.0,7.0,6.0,5.0,1,2022-09,2151,23.889637414148865,0.0016594524274810532,-inf,1.8662351250316384e-06
158,2022-09,Sanaag,0,1454,1460,Sanaag,2022,9,0.186017497304656,0.063488065981665,14,1.232428676553484,1.2887754365391608,1.293341217116362,1.371820087250021,1.065478509501933,1.3239006270169915,0.0656321122766688,0.070942014449155,0.0720599053750126,0.1223724369518897,0.1171255351652517,0.0682805278398302,13.0,12.0,11.0,10.0,9.0,8.0,1,2022-09,565,27.283835937866325,0.0014701577646401877,-inf,2.7953809561821675e-06
159,2022-09,Sool,0,1455,1460,Sool,2022,9,0.0383154191301805,0.1952241718424453,14,0.970056430172205,1.0406200849158496,1.1013815909274196,1.2417663882771746,1.068230230706242,1.333713313264574,0.1818122086174714,0.0766489090707046,0.0684393251058053,0.1334049522420888,0.1800478135959616,0.1441526834600773,13.0,12.0,11.0,10.0,9.0,8.0,1,2022-09,970,26.17589280906721,0.0017204192404835263,-inf,3.2599158906838535e-06
160,2022-09,Togdheer,0,1456,1460,Togdheer,2022,9,0.1993324730313688,0.0635649827287864,14,0.956034085462364,1.2383541308931951,1.4167228706674786,1.7651103595901805,1.6895854528329388,1.8406100524609743,0.0491498047059295,0.136226451532739,0.1313343548371887,0.0679425341814492,0.0996006011724358,-0.0063136829405922,13.0,12.0,11.0,10.0,9.0,8.0,0,2022-09,1002,69.21938048234784,0.001820272428158295,-inf,4.694157818881013e-06
161,2022-09,Woqooyi Galbeed,0,1457,1460,Woqooyi Galbeed,2022,9,0.3371121255995827,0.3695465230124027,14,0.9818600868880094,1.3824729436226897,1.5986634929318104,1.9629168714456449,1.8417231990864995,1.9256720267282188,0.278255031453353,0.4174636839964853,0.4397651578671362,-0.100647333630275,0.0201744089763871,-0.1846413737585071,13.0,12.0,11.0,10.0,9.0,8.0,1,2022-09,203,116.93772861785706,0.0016107324240856426,-inf,4.147666794487185e-06
162,2022-10,Awdal,0,1458,1461,Awdal,2022,10,0.8427877204383079,-0.1747666667108248,15,0.3251658130687359,0.838705021975182,1.3406469041262354,1.575111795168768,1.886813156576578,1.7803344194653088,0.5309306779674329,0.3834567608351421,0.5210618943797205,0.5439235752321407,-0.1987607378766393,-0.0270016073756892,14.0,13.0,12.0,11.0,10.0,9.0,0,2022-10,660,166.68480685728628,0.0014060378073769858,-inf,2.6503815952778686e-06
163,2022-10,Bakool,0,1459,1461,Bakool,2022,10,0.319152180911001,-0.3722618172115883,17,0.2165613080069803,0.6002632401813129,0.7805184021970233,0.8803796395573933,1.0434561632383537,0.9876206429961768,-0.234186602235639,-0.0109836297318766,1.099043770619714,1.4259744997095294,1.2278327487852403,1.0477289102449832,16.0,15.0,14.0,13.0,12.0,11.0,12,2022-10,30201,121.81299458937367,0.004339161252142711,-inf,1.4695850532882577e-05
165,2022-10,Bari,0,1461,1461,Bari,2022,10,0.0257517327711802,0.2261675852022191,15,0.3463067970183102,1.1990605443915,1.1142886218204973,0.952232144254548,0.6916857142008704,0.1840005142358764,0.2405121695049659,0.2277697479176822,0.0505982620253739,0.0706698813813843,0.1496659710589757,0.2286141569994982,14.0,13.0,12.0,11.0,10.0,9.0,3,2022-10,17110,73.34594574161682,0.00124865886735538,-inf,1.7373419536793847e-06
166,2022-10,Bay,3043,1462,1461,Bay,2022,10,0.556147571970844,-0.3923558772331809,52,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,51.0,50.0,49.0,48.0,47.0,46.0,13,2022-10,14938,116.63858187398264,0.0048678032659052834,8.02059914989697,2.146704954813923e-05
167,2022-10,Galgaduud,0,1463,1461,Galgaduud,2022,10,-0.1023347207187816,0.1471661595411663,0,-0.0228638536521905,0.445266813894597,0.4713449012957401,0.4349281632976018,0.4631503909408606,0.4216031332743106,0.1348486054746306,0.1442387700307299,0.1600157980422307,0.1307951821822435,0.1161804650243324,0.2305549447788159,0.0,13.0,12.0,11.0,10.0,9.0,11,2022-10,1162,58.70440169785496,0.003565472503646411,-inf,5.992016446278724e-06
168,2022-10,Gedo,0,1464,1461,Gedo,2022,10,0.7379095697955034,-0.0030018565248353,52,0.4541882883037383,0.8375831755775865,1.0040892115783369,1.0828321360659263,1.279632891590147,1.0343991542002116,0.1748207656282189,0.2147564560298909,1.5270415597147649,1.9946828636725968,1.6603952130485071,1.411070887561925,51.0,50.0,49.0,48.0,47.0,46.0,8,2022-10,4228,91.14472277786004,0.002616749249414958,-inf,6.8753770061280156e-06
169,2022-10,Hiraan,0,1465,1461,Hiraan,2022,10,0.0334232185209332,0.0341481558030935,15,0.0550092518637818,0.4306325394232874,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.0579246285291951,0.1078337514245571,0.3060571308046725,0.3389528594931721,0.2826603868611642,0.3369761194113926,14.0,13.0,12.0,11.0,10.0,9.0,40,2022-10,0,56.80291916884319,0.006016509264782172,-inf,1.9993120741419213e-05
170,2022-10,Lower Juba,31,1466,1461,Lower Juba,2022,10,0.9812863352624394,1.1138435545706482,172,0.5892896109300705,0.8203042167805907,0.9941731616157978,1.134123229561797,1.25454705739839,1.0435168369666117,0.92980605599413,-0.2380370719351733,0.4166346810696427,0.3606330115616553,0.2008982062365125,0.297939702500302,171.0,170.0,169.0,168.0,167.0,166.0,37,2022-10,11921,152.59457104729574,0.0023353638652866275,3.4339872044851463,5.422145247345427e-06
171,2022-10,Lower Shabelle,24063,1467,1461,Lower Shabelle,2022,10,0.431136967008477,-0.051760018554485,50,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,49.0,48.0,47.0,46.0,45.0,44.0,64,2022-10,543,651.9581789477397,0.008508246593928818,10.088430670035034,5.7827008462358696e-05
172,2022-10,Middle Juba,0,1468,1461,Middle Juba,2022,10,0.8546003678515752,0.1382482846999774,172,0.4842335449378008,0.791463466819615,0.966723473758015,1.078014007931302,1.322332947935933,1.1072467365474403,0.1661615175783782,0.024051562479227,0.6013496418975428,0.7407264835140419,0.5964920496632677,0.5348164062675216,171.0,170.0,169.0,168.0,167.0,166.0,2,2022-10,2703,71.57637084443164,0.0031030528715675202,-inf,9.308519544862762e-06
173,2022-10,Middle Shabelle,58,1469,1461,Middle Shabelle,2022,10,-0.0482489532520463,0.0742876805249436,0,0.0370171274906571,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.0852958225854196,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,14.0,13.0,12.0,11.0,10.0,9.0,49,2022-10,533,198.4086833984086,0.009785907225679898,4.060443010546419,3.548582612037903e-05
174,2022-10,Mudug,43,1470,1461,Mudug,2022,10,-0.1076368502327064,0.226562483429295,0,0.0015443023968413,0.5736352336909943,0.521905031705108,0.4211406960077583,0.4076609736425814,0.289195357503746,0.2327336772430206,0.2226834906995919,0.103863217891218,0.0819431363861612,0.1254141935297253,0.206812766290127,11.0,10.0,9.0,8.0,7.0,6.0,7,2022-10,2432,86.98840946186222,0.002220736057353776,3.7612001156935624,2.5738626760557087e-06
175,2022-10,Nugaal,0,1471,1461,Nugaal,2022,10,-0.1007096031250552,0.2620036209329585,0,0.0182095146497088,0.8437387904257583,0.7790108908616197,0.6776988453292393,0.6506349595730728,0.4122904085438447,0.2754573657847433,0.2624304914273327,0.085264552944247,0.0693517405097075,0.1513611822568351,0.2327581681835263,11.0,10.0,9.0,8.0,7.0,6.0,3,2022-10,1091,23.889637414148865,0.0016594524274810532,-inf,2.145226448780284e-06
176,2022-10,Sanaag,0,1472,1461,Sanaag,2022,10,0.2363267185178326,0.1078463782343433,15,0.186017497304656,1.232428676553484,1.2887754365391608,1.293341217116362,1.371820087250021,1.065478509501933,0.063488065981665,0.0656321122766688,0.070942014449155,0.0720599053750126,0.1223724369518897,0.1171255351652517,14.0,13.0,12.0,11.0,10.0,9.0,1,2022-10,2195,27.283835937866325,0.0014701577646401877,-inf,2.7855126430821864e-06
177,2022-10,Sool,0,1473,1461,Sool,2022,10,0.1165153433174865,0.2054640465564217,15,0.0383154191301805,0.970056430172205,1.0406200849158496,1.1013815909274196,1.2417663882771746,1.068230230706242,0.1952241718424453,0.1818122086174714,0.0766489090707046,0.0684393251058053,0.1334049522420888,0.1800478135959616,14.0,13.0,12.0,11.0,10.0,9.0,2,2022-10,494,26.17589280906721,0.0017204192404835263,-inf,3.080071411149555e-06
178,2022-10,Togdheer,0,1474,1461,Togdheer,2022,10,0.5947246150362823,0.0007037395878827,15,0.1993324730313688,0.956034085462364,1.2383541308931951,1.4167228706674786,1.7651103595901805,1.6895854528329388,0.0635649827287864,0.0491498047059295,0.136226451532739,0.1313343548371887,0.0679425341814492,0.0996006011724358,14.0,13.0,12.0,11.0,10.0,9.0,2,2022-10,2136,69.21938048234784,0.001820272428158295,-inf,4.103152314705788e-06
179,2022-10,Woqooyi Galbeed,0,1475,1461,Woqooyi Galbeed,2022,10,0.8402325941017181,-0.1642577365626346,15,0.3371121255995827,0.9818600868880094,1.3824729436226897,1.5986634929318104,1.9629168714456449,1.8417231990864995,0.3695465230124027,0.278255031453353,0.4174636839964853,0.4397651578671362,-0.100647333630275,0.0201744089763871,14.0,13.0,12.0,11.0,10.0,9.0,1,2022-10,200,116.93772861785706,0.0016107324240856426,-inf,3.5867692906560697e-06
180,2022-11,Awdal,0,1476,1462,Awdal,2022,11,1.1349696996892322,-0.082180406705789,16,0.8427877204383079,0.3251658130687359,0.838705021975182,1.3406469041262354,1.575111795168768,1.886813156576578,-0.1747666667108248,0.5309306779674329,0.3834567608351421,0.5210618943797205,0.5439235752321407,-0.1987607378766393,15.0,14.0,13.0,12.0,11.0,10.0,0,2022-11,893,166.68480685728628,0.0014060378073769858,-inf,1.6580714483944652e-06
181,2022-11,Bakool,0,1477,1462,Bakool,2022,11,0.4622298590809106,-0.555990953825737,18,0.319152180911001,0.2165613080069803,0.6002632401813129,0.7805184021970233,0.8803796395573933,1.0434561632383537,-0.3722618172115883,-0.234186602235639,-0.0109836297318766,1.099043770619714,1.4259744997095294,1.2278327487852403,17.0,16.0,15.0,14.0,13.0,12.0,9,2022-11,23311,121.81299458937367,0.004339161252142711,-inf,1.1301948593726586e-05
183,2022-11,Bari,0,1479,1462,Bari,2022,11,0.2103951673997793,0.2362076364799005,16,0.0257517327711802,0.3463067970183102,1.1990605443915,1.1142886218204973,0.952232144254548,0.6916857142008704,0.2261675852022191,0.2405121695049659,0.2277697479176822,0.0505982620253739,0.0706698813813843,0.1496659710589757,15.0,14.0,13.0,12.0,11.0,10.0,0,2022-11,2325,73.34594574161682,0.00124865886735538,-inf,1.8695140091887053e-06
184,2022-11,Bay,24,1480,1462,Bay,2022,11,0.7151143162351867,-0.6021036436468872,53,0.556147571970844,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,-0.3923558772331809,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,52.0,51.0,50.0,49.0,48.0,47.0,17,2022-11,26555,116.63858187398264,0.0048678032659052834,3.1780538303479453,1.7261409343705335e-05
185,2022-11,Galgaduud,0,1481,1462,Galgaduud,2022,11,-0.0888898996395216,0.1467965885013168,0,-0.1023347207187816,-0.0228638536521905,0.445266813894597,0.4713449012957401,0.4349281632976018,0.4631503909408606,0.1471661595411663,0.1348486054746306,0.1442387700307299,0.1600157980422307,0.1307951821822435,0.1161804650243324,0.0,0.0,13.0,12.0,11.0,10.0,23,2022-11,0,58.70440169785496,0.003565472503646411,-inf,5.660496304307145e-06
186,2022-11,Gedo,0,1482,1462,Gedo,2022,11,0.938369660571364,-0.2745190510153389,53,0.7379095697955034,0.4541882883037383,0.8375831755775865,1.0040892115783369,1.0828321360659263,1.279632891590147,-0.0030018565248353,0.1748207656282189,0.2147564560298909,1.5270415597147649,1.9946828636725968,1.6603952130485071,52.0,51.0,50.0,49.0,48.0,47.0,4,2022-11,2732,91.14472277786004,0.002616749249414958,-inf,5.735247465744275e-06
187,2022-11,Hiraan,4,1483,1462,Hiraan,2022,11,0.0602670730682527,0.0298526778239881,16,0.0334232185209332,0.0550092518637818,0.4306325394232874,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.0341481558030935,0.0579246285291951,0.1078337514245571,0.3060571308046725,0.3389528594931721,0.2826603868611642,15.0,14.0,13.0,12.0,11.0,10.0,29,2022-11,0,56.80291916884319,0.006016509264782172,1.3862943611198906,1.5588201910050715e-05
188,2022-11,Lower Juba,0,1484,1462,Lower Juba,2022,11,1.264203378209826,1.0370868011451004,173,0.9812863352624394,0.5892896109300705,0.8203042167805907,0.9941731616157978,1.134123229561797,1.25454705739839,1.1138435545706482,0.92980605599413,-0.2380370719351733,0.4166346810696427,0.3606330115616553,0.2008982062365125,172.0,171.0,170.0,169.0,168.0,167.0,39,2022-11,2178,152.59457104729574,0.0023353638652866275,-inf,4.4738771696123965e-06
189,2022-11,Lower Shabelle,4940,1485,1462,Lower Shabelle,2022,11,0.5385719519276717,-0.0818400406012324,51,0.431136967008477,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,-0.051760018554485,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,50.0,49.0,48.0,47.0,46.0,45.0,56,2022-11,1434,651.9581789477397,0.008508246593928818,8.505120610181969,4.299923326068195e-05
