ADM2_EN,Borama,Baki,Lughaye,Zeylac,Hargeysa,Berbera,Gebiley,Burco,Buuhoodle,Owdweyne,Sheikh,Laas Caanood,Caynabo,Taleex,Xudun,Ceerigaabo,Ceel Afweyn,Laasqoray,Bossaso,Bandarbeyla,Caluula,Iskushuban,Qandala,Qardho,Garoowe,Burtinle,Eyl,Gaalkacyo,Galdogob,Hobyo,Jariiban,Xarardheere,Dhuusamarreeb,Cabudwaaq,Cadaado,Ceel Buur,Ceel Dheer,Belet Weyne,Bulo Burto,Jalalaqsi,Jowhar,Adan Yabaal,Balcad,Cadale,Banadir,Marka,Afgooye,Baraawe,Kurtunwaarey,Qoryooley,Sablaale,Wanla Weyn,Baidoa,Buur Hakaba,Diinsoor,Qansax Dheere,Xudur,Ceel Barde,Tayeeglow,Waajid,Rab Dhuure,Garbahaarey,Baardheere,Belet Xaawo,Ceel Waaq,Doolow,Luuq,Bu'aale,Jilib,Saakow,Kismayo,Afmadow,Badhaadhe,Jamaame
Baidoa,561.405022507503,564.370076049148,594.1343623017405,618.2158923674913,505.6095300494397,591.681121588642,530.2684656629718,520.5522617143904,527.8322585714446,500.2486200309713,568.8492062344388,599.0745268656672,568.7204071449411,710.2106114299484,627.4741694591231,715.1027392692783,636.8451840287833,792.7847987987002,867.0879206717874,870.0053480573803,1016.1985147153363,940.9170658678563,929.1911211606507,807.4683813055683,698.1281265711445,634.43265283167,754.694392570261,532.567061176043,495.0744568081955,548.9784808298477,666.8322752706061,481.404440050236,378.9428311132124,339.80920789880287,438.8550664329664,374.77865669743255,384.23286555015534,224.85850495949725,216.34135328501335,219.70309246972178,215.56230146302894,323.9251151656146,232.86581548269623,292.1473985832096,214.0015192451711,170.86368803294505,178.81457197375158,174.9470141801394,136.20037251335762,139.4400391582782,152.2543630836941,145.88406514885912,0.0,74.80606370621328,124.92431790246427,96.09102361943205,79.7998490419527,119.77400551137696,108.89836147525189,49.93450613180746,92.09402241269414,142.45843315456048,235.01034610282804,212.4044494725044,248.6657462777902,177.09056758721485,113.07755750285686,195.18481799040308,221.65817183679388,220.3226342478407,348.00395589453603,300.3686827865634,417.54127212494933,271.07271288489045
Buur Hakaba,627.0404632192715,625.8258413347852,656.6147880829446,683.3197350228355,562.1012344322019,638.6501331728324,592.3050991476543,559.2106459090745,552.2662833324597,548.3222094837687,613.6159577193514,612.59445039728,599.195577856594,719.8450716925264,646.2928204385993,736.4847742145392,668.5288816775777,807.7454323195577,878.4596669654846,867.6846157052667,1021.7395437174674,943.6649609751547,936.5604369113538,811.5956994468183,701.7673223879453,636.856672070092,750.6932820400156,534.7664292644055,502.96335984956374,538.4701464897895,660.4009637817021,461.596624583355,376.6534597023326,350.3496584374473,440.36942738598344,361.73196026229243,359.7421529450794,233.05851335074226,203.0308211631046,192.6845164941059,178.17265668386005,294.2918953230561,183.72124327430708,255.4008935462408,154.91382031782166,98.79186376958664,119.88369028584327,111.92863449231635,65.15364998992165,65.93337556859257,103.71766761090343,102.94383344565671,74.80606370621328,0.0,126.69879599260284,132.4465793622329,136.8151435033616,175.04011773701725,122.21318821824747,124.56521415907214,166.85504758368205,192.34020478688322,257.6519548982681,264.40693558975573,285.2779915756073,241.32147090666868,179.91560587714721,175.06105056942206,182.15861419191307,227.08603601234674,321.70290964766133,291.16402705872434,395.67402343839467,233.04219803046863
Diinsoor,657.5705801977113,668.2093326763395,695.988279056839,714.8608861355889,616.6456443301771,710.2634417619109,633.5598647671109,643.3893329816174,652.7487301146497,618.6222995312069,688.8425228675142,722.704824579158,693.3056732602417,832.9748673947333,752.048974753918,839.9470632307678,761.1842071896539,916.8857912005084,990.4590733669979,988.1703248932118,1137.8918360659518,1061.479494532896,1051.4525014902943,928.4661230264971,818.8034821011926,754.5091758359705,871.8552077663583,652.3409940067995,616.9332235322336,661.925409739558,782.5087965073398,587.4076473980925,496.07146833347474,461.97530178559555,558.0522561984254,485.50244859515897,486.08208589972907,345.32143860555703,325.6245350580106,318.73019765343724,304.84818877048593,420.9477349602347,308.12488624695794,381.91744407398835,274.59338269451246,204.00173505283357,241.4463948947396,131.9003120390803,134.0579733519398,172.59927765107034,90.14464604864202,229.63828298639194,124.92431790246427,126.69879599260284,0.0,58.50568135801456,202.20166134802392,240.73206773636687,228.3576296122584,151.0351574140392,177.34457805993787,108.64394016430477,132.88539365123552,170.00228492739214,168.80197976432797,177.23686460751412,139.81557969535862,75.89256597094403,119.80647761820892,101.04493902518287,226.30442239518698,175.5467474381238,293.5849939535475,161.6608919170756
Qansax Dheere,600.4343679682911,612.5780174138987,639.8395065690595,657.7187837628916,563.4457033994418,660.9358065220795,577.8664153367666,598.7071577259669,615.5399801089924,569.4006103323962,640.7350729687245,691.1882402645148,652.5577424753718,803.2919358756405,717.3716645867293,803.4350691428037,719.3870478253153,883.7960108050422,959.2993120522559,965.5134356354704,1110.0205198528818,1035.4829260447868,1022.5946812452204,901.8603741287044,792.7715571778042,729.4085340527192,850.462789736509,627.7522249099095,589.2085254375197,645.0551169269302,762.8267813117156,576.549144052995,474.89404147962165,434.04117541404554,534.3305132500049,470.5957079515622,478.165894726041,320.3347257179642,311.55234451875526,311.8439736750331,303.67839407254695,416.09016644889454,314.5394045920251,381.3157150115262,287.3599335725373,225.9275706006739,252.26850786903395,177.46675481714811,164.57471226602146,192.4612128451558,138.5764135080698,229.7815812737957,96.09102361943205,132.4465793622329,58.50568135801456,0.0,162.42630741090002,197.78836392804868,204.9587005036104,104.61516539260994,123.24515271353849,62.34990077785453,138.99750195719488,133.23558793962,155.5038126610465,124.59207336894474,81.38830587449866,132.41940346804313,178.28204965570438,130.16475520892124,277.7912311925661,217.20300667598923,340.81801171124033,219.54833128571357
Xudur,490.3078274973508,489.4399809841178,520.0024647819054,546.5221108970356,427.83577849251947,511.92094250163694,455.75879423811614,441.4134689776346,453.2183151458905,420.5274112758017,489.0553473677129,529.5948951207835,491.59292006872363,642.3574947920049,554.9887273414872,641.0650111436188,559.1682291073915,721.6002833411577,797.5975822813331,809.2402834683327,949.6883931159875,876.4016975670725,861.8221149921045,742.5830212101004,634.1594757283751,571.7592533383563,695.7889451562339,471.07795114063396,430.0702555343257,497.31602024938616,610.463691585968,439.4376353540864,323.9255454033161,275.90852786122656,379.3335762984809,329.4252183217165,349.77677784125603,168.79183771802195,182.19595933824712,199.62875808051507,207.51498861229223,297.7315738809051,236.62809374114113,275.9408321937537,232.63003885425317,214.7107066259799,201.54575348995576,247.14704626313548,201.9401242158395,189.64027353291502,229.5255611353244,157.1227047243745,79.7998490419527,136.8151435033616,202.20166134802392,162.42630741090002,0.0,40.14983572122656,74.74924974519624,60.57289676534966,77.30796855915011,189.63420496022113,297.957212249234,249.33261204291978,300.1884646659646,196.89900209460845,138.1415493426463,274.44360775194525,301.1296338036646,292.17417133688537,427.17348145982254,376.25527862198476,495.7540666533473,350.77749342940365
Ceel Barde,453.4674242688089,450.7962650710198,481.6886529780479,509.3101608872403,388.06585791224995,471.9132544713307,417.33881262177135,402.6849976516007,418.576550628614,380.47504254939327,449.26272162556455,498.6086943178134,454.7844642691395,612.213785736731,521.7576537215106,606.540013589475,521.8086078697337,689.0249544996126,766.0845857084212,783.3554588481751,919.958665849819,848.0388245368283,831.6369164059467,714.2028641515863,606.6317407473568,545.2852172358497,671.334934435633,445.8580009858781,402.6787686311585,478.27558777278443,587.8872305470335,426.80676540943693,304.49332456068817,250.86634430952097,356.1413520738751,316.21902036628734,342.80836839949296,153.3423165837946,181.13285934435987,205.59314796782266,219.21139320374706,296.6023373513239,252.57162715665626,280.82804667244517,255.01419726251174,246.56308946083033,226.65879378790748,286.21654638816557,239.8775048901697,223.9539920062629,269.53753066875146,180.3155781601698,119.77400551137696,175.04011773701725,240.73206773636687,197.78836392804868,40.14983572122656,0.0,89.07599952853799,93.29172406674975,94.04484431635301,217.6948547258512,329.9274561409661,271.3479271601748,327.31438390935284,213.63292817915266,161.19961054248964,313.80160397167737,341.255379195731,327.953055172068,466.37091759280906,413.6079803614566,534.2657249753935,390.8344942548818
Tayeeglow,531.1206501815522,522.1991906438611,554.3440765541408,585.6468534569917,452.42363062537004,520.4320645964846,490.00106646585056,437.89182706989726,430.7871134329494,431.24528805973836,494.3439135969884,495.1849064608228,477.00448357487187,604.7603140990261,526.6055126493907,616.0352117002783,546.3181136322214,689.9020142648423,762.5390185835112,761.5188232647762,909.559222521597,833.4457029091594,823.1034562810187,700.2644750252971,590.6874092529931,526.622962934962,645.9700808854247,424.564711923776,388.57783256211974,440.27381045238593,557.9453488207948,374.98818278967934,270.0949973326051,233.7259104624663,330.5463622459108,266.9690280620779,280.85944957104977,117.02061664885603,111.61782781151429,125.19314964063804,133.15249538373135,225.33988807327177,164.23773674010806,201.4619176347928,166.28954679999396,167.1866756813504,139.4526722825713,230.63334276188476,179.51556469820503,151.08220248397998,225.8892150384862,92.56902506849181,108.89836147525189,122.21318821824747,228.3576296122584,204.9587005036104,74.74924974519624,89.07599952853799,0.0,121.91181669320144,150.0358222183546,246.6090554872375,343.90821197434894,312.5903040773949,355.5753554180406,265.91138656950557,203.66430262921418,290.8530063046913,303.9732487627257,327.24267897292947,441.3328687054506,402.80153807390667,514.0599029477703,354.8999200468037
Waajid,516.2805188096241,522.0374648574713,551.0308161436914,573.3329096523665,466.95787615556327,559.2664815561249,487.6443446823907,494.466309942568,511.6584957550677,467.62614446851376,538.1058445380161,589.7394794213694,547.9737302786914,702.7081407080052,614.3017737239605,699.6176618556306,614.7745265470361,781.2454473494471,857.6369234460581,869.7090343964702,1010.13140368737,936.9629911780424,922.1868750800099,803.1400219771645,694.7322870671156,632.3008415667013,756.0688792890254,531.5277940100116,490.64248580042545,556.2002478121617,670.3677064810879,495.4312789498424,383.2642751228728,336.4224479876091,439.52581918804117,386.1918906725656,402.68343143627067,227.70987935380413,233.5002980031943,244.5989905316953,246.24370288311383,346.76785461934736,268.98255267059017,319.9338956650704,255.48686403587558,218.9154271759293,221.13713589523908,222.74489157317018,185.9207397285505,188.353776449008,196.56439881599402,183.1145230881451,49.93450613180746,124.56521415907214,151.0351574140392,104.61516539260994,60.57289676534966,93.29172406674975,121.91181669320144,0.0,42.36535169916762,129.3437265840027,237.77112667066066,191.552682640783,239.90145710094467,144.46809895301374,81.75520248990966,226.12149473070608,260.27080130017583,234.75130763210268,377.3045325341981,321.2142233347965,443.3041841949531,307.77207722088554
Rab Dhuure,481.82578301953765,490.9183191938447,518.9317760732041,539.0607735692346,440.24078967578913,538.7457903794012,456.2930876006184,480.6385737515938,507.0535887396268,447.38785101570386,519.3862522459084,590.7184571934836,538.9094667390044,704.7448943072691,611.7753928954818,694.6450571375018,604.1136528886693,779.4940386924492,857.4894190973811,877.3104317887311,1012.5569337841112,941.3367209785964,923.9937048478761,807.5415944258551,700.2962163002621,639.1966873231154,765.3792494975146,539.8992520790844,496.479926970005,571.084029707956,681.7566683067777,515.9057594036252,397.2882915064307,344.89367977648755,450.03158669123377,405.6098823180334,427.0608076596646,243.65789603172664,259.3830269722419,275.14277615896845,280.16160829860854,374.6808454004015,305.6703398138128,351.307877102448,294.97781532097326,261.0719660283639,261.18463966780575,262.37901537274445,227.50275149372106,230.69168495870773,233.71574920772807,221.24152803144364,92.09402241269414,166.85504758368205,177.34457805993787,123.24515271353849,77.30796855915011,94.04484431635301,150.0358222183546,42.36535169916762,0.0,127.13719957241149,242.61972633050726,177.30828033267557,234.80412318877183,120.74853397526007,67.92315159514023,253.22115793713482,292.5006666169705,249.13246179038077,400.9966104632257,338.7831422862717,463.55607797515887,338.02485696956444
Garbahaarey,576.8413727714149,595.0330707204629,620.2460916240756,633.7943788759452,553.6047998151662,659.3494678368905,560.3354943012633,606.2041476049692,634.0796470894895,568.7375775429641,641.7221270533762,716.2879814698252,665.8413801714034,829.8924151267302,738.4949951877473,821.74371558331,730.6564812633975,906.0850212253165,983.6121406529556,998.8468933758102,1137.6077114805041,1065.2562194733728,1049.3275475143048,931.4067268793233,823.3495594808284,761.2431715193098,885.3842792785948,660.7023889980055,619.2317011912571,684.9481957957569,799.6778316194416,621.5682327739627,512.3800144370708,465.4887041604054,568.8612920636832,513.3826736260128,525.930586353354,356.76203762600437,357.1591098262108,362.1532385253598,357.25740901833336,466.3326804873097,371.4249809994823,434.2924749927034,346.71352027758303,287.6837149016507,311.36055165449164,237.15102963962516,226.87806541573084,254.13334857159018,196.72650387622826,285.23607967797705,142.45843315456048,192.34020478688322,108.64394016430477,62.34990077785453,189.63420496022113,217.6948547258512,246.6090554872375,129.3437265840027,127.13719957241149,0.0,116.5028136633907,72.10419264138051,110.56734233194155,69.87750716383522,61.09837185241345,169.89496542784508,223.2018244153838,134.03278585550908,297.7462403307126,225.05774357847088,351.62606165847075,257.16684465624326
Baardheere,682.878398303809,705.1245945917997,728.9277121308342,739.2078075168725,667.5303935554242,775.2879908552991,670.6049109890046,722.6156882952218,748.1907299450619,684.8962410834812,758.0221345738031,827.4942624706637,781.479040923095,940.3015901277513,851.6824877446618,936.0868595291263,846.7029357747703,1018.8574250100125,1095.407850123569,1104.3454240644755,1247.5186129559338,1173.6329265302365,1159.7537020077586,1039.9065049048424,931.0458628579651,867.9359033166918,989.4236026249473,766.4373634858664,727.2164900559686,783.7847546181818,901.817747529737,713.7184954482401,613.8905661889879,572.2603328550448,673.1892197211026,608.8224292431161,614.0027773639605,459.2454840639063,449.23895766090726,446.73342745017044,435.29786874985945,550.2676384224454,440.5684357043922,512.8259677149235,407.47819294079306,336.08956513767373,374.2434360081261,250.91290335888442,264.7287685090488,305.2606003259995,210.07184862623905,360.12880127804203,235.01034610282804,257.6519548982681,132.88539365123552,138.99750195719488,297.957212249234,329.9274561409661,343.90821197434894,237.77112667066066,242.61972633050726,116.5028136633907,0.0,110.68391381930283,56.11500445452684,164.4536483563969,177.6010346359372,136.96159228681307,191.9652100138763,55.71920980582099,208.0082634307081,125.68315441679185,247.89849868170094,203.40383536497896
Belet Xaawo,576.4013001617026,601.85217928318,624.2465363447764,632.2064181700648,570.0257329645927,683.5777405552761,567.6561911150948,640.348810837059,678.4674198554067,594.97738207722,668.8555735175108,765.9747815498175,705.0735694102472,880.3654578711373,784.5299938385389,864.7497348063889,767.4559004693426,952.4128895596867,1031.5204558228158,1054.559485768601,1188.0669052073342,1117.794824706689,1099.2286144835443,984.0884661281707,877.250228507254,816.4139450988549,942.6687394271078,717.2058225486068,673.6125373364774,746.6287402056522,858.7224982558591,686.9611269737119,573.1101820105165,522.1511030129913,627.0790398216036,577.7157342379809,593.2775414874477,418.12210300908094,424.05027183888524,431.39882478513823,427.9094896471561,535.1986828975175,443.1241693742291,504.52768121477834,418.81320345753267,359.15808212052576,383.4519394537462,301.77626747527626,296.4775143489647,325.6726128407507,260.143991694749,356.6766598711909,212.4044494725044,264.40693558975573,170.00228492739214,133.23558793962,249.33261204291978,271.3479271601748,312.5903040773949,191.552682640783,177.30828033267557,72.10419264138051,110.68391381930283,0.0,70.57118644000028,65.23410285105781,111.2373521290548,215.57163322425978,272.3131642980859,153.95676368767343,317.08980754634354,235.98985262880433,358.37533428399587,297.31423781778966
Ceel Waaq,646.3018613661017,672.350439427769,694.5648904679902,701.8868455486619,640.346889561609,752.993836459698,638.183335195221,707.2488343306591,741.070575646015,663.9277266387049,737.689020482809,825.459331482324,770.1453055084723,939.357830909729,846.3065041314339,928.2058716983793,833.5480754746992,1014.1085969809759,1092.2835902332636,1109.3541807116453,1247.154147848988,1175.305596417609,1158.6896630747428,1041.4601385056578,933.6090940730503,871.6703184228993,995.9515262813185,771.232772326428,729.511966859156,794.9958818377264,910.1718750382859,729.933002300801,622.7288017293569,575.9924043231376,679.4256528354894,622.5393241421045,632.7618429529722,467.112994573959,464.94796297605427,467.06185467213885,459.14375496762796,571.3744644794225,468.8114902228428,536.8027526803261,439.14792234275126,371.7910312753178,404.7093365090201,295.88162299742135,302.823772060437,339.4912339773723,254.03713693859882,384.98027294888965,248.6657462777902,285.2779915756073,168.80197976432797,155.5038126610465,300.1884646659646,327.31438390935284,355.5753554180406,239.90145710094467,234.80412318877183,110.56734233194155,56.11500445452684,70.57118644000028,0.0,134.2313020235531,166.8938997625702,188.89610565114248,245.21102377673765,110.94965243611078,261.19513521338666,177.67511870591946,294.5536703515187,259.23999661891537
Doolow,518.4727376886941,541.1110671031566,564.5738370781643,574.8895373537675,506.49659593696657,618.8180592496644,506.683217402391,575.1617175316472,614.6433962976342,529.9661402541151,603.8052639399664,703.656506339473,640.2833537599837,818.2179179386033,721.019986754451,800.4764377793886,702.3907237596702,888.856366177976,968.3708613367743,994.7262031541693,1125.6966353047237,1056.313026831519,1036.7021049418445,922.7730185474808,816.6300200490859,756.5528281831838,883.9081889377707,658.3163148263243,613.5806644101509,691.6461592408363,801.3070833870783,636.2953799253396,517.8296379392243,463.9754826376437,569.5835514622834,526.1427594095228,545.9435341072087,364.39969749996476,377.16450280067033,389.03774671560774,389.59138214344335,491.1220816415976,409.5739527903233,464.16536600506095,390.6628043512646,339.8061282008378,355.29790851870956,302.0415196664065,285.6118200982016,306.41686148334395,262.9537769771788,322.64578299743823,177.09056758721485,241.32147090666868,177.23686460751412,124.59207336894474,196.89900209460845,213.63292817915266,265.91138656950557,144.46809895301374,120.74853397526007,69.87750716383522,164.4536483563969,65.23410285105781,134.2313020235531,0.0,64.27265048897932,239.59192629772568,293.06843317209956,196.0288009427908,361.69546213942476,284.7944910650675,410.3544525014988,326.51880506774665
Luuq,523.0924617657427,538.4391920460965,564.5654383100166,580.2874319608871,494.38034863559096,598.6541748578759,503.69191616334695,545.1613798788047,574.5776868011013,507.89858368265664,580.7746021989434,658.6379398950934,605.3047649106333,772.6399445285009,679.5349908858117,762.0011611232967,669.8433083422115,847.29609548783,925.3899032732129,944.465854060134,1080.4512325895025,1009.068297384977,991.9071494533083,875.2532529160768,767.819056202164,706.4455729544138,832.0496247909892,606.740687933302,563.8779216037043,635.3995184294964,747.691268577993,576.6427736382616,461.8741895697744,411.520841106509,516.138306011463,467.0416972502575,484.4234002584525,306.92922660431753,315.25484996857034,325.6185569074796,325.4870840730323,428.29877074610954,345.3201666826374,400.4075782050406,326.97384517398933,278.70727285265104,291.6918413470337,251.96315649640945,229.0982251657342,245.65849222964232,215.9562339333647,258.41127629883715,113.07755750285686,179.91560587714721,139.81557969535862,81.38830587449866,138.1415493426463,161.19961054248964,203.66430262921418,81.75520248990966,67.92315159514023,61.09837185241345,177.6010346359372,111.2373521290548,166.8938997625702,64.27265048897932,0.0,212.05649012864464,259.6220532448314,191.28571108477408,351.0709273504105,282.40312498309066,408.7280929703748,299.83665625539635
Bu'aale,732.8013757904316,744.0310144570007,771.6946484049894,790.0895262873004,692.4063027000343,784.8050754929986,709.3687913345839,715.7095718718803,720.2681542266322,693.1855887767512,762.8637323725555,785.6644977055721,763.1391186985267,894.0579819839298,817.4045591954823,906.48578186607,831.5734555901863,980.5843849380663,1052.4043193991226,1042.4905174924745,1196.684066526413,1118.7240349342492,1111.2872144929286,986.5913845526286,876.7616249121718,811.8900304596441,925.3551172190586,709.7744283588747,677.254378753452,712.1701599167902,834.7573461324374,632.3197395828395,551.714170082585,523.5818900436224,615.3568577014356,535.5484807084136,529.2369479236136,406.1112801679807,377.8579755851542,364.5387932496749,345.45791190756785,462.09495215546315,340.4119446811352,419.478807722048,301.06246025747214,224.11533772585508,272.26480043237206,122.65952497383309,152.40704967478538,199.0346951828991,88.00006541859307,272.6392299390335,195.18481799040308,175.06105056942206,75.89256597094403,132.41940346804313,274.44360775194525,313.80160397167737,290.8530063046913,226.12149473070608,253.22115793713482,169.89496542784508,136.96159228681307,215.57163322425978,188.89610565114248,239.59192629772568,212.05649012864464,0.0,57.134016909429214,83.2447910949034,152.81943141976274,117.30776690616655,223.5143696569232,87.9704460318254
Jilib,774.313713740354,782.1713773688662,810.8437820109556,831.5569776684033,726.4712762413033,812.8673416798412,747.7066930537994,738.2992451721657,734.4209626505038,721.5810676453318,789.4117533526943,793.2190944707514,780.8200030599777,898.8273684093231,828.0051841323551,918.4526882714043,849.9897054479803,988.3822021193332,1057.7450907352284,1039.1464938828487,1197.879239591683,1118.3377869607832,1113.9019060255087,987.5691238453605,877.9430859942969,812.7097114092358,921.5498637528636,711.204582954724,682.1763752886213,706.1790948879528,830.0609190142447,621.9757996370861,552.4919969001992,531.3032284180773,617.3201783113294,530.9135175016314,518.4028621588664,414.5009708823703,377.93130932250943,359.01469946978193,335.99322347834095,450.4918040505217,324.3772330584844,405.66668381011294,281.9739610229966,204.51814081703142,257.7834697253241,94.9508053663986,139.6691610428136,186.32641320434936,78.96149341006108,267.9762050423403,221.65817183679388,182.15861419191307,119.80647761820892,178.28204965570438,301.1296338036646,341.255379195731,303.9732487627257,260.27080130017583,292.5006666169705,223.2018244153838,191.9652100138763,272.3131642980859,245.21102377673765,293.06843317209956,259.6220532448314,57.134016909429214,0.0,136.74363889369167,143.44141032090104,141.32335200460977,219.0355511887855,50.927192835277154
Saakow,710.7846448104999,728.8511894309073,754.2426199857933,767.6840452227932,685.5913246880865,787.7124821734064,694.1329587761786,728.2447022649187,745.3893147676214,696.4510374994912,768.5156068391555,819.249220609548,782.7180606790644,930.5332066379401,846.6373280399876,933.2053564881885,849.4722336933661,1012.5878708096601,1087.3182710510603,1088.3026011472175,1236.3746726208574,1160.6582735265617,1149.4815295042426,1027.3816114108042,917.879396667044,853.8655696142348,972.2285243983412,751.7931601457052,715.2280361197752,762.855393520479,883.1531849557367,688.3530996604532,596.2691601913003,559.9973490854983,657.6810172348711,586.5031559499298,586.8013275185135,444.2018868429876,426.5829896531615,419.5645599292441,404.82740225906315,521.2913883071654,405.7636002131646,481.4159995688064,369.7356715746177,295.3434674468625,338.0987583920721,202.30764437077434,222.85837971734324,266.5094165340306,163.30057784229652,329.8017884507839,220.3226342478407,227.08603601234674,101.04493902518287,130.16475520892124,292.17417133688537,327.953055172068,327.24267897292947,234.75130763210268,249.13246179038077,134.03278585550908,55.71920980582099,153.95676368767343,110.94965243611078,196.0288009427908,191.28571108477408,83.2447910949034,136.74363889369167,0.0,165.7167701933199,91.20243769859248,217.73231823474336,148.42375886586998
Kismayo,873.8237924647302,889.1451412471755,915.5940340800728,930.9258076542335,841.2310809639524,936.5625712627561,854.3968359084333,868.5109122937863,871.8330972639831,844.9213498638468,915.0811588083038,934.2857358038331,915.6105531756106,1040.9737966634248,967.6325918467938,1057.3535384353613,984.180945991637,1129.4445236519648,1199.7671917197094,1182.5877080582086,1340.9684937850168,1261.6317096796045,1256.69758124816,1130.6538749813867,1020.9631793516503,955.7710165738373,1064.9887720512775,854.1108499389213,824.1478827878587,849.5455584180835,973.4811262062668,764.7426007341422,695.4210663061366,672.0508786374701,760.0553925406201,674.354740776643,661.1958280406328,554.7370953833652,520.783260890407,502.449123226977,479.2905984941806,593.2353631644739,466.3597149564306,547.9660562292028,423.17829598903046,346.40657785832326,400.5528311656182,236.90723653234846,283.1105358632104,329.67753580220256,221.11105808549178,411.28219039178697,348.00395589453603,321.70290964766133,226.30442239518698,277.7912311925661,427.17348145982254,466.37091759280906,441.3328687054506,377.3045325341981,400.9966104632257,297.7462403307126,208.0082634307081,317.08980754634354,261.19513521338666,361.69546213942476,351.0709273504105,152.81943141976274,143.44141032090104,165.7167701933199,0.0,83.8193187757572,75.69083801644356,97.41153499806681
Afmadow,801.4636963274436,820.0178230134555,845.299659469426,858.2712211644359,776.5598934851259,877.509672189946,785.3046507398446,815.6783115723056,828.1681689498226,786.0938077844768,857.7520103255856,897.8199060507387,867.8481894792643,1007.4961594422812,927.5788412399919,1015.4649405623186,935.3016077946745,1092.2185328556945,1165.3362467569855,1158.8235574798814,1311.4342660627387,1234.1247668364051,1225.4945308477584,1101.5895907386075,991.791954530159,927.1295897428317,1041.8572638608532,824.935997101635,791.0319404985084,829.1807434079798,951.493480629619,749.6263389896302,667.3923964350217,636.493138556677,730.4993673031385,652.4896275066976,646.5208728897261,519.3399500632512,494.1939961097672,481.75037972942414,462.7340391490171,579.3134352314178,456.81142777741604,536.422830426217,416.51218090860635,338.9976742741236,388.7968077482938,232.41358013186795,268.50685718961427,315.5634114056393,203.4380868908395,389.896860851253,300.3686827865634,291.16402705872434,175.5467474381238,217.20300667598923,376.25527862198476,413.6079803614566,402.80153807390667,321.2142233347965,338.7831422862717,225.05774357847088,125.68315441679185,235.98985262880433,177.67511870591946,284.7944910650675,282.40312498309066,117.30776690616655,141.32335200460977,91.20243769859248,83.8193187757572,0.0,126.57131418479347,119.43611245292726
Badhaadhe,927.8287866924993,946.5797038667472,971.8604491278892,984.5691305403402,902.5097820253516,1001.7366766498949,911.86349850577,936.9490066100404,943.780033451347,910.1778909421307,981.2499504951578,1008.1250929260115,986.1977725682356,1115.4271121270056,1040.6601683462138,1129.9379004253205,1054.3861748163833,1203.2144736365772,1274.1109529785022,1258.1464536734243,1416.0655694265292,1336.9273722377113,1331.5655580357663,1205.7598759220489,1096.0254957147076,1030.8726957783383,1140.564842539807,929.1076749505169,898.5525651846494,925.1985616432953,1049.0957049142332,840.4118521353081,770.463874458352,745.8710652745539,834.9523507469597,749.9065735311291,736.8705975147609,628.4323203397156,595.8295474246254,577.9749823447047,554.9610905284516,668.9076520940863,541.946817284468,623.5861832435306,498.65558564616776,422.01833381286116,476.23634579078964,312.5750915541266,358.68295994353053,405.3289197647141,296.2306670899905,486.66888435029455,417.54127212494933,395.67402343839467,293.5849939535475,340.81801171124033,495.7540666533473,534.2657249753935,514.0599029477703,443.3041841949531,463.55607797515887,351.62606165847075,247.89849868170094,358.37533428399587,294.5536703515187,410.3544525014988,408.7280929703748,223.5143696569232,219.0355511887855,217.73231823474336,75.69083801644356,126.57131418479347,0.0,172.784750645518
Jamaame,819.1411116423221,828.7492949196296,856.9521070298551,876.4282056614833,774.6449530060486,862.6899577300734,794.1793904871278,788.9223973892725,785.3079044069736,771.3020019548834,839.5106643105522,843.5275953258381,831.7373301895716,948.6535376254918,878.6491202784983,969.1938606953008,900.8940100840379,1038.6609218519907,1107.6155426335106,1086.9468711780573,1246.8381683065777,1166.9305808001059,1163.2155502479502,1036.5629033054156,927.0445238992547,861.7702504330213,969.2896308882472,760.4819001753007,732.1463705796242,753.4532082912033,877.6042187424734,667.856452842183,601.8022005079263,581.7740993785029,666.7989892862571,578.9037079492809,564.3588878074959,465.137300752343,427.43527528106625,407.27320676194313,383.19639525930324,496.3897094461116,369.21362027788524,450.8964913560833,325.8708639274693,249.3427205892252,303.87590758782795,140.22143625754322,188.21848106514423,233.98013982193612,129.61340485234948,316.92292038591955,271.07271288489045,233.04219803046863,161.6608919170756,219.54833128571357,350.77749342940365,390.8344942548818,354.8999200468037,307.77207722088554,338.02485696956444,257.16684465624326,203.40383536497896,297.31423781778966,259.23999661891537,326.51880506774665,299.83665625539635,87.9704460318254,50.927192835277154,148.42375886586998,97.41153499806681,119.43611245292726,172.784750645518,0.0
