,time,Previous (Departure) Region,index,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,population_density_origin,conflicts,inv_distance,x,x_dist,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
1726,2022-06,Middle Juba,1457,2022,6,0.6085732031831831,0.5083823060572997,0.9655172413793103,0.7654313968819079,0.7195287318099468,0.5506212539063516,0.7427842583246698,0.7962336226627117,0.8059419463292135,0.5297663199975374,0.509903093110958,0.15532620909967176,0.14468586502414918,0.42564149856314093,0.43247680245891784,0.9653179190751444,0.9651162790697674,0.9649122807017543,0.9644970414201183,0.9644970414201183,0.9642857142857142,0.0064658920623916795,0.0,0.7961537273102536,0.0,0.0,Lower Juba,0.0024119473997224606,0.35058329742440286,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1743,2022-07,Middle Juba,1458,2022,7,0.5514497790322632,0.45373916013235427,0.9712643678160919,0.6341661259369716,0.8474744009341605,0.7114370334068997,0.5246873289546442,0.7600955020774983,0.8043292758112839,0.5935163782236189,0.5438219255617726,0.4746339594848057,0.17602353807876103,0.19016071199411336,0.42564149856314093,0.9710982658959537,0.9709302325581395,0.9707602339181286,0.9704142011834319,0.9704142011834319,0.9702380952380952,0.0064658920623916795,0.0,0.7961537273102536,0.0,0.0,Lower Juba,0.0008920901341439238,0.24975793344681946,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1760,2022-08,Middle Juba,1459,2022,8,0.4614919781518499,0.22740756278819763,0.9770114942528736,0.5743730451320767,0.7021394208031025,0.8430739817598566,0.6947838864022392,0.5566770254393183,0.7819727832818298,0.5319133231749755,0.6231443829544088,0.5109937129398854,0.4875071821325623,0.21983224178243452,0.19016071199411336,0.9768786127167629,0.9767441860465116,0.9766081871345029,0.9763313609467456,0.9763313609467456,0.9761904761904762,0.0064658920623916795,0.022988505747126436,0.7961537273102536,0.02042009944409673,0.02166627733200863,Lower Juba,0.0006277671314346131,0.21611589599195707,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1777,2022-09,Middle Juba,1460,2022,9,0.30379639990813107,0.28312223477966797,0.9827586206896551,0.48021107677978914,0.6359373999014772,0.6935460344338968,0.8340176843372765,0.7153256716964345,0.6561299453126861,0.27675382211714195,0.5464933830129991,0.5960244992568847,0.5229760001910835,0.5147551037004497,0.21983224178243452,0.9826589595375722,0.9825581395348837,0.9824561403508771,0.9822485207100591,0.9822485207100592,0.9821428571428571,0.0064658920623916795,0.022988505747126436,0.7961537273102536,0.02042009944409673,0.02166627733200863,Lower Juba,0.00039648450406396614,0.1745733038242785,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1794,2022-10,Middle Juba,1461,2022,10,0.49389901082551463,0.2721787606721956,0.9885057471264368,0.3151456138343314,0.5316826514743653,0.6254340610787988,0.6758603868298861,0.8451886970691614,0.7542763684641562,0.3395648837354081,0.22900538042626972,0.513857418063969,0.6059232482514054,0.5483381361657487,0.5147551037004497,0.9884393063583815,0.9883720930232558,0.9883040935672514,0.9881656804733727,0.9881656804733727,0.988095238095238,0.0064658920623916795,0.022988505747126436,0.7961537273102536,0.02042009944409673,0.02166627733200863,Lower Juba,0.0007929690081279323,0.23832963716467287,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1811,2022-11,Middle Juba,1462,2022,11,0.6231263618956776,0.22605349963388335,0.9942528735632183,0.5141326483960821,0.34892459517503116,0.5181715251274898,0.6038176294297953,0.6976757695781869,0.8346148506426014,0.32722753700226065,0.3071594699697172,0.17352183853779415,0.5257695349752195,0.6268752929416219,0.5483381361657487,0.9942196531791907,0.9941860465116279,0.9941520467836257,0.9940828402366864,0.9940828402366864,0.994047619047619,0.0064658920623916795,0.022988505747126436,0.7961537273102536,0.02042009944409673,0.02166627733200863,Lower Juba,0.008524416837375271,0.48441032041434584,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1828,2022-12,Middle Juba,1463,2022,12,0.7017814335026594,0.36724742323757564,1.0,0.6493994248471289,0.5692401173705524,0.33014083223388135,0.49036490628856655,0.6304816646200336,0.7433574302774912,0.27522729165073845,0.29180844617758694,0.2573001770589284,0.19377331382458288,0.5509831459090616,0.6268752929416219,1.0,1.0,1.0,1.0,1.0,1.0,0.0064658920623916795,0.011494252873563218,0.7961537273102536,0.010210049722048364,0.010833138666004315,Lower Juba,0.003799643163946342,0.3983041499080894,0.6671270226347744,0.017451231168640724,0.00038688129210741134,0.5042529502729376,0.0010922933426905147,0.6390049915622525
1863,2022-02,Middle Shabelle,1453,2022,2,0.28358582815848593,0.28767373056229806,0.040229885057471264,0.2595799107113117,0.19533186714868503,0.1536052446530646,0.05884037969739844,0.20166404413278768,0.43055829335244333,0.34530175495757814,0.2746272132894152,0.2283926581175839,0.22266341748344162,0.2699864474782532,0.28676582293278163,0.03468208092485549,0.029069767441860465,0.023391812865497075,0.01183431952662722,0.011834319526627219,0.005952380952380952,0.02366321265883157,0.1724137931034483,0.4262698869448832,0.05516259835866071,0.09752329373261931,Lower Shabelle,0.0005616863807572853,0.20577774448702396,0.23183589314368164,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.004581847212329029,0.24147300018554926
1977,2022-09,Galgaduud,1460,2022,9,0.04351245032819364,0.2708459053294136,0.0,0.2942099528162881,0.3412576874535108,0.2999649788651565,0.27783488787763855,0.30135328325875255,0.560049654974534,0.3298752666632171,0.3037796003849167,0.23645059747105165,0.24675538425611643,0.3490815577667681,0.32088110400060377,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.05325443786982248,0.05325443786982249,0.047619047619047616,0.0047205688425934565,0.5172413793103449,0.1831075713497434,0.052270837798563057,0.16442822215372904,Lower Shabelle,0.0006608075067732769,0.220937511658427,0.06418861986884548,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.00020453270070973622,0.5779556218562814
1982,2022-09,Middle Shabelle,1460,2022,9,0.07424827804081831,0.25141857497095493,0.08045977011494253,0.19646897884028608,0.281302075398673,0.2484232395418135,0.21803625881079874,0.280384818038944,0.46986370823833223,0.3174432504660066,0.2921966491810852,0.23689577925135508,0.24847571829867404,0.31093069792518446,0.2929822706652742,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.05325443786982248,0.05325443786982249,0.047619047619047616,0.02366321265883157,0.25287356321839083,0.4262698869448832,0.08090514425936905,0.143034164141175,Lower Shabelle,0.0006277671314346131,0.21611589599195707,0.23183589314368164,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.004581847212329029,0.24147300018554926
1990,2022-10,Bakool,1461,2022,10,0.21906311287015073,0.07203160802205111,0.09770114942528735,0.17133331379531141,0.4179457420926992,0.5114729325159832,0.5479238560148578,0.6768107116406458,0.7095939189347145,0.16261534909618816,0.209737599028914,0.8072639367485708,1.0,0.8921097456361431,0.7940413230983802,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07100591715976332,0.07100591715976332,0.06547619047619047,0.013277526312589721,0.13793103448275862,0.4812740258314524,0.05330753411427719,0.08574825552807008,Lower Shabelle,0.0005947267560959492,0.21106994003391832,0.28279696652201586,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0005430833508411896,0.4013044271783965
1996,2022-10,Hiraan,1461,2022,10,0.07240358938007674,0.23136596517371671,0.08620689655172414,0.08453621807712211,0.3170396292722285,0.3718115658566335,0.3505783142190997,0.4399106124453126,0.5720522748495352,0.2917253505887378,0.27508181956391375,0.3397730906160178,0.37486873813190846,0.37745351558879137,0.40702899967262063,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.05917159763313609,0.05917159763313609,0.05357142857142857,0.004462744917432207,0.45977011494252873,0.3896446727069365,0.12833211741438594,0.2429058920125865,Lower Shabelle,0.06809621357298618,0.7087102243062892,0.20057086061672247,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0007690392713638598,0.6339913238499721
1998,2022-10,Middle Juba,1461,2022,10,0.49389901082551463,0.2721787606721956,0.9885057471264368,0.3151456138343314,0.5316826514743653,0.6254340610787988,0.6758603868298861,0.8451886970691614,0.7542763684641562,0.3395648837354081,0.22900538042626972,0.513857418063969,0.6059232482514054,0.5483381361657487,0.5147551037004497,0.9884393063583815,0.9883720930232558,0.9883040935672514,0.9881656804733727,0.9881656804733727,0.988095238095238,0.0064658920623916795,0.022988505747126436,0.43230634158995485,0.007515823642064697,0.013144487627518733,Lower Shabelle,0.0008260093834665961,0.2422743806966638,0.2371936377782687,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0010922933426905147,0.6390049915622525
1999,2022-10,Middle Shabelle,1461,2022,10,0.03048273650457205,0.24710279692636253,0.0,0.07486958690776441,0.21752756788275043,0.2605673780933173,0.2050492805582081,0.2706643166482802,0.4852044912308203,0.3038231220307984,0.2796341255026635,0.2412605779466619,0.25559438132983486,0.2884323264114874,0.31093069792518446,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.05917159763313609,0.05917159763313609,0.05357142857142857,0.02366321265883157,0.5632183908045977,0.4262698869448832,0.18019782130495837,0.3185760928598898,Lower Shabelle,0.093669464085112,0.7432524203904188,0.23183589314368164,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.004581847212329029,0.24147300018554926
2013,2022-11,Hiraan,1462,2022,11,0.0861820558106943,0.22968190900407354,0.09195402298850575,0.07293868693474838,0.0935972590933603,0.2973359734331648,0.3355584233833364,0.3942859700091428,0.5838935534495255,0.28121640705679296,0.24763404465555094,0.2229141037215119,0.35595085496904966,0.4081053553081167,0.37745351558879137,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.0650887573964497,0.0650887573964497,0.05952380952380952,0.004462744917432207,0.3333333333333333,0.3896446727069365,0.09304078512542982,0.1761067717091252,Lower Shabelle,0.007434084451199365,0.46974811600673916,0.20057086061672247,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0007690392713638598,0.6339913238499721
2016,2022-11,Middle Shabelle,1462,2022,11,0.005946372091764733,0.26389801806286195,0.0,0.029058667824325264,0.08289450703396598,0.19495295277065502,0.21789426484515345,0.2585513935552959,0.4791909987413454,0.2989576424183338,0.26268697145219044,0.22779400994543797,0.25985222787923934,0.2951725084860791,0.2884323264114874,0.0,0.08139534883720931,0.07602339181286549,0.0650887573964497,0.0650887573964497,0.05952380952380952,0.02366321265883157,0.48275862068965514,0.4262698869448832,0.15445527540425003,0.27306522245133413,Lower Shabelle,0.0034692394105597037,0.38869889640975486,0.23183589314368164,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.004581847212329029,0.24147300018554926
2024,2022-12,Bakool,1463,2022,12,0.36727732149880404,0.2502553086702081,0.10919540229885058,0.3033236904675338,0.25072468991845076,0.16632021258132826,0.36659344948975575,0.5180562619103309,0.6695375183502824,0.02038130966771065,0.01105083007818311,0.02128222684089559,0.17362505448325172,0.8219828009174138,1.0,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08284023668639053,0.08284023668639053,0.07738095238095238,0.013277526312589721,0.06896551724137931,0.4812740258314524,0.026653767057138594,0.04287412776403504,Lower Shabelle,0.0034692394105597037,0.38869889640975486,0.28279696652201586,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0005430833508411896,0.4013044271783965
2027,2022-12,Bay,1463,2022,12,0.49596314979224243,0.2776454990043838,0.3103448275862069,0.43919095800516306,0.39170320124541436,0.2503767377112364,0.4495851678182774,0.5937909819203476,0.6990981491441736,0.0,0.0,0.008804539803162509,0.16234013238121928,0.7901475095141091,0.9833468355499916,0.30635838150289013,0.3023255813953488,0.2982456140350877,0.2899408284023669,0.28994082840236685,0.2857142857142857,0.012575922497497222,0.3218390804597701,0.9878150973759467,0.4166148658186552,0.3661733815024606,Lower Shabelle,0.00842529571135928,0.4831563354386662,0.9782458535541748,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.0020614012950123314,0.34916083247120594
2033,2022-12,Middle Shabelle,1463,2022,12,0.045006549447212524,0.2599305627804986,0.0,0.003375599244310634,0.0321733302379341,0.05643567900231656,0.14849319051681548,0.2705318792211839,0.4716974581185117,0.317892074444759,0.25663298797368483,0.2096272778229808,0.24671563577065378,0.29920397631410156,0.2951725084860791,0.0,0.0,0.08187134502923976,0.07100591715976332,0.07100591715976332,0.06547619047619047,0.02366321265883157,0.5862068965517241,0.4262698869448832,0.18755283441944642,0.3315791986909057,Lower Shabelle,0.017147954800766536,0.5595949500368868,0.23183589314368164,0.08516044411549209,0.009881171180104087,0.2990238301555491,0.004581847212329029,0.24147300018554926
2061,2022-02,Bay,1453,2022,2,0.6485311858054588,0.11201123853367365,0.25287356321839083,0.683711131145998,0.6943922401379804,0.6996798755297926,0.555318769896111,0.5962937075184376,0.6918937716684949,0.5061400148183828,0.48632913648332965,0.36453071310812785,0.21650792207065842,0.0,0.04764618252300698,0.24855491329479767,0.2441860465116279,0.23976608187134502,0.23076923076923075,0.23076923076923075,0.22619047619047616,0.012575922497497222,0.29885057471264365,0.5787531126112975,0.15535015402408428,0.21546805520029022,Middle Juba,0.0211127998414062,0.5820393281076985,0.3849280456379603,0.0064658920623916795,0.0008879422552083105,0.6437930468853805,0.0020614012950123314,0.34916083247120594
2423,2022-11,Lower Shabelle,1462,2022,11,0.33168732426414654,0.18589241398555045,0.29310344827586204,0.2866184080106261,0.23011491752841323,0.39731512543815484,0.49512905595872103,0.5690615914720342,0.7274617022090915,0.24324592406479004,0.21424159180902425,0.19648932079737674,0.39971829259501673,0.47470489015860096,0.4539952971751392,0.2890173410404624,0.28488372093023256,0.2807017543859649,0.27218934911242604,0.27218934911242604,0.26785714285714285,0.08516044411549209,0.6436781609195402,0.4262698869448832,0.2059403672056667,0.3640869632684455,Middle Shabelle,0.0003634441287253023,0.16708975107412283,0.23183589314368164,0.02366321265883157,0.004378209998734609,0.24328235394521774,0.01008368285818618,0.29679991262701255
2470,2022-02,Galgaduud,1453,2022,2,0.4358262025475946,0.2993744105447522,0.040229885057471264,0.3446067248415785,0.20973057744128507,0.1524282099201148,0.0,0.26569786040622556,0.42092984964992486,0.3697908748882669,0.2767038527799157,0.24588393544148596,0.2645748329188976,0.29696845568911623,0.3020814984362914,0.03468208092485549,0.029069767441860465,0.023391812865497075,0.01183431952662722,0.011834319526627219,0.005952380952380952,0.0047205688425934565,0.10344827586206896,0.5088792268819505,0.0436799773030994,0.06722066900663769,Mudug,0.00013216150135465538,0.09190512145158188,0.31018606317490444,0.008555625851924755,0.0006713286090537743,0.9151724960701637,0.00020453270070973622,0.5779556218562814
2557,2022-07,Hiraan,1458,2022,7,0.3387443668243517,0.3379687668084093,0.06896551724137931,0.36419287735645617,0.4481800246499932,0.412857536391606,0.43146614364979186,0.5608368207553894,0.604951407364205,0.41593678615801216,0.37122861315736166,0.358000817817941,0.2594185629109462,0.29662898937079396,0.380196346279151,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.04142011834319526,0.04142011834319526,0.03571428571428571,0.004462744917432207,0.16091954022988506,0.20952986214523864,0.019132837909924157,0.055487363243876625,Mudug,0.0003304037533866384,0.15905137106664147,0.07785244680727826,0.008555625851924755,0.0006713286090537743,0.9151724960701637,0.0007690392713638598,0.6339913238499721
2853,2022-12,Sool,1463,2022,12,0.42373000102694386,0.236349123976267,0.09770114942528735,0.2522060001944722,0.1301846255054517,0.05723025875894414,0.6059751837281572,0.6750983670473926,0.7520856334382976,0.34918057062474595,0.32877409483460324,0.2744335361227527,0.28449930137152535,0.2652781126916016,0.26080790841581086,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07100591715976332,0.07100591715976332,0.06547619047619047,0.0003099956643542114,0.09195402298850575,0.5794461179128619,0.04789371285650346,0.06636278756209547,Nugaal,0.005848146434943501,0.44410738165169683,0.3857082116620901,0.0,0.00037681291212500576,0.8001215912812261,0.000223248005432368,0.6728089072769653
3073,2022-01,Nugaal,1452,2022,1,0.41446502948719993,0.26264860857068084,0.017241379310344827,0.2315200789190629,0.2472120466392341,0.0,0.28354710639705827,0.1864744079811932,0.0,0.28626467828649665,0.3460772485662022,0.3138021453680122,0.3383533490758201,0.3664381260813862,0.26996942083180314,0.011560693641618497,0.005813953488372093,0.0,0.005917159763313609,0.005917159763313609,0.0,0.0,0.034482758620689655,0.5794461179128619,0.0179601423211888,0.024886045335785804,Sool,0.02319434348774202,0.5921930093431567,0.3857082116620901,0.0003099956643542114,1.871913339754035e-05,0.6778502548602754,0.0005812685422721627,0.7941708801593557
3466,2022-12,Sool,1463,2022,12,0.42373000102694386,0.236349123976267,0.09770114942528735,0.2522060001944722,0.1301846255054517,0.05723025875894414,0.6059751837281572,0.6750983670473926,0.7520856334382976,0.34918057062474595,0.32877409483460324,0.2744335361227527,0.28449930137152535,0.2652781126916016,0.26080790841581086,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07100591715976332,0.07100591715976332,0.06547619047619047,0.0003099956643542114,0.09195402298850575,0.4344977447535082,0.030298530585175416,0.05278325281703625,Togdheer,0.00386572391462367,0.40012719269190133,0.2391529847913185,0.006146305372822935,0.003265002196699171,0.3632072259874359,0.000223248005432368,0.6728089072769653
3482,2022-01,Sanaag,1452,2022,1,0.6948813744956558,0.23858414424961594,0.034482758620689655,0.5471177099894573,0.6068451576573956,0.3261958255755463,0.6172705632514541,0.42210490837333126,0.1197320532424836,0.2907253956721367,0.2703321796153667,0.22292154762749283,0.21645270702713,0.2592793516892442,0.26217064892147485,0.028901734104046242,0.023255813953488372,0.017543859649122806,0.005917159763313609,0.005917159763313609,0.0,0.00046022278554205733,0.0,0.20143916923566343,0.0,0.0,Woqooyi Galbeed,0.0004625652547412938,0.18814956123296928,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3483,2022-01,Sool,1452,2022,1,0.6239916878806351,0.24937740611133485,0.034482758620689655,0.41391826297444406,0.43975087438018245,0.18279848615580907,0.5399907602299836,0.3668433134439757,0.06348140555898307,0.2868342718563651,0.31912400670591073,0.2804702679590478,0.29221233778659395,0.32254062846586945,0.2652781126916016,0.028901734104046242,0.023255813953488372,0.017543859649122806,0.005917159763313609,0.005917159763313609,0.0,0.0003099956643542114,0.034482758620689655,0.2084622227985868,0.004074067838401246,0.011852640966295446,Woqooyi Galbeed,6.608075067732769e-05,0.05540848524194204,0.07727881475297678,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.000223248005432368,0.6728089072769653
3484,2022-01,Togdheer,1452,2022,1,0.6401376346438432,0.21636313150046418,0.034482758620689655,0.4583843419594318,0.5291293254471743,0.3642130343978956,0.7006989999204154,0.4718517302631936,0.1559257160916544,0.2566814890202572,0.20661224658994937,0.19603189643253813,0.17848080385978626,0.24511565562448479,0.27125585519803874,0.028901734104046242,0.023255813953488372,0.017543859649122806,0.005917159763313609,0.005917159763313609,0.0,0.006146305372822935,0.034482758620689655,0.6752590248957717,0.023147325430377026,0.02825214391033435,Woqooyi Galbeed,3.3040375338663845e-05,0.031204440662745483,0.5009229010264018,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.003468867097691794,0.3605059599513998
3499,2022-02,Sanaag,1453,2022,2,0.8655867500745485,0.24091851538062894,0.040229885057471264,0.7245078997034574,0.6057606931236461,0.5955024970331414,0.2873101705605463,0.643029183341277,0.5728782299180135,0.28935396713750916,0.2463898280465974,0.217822662623709,0.24196256505289698,0.25811189607195617,0.2592793516892442,0.03468208092485549,0.029069767441860465,0.023391812865497075,0.01183431952662722,0.011834319526627219,0.005952380952380952,0.00046022278554205733,0.022988505747126436,0.20143916923566343,0.0026041435316775502,0.007737271388823809,Woqooyi Galbeed,0.0007929690081279323,0.23832963716467287,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3500,2022-02,Sool,1453,2022,2,0.8347659144060325,0.27083281606884224,0.040229885057471264,0.6503051917424122,0.45828422165454374,0.423587482727478,0.1356372821276143,0.5709504986439092,0.5386911882512877,0.3015219690591986,0.24154820889087195,0.2701257248298628,0.29810114953099043,0.32984358262424895,0.32254062846586945,0.03468208092485549,0.029069767441860465,0.023391812865497075,0.01183431952662722,0.011834319526627219,0.005952380952380952,0.0003099956643542114,0.0,0.2084622227985868,0.0,0.0,Woqooyi Galbeed,9.912112601599153e-05,0.07518462962254095,0.07727881475297678,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.000223248005432368,0.6728089072769653
3501,2022-02,Togdheer,1453,2022,2,0.9580732335473275,0.21084749973870945,0.040229885057471264,0.6672057174695362,0.5075164112448899,0.5155445347129624,0.32752137598162817,0.7208426837171213,0.6036536115353921,0.2643026592662014,0.20402992422822283,0.1495172143646039,0.21573180012020185,0.22215886107839986,0.24511565562448479,0.03468208092485549,0.029069767441860465,0.023391812865497075,0.01183431952662722,0.011834319526627219,0.005952380952380952,0.006146305372822935,0.011494252873563218,0.6752590248957717,0.007715775143459009,0.009417381303444784,Woqooyi Galbeed,0.00013216150135465538,0.09190512145158188,0.5009229010264018,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.003468867097691794,0.3605059599513998
3516,2022-03,Sanaag,1454,2022,3,0.7347823703815101,0.24474767309833612,0.04597701149425287,0.9031911713653913,0.8021645058910273,0.5943867453019812,0.5721586963387725,0.33527592598915923,0.709550857683743,0.29198566761619826,0.24468339695410735,0.19215733344595343,0.23698861976132723,0.28226546072841036,0.25811189607195617,0.04046242774566474,0.03488372093023256,0.029239766081871343,0.01775147928994083,0.01775147928994083,0.011904761904761904,0.00046022278554205733,0.011494252873563218,0.20143916923566343,0.0013020717658387751,0.0038686356944119043,Woqooyi Galbeed,0.00042952487940262996,0.1815736999078274,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3518,2022-03,Togdheer,1454,2022,3,0.9999999999999999,0.2155027691562149,0.04597701149425287,1.0,0.7387203713039995,0.49330808005156274,0.4875863106349142,0.3727808196810076,0.7576894136371768,0.2580845003133087,0.2135127383453809,0.1467490588111936,0.17035688311599906,0.25742931792627677,0.22215886107839986,0.04046242774566474,0.03488372093023256,0.029239766081871343,0.01775147928994083,0.01775147928994083,0.011904761904761904,0.006146305372822935,0.0,0.6752590248957717,0.0,0.0,Woqooyi Galbeed,6.608075067732769e-05,0.05540848524194204,0.5009229010264018,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.003468867097691794,0.3605059599513998
3533,2022-04,Sanaag,1455,2022,4,0.602138957907578,0.2638975177355967,0.05172413793103448,0.7662736640402622,0.9999999999999999,0.7964568797157042,0.5709785538861726,0.6009534545715567,0.5191623347752509,0.29630254596719685,0.2479579500274658,0.1903281014433191,0.21195217686733148,0.2775559672817496,0.28226546072841036,0.046242774566473986,0.040697674418604654,0.03508771929824561,0.023668639053254437,0.023668639053254437,0.017857142857142856,0.00046022278554205733,0.0,0.20143916923566343,0.0,0.0,Woqooyi Galbeed,0.0005947267560959492,0.21106994003391832,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3534,2022-04,Sool,1455,2022,4,0.6035513667765484,0.2885664024824607,0.05172413793103448,0.7715457273480113,0.9642808245923437,0.711930496403723,0.4104908299229133,0.43135514540331177,0.43164644549377296,0.3298372173309941,0.28992041433083926,0.20655796538538393,0.20688931070906683,0.3258647501857333,0.3354193014335931,0.046242774566473986,0.040697674418604654,0.03508771929824561,0.023668639053254437,0.023668639053254437,0.017857142857142856,0.0003099956643542114,0.011494252873563218,0.2084622227985868,0.0013580226128004152,0.003950880322098482,Woqooyi Galbeed,6.608075067732769e-05,0.05540848524194204,0.07727881475297678,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.000223248005432368,0.6728089072769653
3550,2022-05,Sanaag,1456,2022,5,0.7593785651280667,0.2659545827160904,0.05747126436781609,0.627431176948859,0.84840694676173,1.0,0.784710280545682,0.5998527385705689,0.6835211223051834,0.3178915103907035,0.25332932393040264,0.19383830311654998,0.21016776715816177,0.2538506474952994,0.2775559672817496,0.05202312138728323,0.046511627906976744,0.04093567251461988,0.02958579881656805,0.029585798816568046,0.023809523809523808,0.00046022278554205733,0.0,0.20143916923566343,0.0,0.0,Woqooyi Galbeed,0.0002973633780479746,0.15036925924508193,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3551,2022-05,Sool,1456,2022,5,0.6926243468649543,0.27027991636499255,0.05747126436781609,0.6289095945837819,0.8542440978266359,0.9632503133514975,0.6953058274533481,0.45016622798083417,0.5786007979903846,0.3457024762369423,0.29505560017939564,0.23882053706138623,0.22599994522798383,0.24905696087512694,0.3258647501857333,0.05202312138728323,0.046511627906976744,0.04093567251461988,0.02958579881656805,0.029585798816568046,0.023809523809523808,0.0003099956643542114,0.04597701149425287,0.2084622227985868,0.005432090451201661,0.015803521288393928,Woqooyi Galbeed,0.0,0.0,0.07727881475297678,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.000223248005432368,0.6728089072769653
3567,2022-06,Sanaag,1457,2022,6,0.7190967763952563,0.24622939040348696,0.06321839080459771,0.7920193591177888,0.6946825841979227,0.8440334318747438,1.0,0.7991998012362783,0.6828401751874408,0.32021058417547515,0.2801918830917076,0.19959622037708774,0.2135919571667755,0.2521611102489337,0.2538506474952994,0.057803468208092484,0.05232558139534883,0.04678362573099415,0.03550295857988165,0.03550295857988166,0.02976190476190476,0.00046022278554205733,0.0,0.20143916923566343,0.0,0.0,Woqooyi Galbeed,0.0006277671314346131,0.21611589599195707,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
3568,2022-06,Sool,1457,2022,6,0.6205673621184848,0.24480993008505303,0.06321839080459771,0.7221453901461721,0.696319466490171,0.8500389868772616,0.961129466240178,0.7158124848478997,0.5902380890366543,0.3250868364916037,0.314796308793766,0.24432526932686965,0.2574719761450762,0.26715153223700144,0.24905696087512694,0.057803468208092484,0.05232558139534883,0.04678362573099415,0.03550295857988165,0.03550295857988166,0.02976190476190476,0.0003099956643542114,0.034482758620689655,0.2084622227985868,0.004074067838401246,0.011852640966295446,Woqooyi Galbeed,6.608075067732769e-05,0.05540848524194204,0.07727881475297678,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.000223248005432368,0.6728089072769653
3584,2022-07,Sanaag,1458,2022,7,0.7167532435653626,0.245791117615258,0.06896551724137931,0.7498550056241465,0.8769122022311847,0.6858740653724077,0.8350325049108039,1.0,0.8061642729845486,0.2979729899207918,0.2830774433029713,0.2283919057738027,0.21920878622372558,0.25540324490470073,0.2521611102489337,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.04142011834319526,0.04142011834319526,0.03571428571428571,0.00046022278554205733,0.0,0.20143916923566343,0.0,0.0,Woqooyi Galbeed,0.0006938478821119407,0.22555388886762284,0.07355057189939203,0.012616484104836836,0.012399201973283789,0.4611997691116663,0.0,1.0
