admin1,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,yr_mth
Nugaal,0.0,0.0,0.0020695364238410598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004612109744560076,0.0,0.0,2019-07
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418519394512772,0.0,0.0,0.0,2019-07
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815279091769158,0.043342005676442766,0.00467123935666982,5.912961210974456e-05,2019-07
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.01945364238410596,0.0,2019-07
Woqooyi_Galbeed,0.0,0.0,0.0002956480605487228,0.0006504257332071902,0.0,0.0006504257332071902,0.0,0.0002956480605487228,0.0002956480605487228,0.00023651844843897824,0.0,0.0,0.0007095553453169347,0.0007686849574266793,0.001892147587511826,0.001773888363292337,0.003488647114474929,0.001892147587511826,2019-07
Awdal,0.15944713593616414,0.0,0.0024223425477343974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017098888572242804,0.0,0.0,0.0,0.0,2019-08
Bakool,0.0,0.3530920490168139,0.0,0.0,0.04075235109717868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Banadir,0.0,0.0009974351667141636,0.0,0.0,0.003562268452550584,0.0,0.0,0.0,0.0021373610715303506,1.0,0.0037047591906526076,0.009974351667141636,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Bari,0.0,0.0005699629524080935,0.007124536905101168,0.16714163579367342,0.003847249928754631,0.0004274722143060701,0.0,0.004559703619264748,0.0007124536905101168,0.0018523795953263038,0.0,0.0018523795953263038,0.002564833285836421,0.004987175833570818,0.013394129381590196,0.004274722143060701,0.001139925904816187,0.0,2019-08
Bay,0.0,0.0463094898831576,0.0,0.0,0.3311484753491023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Galgaduud,0.0,0.0,0.0,0.0004274722143060701,0.0,0.26432031917925336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Gedo,0.0,0.0,0.0,0.0,0.021373610715303505,0.0,0.06412083214591052,0.0,0.0,0.0,0.011969222000569962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Lower_Juba,0.0,0.0,0.0,0.0,0.005699629524080934,0.0,0.0,0.0,0.17227130236534624,0.004132231404958678,0.022513536620119692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21259618124821886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Middle_Juba,0.0,0.0,0.0,0.0,0.042462239954402965,0.0,0.12539184952978055,0.0,0.0,0.07381020233684811,0.06796808207466515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08
Mudug,0.0029923055001424906,0.0,0.0,0.06540324878882872,0.0,0.0008549444286121402,0.0,0.0005699629524080935,0.0,0.0,0.0,0.0008549444286121402,0.051011684240524366,0.019236249643773153,0.0,0.0007124536905101168,0.0007124536905101168,0.0567113137646053,2019-08
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008549444286121402,0.0,0.0,0.0,0.0,2019-08
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268452550584212,0.0,0.0,0.0,2019-08
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010259333143345683,0.004559703619264748,0.001139925904816187,2019-08
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002707324023938444,0.004844685095468795,0.07181533200341977,0.0,2019-08
Woqooyi_Galbeed,0.0005699629524080935,0.0,0.0009974351667141636,0.002279851809632374,0.0,0.0,0.0,0.0,0.0005699629524080935,0.0,0.0,0.0,0.0005699629524080935,0.0005699629524080935,0.005699629524080934,0.003419777714448561,0.003562268452550584,0.0037047591906526076,2019-08
Awdal,0.13881488286632981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Bakool,0.0,0.31603123564538355,0.0,0.0,0.0036747818098300414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Banadir,0.0,0.0005512172714745062,0.0,0.0,0.0006430868167202572,0.0011024345429490124,0.0006430868167202572,0.0035829122645842904,0.0,1.0,0.0006430868167202572,0.01607717041800643,0.0015617822691777676,0.0,0.0,0.0,0.0,0.0,2019-09
Bari,0.0,0.0,0.008635737253100597,0.1116214974735875,0.0018373909049150207,0.0007349563619660083,0.0006430868167202572,0.004685346807533302,0.0005512172714745062,0.0005512172714745062,0.0,0.0006430868167202572,0.007533302710151585,0.006890215893431328,0.0044097381717960495,0.004685346807533302,0.0,0.0,2019-09
Bay,0.0,0.0012861736334405145,0.0,0.0,0.28203950390445565,0.0,0.0,0.0,0.0,0.0,0.004042259990813046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.008543867707854846,0.0,0.0,0.0,0.0,0.0,0.0,0.020854386770785483,0.0,0.0,0.0,0.0,0.0,2019-09
Gedo,0.0,0.0,0.0,0.0,0.010932475884244373,0.0,0.05613229214515388,0.0,0.0,0.0,0.003215434083601286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Hiraan,0.0,0.01423977951309141,0.0,0.0,0.0,0.0,0.0,0.050252641249425814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Lower_Juba,0.0,0.0,0.0,0.0,0.0016536518144235185,0.0,0.0,0.0,0.16931557188791915,0.0,0.0266421681212678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531005971520441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Middle_Juba,0.0,0.0,0.0,0.0,0.03628847037207166,0.0,0.03454294901240239,0.0,0.0,0.0078089113458888375,0.03353238401469913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008268259072117593,0.0,0.0,0.0,0.0,0.0,0.0,2019-09
Mudug,0.0,0.0,0.0,0.014056040422599909,0.0,0.009278824069820854,0.0,0.0011024345429490124,0.0,0.0,0.0,0.00036747818098300416,0.040422599908130456,0.006982085438677079,0.0,0.0,0.0,0.018373909049150206,2019-09
Nugaal,0.0,0.0,0.0016536518144235185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017455213596692697,0.0,0.0,0.0,0.0,2019-09
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16169039963252183,0.0,0.0,0.0,2019-09
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245751033532384,0.0022048690858980247,9.186954524575104e-05,2019-09
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02590721175930179,0.002388608176389527,2019-09
Woqooyi_Galbeed,0.0016536518144235185,0.0,0.0022967386311437757,0.0007349563619660083,0.0,0.0013780431786862655,0.0,0.0010105649977032614,0.0,0.0,0.0,0.0,0.0009186954524575103,0.0009186954524575103,0.0045016077170418,0.003215434083601286,0.003123564538355535,0.008084519981626091,2019-09
Awdal,0.003134675584597752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Bakool,0.0,0.005238714312595152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Banadir,0.0,0.0,0.012500213825073983,0.0,9.835953403239877e-05,3.42120118373561e-05,0.0,0.0007740467678201817,0.00011546553995107682,0.0608204040438598,0.00012401854291041586,0.002313587300501206,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Bari,0.0,0.0,0.0004704151627636463,0.005319967840708873,0.0002865255991378573,7.27005251543817e-05,2.9935510357686583e-05,0.0002736960946988488,6.84240236747122e-05,0.0004875211686823244,0.0,5.559451923570366e-05,0.0003977146376092646,0.00037633213021091703,0.0002480370858208317,2.138250739834756e-05,0.0,0.0,2019-10
Bay,0.0,0.00012829504439008536,0.0,0.0,0.037641766024051046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Galgaduud,0.0,0.0,0.0,0.0,0.0005131801775603414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013299919601772183,0.0,0.0,0.0,0.0,0.0,2019-10
Gedo,0.0,0.0019671906806479757,0.0,0.0,0.0010947843787953951,0.0,0.2821464616226757,0.0,0.0,1.2829504439008536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00037633213021091703,0.0,0.0,0.0,0.0,0.0,2019-10
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006778254845276176,2.9935510357686583e-05,0.0006457517234300963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032458646230691594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Middle_Juba,0.0,0.0,0.0,0.0,0.0017405361022254913,0.0,0.0006371987204707573,0.0,0.0,0.0,0.014655570570827418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08668896149438067,3.42120118373561e-05,0.0,0.0,0.0,0.0,0.0,2019-10
Mudug,0.0,0.0,6.84240236747122e-05,0.001235908927624489,0.0,0.0,0.0,4.276501479669512e-05,0.0,0.0,0.0,0.0,0.0031517815905164302,0.0006842402367471219,0.0,0.0,0.0,0.00045330915684496827,2019-10
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010840931250962213,0.0,0.0,0.0,2019-10
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011375493935920902,9.408303255272926e-05,0.0,2019-10
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002086932722078722,0.0,2019-10
Woqooyi_Galbeed,5.9871020715373166e-05,2.565900887801707e-05,0.0,4.704151627636463e-05,2.9935510357686583e-05,4.704151627636463e-05,0.0,5.9871020715373166e-05,0.0,0.0,0.0,0.0,3.42120118373561e-05,3.8488513317025606e-05,9.835953403239877e-05,0.00030363160505653537,7.697702663405121e-05,0.0003549496228125695,2019-10
Awdal,0.06095730918499353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Bakool,0.0,0.07529107373868046,0.0,0.0,0.0,0.0,0.0,0.015523932729624839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Banadir,0.0,0.0,0.08434670116429495,0.0,0.003260025873221216,0.00129366106080207,0.0,0.02369987063389392,0.0011384217335058215,0.15860284605433375,0.0006209573091849936,0.03446313065976714,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Bari,0.0,0.0006209573091849936,0.003001293661060802,0.05138421733505821,0.0008279430789133247,0.0,0.00046571798188874516,0.006985769728331177,0.000517464424320828,0.0019663648124191462,0.0,0.0006727037516170763,0.011901681759379043,0.0007244501940491591,0.0009314359637774903,0.0005692108667529108,0.0,0.0,2019-11
Bay,0.0,0.001034928848641656,0.0,0.0,0.04926261319534282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.04191461836998706,0.0,0.0,0.0,0.0,0.0,0.0,0.05184993531694696,0.0,0.0,0.0,0.0,0.0,2019-11
Gedo,0.0,0.01800776196636481,0.0,0.0,0.00998706338939198,0.0,0.09728331177231565,0.002276843467011643,0.0021216041397153947,0.0,0.006520051746442432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09122897800776196,0.0,0.004139715394566624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012574385510996119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Middle_Juba,0.0,0.0,0.0,0.0,0.01091849935316947,0.0,0.00926261319534282,0.0,0.0,0.0,0.03974126778783959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451487710219923,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Mudug,0.0,0.0,0.0,0.015472186287192756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026028460543337645,0.006364812419146184,0.0,0.0,0.0,0.008227684346701165,2019-11
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09640362225097024,0.0,0.0,0.0,2019-11
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006934023285899094,0.002018111254851229,0.0,2019-11
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018163001293661062,0.0,2019-11
Woqooyi_Galbeed,0.0,0.0,0.0,0.0009831824062095731,0.0,0.0009831824062095731,0.0,0.0,0.0,0.0,0.0,0.0,0.000258732212160414,0.000258732212160414,0.0016558861578266494,0.0018111254851228978,0.001759379042690815,0.0008796895213454075,2019-11
Awdal,0.002845246356696738,0.0,0.0,0.0,0.0,0.0,0.0,0.0003238491788110109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Bakool,0.0,0.018968309044644922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Banadir,0.0,0.0,0.0009021512838306732,0.0,0.0,0.0,0.0,0.0008096229470275272,0.0009484154522322461,0.06481609993060375,0.0,0.011149664584779088,0.001179736294240111,0.0,0.0,0.0,0.0,0.0,2019-12
Bari,0.0,0.00018505667360629193,0.0024288688410825814,0.018690724034235485,0.00016192458940550544,9.252833680314597e-05,0.0,0.0014341892204487625,0.00041637751561415684,0.00041637751561415684,0.0,0.0,0.0058061531343974095,0.002498265093684941,0.0012028683784408975,0.003400416377515614,0.0,0.0,2019-12
Bay,0.0,0.00020818875780707842,0.0,0.0,0.01457321304649549,0.0,0.00018505667360629193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003238491788110109,0.0,0.0,0.0,0.0,0.0,2019-12
Gedo,0.0,0.005875549386999769,0.0,0.0,0.0015498496414526948,0.0,0.029100161924589404,0.0,0.0002775850104094379,0.0,0.0005089058524173028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022484385843164468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02958593569280592,0.0,0.002729585935692806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028637520240573675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Middle_Juba,0.0,0.0,0.0,0.0,0.008813324080499653,0.0,0.006685172334027296,0.0,0.0,0.0,0.01094147582697201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Mudug,0.0,0.0,0.00013879250520471896,0.0061068702290076335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016192458940550544,0.025815405968077725,0.004210039324543141,0.0,0.0011334721258385381,0.0013416608836456165,0.006037473976405274,2019-12
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05186213277816331,0.0,0.0,0.0,2019-12
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014341892204487625,0.0007170946102243813,0.0,2019-12
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007240342354846172,0.0,2019-12
Woqooyi_Galbeed,0.0,0.0,0.0,0.0002775850104094379,0.00013879250520471896,0.0003238491788110109,0.0,0.0,0.0,0.00011566042100393245,0.0,0.0,0.00013879250520471896,0.0003932454314133703,0.00013879250520471896,0.001179736294240111,0.00037011334721258386,0.0005551700208188758,2019-12
Awdal,0.01589214767197893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Bakool,0.0,0.061604392661041917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Banadir,0.0,0.0,0.001249944198919691,0.0,0.0008481764206955047,0.0,0.0,0.001785634569885273,0.0,0.11776259988393376,0.0,0.01656176063568591,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Bari,0.00026784518548279097,0.0,0.0062050801303513235,0.01593678853622606,0.004955135931431633,0.001026739877684032,0.0001785634569885273,0.0037498325967590734,0.00022320432123565913,0.001026739877684032,0.0006249720994598455,0.00026784518548279097,0.0004910495067184501,0.0008928172849426365,0.006160439266104192,0.006874693094058301,0.0,0.0,2020-01
Bay,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.02812374447569305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Gedo,0.0,0.005892594080621401,0.0,0.0,0.013481541002633811,0.0,0.02299004508727289,0.0,0.0006696129637069774,0.0,0.00660684790857551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Hiraan,0.0,0.0029016561760635685,0.0,0.0,0.0,0.0,0.0,0.0016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05718494710057587,0.0,0.008124637292977991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928172849426364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Middle_Juba,0.0,0.0,0.0,0.0,0.014508280880317843,0.0,0.013436900138386679,0.0,0.0,0.0,0.010356680505334583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Mudug,0.0,0.0,0.0012053033346725592,0.005669389759385741,0.0,0.0,0.0,0.0005803312352127137,0.0,0.0,0.0,0.00022320432123565913,0.016784964956921566,0.005847953216374269,0.0,0.0,0.0,0.003080219633052096,2020-01
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017008169278157226,0.0,0.0,0.0,2020-01
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004330163831971787,0.0013392259274139548,0.0,2020-01
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02937368867461274,0.0,2020-01
Woqooyi_Galbeed,0.0,0.0,0.00031248604972992277,0.0004910495067184501,0.0,0.00022320432123565913,0.0,0.0,0.0005803312352127137,0.0001785634569885273,0.0,0.0,0.0003571269139770546,0.0007142538279541092,0.0012053033346725592,0.0029016561760635685,0.0010713807419311639,0.0021874023481094594,2020-01
Awdal,0.08538011695906433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0,0.0,0.0,2020-02
Bakool,0.0,0.0912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Banadir,0.0,0.0,0.0,0.0,0.001695906432748538,0.0008771929824561404,0.0,0.0009941520467836257,0.0,0.1991812865497076,0.0,0.001695906432748538,0.0006432748538011696,0.0,0.0,0.0,0.0,0.0,2020-02
Bari,0.001345029239766082,0.0,0.0034502923976608185,0.07374269005847953,0.001345029239766082,0.0009941520467836257,0.00029239766081871346,0.0018713450292397662,0.0,0.0015204678362573099,0.0,0.0,0.0011695906432748538,0.0007017543859649122,0.002865497076023392,0.014912280701754385,0.0,0.0,2020-02
Bay,0.0,0.0,0.0,0.0,0.1072514619883041,0.0,0.0,0.0,0.0,0.007426900584795322,0.002105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Galgaduud,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022807017543859647,0.0,0.0,0.0,0.0,0.0,2020-02
Gedo,0.0,0.0022222222222222222,0.0,0.0,0.008362573099415205,0.0,0.02543859649122807,0.0,0.0007602339181286549,0.0,0.006374269005847953,0.0,0.0003508771929824561,0.0,0.0,0.0,0.0,0.0,2020-02
Hiraan,0.0,0.00543859649122807,0.0,0.0,0.0,0.0,0.0,0.08596491228070176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0016374269005847953,0.0,0.02953216374269006,0.00040935672514619883,0.01239766081871345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590643274853801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Middle_Juba,0.0,0.0,0.0,0.0,0.017953216374269006,0.0,0.015964912280701755,0.0,0.0,0.0011695906432748538,0.009941520467836258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008362573099415205,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Mudug,0.0,0.0,0.0,0.0030994152046783627,0.0,0.0,0.0,0.0003508771929824561,0.0,0.0003508771929824561,0.0,0.0012280701754385965,0.03684210526315789,0.00824561403508772,0.0,0.0,0.004736842105263158,0.017485380116959066,2020-02
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175438596491227,0.0,0.0,0.0,2020-02
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010350877192982456,0.0012865497076023392,0.0,2020-02
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046783625730994154,0.0391812865497076,0.0,2020-02
Woqooyi_Galbeed,0.00029239766081871346,0.0,0.00029239766081871346,0.00040935672514619883,0.0007017543859649122,0.0008771929824561404,0.0,0.00040935672514619883,0.00023391812865497077,0.0,0.0003508771929824561,0.0,0.0008187134502923977,0.0005263157894736842,0.0020467836257309943,0.0016374269005847953,0.001695906432748538,0.0018713450292397662,2020-02
Awdal,0.036926976357995016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03
Bakool,0.0,0.12869816020626665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03
Banadir,0.0,0.0,0.0,0.0,0.0,0.0011362146571690774,0.0,0.001660621422016344,0.0,1.0,0.0003496045098981777,0.001879124240702705,0.0,0.0,0.0,0.0,0.0,0.0,2020-03
