index,time,admin1,year,month,TA,PA,DL,TA_lag1,PA_lag1,DL_lag1,conflicts,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,April,August,December,February,January,July,June,March,May,November,October,September,month_name
1156,1997-05,Lower_Shabelle,1997,5,-0.21625820541229346,-0.033215296951575025,0,-0.2213156624921764,0.15880422281217121,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Middle_Juba,1997,5,-0.011689972969218568,0.010856442670202138,0,-0.06530038941361078,0.12790478776649125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Middle_Shabelle,1997,5,-0.32808018629445207,-0.045922951976711,0,-0.2733715868102223,0.16839694460792243,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Mudug,1997,5,-0.2376600505252647,0.07059797306500744,0,-0.32248437514733036,0.14577002914420514,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Nugaal,1997,5,-0.18001198533055485,0.0806950016643606,0,-0.33563059568179415,0.1847532446639372,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Sanaag,1997,5,-0.03731111521483451,0.015263947423836669,0,-0.23138219103603044,0.08086481750271445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Sool,1997,5,-0.14424660254455982,0.08275363081225308,0,-0.34272882418714823,0.14568658174110885,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Togdheer,1997,5,-0.1443376669812848,0.02347361960142817,0,-0.3134548772238018,0.07293708322273258,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,May
1156,1997-05,Woqooyi_Galbeed,1997,5,-0.16738580196229355,0.04562265344450792,0,-0.29417137708766034,0.035534865670897094,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,May
1157,1997-06,Awdal,1997,6,-0.1804974024853053,0.2674846502114902,0,-0.17983280067617033,0.07334479493947159,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bakool,1997,6,-0.3300949830637172,-0.7179772195381001,0,-0.20904304695461337,-0.2177777875432442,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Banadir,1997,6,-0.30319346770971084,-0.3014914917607258,0,-0.2794990382631189,-0.03929792179656914,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bari,1997,6,-0.27553115626889374,0.0751965966999862,0,0.05240720084975518,0.0813020114996858,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Bay,1997,6,-0.13950962591262042,-0.5175816958282525,0,-0.12567848389831507,-0.15171296653771868,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Galgaduud,1997,6,-0.4497158082085882,-0.3770383539157887,0,-0.27538113682474524,-0.10459659629400808,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Gedo,1997,6,-0.04579381575347091,-0.422353196732354,0,-0.021485872398047574,-0.24416061751225707,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Hiraan,1997,6,-0.4172374774692371,-0.6469218286021499,0,-0.3080403930825781,-0.16616402576955477,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Lower_Juba,1997,6,0.2164990579681172,0.7733658839212048,7,0.049306515546963005,0.35242545417037535,6.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
1157,1997-06,Lower_Shabelle,1997,6,-0.19685889867286696,-0.2411016186392275,0,-0.21625820541229346,-0.033215296951575025,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June
