,time,Previous (Departure) Region,admin1_dep,tmx_dep,pre_dep,conflicts_dep,year,TA_dep,PA_dep,DL_dep,TA_lag1_dep,TA_lag2_dep,TA_lag3_dep,TA_lag4_dep,TA_lag5_dep,TA_lag6_dep,PA_lag1_dep,PA_lag2_dep,PA_lag3_dep,PA_lag4_dep,PA_lag5_dep,PA_lag6_dep,DL_lag1_dep,DL_lag2_dep,DL_lag3_dep,DL_lag4_dep,DL_lag5_dep,DL_lag6_dep,conflicts_lag1_dep,conflicts_lag2_dep,conflicts_lag3_dep,conflicts_lag4_dep,conflicts_lag5_dep,conflicts_lag6_dep,sum_disp_dep,population_density_dep,admin1_arr,tmx_arr,pre_arr,conflicts_arr,TA_arr,PA_arr,DL_arr,TA_lag1_arr,TA_lag2_arr,TA_lag3_arr,TA_lag4_arr,TA_lag5_arr,TA_lag6_arr,PA_lag1_arr,PA_lag2_arr,PA_lag3_arr,PA_lag4_arr,PA_lag5_arr,PA_lag6_arr,DL_lag1_arr,DL_lag2_arr,DL_lag3_arr,DL_lag4_arr,DL_lag5_arr,DL_lag6_arr,conflicts_lag1_arr,conflicts_lag2_arr,conflicts_lag3_arr,conflicts_lag4_arr,conflicts_lag5_arr,conflicts_lag6_arr,sum_disp_arr,population_density_arr,inv_distance,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,gdp_mean_arr,accessibility_to_cities_mean_arr,gdp_mean_dep,accessibility_to_cities_mean_dep
5067,2019-11,Bakool,Bakool,0.5536009960093495,0.3676379132287442,0.010416666666666666,2019,0.375070039702123,0.5709511338267405,0.08620689655172414,0.41306304960356544,0.41807829227768933,0.3688283863801193,0.3949911820979187,0.3546310755468449,0.4089859629668461,0.7924943421014966,0.5099007486673129,0.5117391963302486,0.6677187233530136,0.31519179537405995,0.3596465713351459,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.05208333333333333,0.020833333333333332,0.0,0.012518085088299932,Bari,0.3430768571982563,0.03770355449946991,0.13541666666666666,0.6447317357900377,0.43511699111477464,0.08045977011494253,0.6610229754680437,0.5873157756631122,0.5933134119880269,0.6832901421893589,0.6326470609831396,0.6329685519782902,0.4318917797001375,0.4364997558699692,0.3763409233545558,0.39994303381749186,0.38194054385060827,0.34877299773110987,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.11458333333333333,0.012999482975108945,0.006362061229323913,0.043787306777413826,Bari,5,1.6094379124341003,0.008431578482972279,0.000628320275077694,446.431323502,0.0005430833508411896,190.209429943
5068,2019-11,Banadir,Banadir,0.5367959725061886,0.26775252036150554,0.5729166666666666,2019,0.3633881364093422,0.36592294850971413,0.07471264367816091,0.39253482676888296,0.424973471450718,0.38052358085455895,0.4305494775597399,0.4131811533301015,0.44754354859785805,0.43442030639146617,0.3969817869344087,0.4032918613885391,0.5115861071876777,0.4293232933664172,0.4184554270841611,0.06936416184971098,0.06395348837209303,0.05847953216374269,0.052941176470588235,0.047337278106508875,0.041666666666666664,0.5,0.4270833333333333,0.5104166666666666,0.59375,0.53125,0.8958333333333333,0.000946236559139785,0.9247473506764093,Bari,0.3430768571982563,0.03770355449946991,0.13541666666666666,0.6447317357900377,0.43511699111477464,0.08045977011494253,0.6610229754680437,0.5873157756631122,0.5933134119880269,0.6832901421893589,0.6326470609831396,0.6329685519782902,0.4318917797001375,0.4364997558699692,0.3763409233545558,0.39994303381749186,0.38194054385060827,0.34877299773110987,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.11458333333333333,0.012999482975108945,0.006362061229323913,0.046508859998478314,Bari,17,2.833213344056216,0.009062517457190628,0.000628320275077694,446.431323502,0.9999999999999999,16.3040864778
5073,2019-11,Lower Juba,Lower Juba,0.6623385872233056,0.2475303396701208,0.21875,2019,0.6185767528238728,0.5145234373834762,0.7873563218390804,0.6302897100321607,0.6525866073361162,0.5721303376530469,0.5975603726146285,0.5565206336651531,0.6569857150510577,0.5440222384321418,0.326509104182739,0.30155060670765793,0.40242202553719225,0.3252723433100617,0.6375470577939517,0.7861271676300577,0.7848837209302325,0.783625730994152,0.7823529411764706,0.7810650887573964,0.7797619047619048,0.2708333333333333,0.17708333333333331,0.17708333333333331,0.22916666666666666,0.11458333333333333,0.1875,0.0037275985663082437,0.01637671239384749,Bari,0.3430768571982563,0.03770355449946991,0.13541666666666666,0.6447317357900377,0.43511699111477464,0.08045977011494253,0.6610229754680437,0.5873157756631122,0.5933134119880269,0.6832901421893589,0.6326470609831396,0.6329685519782902,0.4318917797001375,0.4364997558699692,0.3763409233545558,0.39994303381749186,0.38194054385060827,0.34877299773110987,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.11458333333333333,0.012999482975108945,0.006362061229323913,0.0,Bari,10,2.3025850929940455,0.0,0.000628320275077694,446.431323502,0.0005913348629416188,233.19701474
5074,2019-11,Lower Shabelle,Lower Shabelle,0.5536009960093495,0.3110061841962647,0.6354166666666666,2019,0.4579574563303321,0.3999670501477309,0.08620689655172414,0.48077763864886414,0.5170243118319826,0.45919700900331445,0.4992687891934219,0.47740044721678815,0.5281335839460211,0.5105971694919841,0.4307568872996661,0.4317849690979919,0.5492212366085338,0.40551870813463853,0.41902708922727405,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.3958333333333333,0.46875,0.6145833333333333,0.5833333333333333,0.5104166666666666,0.5416666666666666,0.0004444444444444444,0.07897412599837275,Bari,0.3430768571982563,0.03770355449946991,0.13541666666666666,0.6447317357900377,0.43511699111477464,0.08045977011494253,0.6610229754680437,0.5873157756631122,0.5933134119880269,0.6832901421893589,0.6326470609831396,0.6329685519782902,0.4318917797001375,0.4364997558699692,0.3763409233545558,0.39994303381749186,0.38194054385060827,0.34877299773110987,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.11458333333333333,0.012999482975108945,0.006362061229323913,0.031943363698525934,Bari,6,1.791759469228055,0.0058314644012219035,0.000628320275077694,446.431323502,0.01008368285818618,144.922380347
5084,2019-12,Bakool,Bakool,0.6433025165841082,0.1273845913618239,0.03125,2019,0.36471227767298287,0.7624699745613976,0.09195402298850575,0.3408312867520251,0.3769323188316322,0.42777864146098277,0.384419388690347,0.3920507222018157,0.3821285993444467,0.6120571640971564,0.7924943421014966,0.5099007486673129,0.594505831753513,0.6674671466967386,0.29616275495446687,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.05208333333333333,0.0,0.012518085088299932,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.043787306777413826,Bari,8,2.0794415416798357,0.008431578482972279,0.000628320275077694,446.431323502,0.0005430833508411896,190.209429943
5085,2019-12,Banadir,Banadir,0.5772184298791179,0.08321527481382639,0.3958333333333333,2019,0.3587310220619726,0.3937765511594543,0.08045977011494253,0.3302157810876609,0.3565282660313983,0.43486989741209114,0.39550370594979817,0.4273443086105792,0.44562558105239436,0.39226782972094,0.43442030639146617,0.3969817869344087,0.4900816841362394,0.5113933566810022,0.40340380427296885,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.5729166666666666,0.5,0.4270833333333333,0.5104166666666666,0.59375,0.53125,0.0008028673835125448,0.9247473506764093,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.046508859998478314,Bari,64,4.1588830833596715,0.009062517457190628,0.000628320275077694,446.431323502,0.9999999999999999,16.3040864778
5086,2019-12,Bay,Bay,0.6496286765814627,0.17729315319057085,0.125,2019,0.46523414409192454,0.792501772725867,0.10344827586206896,0.45237825883904614,0.4774730061368082,0.5484204173560291,0.4810324986807041,0.48278636274730735,0.49271420218242834,0.6073068268807393,0.8596491080843056,0.565429013423531,0.6435614055499906,0.721909337530997,0.27313198770957725,0.09826589595375722,0.09302325581395349,0.08771929824561403,0.08235294117647059,0.07692307692307693,0.07142857142857142,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.11458333333333333,0.23958333333333331,0.003913978494623656,0.011869442120846578,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.028246260091210798,Bari,4,1.3862943611198906,0.005068352666157576,0.000628320275077694,446.431323502,0.0020614012950123314,167.612994088
5090,2019-12,Lower Juba,Lower Juba,0.705085108802721,0.08615712902015878,0.35416666666666663,2019,0.5636325237819308,0.5541917332609914,0.7931034482758621,0.5621091750951085,0.5928450300632708,0.6689556207695593,0.5771022322548256,0.5931119130266418,0.6010758333057613,0.5515669157809493,0.5440222384321418,0.326509104182739,0.3921148341138436,0.4022704048261724,0.30563471105228907,0.791907514450867,0.7906976744186046,0.7894736842105263,0.788235294117647,0.7869822485207101,0.7857142857142857,0.21875,0.2708333333333333,0.17708333333333331,0.17708333333333331,0.22916666666666666,0.11458333333333333,0.005734767025089606,0.01637671239384749,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.0,Bari,18,2.8903717578961645,0.0,0.000628320275077694,446.431323502,0.0005913348629416188,233.19701474
5091,2019-12,Lower Shabelle,Lower Shabelle,0.6090115555542632,0.09770339288915246,0.6666666666666666,2019,0.4367673702638337,0.45939719890826414,0.09195402298850575,0.4161522185102111,0.44423731943266365,0.5295383684231858,0.47006777065135785,0.4955520483684704,0.5152707716927106,0.4287629605093535,0.5105971694919841,0.4307568872996661,0.5175177524096187,0.549014306298766,0.38103637070946117,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.6354166666666666,0.3958333333333333,0.46875,0.6145833333333333,0.5833333333333333,0.5104166666666666,0.0019498207885304659,0.07897412599837275,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.031943363698525934,Bari,18,2.8903717578961645,0.0058314644012219035,0.000628320275077694,446.431323502,0.01008368285818618,144.922380347
5096,2019-12,Sanaag,Sanaag,0.08932291203019593,0.0029993880074870886,0.020833333333333332,2019,0.5170581610043,0.31571947691188584,0.06321839080459771,0.3517354259773152,0.42542617307231995,0.42764004254932136,0.3897768519829118,0.4836645383406244,0.40149803688082386,0.3549195745598487,0.35819157061048557,0.3414104944587059,0.43127701471171265,0.43304804692758697,0.4072861719896494,0.057803468208092484,0.05232558139534883,0.04678362573099415,0.041176470588235294,0.03550295857988166,0.02976190476190476,0.0625,0.010416666666666666,0.020833333333333332,0.03125,0.11458333333333333,0.07291666666666666,0.029405017921146952,0.0006684366787208626,Bari,0.19232067928751384,0.01663223506679631,0.15625,0.7434305235018699,0.3720150536293737,0.08620689655172414,0.6050429323750972,0.6251375744826702,0.5873157756631122,0.5933134119880269,0.683404054312627,0.6326470609831396,0.43511699111477464,0.4318917797001375,0.38083855643594083,0.46056256233535764,0.3754928461181115,0.3208901166162237,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.09375,0.0108722948519093,0.006362061229323913,0.32965144306552907,Bari,8,2.0794415416798357,0.1430509833145149,0.000628320275077694,446.431323502,0.0,449.654260778
5102,2020-01,Banadir,Banadir,0.6194578085832227,0.018099737601161632,0.4895833333333333,2020,0.43759041659708975,0.41052441340727,0.08620689655172414,0.325983797437818,0.2945861725155614,0.3644783299016863,0.44701134149385036,0.3925594306372997,0.46098538322209337,0.4221267721726811,0.39226782972094,0.43442030639146617,0.484005701295091,0.4898970358598252,0.48051906046702453,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.3958333333333333,0.5729166666666666,0.5,0.4270833333333333,0.5104166666666666,0.59375,0.005491039426523297,0.9498315671176061,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.046508859998478314,Bari,82,4.406719247264253,0.009062517457190628,0.000628320275077694,446.431323502,0.9999999999999999,16.3040864778
5103,2020-01,Bay,Bay,0.7424120234737304,0.001666898337720528,0.125,2020,0.5519435640324211,0.7275717718815624,0.10919540229885058,0.42276464443216943,0.41600972029756367,0.4888623504623911,0.5546307565266687,0.4774515155215858,0.5211117439487668,0.8495584977746229,0.6073068268807393,0.8596491080843056,0.6462038600057227,0.6433189306562167,0.6783255826085186,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.125,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.11458333333333333,0.004831541218637993,0.012264875387094174,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.028246260091210798,Bari,30,3.4011973816621555,0.005068352666157576,0.000628320275077694,446.431323502,0.0020614012950123314,167.612994088
5105,2020-01,Gedo,Gedo,0.8955377422213568,0.003542159502452666,0.03125,2020,0.5581197350751514,0.8705701103765686,0.10919540229885058,0.4408232753184294,0.45093947642888044,0.5228442828048357,0.5716721350995898,0.49115314380620956,0.5083996729614876,0.9999999999999998,0.707051218384313,0.9328559866909336,0.6040943502612784,0.6002880132718388,0.6530725093075709,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.041666666666666664,0.0625,0.05208333333333333,0.09375,0.041666666666666664,0.11458333333333333,0.009863799283154121,0.008982688627258598,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.012640528122365671,Bari,4,1.3862943611198906,0.0021015727528385523,0.000628320275077694,446.431323502,0.00027788660004488225,225.183784591
5106,2020-01,Hiraan,Hiraan,0.6572378181247398,0.00754523998603574,0.11458333333333333,2020,0.3650526483041364,0.42614816645233866,0.06896551724137931,0.27754876100054,0.22057047416041875,0.293261260369453,0.35876836374470783,0.3168930094773374,0.39041856817665654,0.4318289284129066,0.4096109405716831,0.418815804382611,0.4653715721759441,0.46948149164904723,0.4595524475489923,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.16666666666666666,0.14583333333333331,0.13541666666666666,0.11458333333333333,0.10416666666666666,0.13541666666666666,0.0014767025089605734,0.004561345635546495,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.07131921354148724,Bari,10,2.3025850929940455,0.015391114870248062,0.000628320275077694,446.431323502,0.0007690392713638598,291.044337173
5107,2020-01,Lower Juba,Lower Juba,0.8092802150147724,0.03260120938413374,0.20833333333333331,2020,0.5992734207855142,0.764272056407026,0.7988505747126436,0.512180600957767,0.525076901959486,0.6075151846715685,0.6688700227900937,0.5728060706015861,0.6407587147681539,0.594091158646761,0.5515669157809493,0.5440222384321418,0.4161474193870925,0.3919670968475486,0.37798417686786273,0.7976878612716762,0.7965116279069767,0.7953216374269005,0.7941176470588235,0.7928994082840236,0.7916666666666666,0.35416666666666663,0.21875,0.2708333333333333,0.17708333333333331,0.17708333333333331,0.22916666666666666,0.005103942652329749,0.016894035439170764,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.0,Bari,5,1.6094379124341003,0.0,0.000628320275077694,446.431323502,0.0005913348629416188,233.19701474
5108,2020-01,Lower Shabelle,Lower Shabelle,0.6735060858961774,0.005588739660948089,0.5416666666666666,2020,0.5243914963691461,0.4499573864848306,0.09770114942528735,0.39689649681576,0.380002802135893,0.4546815474381797,0.5367349770817403,0.46656841296770146,0.5349560040602059,0.4924718248187153,0.4287629605093535,0.5105971694919841,0.5165278104665667,0.5173227670345488,0.5158687245329221,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.6666666666666666,0.6354166666666666,0.3958333333333333,0.46875,0.6145833333333333,0.5833333333333333,0.0012903225806451613,0.08118441483512925,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.031943363698525934,Bari,9,2.197224577336219,0.0058314644012219035,0.000628320275077694,446.431323502,0.01008368285818618,144.922380347
5110,2020-01,Middle Shabelle,Middle Shabelle,0.5654098037812165,0.030610738782566354,0.20833333333333331,2020,0.3349033922499791,0.35929520758462374,0.06896551724137931,0.24849310173398742,0.20474980286197117,0.26679599816163757,0.34659974232389523,0.31054803094249883,0.37470487355424,0.3578740756986867,0.3617024267884327,0.3454960681619679,0.43843997126591056,0.4494958110220632,0.4301741582818161,0.06358381502890173,0.05813953488372093,0.05263157894736842,0.047058823529411764,0.04142011834319526,0.03571428571428571,0.25,0.19791666666666666,0.19791666666666666,0.44791666666666663,0.4375,0.28125,0.0,0.02279233578365144,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.06677870314404319,Bari,6,1.791759469228055,0.014155210224121539,0.000628320275077694,446.431323502,0.004581847212329029,120.946453197
5111,2020-01,Mudug,Mudug,0.468375013580129,0.00997006812715352,0.0625,2020,0.3069432985678599,0.3435629874539155,0.011494252873563218,0.27447256023239053,0.16946347984719135,0.25824061873524196,0.28573705535747784,0.25669437703573345,0.38215216461443086,0.3413064276007565,0.3944390063673554,0.40310274735614465,0.4921475844667903,0.48830252669782487,0.4181677300480977,0.005780346820809248,0.0,0.04678362573099415,0.041176470588235294,0.03550295857988166,0.02976190476190476,0.16666666666666666,0.0625,0.05208333333333333,0.07291666666666666,0.05208333333333333,0.07291666666666666,0.009476702508960573,0.008447571795585725,Bari,0.16545739465640352,0.017920259604075946,0.08333333333333333,0.7349631111249875,0.39328263294756993,0.09195402298850575,0.6884607002412306,0.5699709083520835,0.6251375744826702,0.5873157756631122,0.5934596863511469,0.683404054312627,0.3720150536293737,0.43511699111477464,0.375775415457845,0.4649224037901306,0.43240644972871634,0.31380553080228,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.09375,0.013176748652042249,0.006610737367241267,0.2242726689418109,Bari,7,1.9459101490553132,0.07736566764170164,0.000628320275077694,446.431323502,0.000875724001110037,409.944703613
5119,2020-02,Banadir,Banadir,0.6085573706399612,0.00610733024914347,0.4270833333333333,2020,0.43104250424791046,0.39112473598287456,0.09195402298850575,0.3976444103015798,0.29037978706580725,0.30077480193732864,0.3802965495012371,0.44368362436410436,0.42326152624347557,0.4400804085957914,0.4221267721726811,0.39226782972094,0.5200553237635204,0.4838233422692149,0.4603205347146984,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.4895833333333333,0.3958333333333333,0.5729166666666666,0.5,0.4270833333333333,0.5104166666666666,0.0007311827956989248,0.9498315671176061,Bari,0.26248671462312867,0.015344204733391768,0.13541666666666666,0.5815031622798991,0.4232668829125598,0.09770114942528735,0.6813042532730686,0.6521766355179064,0.5699709083520835,0.6251375744826702,0.5874642072167064,0.5934596863511469,0.39328263294756993,0.3720150536293737,0.3793192055024598,0.4600143796075833,0.4364997558699692,0.3763409233545558,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.08333333333333333,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.021153704114040918,0.006610737367241267,0.046508859998478314,Bari,25,3.2188758248682006,0.009062517457190628,0.000628320275077694,446.431323502,0.9999999999999999,16.3040864778
5120,2020-02,Bay,Bay,0.7041311388087204,0.007871464581445926,0.09375,2020,0.5244553104072742,0.5624113068665393,0.11494252873563218,0.5015586829944392,0.38657523116376413,0.4256512459290812,0.4981835969474494,0.5505018808184823,0.5153261547654301,0.7799538156449424,0.8495584977746229,0.6073068268807393,0.9295089556389068,0.6459603895133036,0.6044799059296422,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.125,0.125,0.09375,0.05208333333333333,0.125,0.11458333333333333,0.019297491039426524,0.012264875387094174,Bari,0.26248671462312867,0.015344204733391768,0.13541666666666666,0.5815031622798991,0.4232668829125598,0.09770114942528735,0.6813042532730686,0.6521766355179064,0.5699709083520835,0.6251375744826702,0.5874642072167064,0.5934596863511469,0.39328263294756993,0.3720150536293737,0.3793192055024598,0.4600143796075833,0.4364997558699692,0.3763409233545558,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.08333333333333333,0.15625,0.13541666666666666,0.0625,0.041666666666666664,0.041666666666666664,0.021153704114040918,0.006610737367241267,0.028246260091210798,Bari,7,1.9459101490553132,0.005068352666157576,0.000628320275077694,446.431323502,0.0020614012950123314,167.612994088
