index,time,admin1,tmx,pre,conflicts,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,April,August,December,February,January,July,June,March,May,November,October,September,month_name
1405,2018-02,Banadir,33.825,2.14,67.0,2018,2,0.23781206502704771,0.1331200617308337,37,0.07745684857159388,0.2154436534130858,0.39918646179287337,0.6017484380773794,0.7709627404187281,0.7682553246865311,0.17795973961639347,0.13074188445631302,0.1665957961155637,0.07740859274311422,0.05877579601223694,0.06622179698569126,36.0,35.0,34.0,33.0,32.0,31.0,61.0,42.0,44.0,74.0,73.0,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Bari,30.016668,3.5124998,19.0,2018,2,0.04923821739673523,0.19931836669239006,18,0.21837793573150743,1.1601209201369567,1.9134528799173665,1.4955581408144827,1.631797870609565,1.5709897852907706,0.10597769271205197,0.03977192835881313,0.2362076364799005,0.22616758520221916,0.2405121695049659,0.22776974791768223,17.0,16.0,15.0,14.0,13.0,12.0,22.0,17.0,18.0,28.0,23.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Bay,35.057144,0.74285704,11.0,2018,2,0.41976587792838593,-0.4068590482396566,116,0.4276864281457636,0.6162211272698729,0.9139727931356503,1.1374983195561643,1.1642018644622816,1.1744254332558848,0.12816339675279723,0.3134724712201255,0.4987884737603967,0.21311855601782884,-0.08730212171586071,-0.1556011170673367,115.0,114.0,113.0,112.0,111.0,110.0,29.0,15.0,14.0,14.0,19.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Galgaduud,34.15294,1.4352943,3.0,2018,2,-0.10826052011404014,0.20761551677975953,0,-0.4405617079499562,-0.10060303890354895,0.21680160349916605,0.5202575901904282,0.911960437508125,0.7652978150496894,0.23454778800420634,0.11078314369362355,0.1467965885013168,0.1471661595411663,0.1348486054746306,0.1442387700307299,0.0,0.0,34.0,33.0,32.0,31.0,4.0,5.0,4.0,7.0,6.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Gedo,36.68572,0.37142858,13.0,2018,2,0.43149224745763903,-0.5065600511839813,116,0.5333090215657783,0.7545307346433386,1.1049297823518092,1.3293029036475459,1.3225787365010169,1.3141260999209483,0.1418099823250669,0.3920046824144304,0.7129899234673431,0.3806554143794844,0.011777047168543268,-0.0417291805452865,115.0,114.0,113.0,112.0,111.0,110.0,9.0,11.0,3.0,5.0,28.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Hiraan,34.754547,1.0545455,22.0,2018,2,-0.03121761270534268,0.11809478813880793,0,-0.27746080992314104,0.07171418627231038,0.32732190190868926,0.5962039868547032,0.8809677680319354,0.7489985263062979,0.22465329780093363,0.1585692645841498,0.19830669381982402,0.14526321756873994,0.09499718053862215,0.096836560777977,0.0,64.0,63.0,62.0,61.0,60.0,26.0,21.0,11.0,26.0,20.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Lower_Juba,35.61765,2.2529414,18.0,2018,2,0.8000489258937755,0.4086529482948682,116,0.9310291766664504,0.9981451862943214,1.2955702873810981,1.4399376368982426,1.2996137412944821,1.3850692257627206,0.4399071450625244,0.6587338109506917,1.2156366237037879,0.43579858007135547,0.42950671779913846,0.35262493834414016,115.0,114.0,113.0,112.0,111.0,110.0,26.0,6.0,11.0,23.0,21.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Lower_Shabelle,34.21,0.8,70.0,2018,2,0.463875169227264,0.025240353485804966,115,0.37124910928472316,0.4742421439593957,0.70241981717881,0.8944223167810187,0.9870192245027999,1.0524764091264318,0.13286666301616185,0.16062787813137275,0.22521967961079875,0.10204793538595741,0.03245504267222756,0.018085376436547135,114.0,113.0,112.0,111.0,110.0,109.0,53.0,35.0,60.0,72.0,54.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Middle_Juba,35.72,1.14,13.0,2018,2,0.6920525940799154,-0.1595614559113014,116,0.804558800182267,0.8430689924281282,1.1475075376487214,1.3190535259681688,1.2460283962929986,1.3866683579967338,0.11466633581873745,0.2842177876672046,0.4983062609462249,0.24246918525878028,0.12453508813882094,0.04734847840654356,115.0,114.0,113.0,112.0,111.0,110.0,0.0,0.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Middle_Shabelle,33.440002,3.4800003,10.0,2018,2,-0.007695272324746039,0.1777708987015868,0,-0.23600046105177044,-0.06427530410624743,0.07279521135964123,0.2776861375979258,0.5193695308557883,0.45104277640211754,0.17914118215954666,0.10700712702608764,0.1171268113369072,0.07428768052494367,0.0852958225854196,0.11611134759812246,0.0,0.0,34.0,33.0,32.0,31.0,19.0,6.0,9.0,19.0,14.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Mudug,33.188236,0.91176474,7.0,2018,2,-0.1789724519050967,0.18420361768832588,0,-0.5370443481203713,-0.17663776423799438,0.22411608707458308,0.585223753645735,1.0387353248777826,0.8557297159942303,0.13456136673103625,0.06321298051406325,0.20366115549412062,0.22656248342929503,0.2327336772430206,0.22268349069959192,0.0,0.0,34.0,33.0,32.0,31.0,4.0,9.0,5.0,15.0,14.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Nugaal,31.619999,1.4300001,5.0,2018,2,-0.18597416486178575,0.2094031618567795,0,-0.6054744341168986,-0.05560442453619152,0.5018630675381318,0.919287823052794,1.4626711296921446,1.2388941765673458,0.11393997525786714,0.045569863688586495,0.23692689660349772,0.2620036209329585,0.27545736578474334,0.26243049142733277,0.0,0.0,34.0,33.0,32.0,31.0,1.0,3.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Sanaag,28.905556,3.544444,2.0,2018,2,0.3571586987525338,0.05851359550620283,66,0.02825389804009898,0.6962530435747065,1.3773682558246805,1.6050848380962262,2.0861155734075925,1.7471313150347554,0.05255937618200403,0.05566223167363827,0.09919733682657347,0.1078463782343433,0.06348806598166506,0.0656321122766688,65.0,64.0,63.0,62.0,61.0,60.0,8.0,3.0,5.0,6.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Sool,30.75,1.6333332,3.0,2018,2,0.2201127718706026,0.13481521904040097,1,-0.17268322390182353,0.4001890798884209,1.0467741048204453,1.4910739919143208,2.0222642233887558,1.6638252355085994,0.08008946661809374,0.04685856848919494,0.18791699817184596,0.2054640465564217,0.19522417184244537,0.18181220861747144,0.0,64.0,63.0,62.0,61.0,60.0,7.0,2.0,7.0,5.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Togdheer,30.400003,5.28,2.0,2018,2,0.5984504727188099,0.02400399617505096,67,0.3225382994733317,0.7494870281445926,1.368875611688063,1.7654647777789978,2.1782619206878366,1.7543245225173978,-0.0222998964136003,0.07931591786864012,0.10301494123440635,0.14975404189018876,0.09921436322622924,0.13401175764329662,66.0,65.0,64.0,63.0,62.0,61.0,3.0,0.0,9.0,9.0,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,February
1405,2018-02,Woqooyi_Galbeed,30.970001,14.359999,6.0,2018,2,0.9156409426359626,-0.012937394899706411,70,0.6885488872079655,1.0478557569453262,1.581143150743281,1.889902803545104,2.1705021452435367,1.7362214270512815,-0.27017823559269527,0.007258888461784699,0.08447762400006323,0.21958849463668584,0.20630472353238835,0.4116512877441096,69.0,68.0,67.0,66.0,65.0,64.0,1.0,0.0,9.0,9.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,February
1406,2018-03,Awdal,31.600002,41.350002,1.0,2018,3,0.8551150356281656,0.3726186369784189,117,1.1884335147322345,0.9291993290799028,1.2516352532508266,1.6458549165692855,1.838436743546385,2.0106535738376126,0.004789051390201415,-0.38366542651149027,-0.0350538472869979,0.09795345647188819,0.26369380614947824,0.22497520788804676,116.0,115.0,114.0,113.0,112.0,111.0,3.0,3.0,0.0,3.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Bakool,35.025,23.699999,3.0,2018,3,0.01802681826168913,-0.39471702691727173,117,0.19272022603072902,0.07710556842798287,0.43878119035087887,0.763778945293125,1.0119958891491172,1.1722321373209663,-0.3431875291492036,0.18290263124013104,0.35814680316812164,0.5170273719578342,0.2894425593846768,-0.03850585008036854,116.0,115.0,114.0,113.0,112.0,111.0,3.0,4.0,5.0,7.0,19.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Banadir,34.04,17.15,71.0,2018,3,0.15818663096772104,0.08278167232902914,38,0.23781206502704771,0.07745684857159388,0.2154436534130858,0.39918646179287337,0.6017484380773794,0.7709627404187281,0.1331200617308337,0.17795973961639347,0.13074188445631302,0.1665957961155637,0.07740859274311422,0.05877579601223694,37.0,36.0,35.0,34.0,33.0,32.0,67.0,61.0,42.0,44.0,74.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Bari,31.429169,6.9916663,40.0,2018,3,-0.7407146799148584,0.20934993477071911,0,0.04923821739673523,0.21837793573150743,1.1601209201369567,1.9134528799173665,1.4955581408144827,1.631797870609565,0.19931836669239006,0.10597769271205197,0.03977192835881313,0.2362076364799005,0.22616758520221916,0.2405121695049659,18.0,17.0,16.0,15.0,14.0,13.0,19.0,22.0,17.0,18.0,28.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Bay,34.935715,21.85,12.0,2018,3,0.27987653305867227,-0.44784427920565284,117,0.41976587792838593,0.4276864281457636,0.6162211272698729,0.9139727931356503,1.1374983195561643,1.1642018644622816,-0.4068590482396566,0.12816339675279723,0.3134724712201255,0.4987884737603967,0.21311855601782884,-0.08730212171586071,116.0,115.0,114.0,113.0,112.0,111.0,11.0,29.0,15.0,14.0,14.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Galgaduud,34.41765,9.57059,5.0,2018,3,-0.22657600931338978,0.17876447195962183,0,-0.10826052011404014,-0.4405617079499562,-0.10060303890354895,0.21680160349916605,0.5202575901904282,0.911960437508125,0.20761551677975953,0.23454778800420634,0.11078314369362355,0.1467965885013168,0.1471661595411663,0.1348486054746306,0.0,0.0,0.0,34.0,33.0,32.0,3.0,4.0,5.0,4.0,7.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Gedo,36.364285,25.592855,16.0,2018,3,0.2637646814038689,-0.671331519955696,117,0.43149224745763903,0.5333090215657783,0.7545307346433386,1.1049297823518092,1.3293029036475459,1.3225787365010169,-0.5065600511839813,0.1418099823250669,0.3920046824144304,0.7129899234673431,0.3806554143794844,0.011777047168543268,116.0,115.0,114.0,113.0,112.0,111.0,13.0,9.0,11.0,3.0,5.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Hiraan,34.899998,16.409092,18.0,2018,3,-0.1360341411647993,0.06906641865165074,0,-0.03121761270534268,-0.27746080992314104,0.07171418627231038,0.32732190190868926,0.5962039868547032,0.8809677680319354,0.11809478813880793,0.22465329780093363,0.1585692645841498,0.19830669381982402,0.14526321756873994,0.09499718053862215,0.0,0.0,64.0,63.0,62.0,61.0,22.0,26.0,21.0,11.0,26.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Lower_Juba,35.15883,16.741179,22.0,2018,3,0.6265298869504968,-0.19397894450572484,117,0.8000489258937755,0.9310291766664504,0.9981451862943214,1.2955702873810981,1.4399376368982426,1.2996137412944821,0.4086529482948682,0.4399071450625244,0.6587338109506917,1.2156366237037879,0.43579858007135547,0.42950671779913846,116.0,115.0,114.0,113.0,112.0,111.0,18.0,26.0,6.0,11.0,23.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Lower_Shabelle,34.219997,13.5,47.0,2018,3,0.3491047685526315,-0.02346587301311937,116,0.463875169227264,0.37124910928472316,0.4742421439593957,0.70241981717881,0.8944223167810187,0.9870192245027999,0.025240353485804966,0.13286666301616185,0.16062787813137275,0.22521967961079875,0.10204793538595741,0.03245504267222756,115.0,114.0,113.0,112.0,111.0,110.0,70.0,53.0,35.0,60.0,72.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Middle_Juba,35.46,16.1,1.0,2018,3,0.5435930259252785,-0.2896629625569737,117,0.6920525940799154,0.804558800182267,0.8430689924281282,1.1475075376487214,1.3190535259681688,1.2460283962929986,-0.1595614559113014,0.11466633581873745,0.2842177876672046,0.4983062609462249,0.24246918525878028,0.12453508813882094,116.0,115.0,114.0,113.0,112.0,111.0,13.0,0.0,0.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Middle_Shabelle,33.86,20.8,23.0,2018,3,-0.051739580415707156,0.1275279286925687,0,-0.007695272324746039,-0.23600046105177044,-0.06427530410624743,0.07279521135964123,0.2776861375979258,0.5193695308557883,0.1777708987015868,0.17914118215954666,0.10700712702608764,0.1171268113369072,0.07428768052494367,0.0852958225854196,0.0,0.0,0.0,34.0,33.0,32.0,10.0,19.0,6.0,9.0,19.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Mudug,33.69412,6.694117,3.0,2018,3,-0.29842006061386195,0.18518486411844354,0,-0.1789724519050967,-0.5370443481203713,-0.17663776423799438,0.22411608707458308,0.585223753645735,1.0387353248777826,0.18420361768832588,0.13456136673103625,0.06321298051406325,0.20366115549412062,0.22656248342929503,0.2327336772430206,0.0,0.0,0.0,34.0,33.0,32.0,7.0,4.0,9.0,5.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Nugaal,32.289997,5.8500004,4.0,2018,3,-0.4194866793096935,0.21856707375170084,0,-0.18597416486178575,-0.6054744341168986,-0.05560442453619152,0.5018630675381318,0.919287823052794,1.4626711296921446,0.2094031618567795,0.11393997525786714,0.045569863688586495,0.23692689660349772,0.2620036209329585,0.27545736578474334,0.0,0.0,0.0,34.0,33.0,32.0,5.0,1.0,3.0,2.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Sanaag,29.144447,8.588889,5.0,2018,3,-0.19987513678061836,0.06828052783983025,0,0.3571586987525338,0.02825389804009898,0.6962530435747065,1.3773682558246805,1.6050848380962262,2.0861155734075925,0.05851359550620283,0.05255937618200403,0.05566223167363827,0.09919733682657347,0.1078463782343433,0.06348806598166506,66.0,65.0,64.0,63.0,62.0,61.0,2.0,8.0,3.0,5.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Sool,30.733332,4.6333337,1.0,2018,3,-0.17763187715955903,0.14415268346007737,0,0.2201127718706026,-0.17268322390182353,0.4001890798884209,1.0467741048204453,1.4910739919143208,2.0222642233887558,0.13481521904040097,0.08008946661809374,0.04685856848919494,0.18791699817184596,0.2054640465564217,0.19522417184244537,1.0,0.0,64.0,63.0,62.0,61.0,3.0,7.0,2.0,7.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Togdheer,29.73,9.15,4.0,2018,3,0.10691610871172971,0.1016620189995287,68,0.5984504727188099,0.3225382994733317,0.7494870281445926,1.368875611688063,1.7654647777789978,2.1782619206878366,0.02400399617505096,-0.0222998964136003,0.07931591786864012,0.10301494123440635,0.14975404189018876,0.09921436322622924,67.0,66.0,65.0,64.0,63.0,62.0,2.0,3.0,0.0,9.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,March
1406,2018-03,Woqooyi_Galbeed,30.24,28.14,5.0,2018,3,0.43612669940974885,0.27712517328259334,71,0.9156409426359626,0.6885488872079655,1.0478557569453262,1.581143150743281,1.889902803545104,2.1705021452435367,-0.012937394899706411,-0.27017823559269527,0.007258888461784699,0.08447762400006323,0.21958849463668584,0.20630472353238835,70.0,69.0,68.0,67.0,66.0,65.0,6.0,1.0,0.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,March
1407,2018-04,Awdal,32.075,40.025,3.0,2018,4,0.8015804102594116,0.6212066349549122,118,0.8551150356281656,1.1884335147322345,0.9291993290799028,1.2516352532508266,1.6458549165692855,1.838436743546385,0.3726186369784189,0.004789051390201415,-0.38366542651149027,-0.0350538472869979,0.09795345647188819,0.26369380614947824,117.0,116.0,115.0,114.0,113.0,112.0,1.0,3.0,3.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Bakool,34.000004,117.62499,3.0,2018,4,0.012147725166413381,-0.21034167859265374,118,0.01802681826168913,0.19272022603072902,0.07710556842798287,0.43878119035087887,0.763778945293125,1.0119958891491172,-0.39471702691727173,-0.3431875291492036,0.18290263124013104,0.35814680316812164,0.5170273719578342,0.2894425593846768,117.0,116.0,115.0,114.0,113.0,112.0,3.0,3.0,4.0,5.0,7.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Banadir,33.945,81.16,67.0,2018,4,0.095071051761489,0.14507742484283936,39,0.15818663096772104,0.23781206502704771,0.07745684857159388,0.2154436534130858,0.39918646179287337,0.6017484380773794,0.08278167232902914,0.1331200617308337,0.17795973961639347,0.13074188445631302,0.1665957961155637,0.07740859274311422,38.0,37.0,36.0,35.0,34.0,33.0,71.0,67.0,61.0,42.0,44.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Bari,33.270832,19.920832,13.0,2018,4,-0.01596931334191226,0.22861415699949822,0,-0.7407146799148584,0.04923821739673523,0.21837793573150743,1.1601209201369567,1.9134528799173665,1.4955581408144827,0.20934993477071911,0.19931836669239006,0.10597769271205197,0.03977192835881313,0.2362076364799005,0.22616758520221916,0.0,18.0,17.0,16.0,15.0,14.0,40.0,19.0,22.0,17.0,18.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Bay,33.892857,119.285706,10.0,2018,4,0.2072470381205167,-0.2391678354867502,118,0.27987653305867227,0.41976587792838593,0.4276864281457636,0.6162211272698729,0.9139727931356503,1.1374983195561643,-0.44784427920565284,-0.4068590482396566,0.12816339675279723,0.3134724712201255,0.4987884737603967,0.21311855601782884,117.0,116.0,115.0,114.0,113.0,112.0,12.0,11.0,29.0,15.0,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Galgaduud,34.84118,49.376472,4.0,2018,4,-0.12678277274508898,0.23055494477881597,0,-0.22657600931338978,-0.10826052011404014,-0.4405617079499562,-0.10060303890354895,0.21680160349916605,0.5202575901904282,0.17876447195962183,0.20761551677975953,0.23454778800420634,0.11078314369362355,0.1467965885013168,0.1471661595411663,0.0,0.0,0.0,0.0,34.0,33.0,5.0,3.0,4.0,5.0,4.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Gedo,34.6,107.15713,6.0,2018,4,0.19641449640185601,-0.3880531099580662,118,0.2637646814038689,0.43149224745763903,0.5333090215657783,0.7545307346433386,1.1049297823518092,1.3293029036475459,-0.671331519955696,-0.5065600511839813,0.1418099823250669,0.3920046824144304,0.7129899234673431,0.3806554143794844,117.0,116.0,115.0,114.0,113.0,112.0,16.0,13.0,9.0,11.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Hiraan,34.727276,78.7909,14.0,2018,4,-0.11384643585949535,0.13957035726997913,0,-0.1360341411647993,-0.03121761270534268,-0.27746080992314104,0.07171418627231038,0.32732190190868926,0.5962039868547032,0.06906641865165074,0.11809478813880793,0.22465329780093363,0.1585692645841498,0.19830669381982402,0.14526321756873994,0.0,0.0,0.0,64.0,63.0,62.0,18.0,22.0,26.0,21.0,11.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Lower_Juba,34.164703,66.805885,30.0,2018,4,0.4690287115780008,0.00572715407298352,118,0.6265298869504968,0.8000489258937755,0.9310291766664504,0.9981451862943214,1.2955702873810981,1.4399376368982426,-0.19397894450572484,0.4086529482948682,0.4399071450625244,0.6587338109506917,1.2156366237037879,0.43579858007135547,117.0,116.0,115.0,114.0,113.0,112.0,22.0,18.0,26.0,6.0,11.0,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Lower_Shabelle,33.83,91.62001,43.0,2018,4,0.24747173758872085,0.06972939438747078,117,0.3491047685526315,0.463875169227264,0.37124910928472316,0.4742421439593957,0.70241981717881,0.8944223167810187,-0.02346587301311937,0.025240353485804966,0.13286666301616185,0.16062787813137275,0.22521967961079875,0.10204793538595741,116.0,115.0,114.0,113.0,112.0,111.0,47.0,70.0,53.0,35.0,60.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Middle_Juba,34.3,80.04,2.0,2018,4,0.40016838438813934,-0.11597053066664528,118,0.5435930259252785,0.6920525940799154,0.804558800182267,0.8430689924281282,1.1475075376487214,1.3190535259681688,-0.2896629625569737,-0.1595614559113014,0.11466633581873745,0.2842177876672046,0.4983062609462249,0.24246918525878028,117.0,116.0,115.0,114.0,113.0,112.0,1.0,13.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Middle_Shabelle,34.06,70.7,16.0,2018,4,-0.06957902510420615,0.1604904314189245,0,-0.051739580415707156,-0.007695272324746039,-0.23600046105177044,-0.06427530410624743,0.07279521135964123,0.2776861375979258,0.1275279286925687,0.1777708987015868,0.17914118215954666,0.10700712702608764,0.1171268113369072,0.07428768052494367,0.0,0.0,0.0,0.0,34.0,33.0,23.0,10.0,19.0,6.0,9.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Mudug,34.641174,26.905884,12.0,2018,4,-0.11866996377950507,0.20681276629012701,0,-0.29842006061386195,-0.1789724519050967,-0.5370443481203713,-0.17663776423799438,0.22411608707458308,0.585223753645735,0.18518486411844354,0.18420361768832588,0.13456136673103625,0.06321298051406325,0.20366115549412062,0.22656248342929503,0.0,0.0,0.0,0.0,34.0,33.0,3.0,7.0,4.0,9.0,5.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Nugaal,33.52,25.2,3.0,2018,4,-0.14659601203744654,0.23275816818352632,0,-0.4194866793096935,-0.18597416486178575,-0.6054744341168986,-0.05560442453619152,0.5018630675381318,0.919287823052794,0.21856707375170084,0.2094031618567795,0.11393997525786714,0.045569863688586495,0.23692689660349772,0.2620036209329585,0.0,0.0,0.0,0.0,34.0,33.0,4.0,5.0,1.0,3.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Sanaag,30.544443,31.783335,4.0,2018,4,0.10639962933453025,0.1171255351652517,1,-0.19987513678061836,0.3571586987525338,0.02825389804009898,0.6962530435747065,1.3773682558246805,1.6050848380962262,0.06828052783983025,0.05851359550620283,0.05255937618200403,0.05566223167363827,0.09919733682657347,0.1078463782343433,0.0,66.0,65.0,64.0,63.0,62.0,5.0,2.0,8.0,3.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
1407,2018-04,Sool,31.85833,34.266666,9.0,2018,4,0.051751787394794996,0.18004781359596161,1,-0.17763187715955903,0.2201127718706026,-0.17268322390182353,0.4001890798884209,1.0467741048204453,1.4910739919143208,0.14415268346007737,0.13481521904040097,0.08008946661809374,0.04685856848919494,0.18791699817184596,0.2054640465564217,0.0,1.0,0.0,64.0,63.0,62.0,1.0,3.0,7.0,2.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,April
