time,admin1,spei
2010-02-15,Bari,-0.5383757
2010-02-15,Bay,-0.7795635
2010-02-15,Galgaduud,0.17322381
2010-02-15,Gedo,-0.40528017
2010-02-15,Hiraan,-0.14737166
2010-02-15,Lower Juba,-0.972514
2010-02-15,Lower Shabelle,-0.89596206
2010-02-15,Middle Juba,-0.7794522
2010-02-15,Middle Shabelle,0.24162766
2010-02-15,Mudug,0.17327195
2010-02-15,Nugaal,0.05819454
2010-02-15,Sanaag,0.047852594
2010-02-15,Sool,0.104440995
2010-02-15,Togdheer,0.045251217
2010-02-15,Woqooyi Galbeed,-0.041792907
2010-03-16,Awdal,0.9049909
2010-03-16,Bakool,0.34713906
2010-03-16,Bari,-0.026913265
2010-03-16,Bay,0.4328297
2010-03-16,Galgaduud,0.5781541
2010-03-16,Gedo,0.11094272
2010-03-16,Hiraan,0.5238305
2010-03-16,Lower Juba,0.33699232
2010-03-16,Lower Shabelle,0.51064825
2010-03-16,Middle Juba,0.36586073
2010-03-16,Middle Shabelle,0.5768007
2010-03-16,Mudug,0.744448
2010-03-16,Nugaal,0.82156694
2010-03-16,Sanaag,0.20975131
2010-03-16,Sool,0.48848066
2010-03-16,Togdheer,0.42412156
2010-03-16,Woqooyi Galbeed,0.6963453
2010-04-16,Awdal,0.39067334
2010-04-16,Bakool,0.28961027
2010-04-16,Bari,-1.2399774
2010-04-16,Bay,0.25155967
2010-04-16,Galgaduud,0.35621083
2010-04-16,Gedo,0.19822906
2010-04-16,Hiraan,0.30186632
2010-04-16,Lower Juba,0.11010233
2010-04-16,Lower Shabelle,0.20029068
2010-04-16,Middle Juba,0.21485901
2010-04-16,Middle Shabelle,0.25558618
2010-04-16,Mudug,0.40183276
2010-04-16,Nugaal,0.27193475
2010-04-16,Sanaag,0.010355115
2010-04-16,Sool,0.37140808
2010-04-16,Togdheer,0.46362886
2010-04-16,Woqooyi Galbeed,0.57227314
2010-05-16,Awdal,0.3671353
2010-05-16,Bakool,-1.1159294
2010-05-16,Bari,0.23053987
2010-05-16,Bay,-1.1564463
2010-05-16,Galgaduud,0.369892
2010-05-16,Gedo,-1.6733885
2010-05-16,Hiraan,0.16619816
2010-05-16,Lower Juba,-0.18534195
2010-05-16,Lower Shabelle,-0.1260911
2010-05-16,Middle Juba,-0.6926631
2010-05-16,Middle Shabelle,0.37086105
2010-05-16,Mudug,0.2565768
2010-05-16,Nugaal,0.31981537
2010-05-16,Sanaag,0.23471183
2010-05-16,Sool,0.29496205
2010-05-16,Togdheer,0.37837806
2010-05-16,Woqooyi Galbeed,0.536226
2010-06-16,Awdal,-0.7958621
2010-06-16,Bakool,-0.0014052838
2010-06-16,Bari,-1.0989984
2010-06-16,Bay,0.39535072
2010-06-16,Galgaduud,0.21747482
2010-06-16,Gedo,-0.486863
2010-06-16,Hiraan,0.37562612
2010-06-16,Lower Juba,0.312972
2010-06-16,Lower Shabelle,0.41199762
2010-06-16,Middle Juba,0.42776886
2010-06-16,Middle Shabelle,0.41321126
2010-06-16,Mudug,0.47096768
2010-06-16,Nugaal,0.3403357
2010-06-16,Sanaag,-0.24810876
2010-06-16,Sool,0.0020957042
2010-06-16,Togdheer,-0.13630429
2010-06-16,Woqooyi Galbeed,-0.1666797
2010-07-16,Awdal,0.37474322
2010-07-16,Bakool,0.3020327
2010-07-16,Bari,-0.40034103
2010-07-16,Bay,0.2850557
2010-07-16,Galgaduud,0.1831881
2010-07-16,Gedo,0.12991251
2010-07-16,Hiraan,0.34070596
2010-07-16,Lower Juba,0.3003176
2010-07-16,Lower Shabelle,0.33448038
2010-07-16,Middle Juba,0.28436518
2010-07-16,Middle Shabelle,0.3954378
2010-07-16,Mudug,-0.008418708
2010-07-16,Nugaal,0.22419429
2010-07-16,Sanaag,0.16717689
2010-07-16,Sool,0.33875188
2010-07-16,Togdheer,0.38442844
2010-07-16,Woqooyi Galbeed,0.42334008
2010-08-16,Awdal,0.09993817
2010-08-16,Bakool,-0.26178408
2010-08-16,Bari,-0.31994686
2010-08-16,Bay,-0.12109645
2010-08-16,Galgaduud,0.017003851
2010-08-16,Gedo,-0.7641005
2010-08-16,Hiraan,-0.050966382
2010-08-16,Lower Juba,-0.8191315
2010-08-16,Lower Shabelle,0.039060544
2010-08-16,Middle Juba,-0.17532268
2010-08-16,Middle Shabelle,0.14437056
2010-08-16,Mudug,0.09973878
2010-08-16,Nugaal,0.21241006
2010-08-16,Sanaag,0.29981908
2010-08-16,Sool,0.35378852
2010-08-16,Togdheer,0.41985506
2010-08-16,Woqooyi Galbeed,0.2273792
2010-09-16,Awdal,-0.06966771
2010-09-16,Bakool,0.24342628
2010-09-16,Bari,-0.12980692
2010-09-16,Bay,0.13422307
2010-09-16,Galgaduud,0.2630408
2010-09-16,Gedo,-0.23806144
2010-09-16,Hiraan,0.3388539
2010-09-16,Lower Juba,0.4512627
2010-09-16,Lower Shabelle,0.39405173
2010-09-16,Middle Juba,0.2922574
2010-09-16,Middle Shabelle,0.40476808
2010-09-16,Mudug,0.36968076
2010-09-16,Nugaal,0.41157722
2010-09-16,Sanaag,0.0035419066
2010-09-16,Sool,0.33932266
2010-09-16,Togdheer,0.18307091
2010-09-16,Woqooyi Galbeed,-0.017936533
2010-10-16,Awdal,0.3334316
2010-10-16,Bakool,0.34828213
2010-10-16,Bari,-1.3192941
2010-10-16,Bay,0.35242987
2010-10-16,Galgaduud,0.27690247
2010-10-16,Gedo,0.17490008
2010-10-16,Hiraan,0.39023745
2010-10-16,Lower Juba,-0.7671609
2010-10-16,Lower Shabelle,0.3562925
2010-10-16,Middle Juba,0.1141444
2010-10-16,Middle Shabelle,0.40385002
2010-10-16,Mudug,0.14432395
2010-10-16,Nugaal,0.17171486
2010-10-16,Sanaag,-0.14451215
2010-10-16,Sool,0.17248344
2010-10-16,Togdheer,0.3696996
2010-10-16,Woqooyi Galbeed,0.48600402
2010-11-16,Awdal,-0.12772815
2010-11-16,Bakool,-0.9421091
2010-11-16,Bari,-1.0949098
2010-11-16,Bay,-1.0261447
2010-11-16,Galgaduud,0.34036446
2010-11-16,Gedo,-1.8959852
2010-11-16,Hiraan,0.32604364
2010-11-16,Lower Juba,-0.29602695
2010-11-16,Lower Shabelle,0.11029874
2010-11-16,Middle Juba,-0.32259727
2010-11-16,Middle Shabelle,0.47919878
2010-11-16,Mudug,0.18446045
2010-11-16,Nugaal,0.024845026
2010-11-16,Sanaag,-0.41787267
2010-11-16,Sool,0.037406106
2010-11-16,Togdheer,0.18384805
2010-11-16,Woqooyi Galbeed,-0.05593885
2010-12-16,Awdal,0.12090709
2010-12-16,Bakool,-0.20277347
2010-12-16,Bari,-1.9066929
2010-12-16,Bay,-0.2633894
2010-12-16,Galgaduud,-0.6936437
2010-12-16,Gedo,-0.48168713
2010-12-16,Hiraan,-0.20343445
2010-12-16,Lower Juba,-0.68968165
2010-12-16,Lower Shabelle,-0.30106616
2010-12-16,Middle Juba,-0.66396016
2010-12-16,Middle Shabelle,-0.04040759
2010-12-16,Mudug,-1.1639726
2010-12-16,Nugaal,-1.9410305
2010-12-16,Sanaag,-1.2271434
2010-12-16,Sool,-1.468799
2010-12-16,Togdheer,-0.5694115
2010-12-16,Woqooyi Galbeed,-0.4790036
2011-01-16,Awdal,0.35019717
2011-01-16,Bakool,0.37353635
2011-01-16,Bari,-0.8961435
2011-01-16,Bay,0.19402508
2011-01-16,Galgaduud,0.6102475
2011-01-16,Gedo,0.20013556
2011-01-16,Hiraan,0.56961113
2011-01-16,Lower Juba,-0.45433575
2011-01-16,Lower Shabelle,0.07751217
2011-01-16,Middle Juba,-0.12431796
2011-01-16,Middle Shabelle,0.69627386
2011-01-16,Mudug,0.42741147
2011-01-16,Nugaal,-0.04910151
2011-01-16,Sanaag,-0.06187586
2011-01-16,Sool,0.16165872
2011-01-16,Togdheer,0.17022642
2011-01-16,Woqooyi Galbeed,0.297644
2011-02-15,Awdal,-0.78530353
2011-02-15,Bakool,0.13948081
2011-02-15,Bari,-0.41327658
2011-02-15,Bay,-0.38258547
2011-02-15,Galgaduud,-0.30633563
2011-02-15,Gedo,-0.038621936
2011-02-15,Hiraan,-0.21824425
2011-02-15,Lower Juba,-0.60164344
2011-02-15,Lower Shabelle,-0.89596206
2011-02-15,Middle Juba,-0.8573135
2011-02-15,Middle Shabelle,0.11873238
2011-02-15,Mudug,-0.48838952
2011-02-15,Nugaal,-0.43425363
2011-02-15,Sanaag,-0.29848114
2011-02-15,Sool,-0.33372673
2011-02-15,Togdheer,-0.0045818165
2011-02-15,Woqooyi Galbeed,-0.34043878
2011-03-16,Awdal,0.21857333
2011-03-16,Bakool,0.34792563
2011-03-16,Bari,-0.7211661
2011-03-16,Bay,0.4387851
2011-03-16,Galgaduud,0.3707292
2011-03-16,Gedo,0.3069582
2011-03-16,Hiraan,0.3795845
2011-03-16,Lower Juba,0.49568686
2011-03-16,Lower Shabelle,0.39214537
2011-03-16,Middle Juba,0.47941628
2011-03-16,Middle Shabelle,0.44388437
2011-03-16,Mudug,0.41878396
2011-03-16,Nugaal,0.34917527
2011-03-16,Sanaag,0.17582671
2011-03-16,Sool,0.36233494
2011-03-16,Togdheer,0.33502153
2011-03-16,Woqooyi Galbeed,0.23475759
2011-04-16,Awdal,0.09019147
2011-04-16,Bakool,-0.6636019
2011-04-16,Bari,-0.122409485
2011-04-16,Bay,-0.63165253
2011-04-16,Galgaduud,0.19293219
2011-04-16,Gedo,-1.1484917
2011-04-16,Hiraan,0.019523717
2011-04-16,Lower Juba,-0.6302957
2011-04-16,Lower Shabelle,-0.10597992
2011-04-16,Middle Juba,-0.36835605
2011-04-16,Middle Shabelle,0.053702574
2011-04-16,Mudug,0.27659735
2011-04-16,Nugaal,0.40571648
2011-04-16,Sanaag,-0.09889072
2011-04-16,Sool,0.1846373
2011-04-16,Togdheer,0.13651499
2011-04-16,Woqooyi Galbeed,0.14024094
2011-05-16,Awdal,0.5433157
2011-05-16,Bakool,0.46852732
2011-05-16,Bari,-0.5676812
2011-05-16,Bay,0.39159194
2011-05-16,Galgaduud,0.29599187
2011-05-16,Gedo,0.32949755
2011-05-16,Hiraan,0.28294253
2011-05-16,Lower Juba,0.60998625
2011-05-16,Lower Shabelle,0.21268049
2011-05-16,Middle Juba,0.21998508
2011-05-16,Middle Shabelle,0.26978788
2011-05-16,Mudug,0.29002866
2011-05-16,Nugaal,0.22393255
2011-05-16,Sanaag,0.21712312
2011-05-16,Sool,0.29496205
2011-05-16,Togdheer,0.37837806
2011-05-16,Woqooyi Galbeed,0.557782
2011-06-16,Awdal,-1.1638746
2011-06-16,Bakool,-0.29953232
2011-06-16,Bari,0.644163
2011-06-16,Bay,0.16052985
2011-06-16,Galgaduud,0.05509028
2011-06-16,Gedo,-0.7581106
2011-06-16,Hiraan,0.036771365
2011-06-16,Lower Juba,0.22935174
2011-06-16,Lower Shabelle,0.25429755
2011-06-16,Middle Juba,0.19550802
2011-06-16,Middle Shabelle,0.17103095
2011-06-16,Mudug,0.3222312
2011-06-16,Nugaal,0.44113994
2011-06-16,Sanaag,-0.15022199
2011-06-16,Sool,0.11894739
2011-06-16,Togdheer,-0.34263584
2011-06-16,Woqooyi Galbeed,-0.5521263
2011-07-16,Awdal,0.14244007
2011-07-16,Bakool,-0.59603757
2011-07-16,Bari,-0.08979028
2011-07-16,Bay,-0.033706486
2011-07-16,Galgaduud,-0.14821677
2011-07-16,Gedo,-0.8641116
2011-07-16,Hiraan,-0.33587697
2011-07-16,Lower Juba,0.05394316
2011-07-16,Lower Shabelle,0.120440796
2011-07-16,Middle Juba,0.038810343
2011-07-16,Middle Shabelle,0.1336769
2011-07-16,Mudug,0.13459834
2011-07-16,Nugaal,0.09342186
2011-07-16,Sanaag,0.35301915
2011-07-16,Sool,0.22207189
2011-07-16,Togdheer,0.38442844
2011-07-16,Woqooyi Galbeed,0.35869518
2011-08-16,Awdal,0.14980184
2011-08-16,Bakool,-0.4847529
2011-08-16,Bari,-1.1365795
2011-08-16,Bay,-0.17123365
2011-08-16,Galgaduud,-0.68191147
2011-08-16,Gedo,-0.65726525
2011-08-16,Hiraan,-0.48518887
2011-08-16,Lower Juba,0.090252474
2011-08-16,Lower Shabelle,0.11057834
2011-08-16,Middle Juba,0.11026206
2011-08-16,Middle Shabelle,-0.029415142
2011-08-16,Mudug,-0.9453767
2011-08-16,Nugaal,-0.89028966
2011-08-16,Sanaag,-0.5069395
2011-08-16,Sool,-0.46049342
2011-08-16,Togdheer,-0.08794694
2011-08-16,Woqooyi Galbeed,-0.06499171
2011-09-16,Awdal,-0.17595287
2011-09-16,Bakool,-0.19469246
2011-09-16,Bari,-0.12980692
2011-09-16,Bay,-0.7336047
2011-09-16,Galgaduud,0.20973659
2011-09-16,Gedo,-1.2641081
2011-09-16,Hiraan,-0.14241439
2011-09-16,Lower Juba,-1.4821842
2011-09-16,Lower Shabelle,-0.6919705
2011-09-16,Middle Juba,-0.55326355
2011-09-16,Middle Shabelle,-0.20024195
2011-09-16,Mudug,0.4761278
2011-09-16,Nugaal,0.42549387
2011-09-16,Sanaag,0.23840958
2011-09-16,Sool,0.45407262
2011-09-16,Togdheer,0.2779531
2011-09-16,Woqooyi Galbeed,0.047505513
2011-10-16,Awdal,-1.3488481
2011-10-16,Bakool,0.26382372
2011-10-16,Bari,-0.7540455
2011-10-16,Bay,0.33314356
2011-10-16,Galgaduud,0.22311214
2011-10-16,Gedo,0.21311973
2011-10-16,Hiraan,0.38039714
2011-10-16,Lower Juba,0.38119513
2011-10-16,Lower Shabelle,0.45058507
2011-10-16,Middle Juba,0.42670384
2011-10-16,Middle Shabelle,0.45909834
2011-10-16,Mudug,0.10715061
2011-10-16,Nugaal,0.13783877
2011-10-16,Sanaag,-0.7269651
2011-10-16,Sool,-0.064973995
2011-10-16,Togdheer,-0.10875954
2011-10-16,Woqooyi Galbeed,-0.7804149
2011-11-16,Awdal,0.5792836
2011-11-16,Bakool,0.4609657
2011-11-16,Bari,-1.1030442
2011-11-16,Bay,0.45119953
2011-11-16,Galgaduud,0.23113997
2011-11-16,Gedo,0.33021927
2011-11-16,Hiraan,0.4212376
2011-11-16,Lower Juba,0.39599806
2011-11-16,Lower Shabelle,0.44662493
2011-11-16,Middle Juba,0.4120118
2011-11-16,Middle Shabelle,0.4608509
2011-11-16,Mudug,0.072593436
2011-11-16,Nugaal,-0.1691398
2011-11-16,Sanaag,-0.4910753
2011-11-16,Sool,-0.43438402
2011-11-16,Togdheer,0.13251284
2011-11-16,Woqooyi Galbeed,0.21428661
2011-12-16,Awdal,-0.28734413
2011-12-16,Bakool,2.1109693
2011-12-16,Bari,-0.19719976
2011-12-16,Bay,2.2407126
2011-12-16,Galgaduud,0.21578136
2011-12-16,Gedo,2.5995507
2011-12-16,Hiraan,0.76878047
2011-12-16,Lower Juba,0.32609478
2011-12-16,Lower Shabelle,1.2024763
2011-12-16,Middle Juba,1.5401003
2011-12-16,Middle Shabelle,0.2296851
2011-12-16,Mudug,0.35555995
2011-12-16,Nugaal,0.2145052
2011-12-16,Sanaag,-0.2145508
2011-12-16,Sool,-0.32455584
2011-12-16,Togdheer,-0.6744764
2011-12-16,Woqooyi Galbeed,-0.64975864
2012-01-16,Awdal,0.0029078312
2012-01-16,Bakool,-0.3018375
2012-01-16,Bari,0.12261379
2012-01-16,Bay,-0.6606692
2012-01-16,Galgaduud,0.22366302
2012-01-16,Gedo,-0.40502888
2012-01-16,Hiraan,-0.11409197
2012-01-16,Lower Juba,-0.30788323
2012-01-16,Lower Shabelle,-1.1503177
2012-01-16,Middle Juba,-0.953648
2012-01-16,Middle Shabelle,0.24071172
2012-01-16,Mudug,0.35956648
2012-01-16,Nugaal,0.26652133
2012-01-16,Sanaag,0.06984712
2012-01-16,Sool,0.05407804
2012-01-16,Togdheer,0.17022642
2012-01-16,Woqooyi Galbeed,0.21724582
2012-02-15,Awdal,0.14525911
2012-02-15,Bakool,0.74976397
2012-02-15,Bari,0.15815936
2012-02-15,Bay,0.40822116
2012-02-15,Galgaduud,0.5260217
2012-02-15,Gedo,0.29812053
2012-02-15,Hiraan,0.8741391
2012-02-15,Lower Juba,-0.12116505
2012-02-15,Lower Shabelle,0.075125314
2012-02-15,Middle Juba,0.32904413
2012-02-15,Middle Shabelle,0.7315367
2012-02-15,Mudug,0.37490946
2012-02-15,Nugaal,0.1425594
2012-02-15,Sanaag,0.24038595
2012-02-15,Sool,0.38537648
2012-02-15,Togdheer,0.52709574
2012-02-15,Woqooyi Galbeed,0.450558
2012-03-16,Awdal,0.124491334
2012-03-16,Bakool,0.20871314
2012-03-16,Bari,0.20311435
2012-03-16,Bay,0.2819603
2012-03-16,Galgaduud,0.26383722
2012-03-16,Gedo,0.054032106
2012-03-16,Hiraan,0.31457335
2012-03-16,Lower Juba,0.2925751
2012-03-16,Lower Shabelle,0.13510485
2012-03-16,Middle Juba,-0.10956105
2012-03-16,Middle Shabelle,0.410779
2012-03-16,Mudug,0.3275911
2012-03-16,Nugaal,0.51320684
2012-03-16,Sanaag,0.20202006
2012-03-16,Sool,0.29968616
2012-03-16,Togdheer,0.25502354
2012-03-16,Woqooyi Galbeed,0.22015747
2012-04-16,Awdal,0.567022
2012-04-16,Bakool,0.2791354
2012-04-16,Bari,0.27030858
2012-04-16,Bay,0.26860496
2012-04-16,Galgaduud,0.286793
2012-04-16,Gedo,0.115557656
2012-04-16,Hiraan,0.20687097
2012-04-16,Lower Juba,-1.0260603
2012-04-16,Lower Shabelle,0.18608263
2012-04-16,Middle Juba,0.052779593
2012-04-16,Middle Shabelle,0.13050911
2012-04-16,Mudug,0.38815203
2012-04-16,Nugaal,0.34704322
2012-04-16,Sanaag,0.36672375
2012-04-16,Sool,0.39681315
2012-04-16,Togdheer,0.46362886
2012-04-16,Woqooyi Galbeed,0.61627686
2012-05-16,Awdal,-0.1260816
2012-05-16,Bakool,-0.38983077
2012-05-16,Bari,0.23053987
2012-05-16,Bay,-0.36926606
2012-05-16,Galgaduud,0.27695322
2012-05-16,Gedo,-0.7063776
2012-05-16,Hiraan,0.19078277
2012-05-16,Lower Juba,0.042826716
2012-05-16,Lower Shabelle,0.08321192
2012-05-16,Middle Juba,-0.21393195
2012-05-16,Middle Shabelle,0.33404374
2012-05-16,Mudug,0.22189097
2012-05-16,Nugaal,0.31981537
2012-05-16,Sanaag,-0.07042877
2012-05-16,Sool,0.09572494
2012-05-16,Togdheer,0.028907359
2012-05-16,Woqooyi Galbeed,0.15774047
2012-06-16,Awdal,0.2545799
2012-06-16,Bakool,-0.10726018
2012-06-16,Bari,0.22087683
2012-06-16,Bay,0.31353956
2012-06-16,Galgaduud,0.5140476
2012-06-16,Gedo,-0.46430644
2012-06-16,Hiraan,0.5009315
2012-06-16,Lower Juba,0.28849715
2012-06-16,Lower Shabelle,0.39800858
2012-06-16,Middle Juba,0.31482536
2012-06-16,Middle Shabelle,0.49423298
2012-06-16,Mudug,0.54097366
2012-06-16,Nugaal,0.3198928
2012-06-16,Sanaag,0.36088786
2012-06-16,Sool,0.4220957
2012-06-16,Togdheer,0.35975295
2012-06-16,Woqooyi Galbeed,0.37135512
2012-07-16,Awdal,0.22194985
2012-07-16,Bakool,-0.052493997
2012-07-16,Bari,-0.19182734
2012-07-16,Bay,0.21138194
2012-07-16,Galgaduud,0.1831881
2012-07-16,Gedo,-0.23393032
2012-07-16,Hiraan,0.34070596
2012-07-16,Lower Juba,0.15919206
2012-07-16,Lower Shabelle,0.27789268
2012-07-16,Middle Juba,0.18192138
2012-07-16,Middle Shabelle,0.3954378
2012-07-16,Mudug,-0.012644358
2012-07-16,Nugaal,0.22419429
2012-07-16,Sanaag,0.10024547
2012-07-16,Sool,0.29063037
2012-07-16,Togdheer,0.30900225
2012-07-16,Woqooyi Galbeed,0.048804734
2012-08-16,Awdal,0.0016184226
2012-08-16,Bakool,-0.32574257
2012-08-16,Bari,-0.9710968
2012-08-16,Bay,-0.14173129
2012-08-16,Galgaduud,0.13211067
2012-08-16,Gedo,-0.7536543
2012-08-16,Hiraan,-0.050966382
2012-08-16,Lower Juba,0.103258416
2012-08-16,Lower Shabelle,0.01006102
2012-08-16,Middle Juba,-0.019129416
2012-08-16,Middle Shabelle,0.18779407
2012-08-16,Mudug,0.09973878
2012-08-16,Nugaal,0.07517012
2012-08-16,Sanaag,0.10211793
2012-08-16,Sool,0.37585124
2012-08-16,Togdheer,0.24320742
2012-08-16,Woqooyi Galbeed,-0.035597425
2012-09-16,Awdal,-1.3309702
2012-09-16,Bakool,-0.23702508
2012-09-16,Bari,-1.6774448
2012-09-16,Bay,-0.41291508
2012-09-16,Galgaduud,-0.9166672
2012-09-16,Gedo,-0.51135373
2012-09-16,Hiraan,-0.21972066
2012-09-16,Lower Juba,-0.13190006
2012-09-16,Lower Shabelle,-0.1783177
2012-09-16,Middle Juba,-0.1777122
2012-09-16,Middle Shabelle,0.0041155554
2012-09-16,Mudug,-1.3107704
2012-09-16,Nugaal,-1.0538285
2012-09-16,Sanaag,-1.5898612
2012-09-16,Sool,-1.1371421
2012-09-16,Togdheer,-1.0554683
2012-09-16,Woqooyi Galbeed,-1.1219038
2012-10-16,Awdal,0.17161536
2012-10-16,Bakool,-0.2848347
2012-10-16,Bari,0.23152064
2012-10-16,Bay,-0.19645964
2012-10-16,Galgaduud,0.30170923
2012-10-16,Gedo,-0.4684747
2012-10-16,Hiraan,0.3142948
2012-10-16,Lower Juba,0.27825233
2012-10-16,Lower Shabelle,0.24936934
2012-10-16,Middle Juba,0.10046015
2012-10-16,Middle Shabelle,0.45909834
2012-10-16,Mudug,0.16593786
2012-10-16,Nugaal,0.10852363
2012-10-16,Sanaag,0.30962378
2012-10-16,Sool,0.17248344
2012-10-16,Togdheer,0.3696996
2012-10-16,Woqooyi Galbeed,0.42794275
2012-11-16,Awdal,-2.2965837
2012-11-16,Bakool,-0.08366662
2012-11-16,Bari,-0.9197399
2012-11-16,Bay,-0.08802236
2012-11-16,Galgaduud,0.20143571
2012-11-16,Gedo,-0.15840133
2012-11-16,Hiraan,0.37042916
2012-11-16,Lower Juba,0.5839099
2012-11-16,Lower Shabelle,0.3027143
2012-11-16,Middle Juba,0.24844965
2012-11-16,Middle Shabelle,0.4608509
2012-11-16,Mudug,-0.029402668
2012-11-16,Nugaal,-0.27934104
2012-11-16,Sanaag,-1.9697922
2012-11-16,Sool,-1.2762879
2012-11-16,Togdheer,-1.2352505
2012-11-16,Woqooyi Galbeed,-2.0367737
2012-12-16,Awdal,-1.753097
2012-12-16,Bakool,-0.4478326
2012-12-16,Bari,-1.6527573
2012-12-16,Bay,-0.34239793
2012-12-16,Galgaduud,-0.19117431
2012-12-16,Gedo,-0.48616293
2012-12-16,Hiraan,0.07263026
2012-12-16,Lower Juba,0.5061511
2012-12-16,Lower Shabelle,0.101109505
2012-12-16,Middle Juba,0.17295992
2012-12-16,Middle Shabelle,0.2677334
2012-12-16,Mudug,-0.3377988
2012-12-16,Nugaal,-0.8875931
2012-12-16,Sanaag,-1.8950526
2012-12-16,Sool,-1.9326042
2012-12-16,Togdheer,-2.031176
2012-12-16,Woqooyi Galbeed,-2.0319848
2013-01-16,Awdal,-0.33553743
2013-01-16,Bakool,-1.3833714
2013-01-16,Bari,-0.7421772
2013-01-16,Bay,-1.6397861
2013-01-16,Galgaduud,-0.85365254
2013-01-16,Gedo,-1.0312626
2013-01-16,Hiraan,-0.8823027
2013-01-16,Lower Juba,-2.0052435
2013-01-16,Lower Shabelle,-1.5619781
2013-01-16,Middle Juba,-1.594313
2013-01-16,Middle Shabelle,0.24071172
2013-01-16,Mudug,-1.0385817
2013-01-16,Nugaal,-1.2494175
2013-01-16,Sanaag,-1.4099276
2013-01-16,Sool,-1.8378891
2013-01-16,Togdheer,-1.7408711
2013-01-16,Woqooyi Galbeed,-1.4109622
2013-02-15,Awdal,-1.5506551
2013-02-15,Bakool,-0.30373383
2013-02-15,Bari,0.29802766
2013-02-15,Bay,-0.37314826
2013-02-15,Galgaduud,-0.110665426
2013-02-15,Gedo,-0.48837814
2013-02-15,Hiraan,-0.41430312
2013-02-15,Lower Juba,-0.71578753
2013-02-15,Lower Shabelle,-0.23473136
2013-02-15,Middle Juba,-0.49147683
2013-02-15,Middle Shabelle,0.24162766
2013-02-15,Mudug,-0.088211566
2013-02-15,Nugaal,0.31073937
2013-02-15,Sanaag,-0.20753774
2013-02-15,Sool,-0.31024948
2013-02-15,Togdheer,-0.50439066
2013-02-15,Woqooyi Galbeed,-0.9844078
2013-03-16,Awdal,0.017279074
2013-03-16,Bakool,0.07639493
2013-03-16,Bari,0.95763487
2013-03-16,Bay,0.1818421
2013-03-16,Galgaduud,-0.4799642
2013-03-16,Gedo,0.66847163
2013-03-16,Hiraan,0.036781058
2013-03-16,Lower Juba,0.9991149
2013-03-16,Lower Shabelle,0.14226499
2013-03-16,Middle Juba,0.50781745
2013-03-16,Middle Shabelle,0.3047077
2013-03-16,Mudug,-0.6063978
2013-03-16,Nugaal,-0.7890466
2013-03-16,Sanaag,-0.5296326
2013-03-16,Sool,-1.1735563
2013-03-16,Togdheer,-1.1900321
2013-03-16,Woqooyi Galbeed,-0.5484263
2013-04-16,Awdal,-0.13537279
2013-04-16,Bakool,-0.44957328
2013-04-16,Bari,-1.5392041
2013-04-16,Bay,-0.40049934
2013-04-16,Galgaduud,0.00975395
2013-04-16,Gedo,-0.57223475
2013-04-16,Hiraan,0.10259197
2013-04-16,Lower Juba,-0.61487496
2013-04-16,Lower Shabelle,0.003952387
2013-04-16,Middle Juba,-0.24314904
2013-04-16,Middle Shabelle,0.17536402
2013-04-16,Mudug,-0.38435054
2013-04-16,Nugaal,-0.3499891
2013-04-16,Sanaag,-1.0706816
2013-04-16,Sool,-0.38577107
2013-04-16,Togdheer,0.0349465
2013-04-16,Woqooyi Galbeed,0.0014766753
2013-05-16,Awdal,1.7884954
2013-05-16,Bakool,-1.2934442
2013-05-16,Bari,-1.4973608
2013-05-16,Bay,-1.2508478
2013-05-16,Galgaduud,-0.048857708
2013-05-16,Gedo,-1.612266
2013-05-16,Hiraan,-0.045598723
2013-05-16,Lower Juba,-0.12456573
2013-05-16,Lower Shabelle,-0.20480457
2013-05-16,Middle Juba,-0.6722682
2013-05-16,Middle Shabelle,0.22261724
2013-05-16,Mudug,-0.17981237
2013-05-16,Nugaal,-0.44202566
2013-05-16,Sanaag,-1.0991135
2013-05-16,Sool,-0.4984391
2013-05-16,Togdheer,0.30320916
2013-05-16,Woqooyi Galbeed,1.2532094
2013-06-16,Awdal,-1.6736891
2013-06-16,Bakool,-0.1542722
2013-06-16,Bari,-0.7126303
2013-06-16,Bay,0.114174895
2013-06-16,Galgaduud,-0.5362222
2013-06-16,Gedo,-0.8968254
2013-06-16,Hiraan,0.18212856
2013-06-16,Lower Juba,-0.008916177
2013-06-16,Lower Shabelle,0.25429755
2013-06-16,Middle Juba,-0.059551965
2013-06-16,Middle Shabelle,0.2601264
2013-06-16,Mudug,-1.0327007
2013-06-16,Nugaal,-1.0555918
2013-06-16,Sanaag,-1.07153
2013-06-16,Sool,-0.9675408
2013-06-16,Togdheer,-0.87565196
2013-06-16,Woqooyi Galbeed,-1.4042219
2013-07-16,Awdal,0.17798647
2013-07-16,Bakool,-0.052493997
2013-07-16,Bari,0.41236433
2013-07-16,Bay,0.19134474
2013-07-16,Galgaduud,0.23197234
2013-07-16,Gedo,-0.51856506
2013-07-16,Hiraan,0.4082844
2013-07-16,Lower Juba,-0.36686635
2013-07-16,Lower Shabelle,0.2887297
2013-07-16,Middle Juba,0.02089743
2013-07-16,Middle Shabelle,0.42592686
2013-07-16,Mudug,0.004686409
2013-07-16,Nugaal,-0.114071056
2013-07-16,Sanaag,0.35689202
2013-07-16,Sool,0.22402978
