Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2007,ERI,UGA,Eritrea,Uganda,REF,Kampala,U,U,7,0,0,31,0,0,38,0,5,0,45,0,0,50,88
2007,ERI,UGA,Eritrea,Uganda,REF,Nakivale,C,U,5,7,0,14,0,0,26,0,8,6,11,0,0,25,51
2007,ERI,UKR,Eritrea,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2007,ERI,USA,Eritrea,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
2007,ERI,USA,Eritrea,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157
2007,ERI,YEM,Eritrea,Yemen,ASY,Sana'a,U,U,6,5,0,63,0,0,74,0,6,6,109,0,0,121,195
2007,ERI,YEM,Eritrea,Yemen,REF,Aden,U,U,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14
2007,ERI,YEM,Eritrea,Yemen,REF,Sana'a,U,U,15,18,11,109,5,0,158,17,16,20,179,11,0,243,401
2007,ERI,ZWE,Eritrea,Zimbabwe,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2007,ERI,ZWE,Eritrea,Zimbabwe,ASY,Tongogara,C,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2007,ERI,ZWE,Eritrea,Zimbabwe,REF,Dispersed in the country / territory,U,U,0,0,8,0,0,0,8,0,0,0,7,0,0,7,15
2008,ERI,AGO,Eritrea,Angola,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
2008,ERI,AGO,Eritrea,Angola,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,EGY,Eritrea,Egypt,ASY,Cairo,U,U,5,18,6,510,0,0,539,11,13,19,181,5,0,229,768
2008,ERI,EGY,Eritrea,Egypt,REF,Cairo,U,U,17,26,21,245,5,0,314,17,21,29,371,0,0,438,752
2008,ERI,AUS,Eritrea,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,AUS,Eritrea,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2008,ERI,AUT,Eritrea,Austria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2008,ERI,AUT,Eritrea,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2008,ERI,BEL,Eritrea,Belgium,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,10,10,0,0,0,0,0,6,6,16
2008,ERI,BOL,Eritrea,Bolivia (Plurinational State of),ASY,Santa Cruz,U,U,0,0,0,0,0,0,0,0,0,0,49,0,0,49,49
2008,ERI,BWA,Eritrea,Botswana,REF,Dukwi,C,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2008,ERI,BRA,Eritrea,Brazil,ASY,Dispersed in the country / territory,U,U,0,0,8,0,0,0,8,0,0,5,12,0,0,17,25
2008,ERI,BRA,Eritrea,Brazil,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2008,ERI,BGR,Eritrea,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2008,ERI,CAN,Eritrea,Canada,ASY,Dispersed in the country / territory,U,U,14,9,8,113,23,0,167,17,10,6,108,13,0,154,321
2008,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
2008,ERI,COL,Eritrea,Colombia,ASY,Bogota,U,U,0,0,0,0,0,0,0,0,0,0,17,0,0,17,17
2008,ERI,CUB,Eritrea,Cuba,REF,Ciudad de La Habana,U,U,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2008,ERI,CYP,Eritrea,Cyprus,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,DNK,Eritrea,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,DNK,Eritrea,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2008,ERI,DJI,Eritrea,Djibouti,ASY,Djibouti,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
2008,ERI,DJI,Eritrea,Djibouti,REF,Ali-Addeh,C,U,0,9,0,16,0,0,25,0,5,0,14,0,0,19,44
2008,ERI,DJI,Eritrea,Djibouti,REF,Djibouti,U,U,5,0,0,6,0,0,11,0,0,0,95,0,0,95,106
2008,ERI,ECU,Eritrea,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,ERI,Eritrea,Eritrea,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2008,ERI,ETH,Eritrea,Ethiopia,ASY,Addis Ababa,U,U,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2008,ERI,ETH,Eritrea,Ethiopia,ASY,Afar,R,U,13,55,37,128,14,0,247,28,71,60,208,15,0,382,629
2008,ERI,ETH,Eritrea,Ethiopia,ASY,Mai-Ayni,C,U,0,0,9,0,0,0,9,0,6,63,0,0,0,69,78
2008,ERI,ETH,Eritrea,Ethiopia,REF,Addis Ababa,U,U,29,13,18,79,5,0,144,9,30,24,246,18,0,327,471
2008,ERI,ETH,Eritrea,Ethiopia,REF,Afar,R,U,298,660,290,1387,60,0,2695,362,723,449,2083,157,0,3774,6469
2008,ERI,ETH,Eritrea,Ethiopia,REF,Mai-Ayni,C,U,33,22,19,359,5,0,438,42,36,58,2835,21,0,2992,3430
2008,ERI,ETH,Eritrea,Ethiopia,REF,Shimelba (Shire/Shiraro),C,U,645,527,450,1747,171,0,3540,652,589,573,5102,192,0,7108,10648
2008,ERI,FIN,Eritrea,Finland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,FIN,Eritrea,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,FRA,Eritrea,France,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,96,96,0,0,0,0,0,126,126,222
2008,ERI,GBR,Eritrea,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7701
2008,ERI,DEU,Eritrea,Germany,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
2008,ERI,DEU,Eritrea,Germany,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480
2008,ERI,GRC,Eritrea,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2008,ERI,GRC,Eritrea,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,HKG,Eritrea,"China, Hong Kong Special Administrative Region",ASY,"Hong Kong SAR, China",U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,HKG,Eritrea,"China, Hong Kong Special Administrative Region",REF,"Hong Kong SAR, China",U,U,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8
2008,ERI,HUN,Eritrea,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,IND,Eritrea,India,ASY,New Delhi,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,IND,Eritrea,India,REF,New Delhi,U,U,0,0,0,5,0,0,5,0,0,0,9,0,0,9,14
2008,ERI,IRL,Eritrea,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2008,ERI,IRL,Eritrea,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
2008,ERI,ISR,Eritrea,Israel,ASY,Tel Aviv,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2008,ERI,ISR,Eritrea,Israel,OOC,Tel Aviv,U,U,0,0,0,0,0,97,97,0,0,0,0,0,553,553,650
2008,ERI,ISR,Eritrea,Israel,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422
2008,ERI,ISR,Eritrea,Israel,REF,Tel Aviv,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,ITA,Eritrea,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9033
2008,ERI,KEN,Eritrea,Kenya,ASY,Dadaab,C,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2008,ERI,KEN,Eritrea,Kenya,ASY,Kakuma,C,U,0,0,0,7,0,0,7,0,0,0,12,0,0,12,19
2008,ERI,KEN,Eritrea,Kenya,ASY,Nairobi,U,U,0,5,6,36,0,0,47,0,6,7,28,0,0,41,88
2008,ERI,KEN,Eritrea,Kenya,REF,Dagahaley (Dadaab),C,U,0,0,7,21,0,0,28,0,0,5,39,0,0,44,72
2008,ERI,KEN,Eritrea,Kenya,REF,Ifo (Dadaab),C,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,KEN,Eritrea,Kenya,REF,Kakuma,C,U,0,6,0,12,0,0,18,0,0,0,46,0,0,46,64
2008,ERI,KEN,Eritrea,Kenya,REF,Nairobi,U,U,16,37,24,203,0,0,280,13,15,25,298,7,0,358,638
2008,ERI,KWT,Eritrea,Kuwait,ASY,Kuwait,U,U,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2008,ERI,LBY,Eritrea,Libya,ASY,Dispersed in the country / territory,U,U,9,5,13,206,0,0,233,15,15,28,851,0,0,909,1142
2008,ERI,LBY,Eritrea,Libya,REF,Dispersed in the country / territory,U,U,6,8,8,56,0,0,78,10,7,11,206,0,0,234,312
2008,ERI,LBN,Eritrea,Lebanon,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,LTU,Eritrea,Lithuania,REF,Vilnius,U,U,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2008,ERI,MEX,Eritrea,Mexico,REF,Mexico City,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,MLI,Eritrea,Mali,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,MYS,Eritrea,Malaysia,REF,Kuala Lumpur,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,MLT,Eritrea,Malta,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2008,ERI,MLT,Eritrea,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990
2008,ERI,NAM,Eritrea,Namibia,ASY,Osire,C,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,NLD,Eritrea,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917
2008,ERI,NGA,Eritrea,Nigeria,ASY,Lagos,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,NGA,Eritrea,Nigeria,REF,Lagos,U,U,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2008,ERI,NOR,Eritrea,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287
2008,ERI,NOR,Eritrea,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700
2008,ERI,NZL,Eritrea,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2008,ERI,PAN,Eritrea,Panama,ASY,Panama City,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,PRT,Eritrea,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2008,ERI,ROU,Eritrea,Romania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714
2008,ERI,ZAF,Eritrea,South Africa,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2008,ERI,RUS,Eritrea,Russian Federation,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2008,ERI,SAU,Eritrea,Saudi Arabia,ASY,Riyadh,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,SAU,Eritrea,Saudi Arabia,REF,Jeddah,U,U,5,5,10,14,0,0,34,5,14,10,17,5,0,51,85
2008,ERI,SAU,Eritrea,Saudi Arabia,REF,Riyadh,U,U,5,27,19,63,5,0,119,0,26,36,107,9,0,178,297
2008,ERI,SOM,Eritrea,Somalia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2008,ERI,SOM,Eritrea,Somalia,ASY,Puntland,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2008,ERI,SOM,Eritrea,Somalia,ASY,Woqooyi Galbeed,U,U,0,5,0,8,0,0,13,0,0,5,7,0,0,12,25
2008,ERI,SOM,Eritrea,Somalia,REF,Woqooyi Galbeed,U,U,0,0,0,7,0,0,7,0,6,0,12,0,0,18,25
2008,ERI,ESP,Eritrea,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2008,ERI,SDN,Eritrea,Sudan,ASY,Cor/Kht,U,U,0,0,0,845,0,0,845,0,0,0,844,0,0,844,1689
2008,ERI,SDN,Eritrea,Sudan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,6,5,0,0,11,11
2008,ERI,SDN,Eritrea,Sudan,ASY,Khartoum,U,U,8,60,0,200,5,0,273,8,54,0,321,6,0,389,662
2008,ERI,SDN,Eritrea,Sudan,REF,Abuda,C,U,172,257,221,646,50,0,1346,159,277,224,498,80,0,1238,2584
2008,ERI,SDN,Eritrea,Sudan,REF,Awad El Sid,C,U,25,45,34,139,12,0,255,36,43,38,78,30,0,225,480
2008,ERI,SDN,Eritrea,Sudan,REF,Cor/Kht,U,U,0,0,0,5749,0,0,5749,0,0,0,5748,0,0,5748,11497
2008,ERI,SDN,Eritrea,Sudan,REF,Dispersed in the country / territory,V,U,188,317,210,1980,14,15000,17709,185,343,390,6276,26,15000,22220,39929
2008,ERI,SDN,Eritrea,Sudan,REF,Fath El Rahman,C,U,12,22,27,74,15,0,150,10,22,20,56,18,0,126,276
2008,ERI,SDN,Eritrea,Sudan,REF,Fau City,U,U,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2008,ERI,SDN,Eritrea,Sudan,REF,Fau V,C,U,50,79,45,216,16,0,406,65,79,46,190,29,0,409,815
2008,ERI,SDN,Eritrea,Sudan,REF,Gedaref,U,U,6,0,0,5,0,0,11,5,0,0,0,0,0,5,16
2008,ERI,SDN,Eritrea,Sudan,REF,Girba,C,U,344,465,373,1435,129,0,2746,393,471,407,895,203,0,2369,5115
2008,ERI,SDN,Eritrea,Sudan,REF,Gulsa,R,U,0,9,0,0,0,0,9,0,0,0,0,0,0,0,9
2008,ERI,SDN,Eritrea,Sudan,REF,Karkora,R,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2008,ERI,SDN,Eritrea,Sudan,REF,Kassala,U,U,11,8,9,29,0,0,57,8,16,9,7,0,0,40,97
2008,ERI,SDN,Eritrea,Sudan,REF,Khartoum,U,U,195,1729,0,4564,119,0,6607,176,1729,0,6194,212,0,8311,14918
2008,ERI,SDN,Eritrea,Sudan,REF,Kilo 26,C,U,478,651,562,1905,157,0,3753,527,656,589,1328,252,0,3352,7105
2008,ERI,SDN,Eritrea,Sudan,REF,Kilo 7,C,U,24,28,21,121,13,0,207,26,34,32,105,20,0,217,424
2008,ERI,SDN,Eritrea,Sudan,REF,New Halfa,R,U,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8
2008,ERI,SDN,Eritrea,Sudan,REF,Port Sudan,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2008,ERI,SDN,Eritrea,Sudan,REF,Shagarab I,C,U,670,955,652,2487,191,0,4955,706,1017,687,1744,306,0,4460,9415
2008,ERI,SDN,Eritrea,Sudan,REF,Shagarab Ii,C,U,409,555,406,1404,111,0,2885,411,610,439,951,175,0,2586,5471
2008,ERI,SDN,Eritrea,Sudan,REF,Shagarab Iii,C,U,348,506,357,1288,96,0,2595,336,480,340,786,156,0,2098,4693
2008,ERI,SDN,Eritrea,Sudan,REF,Um Gargur,C,U,482,710,661,1951,189,0,3993,518,807,725,1644,328,0,4022,8015
2008,ERI,SDN,Eritrea,Sudan,REF,Wad El Hileau,R,U,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8
2008,ERI,SDN,Eritrea,Sudan,REF,Wad Sherife,C,U,963,1204,1203,3903,394,0,7667,1016,1259,1123,2142,399,0,5939,13606
2008,ERI,SDN,Eritrea,Sudan,REF,Wad Sherife Village,R,U,26,41,20,58,5,0,150,34,43,35,22,0,0,134,284
2008,ERI,SWE,Eritrea,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606
2008,ERI,SWE,Eritrea,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165
2008,ERI,CHE,Eritrea,Switzerland,ASY,Dispersed in the country / territory,U,U,128,64,42,720,5,0,959,121,87,51,2031,0,0,2290,3249
2008,ERI,CHE,Eritrea,Switzerland,REF,Dispersed in the country / territory,U,U,38,33,26,206,5,632,940,34,34,34,292,5,1132,1531,2471
2008,ERI,SYR,Eritrea,Syrian Arab Republic,ASY,Dispersed in the country / territory,U,U,0,0,0,7,0,0,7,0,0,0,8,0,0,8,15
2008,ERI,SYR,Eritrea,Syrian Arab Republic,REF,Dispersed in the country / territory,U,U,0,0,0,10,0,0,10,0,0,0,15,0,0,15,25
2008,ERI,TUR,Eritrea,Türkiye,ASY,Eskisehir,U,U,0,0,0,5,0,0,5,0,0,0,14,0,0,14,19
2008,ERI,TUR,Eritrea,Türkiye,ASY,Hatay,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2008,ERI,TUR,Eritrea,Türkiye,ASY,Isparta,U,U,0,0,0,6,0,0,6,0,0,0,9,0,0,9,15
2008,ERI,TUR,Eritrea,Türkiye,ASY,Istanbul,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2008,ERI,TUR,Eritrea,Türkiye,ASY,Izmir,U,U,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14
2008,ERI,TUR,Eritrea,Türkiye,ASY,Konya,U,U,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2008,ERI,TUR,Eritrea,Türkiye,REF,Isparta,U,U,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2008,ERI,TUR,Eritrea,Türkiye,REF,Istanbul,U,U,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2008,ERI,TUR,Eritrea,Türkiye,REF,Konya,U,U,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2008,ERI,ARE,Eritrea,United Arab Emirates,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2008,ERI,UGA,Eritrea,Uganda,ASY,Kampala,U,U,60,76,47,513,5,0,701,69,89,56,967,11,0,1192,1893
2008,ERI,UGA,Eritrea,Uganda,ASY,Nakivale,C,U,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7
2008,ERI,UGA,Eritrea,Uganda,REF,Kampala,U,U,16,15,13,103,0,0,147,18,17,11,155,0,0,201,348
2008,ERI,UGA,Eritrea,Uganda,REF,Nakivale,C,U,23,30,22,131,0,0,206,16,35,28,158,5,0,242,448
2008,ERI,UKR,Eritrea,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,ERI,USA,Eritrea,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
2008,ERI,USA,Eritrea,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395
2008,ERI,YEM,Eritrea,Yemen,ASY,Sana'a/Aden,U,U,0,0,9,31,5,0,45,0,0,9,54,5,0,68,113
2008,ERI,YEM,Eritrea,Yemen,REF,Aden,U,U,0,0,0,0,0,0,0,0,0,0,13,0,0,13,13
2008,ERI,YEM,Eritrea,Yemen,REF,Sana'a,U,U,22,27,12,173,5,0,239,27,26,26,255,17,0,351,590
2008,ERI,ZWE,Eritrea,Zimbabwe,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2008,ERI,ZWE,Eritrea,Zimbabwe,ASY,Tongogara,C,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,ERI,ZWE,Eritrea,Zimbabwe,REF,Dispersed in the country / territory,U,U,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8
2008,ERI,ZWE,Eritrea,Zimbabwe,REF,Tongogara,C,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,ERI,AGO,Eritrea,Angola,ASY,Huila,U,U,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
2009,ERI,AGO,Eritrea,Angola,ASY,Luanda,U,U,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
2009,ERI,AGO,Eritrea,Angola,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,ERI,EGY,Eritrea,Egypt,ASY,Cairo,U,U,9,17,15,396,0,0,437,9,20,19,163,5,0,216,653
2009,ERI,EGY,Eritrea,Egypt,REF,Cairo,U,U,19,28,22,350,5,0,424,23,28,34,350,0,0,435,859
2009,ERI,AUS,Eritrea,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2009,ERI,AUS,Eritrea,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2009,ERI,AUT,Eritrea,Austria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2009,ERI,AUT,Eritrea,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2009,ERI,BEL,Eritrea,Belgium,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,12,12,0,0,0,0,0,12,12,24
2009,ERI,BWA,Eritrea,Botswana,REF,Dukwi,C,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2009,ERI,BRA,Eritrea,Brazil,ASY,Sao Paulo,U,U,0,0,0,9,0,0,9,0,0,0,14,0,0,14,23
2009,ERI,BRA,Eritrea,Brazil,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2009,ERI,BGR,Eritrea,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2009,ERI,CAN,Eritrea,Canada,ASY,Canada,U,U,13,10,5,100,17,0,145,9,13,14,85,8,0,129,274
2009,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918
2009,ERI,COL,Eritrea,Colombia,ASY,Bogota,U,U,0,0,0,5,0,0,5,0,0,0,23,0,0,23,28
2009,ERI,COL,Eritrea,Colombia,REF,Bogota,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,ERI,CRI,Eritrea,Costa Rica,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,5,29,0,0,34,34
2009,ERI,CRI,Eritrea,Costa Rica,REF,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2009,ERI,DNK,Eritrea,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2009,ERI,DNK,Eritrea,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2009,ERI,DJI,Eritrea,Djibouti,ASY,Djibouti,U,U,11,18,11,105,0,0,145,17,22,14,264,0,0,317,462
2009,ERI,DJI,Eritrea,Djibouti,REF,Ali-Addeh,U,U,9,0,0,0,0,0,9,0,0,0,225,0,0,225,234
2009,ERI,DJI,Eritrea,Djibouti,REF,Djibouti,C,U,0,8,0,18,0,0,26,5,5,0,23,0,0,33,59
2009,ERI,ECU,Eritrea,Ecuador,ASY,Dispersed in the country / territory,V,U,0,0,0,6,0,0,6,0,0,0,31,0,0,31,37
2009,ERI,ECU,Eritrea,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,ERI,ERI,Eritrea,Eritrea,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2009,ERI,ETH,Eritrea,Ethiopia,ASY,Addis Ababa,U,U,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9
2009,ERI,ETH,Eritrea,Ethiopia,ASY,Afar,R,U,8,14,13,24,0,0,59,8,11,5,18,5,0,47,106
2009,ERI,ETH,Eritrea,Ethiopia,ASY,Mai-Ayni,C,U,5,12,22,35,0,0,74,5,45,92,134,0,0,276,350
2009,ERI,ETH,Eritrea,Ethiopia,REF,Addis Ababa,U,U,22,12,14,92,5,0,145,12,27,25,255,17,0,336,481
2009,ERI,ETH,Eritrea,Ethiopia,REF,Afar,R,U,684,1099,478,2083,110,0,4454,788,1232,659,2776,227,0,5682,10136
2009,ERI,ETH,Eritrea,Ethiopia,REF,Mai-Ayni,C,U,243,224,149,2076,15,0,2707,294,273,504,11550,84,0,12705,15412
2009,ERI,ETH,Eritrea,Ethiopia,REF,Shimelba (Shire/Shiraro),C,U,554,500,410,1652,180,0,3296,558,547,547,4998,189,0,6839,10135
2009,ERI,FIN,Eritrea,Finland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
