time_x,admin1,conflicts,TA,PA
2004-09-16,Awdal,0.0,0.03872468043583784,0.371993873583311
2004-10-16,Awdal,0.0,-0.033594860535663164,-0.10078845364310281
2004-11-16,Awdal,0.0,-0.19394433812097467,0.08460302971821403
2004-12-16,Awdal,0.0,-0.30689810295800796,-0.36094545193638466
2005-01-16,Awdal,0.0,-0.13524304453603908,-0.4383542300240711
2005-02-15,Awdal,0.0,-0.28043466447758225,-0.10634750820569623
2005-03-16,Awdal,0.0,-0.09011485115904905,0.20304301390703108
2005-04-16,Awdal,0.0,-0.3360607950197069,0.1961512848986889
2005-05-16,Awdal,0.0,-0.043630108281456324,-0.17117381025642908
2005-06-16,Awdal,0.0,0.14859897992548024,-0.3014587765339789
2005-07-16,Awdal,0.0,0.40228497394578616,-0.12880799601768408
2005-08-16,Awdal,0.0,0.40124055822462634,0.29686903059410336
2005-09-16,Awdal,0.0,0.18326547351666203,-0.03835391585351926
2005-10-16,Awdal,0.0,0.0028239316621502114,0.37291630414729166
2005-11-16,Awdal,0.0,-0.29354643125979113,-0.20640604326425696
2005-12-16,Awdal,0.0,-0.30921387956129126,0.39700478530224226
2006-01-16,Awdal,2.0,-0.21533498680145524,-0.20121961935465224
2006-02-15,Awdal,1.0,-0.043345482721927876,0.09926027213326567
2006-03-16,Awdal,0.0,-0.08189308171300336,0.11484066743595238
2006-04-16,Awdal,0.0,-0.19691004936178627,0.2195540392497868
2006-05-16,Awdal,0.0,-0.047936674763145504,-0.08481899013255179
2006-06-16,Awdal,0.0,0.4313815316773024,-0.432593191583622
2006-07-16,Awdal,0.0,0.511935706253936,0.05560701768304662
2006-08-16,Awdal,0.0,0.44652584489326896,0.44724366697657225
2006-09-16,Awdal,2.0,0.09980688045207246,0.3232079592004487
2006-10-16,Awdal,0.0,-0.006272617487829636,-0.3033763654074191
2006-11-16,Awdal,0.0,-0.16686990418102288,0.030514765202312204
2006-12-16,Awdal,0.0,-0.39132259803111125,-0.10964237715514213
2007-01-16,Awdal,0.0,-0.38975808656068156,0.294151991796207
2007-02-15,Awdal,0.0,-0.12570425273615068,-0.24591417829528242
2007-03-16,Awdal,2.0,-0.03075219050959066,0.3477757095927671
2007-04-16,Awdal,0.0,-0.012976884335431371,-0.10174914834879357
2007-05-16,Awdal,0.0,0.07431574262653591,0.04778534352797562
2007-06-16,Awdal,0.0,0.04892087468966192,0.01767058222603964
2007-07-16,Awdal,0.0,0.31021650662546096,0.04273159312214298
2007-08-16,Awdal,0.0,0.14627812521830016,0.40345207798673405
2007-09-16,Awdal,1.0,0.32839012373948806,-0.007948488464545655
2007-10-16,Awdal,0.0,-0.030637843169746087,0.11767941998509908
2007-11-16,Awdal,0.0,-0.4212613161343363,-0.5764063724734054
2007-12-16,Awdal,0.0,-0.3494449953082361,-0.10658295756501347
2008-01-16,Awdal,0.0,0.018078130704566764,-0.33644132626052553
2008-02-15,Awdal,0.0,0.08977433641810799,0.07247691679252684
2008-03-16,Awdal,0.0,0.042046470914696855,-0.4926137939423538
2008-04-16,Awdal,0.0,-0.24015503463051832,0.272745684880996
2008-05-16,Awdal,0.0,0.05605216864136833,-0.0847222220949712
2008-06-16,Awdal,0.0,0.1056605060082434,0.1223595699675214
2008-07-16,Awdal,0.0,0.37399777535729917,0.11543263268904418
2008-08-16,Awdal,0.0,0.42639400590780174,0.37836636583173533
2008-09-16,Awdal,0.0,0.2956922835912447,-0.009211419839493326
2008-10-16,Awdal,2.0,-0.1622682359683715,-0.011511089653219281
2008-11-16,Awdal,0.0,-0.04847466704788419,-0.37151869893007516
2008-12-16,Awdal,2.0,-0.3933756798387782,0.3647305764437423
2009-01-16,Awdal,1.0,-0.08656102095445356,-0.3671757148525787
2009-02-15,Awdal,2.0,-0.40374593865831593,-0.05784465170336602
2009-03-16,Awdal,1.0,0.003237292983555499,-0.05334009033441478
2009-04-16,Awdal,0.0,-0.15879262845114653,-0.024305395383948086
2009-05-16,Awdal,0.0,0.21644573596760086,0.016335223147306916
2009-06-16,Awdal,0.0,-0.17821349781375814,-0.2769274478263399
2009-07-16,Awdal,0.0,0.11110340714694256,0.3075101954662614
2009-08-16,Awdal,0.0,-0.04328714129062713,0.037839837496883744
2009-09-16,Awdal,2.0,0.2722124106147705,0.2874206654375369
2009-10-16,Awdal,0.0,-0.025434896569690908,0.15528206800209773
2009-11-16,Awdal,0.0,,
2009-12-16,Awdal,1.0,,
1997-02-15,Bakool,0.0,,
1997-03-16,Bakool,0.0,,
1997-04-16,Bakool,0.0,0.32887498767996187,0.07084187109216529
1997-05-16,Bakool,0.0,-0.13111746454052015,-0.055980644792095934
1997-06-16,Bakool,0.0,-0.46106157963633443,-0.19460066791187025
1997-07-16,Bakool,2.0,-0.5391254320965279,-0.2270421233764944
1997-08-16,Bakool,6.0,-0.0718972846685169,-0.15228167935036332
1997-09-16,Bakool,0.0,0.12231988037015351,-0.3391470831646612
1997-10-16,Bakool,0.0,-0.014122434285980404,0.24790040550650694
1997-11-16,Bakool,0.0,-0.4524761107139084,0.5253524971966267
1997-12-16,Bakool,0.0,-0.21360656090149524,0.2819676791168506
1998-01-16,Bakool,0.0,-0.005209665960746411,-0.3425073408411834
1998-02-15,Bakool,0.0,0.43520895530241793,-0.6081359869785711
1998-03-16,Bakool,0.0,0.4394051384270723,-0.42545388322063843
1998-04-16,Bakool,0.0,0.3145239596989713,0.15669574950028717
1998-05-16,Bakool,0.0,0.048169175192907886,0.13164403874368016
1998-06-16,Bakool,0.0,-0.2891851098359631,0.21613258624605244
1998-07-16,Bakool,0.0,-0.28245804613259246,0.1699889289947153
1998-08-16,Bakool,0.0,-0.21416069634953736,0.12145133749225279
1998-09-16,Bakool,0.0,0.2771763404760054,-0.035091973158693356
1998-10-16,Bakool,2.0,0.014014350038175269,0.044708253678644914
1998-11-16,Bakool,0.0,-0.20117380261636694,0.09888588270930325
1998-12-16,Bakool,0.0,-0.4340813282884222,-0.053825773097644435
1999-01-16,Bakool,0.0,0.0619080583193648,-0.6117126687071052
1999-02-15,Bakool,0.0,0.43705439895547427,-0.07721661754022169
1999-03-16,Bakool,0.0,0.5401998476316475,-0.11092367433332595
1999-04-16,Bakool,0.0,0.4083997747816981,0.34356370801333025
1999-05-16,Bakool,0.0,0.04855199264304194,-0.19415951299068876
1999-06-16,Bakool,0.0,-0.2680917393199304,-0.12451768701019272
1999-07-16,Bakool,3.0,-0.4198940810522134,-0.0019675363634993337
1999-08-16,Bakool,0.0,-0.06638687533730465,-0.01711002296923007
1999-09-16,Bakool,0.0,-0.10710095336287777,0.5167613816965911
1999-10-16,Bakool,0.0,-0.028848402307103505,0.11844665890417323
1999-11-16,Bakool,0.0,-0.3669098975477149,0.13614209081842654
1999-12-16,Bakool,0.0,-0.1707467790618029,-0.4227957560491054
2000-01-16,Bakool,0.0,-0.05327161399339935,-0.5566865242418868
2000-02-15,Bakool,0.0,0.31634893712992734,-0.5022593132171773
2000-03-16,Bakool,0.0,0.49892620768332013,0.010787068943366803
2000-04-16,Bakool,0.0,0.37687885842602603,0.24712286886276216
2000-05-16,Bakool,0.0,-0.021430237033215394,0.19716169819156504
2000-06-16,Bakool,0.0,-0.38422500889345873,-0.07727446375393426
2000-07-16,Bakool,0.0,-0.45094881263750214,-0.4525804875110757
2000-08-16,Bakool,0.0,-0.08902603220840317,-0.43373052244463234
2000-09-16,Bakool,1.0,-0.1544694080882838,-0.16577818486485538
2000-10-16,Bakool,0.0,0.27511958123830477,0.19886929556419883
2000-11-16,Bakool,0.0,-0.35838363361280257,0.2287410861086102
2000-12-16,Bakool,4.0,-0.05534324183509798,-0.3392973019196492
2001-01-16,Bakool,0.0,-0.284793793183084,-0.5648140428981514
2001-02-15,Bakool,0.0,0.3963876759402283,-0.4937825365777324
2001-03-16,Bakool,0.0,0.5420228848832537,0.15796331848709871
2001-04-16,Bakool,0.0,0.4242429675088763,0.3006839840839411
2001-05-16,Bakool,0.0,-0.05959675960790517,0.21324155844933002
2001-06-16,Bakool,0.0,-0.4818107093465936,-0.44912144687310485
2001-07-16,Bakool,0.0,-0.5708471229015449,-0.06043575441250463
2001-08-16,Bakool,0.0,-0.2843134410311111,-0.17868850106297376
2001-09-16,Bakool,0.0,0.2325184042641232,0.44272270693641974
2001-10-16,Bakool,0.0,0.04877451758220001,-0.04042611991847456
2001-11-16,Bakool,0.0,-0.013700054888678573,0.3164872720933543
2001-12-16,Bakool,0.0,-0.34431065921786236,-0.2145811244374364
2002-01-16,Bakool,0.0,-0.011467676710893326,-0.2915155668092691
2002-02-15,Bakool,0.0,0.2560869092028446,-0.5463564329050855
2002-03-16,Bakool,0.0,0.3660517582625817,0.030734541458595332
2002-04-16,Bakool,0.0,0.3879023788393247,0.10903112503945826
2002-05-16,Bakool,0.0,0.008994152502704578,0.09210345105846589
2002-06-16,Bakool,0.0,-0.32452175203021133,-0.26324274404192227
2002-07-16,Bakool,0.0,-0.3890986521358915,-0.42153947846175077
2002-08-16,Bakool,2.0,-0.021786096155126538,-0.41939064646762625
2002-09-16,Bakool,0.0,-0.06834478009304792,-0.14677167750651912
2002-10-16,Bakool,0.0,-0.05472577486425793,0.17225447580726425
2002-11-16,Bakool,0.0,-0.29695890643381034,0.19960539651708428
2002-12-16,Bakool,0.0,-0.06885503872889165,-0.3335400954436465
2003-01-16,Bakool,0.0,0.07141277530027086,-0.5654888336046188
2003-02-15,Bakool,0.0,0.31404807414190167,-0.5403573222918525
2003-03-16,Bakool,0.0,0.5201682819397818,-0.0067790273725389
2003-04-16,Bakool,0.0,0.43855230233602427,0.2509959037894896
2003-05-16,Bakool,0.0,0.0794244872341302,0.19716169819156515
2003-06-16,Bakool,0.0,-0.32123654217275677,-0.07727446375393417
2003-07-16,Bakool,0.0,-0.3071341668108939,-0.4525804875110757
2003-08-16,Bakool,0.0,-0.16433105034783232,-0.43373052244463234
2003-09-16,Bakool,0.0,0.09213269601417244,-0.16577818486485538
2003-10-16,Bakool,0.0,-0.006705483735166939,0.19886929556419883
2003-11-16,Bakool,0.0,-0.25935790981333295,0.22368805417374923
2003-12-16,Bakool,0.0,-0.0876063224300198,-0.3221583299834446
2004-01-16,Bakool,2.0,-0.047733620949476065,-0.5619431030206113
2004-02-15,Bakool,0.0,0.42411213013538784,-0.5556506560254081
2004-03-16,Bakool,0.0,0.3448407528243725,-0.0033204475024917004
2004-04-16,Bakool,4.0,0.4406652336595878,0.24712286886276233
2004-05-16,Bakool,2.0,-0.019787079247104867,0.19716169819156523
2004-06-16,Bakool,4.0,-0.41215785806251004,-0.07727446375393625
2004-07-16,Bakool,0.0,-0.4949734808716048,-0.45258048751106816
2004-08-16,Bakool,0.0,-0.025978368343433738,-0.4337305224446248
2004-09-16,Bakool,0.0,-0.015235891214819636,-0.16577818486484572
2004-10-16,Bakool,0.0,-0.030709816367283354,0.19886929556419888
2004-11-16,Bakool,0.0,-0.3062787437890598,0.22368805417374935
2004-12-16,Bakool,2.0,-0.061592720613080375,-0.32215832998343785
2005-01-16,Bakool,8.0,0.05377414471258499,-0.561943103020604
2005-02-15,Bakool,4.0,0.30187291410241296,-0.5556506560254008
2005-03-16,Bakool,3.0,0.48954197336686156,-0.0033204475024910343
2005-04-16,Bakool,4.0,0.40340364898901643,0.24712286886276233
2005-05-16,Bakool,2.0,-0.11072770910685316,0.19716169819156523
2005-06-16,Bakool,2.0,-0.4225371231784522,-0.07727446375393625
2005-07-16,Bakool,2.0,-0.4121774884471156,-0.45258048751106816
2005-08-16,Bakool,0.0,0.07316646172041312,-0.4337305224446248
2005-09-16,Bakool,4.0,0.10467113567025094,-0.16577818486484572
2005-10-16,Bakool,4.0,0.4263312287519816,0.19886929556419888
2005-11-16,Bakool,2.0,-0.12350418682647313,0.22368805417374935
2005-12-16,Bakool,7.0,0.05661898994036348,-0.32215832998343785
2006-01-16,Bakool,4.0,-0.13953378253084883,-0.561943103020604
2006-02-15,Bakool,0.0,0.3590413582294016,-0.5556506560254008
2006-03-16,Bakool,2.0,0.37390253527802036,-0.0033204475024910343
2006-04-16,Bakool,0.0,0.22185505693309784,0.24712286886276233
2006-05-16,Bakool,0.0,-0.02353446973524055,0.19716169819156523
2006-06-16,Bakool,0.0,-0.3191639570238162,-0.07727446375393625
2006-07-16,Bakool,1.0,-0.37105743521761886,-0.45258048751106816
2006-08-16,Bakool,2.0,-0.25873795919963466,-0.4337305224446248
2006-09-16,Bakool,0.0,0.43885276239263926,-0.16577818486484572
2006-10-16,Bakool,3.0,0.20456128571909946,0.19886929556419888
2006-11-16,Bakool,0.0,0.0034255609133243916,0.22368805417374935
2006-12-16,Bakool,2.0,-0.4510274385459792,-0.32215832998343785
2007-01-16,Bakool,0.0,-0.059241591143361944,-0.561943103020604
2007-02-15,Bakool,2.0,0.3306151092704213,-0.5556506560254008
2007-03-16,Bakool,0.0,0.3838888998399914,-0.0033204475024910343
2007-04-16,Bakool,4.0,0.33621755935663944,0.24712286886276233
2007-05-16,Bakool,0.0,0.003908570268240037,0.21139668613471477
2007-06-16,Bakool,2.0,-0.33445625759233755,-0.2326782390169281
2007-07-16,Bakool,4.0,-0.40296891770884763,-0.630359482120484
2007-08-16,Bakool,0.0,-0.1172471387558643,-0.6481253842069578
2007-09-16,Bakool,2.0,0.08763008952687157,-0.1358514672701228
2007-10-16,Bakool,8.0,-0.1290456644964093,0.09347778140720579
2007-11-16,Bakool,0.0,-0.5560231644740131,0.14008005402519927
2007-12-16,Bakool,2.0,-0.2791559720802326,-0.48044914628289703
2008-01-16,Bakool,0.0,0.2604206791558222,-0.5625404682219226
2008-02-15,Bakool,0.0,0.02804372665048993,-0.5278399079672372
2008-03-16,Bakool,7.0,0.1343071967538383,-0.1288226963026758
2008-04-16,Bakool,0.0,-0.17382704446126127,0.26446624314859396
2008-05-16,Bakool,0.0,0.16500766954374455,0.18961550435575977
2008-06-16,Bakool,6.0,-0.434779098927453,-0.0493925411967198
2008-07-16,Bakool,4.0,-0.43724161556053104,-0.4064854747480789
2008-08-16,Bakool,2.0,-0.07432236674541659,-0.417272237689629
2008-09-16,Bakool,0.0,0.285948847761174,0.04373955748981564
2008-10-16,Bakool,8.0,-0.05502722812015685,0.08156208225056483
2008-11-16,Bakool,0.0,-0.3724016607879059,0.15659045187193418
2008-12-16,Bakool,4.0,-0.4067749927526861,-0.4490131014273446
2009-01-16,Bakool,6.0,-0.027171868764887263,-0.49737493476181727
2009-02-15,Bakool,10.0,0.3407391396166534,-0.5318956480617378
2009-03-16,Bakool,7.0,0.46034013274184105,0.01534646606570437
2009-04-16,Bakool,0.0,0.3655984295072068,0.2128744601030276
2009-05-16,Bakool,0.0,0.06571707218539723,0.19736638523440106
2009-06-16,Bakool,4.0,-0.3671843186219592,-0.2052839707732069
2009-07-16,Bakool,2.0,-0.3136249206072723,-0.5062023000037573
2009-08-16,Bakool,3.0,-0.019458886831954885,-0.5044863333851063
2009-09-16,Bakool,0.0,0.06382469345160503,-0.11864911534000668
2009-10-16,Bakool,4.0,-0.033458205004396925,0.198869295564199
2009-11-16,Bakool,0.0,,
2009-12-16,Bakool,0.0,,
1997-02-15,Banadir,0.0,,
1997-03-16,Banadir,0.0,,
1997-04-16,Banadir,2.0,0.43995198208963315,0.16842168071715968
1997-05-16,Banadir,0.0,0.048241924219648624,0.10088001529595292
1997-06-16,Banadir,0.0,-0.3288528760275764,-0.06362046528611018
1997-07-16,Banadir,0.0,-0.4979380039431591,0.0680074309156623
1997-08-16,Banadir,4.0,-0.1749943251220636,0.010195640778432971
1997-09-16,Banadir,0.0,-0.2285368883311154,-0.16642814709079942
1997-10-16,Banadir,2.0,-0.19167628816831275,0.11491157022771943
1997-11-16,Banadir,2.0,-0.5397277396933556,0.4588557038033345
1997-12-16,Banadir,0.0,-0.1710131535106031,0.27079962033022625
1998-01-16,Banadir,0.0,-0.11226009844664342,-0.40615138770102216
1998-02-15,Banadir,0.0,0.2173329062150783,-0.6448397882314055
1998-03-16,Banadir,2.0,0.3499944439264761,-0.48455709174865325
1998-04-16,Banadir,2.0,0.35661786255380834,0.19238330738646647
1998-05-16,Banadir,6.0,0.16154255227226336,0.1436415526678468
1998-06-16,Banadir,0.0,-0.22302427191732263,0.3590564014798561
1998-07-16,Banadir,0.0,-0.34455854868820684,0.09877295259494982
1998-08-16,Banadir,2.0,-0.3801272440906717,-0.020381319965554406
1998-09-16,Banadir,6.0,0.15902573404746712,-0.20990848726652445
1998-10-16,Banadir,2.0,-0.04884712382616344,0.035989051765049296
1998-11-16,Banadir,0.0,-0.07588940241307814,0.19450406670464326
1998-12-16,Banadir,2.0,-0.44144617550254733,0.06094804973538296
1999-01-16,Banadir,0.0,-0.09706066248307764,-0.4851999274300025
1999-02-15,Banadir,4.0,0.16724752539230733,-0.2560221659145497
1999-03-16,Banadir,2.0,0.3755601790690284,-0.10047079071369613
1999-04-16,Banadir,1.0,0.41526068606414873,0.3923478058731747
1999-05-16,Banadir,0.0,0.13873945143634592,0.1430503490278154
1999-06-16,Banadir,4.0,-0.2510235575817505,0.1427992670263112
1999-07-16,Banadir,6.0,-0.4321528549315614,-0.0240674621574725
1999-08-16,Banadir,7.0,-0.15486938548451679,-0.12224888424566109
1999-09-16,Banadir,1.0,-0.23531563782003384,0.04085634445144835
1999-10-16,Banadir,3.0,0.017164293081467902,0.1129136720367494
1999-11-16,Banadir,0.0,-0.22596777059949588,0.22729102850322866
1999-12-16,Banadir,4.0,-0.04124244284882145,-0.019584973340846374
2000-01-16,Banadir,6.0,-0.15142587322047443,-0.47555966802688915
2000-02-15,Banadir,2.0,0.006158472819953187,-0.4482647067561823
2000-03-16,Banadir,0.0,0.3403873004750028,-0.2315405514972045
2000-04-16,Banadir,4.0,0.3130186042943504,0.26598382505313234
2000-05-16,Banadir,22.0,0.11077962802893082,0.2179218468715581
2000-06-16,Banadir,4.0,-0.29256203646088697,0.2041981404572625
2000-07-16,Banadir,12.0,-0.43647580849128936,-0.07459950542537135
2000-08-16,Banadir,0.0,-0.2719868166544739,-0.14361741146551063
2000-09-16,Banadir,2.0,-0.1984731132315463,-0.14069773813472028
2000-10-16,Banadir,2.0,0.17749506260433112,0.14204246698527023
2000-11-16,Banadir,0.0,-0.09798551482692179,0.26596775596054917
2000-12-16,Banadir,4.0,-0.05958859532947517,-0.011973142819975968
2001-01-16,Banadir,4.0,-0.22383988307013772,-0.5139334228806932
2001-02-15,Banadir,6.0,0.07447681074148199,-0.515902007002619
2001-03-16,Banadir,4.0,0.36488106119219976,-0.22124308120115319
2001-04-16,Banadir,6.0,0.3341145748470386,0.27067026389193255
2001-05-16,Banadir,7.0,0.10310341567493199,0.23351207868291649
2001-06-16,Banadir,6.0,-0.36471965614217017,0.1068339448984007
2001-07-16,Banadir,2.0,-0.5094467312890206,-0.015028381707664351
2001-08-16,Banadir,4.0,-0.34400560905208505,-0.1484964304869235
2001-09-16,Banadir,8.0,0.12909334523230193,-0.036998615362245336
2001-10-16,Banadir,4.0,0.06190383676260435,0.09567366055325455
2001-11-16,Banadir,0.0,0.088343319099851,0.28220290501145473
2001-12-16,Banadir,2.0,-0.2402513961130847,-0.0014583209524587915
2002-01-16,Banadir,2.0,-0.11159694691877942,-0.510410789853478
2002-02-15,Banadir,12.0,0.061147496473814435,-0.5371282803405092
2002-03-16,Banadir,12.0,0.28335151743101156,-0.20497847830817437
2002-04-16,Banadir,6.0,0.3928205631683886,0.24394489656222473
2002-05-16,Banadir,14.0,0.10236024089689967,0.19971231391187214
2002-06-16,Banadir,12.0,-0.23169414589785287,0.1503484641075884
2002-07-16,Banadir,2.0,-0.40254707843742277,-0.07499729796962346
2002-08-16,Banadir,4.0,-0.21634849604829595,-0.13039757738519878
2002-09-16,Banadir,0.0,-0.15299889973815914,-0.12786345392085752
2002-10-16,Banadir,4.0,0.08771292309959616,0.15368032525952688
2002-11-16,Banadir,4.0,0.02747284339279782,0.26456806458939003
2002-12-16,Banadir,8.0,0.032824386883684185,-0.018409158190642188
2003-01-16,Banadir,36.0,-0.07982244949925738,-0.5175756024630389
2003-02-15,Banadir,58.0,-0.04423157776505732,-0.5227215860339726
2003-03-16,Banadir,30.0,0.3329532215476178,-0.232136888260017
2003-04-16,Banadir,4.0,0.3471684911185336,0.2661550593606677
2003-05-16,Banadir,100.0,0.21375916689548455,0.21792184687155827
2003-06-16,Banadir,92.0,-0.27842176538133506,0.20419814045726312
2003-07-16,Banadir,124.0,-0.3131188800994195,-0.0745995054253708
2003-08-16,Banadir,52.0,-0.3369666543624294,-0.14361741146551008
2003-09-16,Banadir,52.0,-0.014658740385436853,-0.14069773813471995
2003-10-16,Banadir,44.0,0.16111672133015628,0.14204246698527048
2003-11-16,Banadir,30.0,0.03362451812511628,0.2650325792905199
2003-12-16,Banadir,24.0,0.04383346849181366,-0.0082944268735509
2004-01-16,Banadir,56.0,-0.15393747355287346,-0.5140098791237675
2004-02-15,Banadir,56.0,0.16285693764691664,-0.5199201072073033
2004-03-16,Banadir,30.0,0.3013697812200587,-0.2357890679597275
2004-04-16,Banadir,28.0,0.4150456673254111,0.2659838250531322
2004-05-16,Banadir,102.0,0.19101686357592307,0.21792184687155805
2004-06-16,Banadir,42.0,-0.30343795754885555,0.20419814045726223
2004-07-16,Banadir,0.0,-0.42191671565145644,-0.07459950542537126
2004-08-16,Banadir,0.0,-0.12229435297947526,-0.14361741146551046
2004-09-16,Banadir,2.0,-0.0730525417449747,-0.14069773813471972
