date,adm2_id,ADM2_PCODE,n_pixels,vim,vim_avg,viq
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
2008-12-11,25723,SO1304,98.0,0.2102,0.218,97.1167
2008-12-21,25723,SO1304,98.0,0.2022,0.2134,95.7529
2009-01-01,25723,SO1304,98.0,0.1938,0.207,94.8626
2009-01-11,25723,SO1304,98.0,0.1873,0.2,94.9048
2009-01-21,25723,SO1304,98.0,0.1816,0.1934,95.144
2009-02-01,25723,SO1304,98.0,0.1756,0.1869,95.2138
2009-02-11,25723,SO1304,98.0,0.1693,0.1811,94.8713
2009-02-21,25723,SO1304,98.0,0.1639,0.1765,94.4541
2009-03-01,25723,SO1304,98.0,0.16,0.1732,94.0999
2009-03-11,25723,SO1304,98.0,0.1588,0.1723,93.9364
2009-03-21,25723,SO1304,98.0,0.1625,0.1757,94.1487
2009-04-01,25723,SO1304,98.0,0.1715,0.1842,94.5638
2009-04-11,25723,SO1304,98.0,0.1826,0.1968,94.2821
2009-04-21,25723,SO1304,98.0,0.1929,0.2116,92.8547
2009-05-01,25723,SO1304,98.0,0.1983,0.2245,90.445
2009-05-11,25723,SO1304,98.0,0.1976,0.2311,88.0814
2009-05-21,25723,SO1304,98.0,0.192,0.229,86.7619
2009-06-01,25723,SO1304,98.0,0.1832,0.2186,86.83
2009-06-11,25723,SO1304,98.0,0.1723,0.2038,87.5887
2009-06-21,25723,SO1304,98.0,0.1602,0.1884,88.1537
2009-07-01,25723,SO1304,98.0,0.149,0.1743,88.7276
2009-07-11,25723,SO1304,98.0,0.1421,0.1651,89.276
2009-07-21,25723,SO1304,98.0,0.14,0.1609,90.0865
2009-08-01,25723,SO1304,98.0,0.1406,0.1603,90.6256
2009-08-11,25723,SO1304,98.0,0.1423,0.1623,90.5754
2009-08-21,25723,SO1304,98.0,0.1459,0.1672,90.1961
2009-09-01,25723,SO1304,98.0,0.1528,0.1747,90.2538
2009-09-11,25723,SO1304,98.0,0.1642,0.1845,91.3439
2009-09-21,25723,SO1304,98.0,0.1798,0.196,93.4209
2009-10-01,25723,SO1304,98.0,0.1961,0.2075,95.5613
2009-10-11,25723,SO1304,98.0,0.2097,0.2173,97.1224
2009-10-21,25723,SO1304,98.0,0.217,0.2238,97.511
2009-11-01,25723,SO1304,98.0,0.2172,0.2265,96.6196
2009-11-11,25723,SO1304,98.0,0.2127,0.2265,94.9882
2009-11-21,25723,SO1304,98.0,0.2064,0.2247,93.3119
2009-12-01,25723,SO1304,98.0,0.2002,0.2218,92.046
2009-12-11,25723,SO1304,98.0,0.1937,0.218,90.9541
2009-12-21,25723,SO1304,98.0,0.1859,0.2134,89.5563
2010-01-01,25723,SO1304,98.0,0.1769,0.207,88.297
2010-01-11,25723,SO1304,98.0,0.1703,0.2,88.1047
2010-01-21,25723,SO1304,98.0,0.1674,0.1934,89.3123
2010-02-01,25723,SO1304,98.0,0.1685,0.1869,92.1978
2010-02-11,25723,SO1304,98.0,0.1753,0.1811,97.4649
2010-02-21,25723,SO1304,98.0,0.1864,0.1765,104.379
2010-03-01,25723,SO1304,98.0,0.2002,0.1732,112.1037
2010-03-11,25723,SO1304,98.0,0.2135,0.1723,118.5428
2010-03-21,25723,SO1304,98.0,0.2238,0.1757,121.3128
2010-04-01,25723,SO1304,98.0,0.231,0.1842,119.9767
2010-04-11,25723,SO1304,98.0,0.2373,0.1968,116.4356
2010-04-21,25723,SO1304,98.0,0.2462,0.2116,113.2288
2010-05-01,25723,SO1304,98.0,0.256,0.2245,111.498
2010-05-11,25723,SO1304,98.0,0.2615,0.2311,110.8122
2010-05-21,25723,SO1304,98.0,0.2567,0.229,109.931
2010-06-01,25723,SO1304,98.0,0.2395,0.2186,107.8027
2010-06-11,25723,SO1304,98.0,0.2194,0.2038,106.1471
2010-06-21,25723,SO1304,98.0,0.2018,0.1884,105.6111
2010-07-01,25723,SO1304,98.0,0.1899,0.1743,106.9574
2010-07-11,25723,SO1304,98.0,0.1857,0.1651,109.5782
2010-07-21,25723,SO1304,98.0,0.1877,0.1609,112.6988
2010-08-01,25723,SO1304,98.0,0.192,0.1603,115.0794
2010-08-11,25723,SO1304,98.0,0.1944,0.1623,115.107
2010-08-21,25723,SO1304,98.0,0.1963,0.1672,113.4291
2010-09-01,25723,SO1304,98.0,0.1996,0.1747,111.0918
2010-09-11,25723,SO1304,98.0,0.2051,0.1845,108.7939
2010-09-21,25723,SO1304,98.0,0.2119,0.196,106.4946
2010-10-01,25723,SO1304,98.0,0.2168,0.2075,103.5948
2010-10-11,25723,SO1304,98.0,0.2183,0.2173,100.3548
2010-10-21,25723,SO1304,98.0,0.2173,0.2238,97.6302
2010-11-01,25723,SO1304,98.0,0.2142,0.2265,95.5391
2010-11-11,25723,SO1304,98.0,0.2099,0.2265,93.9875
2010-11-21,25723,SO1304,98.0,0.2045,0.2247,92.633
2010-12-01,25723,SO1304,98.0,0.1984,0.2218,91.3958
2010-12-11,25723,SO1304,98.0,0.1924,0.218,90.4484
2010-12-21,25723,SO1304,98.0,0.1869,0.2134,89.9372
2011-01-01,25723,SO1304,98.0,0.1815,0.207,90.0894
2011-01-11,25723,SO1304,98.0,0.1773,0.2,90.8948
2011-01-21,25723,SO1304,98.0,0.1736,0.1934,91.8685
2011-02-01,25723,SO1304,98.0,0.1696,0.1869,92.7021
2011-02-11,25723,SO1304,98.0,0.1656,0.1811,93.2811
2011-02-21,25723,SO1304,98.0,0.161,0.1765,93.1791
2011-03-01,25723,SO1304,98.0,0.1567,0.1732,92.6076
2011-03-11,25723,SO1304,98.0,0.1534,0.1723,91.4942
2011-03-21,25723,SO1304,98.0,0.1527,0.1757,89.7909
2011-04-01,25723,SO1304,98.0,0.1558,0.1842,87.8718
2011-04-11,25723,SO1304,98.0,0.1638,0.1968,86.6636
2011-04-21,25723,SO1304,98.0,0.1777,0.2116,87.0309
2011-05-01,25723,SO1304,98.0,0.1957,0.2245,89.4956
2011-05-11,25723,SO1304,98.0,0.2126,0.2311,93.439
2011-05-21,25723,SO1304,98.0,0.223,0.229,97.8683
2011-06-01,25723,SO1304,98.0,0.2214,0.2186,101.0571
2011-06-11,25723,SO1304,98.0,0.2081,0.2038,101.6711
2011-06-21,25723,SO1304,98.0,0.1905,0.1884,100.886
2011-07-01,25723,SO1304,98.0,0.1752,0.1743,100.4115
2011-07-11,25723,SO1304,98.0,0.1646,0.1651,99.7454
2011-07-21,25723,SO1304,98.0,0.1596,0.1609,99.3802
2011-08-01,25723,SO1304,98.0,0.1604,0.1603,100.0678
2011-08-11,25723,SO1304,98.0,0.1649,0.1623,101.2075
2011-08-21,25723,SO1304,98.0,0.1704,0.1672,101.5011
2011-09-01,25723,SO1304,98.0,0.1756,0.1747,100.3974
2011-09-11,25723,SO1304,98.0,0.1827,0.1845,99.2442
2011-09-21,25723,SO1304,98.0,0.1933,0.196,98.8992
2011-10-01,25723,SO1304,98.0,0.2058,0.2075,99.3197
2011-10-11,25723,SO1304,98.0,0.2175,0.2173,100.0533
2011-10-21,25723,SO1304,98.0,0.2248,0.2238,100.3545
2011-11-01,25723,SO1304,98.0,0.2273,0.2265,100.2712
2011-11-11,25723,SO1304,98.0,0.226,0.2265,99.7985
2011-11-21,25723,SO1304,98.0,0.2217,0.2247,98.8917
2011-12-01,25723,SO1304,98.0,0.2149,0.2218,97.476
2011-12-11,25723,SO1304,98.0,0.2063,0.218,95.6419
2011-12-21,25723,SO1304,98.0,0.1975,0.2134,93.9769
2012-01-01,25723,SO1304,98.0,0.1894,0.207,93.1774
2012-01-11,25723,SO1304,98.0,0.1831,0.2,93.2226
2012-01-21,25723,SO1304,98.0,0.1774,0.1934,93.4249
2012-02-01,25723,SO1304,98.0,0.1708,0.1869,93.1944
2012-02-11,25723,SO1304,98.0,0.1643,0.1811,92.7271
2012-02-21,25723,SO1304,98.0,0.1583,0.1765,91.9861
2012-03-01,25723,SO1304,98.0,0.1529,0.1732,90.9201
2012-03-11,25723,SO1304,98.0,0.1494,0.1723,89.7047
2012-03-21,25723,SO1304,98.0,0.1495,0.1757,88.3877
2012-04-01,25723,SO1304,98.0,0.1551,0.1842,87.5568
2012-04-11,25723,SO1304,98.0,0.1666,0.1968,87.7743
2012-04-21,25723,SO1304,98.0,0.1831,0.2116,89.1234
2012-05-01,25723,SO1304,98.0,0.2017,0.2245,91.6926
2012-05-11,25723,SO1304,98.0,0.2169,0.2311,94.9468
2012-05-21,25723,SO1304,98.0,0.2203,0.229,96.8946
2012-06-01,25723,SO1304,98.0,0.2096,0.2186,96.6598
2012-06-11,25723,SO1304,98.0,0.1932,0.2038,95.8126
2012-06-21,25723,SO1304,98.0,0.1772,0.1884,95.2933
2012-07-01,25723,SO1304,98.0,0.1649,0.1743,95.823
2012-07-11,25723,SO1304,98.0,0.1572,0.1651,96.2901
2012-07-21,25723,SO1304,98.0,0.1527,0.1609,96.0878
2012-08-01,25723,SO1304,98.0,0.1511,0.1603,95.6155
2012-08-11,25723,SO1304,98.0,0.152,0.1623,95.1582
2012-08-21,25723,SO1304,98.0,0.1556,0.1672,94.6962
2012-09-01,25723,SO1304,98.0,0.1622,0.1747,94.429
2012-09-11,25723,SO1304,98.0,0.1722,0.1845,94.7502
2012-09-21,25723,SO1304,98.0,0.185,0.196,95.5396
2012-10-01,25723,SO1304,98.0,0.1977,0.2075,96.1865
2012-10-11,25723,SO1304,98.0,0.2058,0.2173,95.6896
2012-10-21,25723,SO1304,98.0,0.21,0.2238,94.9629
2012-11-01,25723,SO1304,98.0,0.2119,0.2265,94.693
2012-11-11,25723,SO1304,98.0,0.2109,0.2265,94.3355
2012-11-21,25723,SO1304,98.0,0.2072,0.2247,93.6291
2012-12-01,25723,SO1304,98.0,0.2017,0.2218,92.6021
2012-12-11,25723,SO1304,98.0,0.1953,0.218,91.523
2012-12-21,25723,SO1304,98.0,0.1882,0.2134,90.435
2013-01-01,25723,SO1304,98.0,0.1801,0.207,89.5263
2013-01-11,25723,SO1304,98.0,0.1728,0.2,89.1147
2013-01-21,25723,SO1304,98.0,0.1663,0.1934,88.8579
2013-02-01,25723,SO1304,98.0,0.1602,0.1869,88.7086
2013-02-11,25723,SO1304,98.0,0.1566,0.1811,89.3648
2013-02-21,25723,SO1304,98.0,0.1569,0.1765,91.3508
2013-03-01,25723,SO1304,98.0,0.1627,0.1732,95.2914
2013-03-11,25723,SO1304,98.0,0.1772,0.1723,102.2078
2013-03-21,25723,SO1304,98.0,0.2014,0.1757,111.3754
2013-04-01,25723,SO1304,98.0,0.2264,0.1842,118.0327
2013-04-11,25723,SO1304,98.0,0.2466,0.1968,120.2161
2013-04-21,25723,SO1304,98.0,0.2609,0.2116,118.8602
2013-05-01,25723,SO1304,98.0,0.2632,0.2245,114.1103
2013-05-11,25723,SO1304,98.0,0.2533,0.2311,107.915
2013-05-21,25723,SO1304,98.0,0.2353,0.229,102.2667
2013-06-01,25723,SO1304,98.0,0.2141,0.2186,98.3244
2013-06-11,25723,SO1304,98.0,0.1947,0.2038,96.4177
2013-06-21,25723,SO1304,98.0,0.1794,0.1884,96.229
2013-07-01,25723,SO1304,98.0,0.1682,0.1743,97.2803
2013-07-11,25723,SO1304,98.0,0.1608,0.1651,98.0023
2013-07-21,25723,SO1304,98.0,0.1582,0.1609,98.7135
2013-08-01,25723,SO1304,98.0,0.1606,0.1603,100.1464
2013-08-11,25723,SO1304,98.0,0.1664,0.1623,101.9491
2013-08-21,25723,SO1304,98.0,0.1736,0.1672,102.9553
2013-09-01,25723,SO1304,98.0,0.1804,0.1747,102.5243
2013-09-11,25723,SO1304,98.0,0.1874,0.1845,101.2331
2013-09-21,25723,SO1304,98.0,0.1961,0.196,100.053
2013-10-01,25723,SO1304,98.0,0.2086,0.2075,100.4093
2013-10-11,25723,SO1304,98.0,0.225,0.2173,102.848
2013-10-21,25723,SO1304,98.0,0.2429,0.2238,106.9777
2013-11-01,25723,SO1304,98.0,0.2593,0.2265,111.8396
2013-11-11,25723,SO1304,98.0,0.2723,0.2265,116.5596
2013-11-21,25723,SO1304,98.0,0.281,0.2247,120.4711
2013-12-01,25723,SO1304,98.0,0.2848,0.2218,123.194
2013-12-11,25723,SO1304,98.0,0.2836,0.218,124.4881
2013-12-21,25723,SO1304,98.0,0.2777,0.2134,124.4233
2014-01-01,25723,SO1304,98.0,0.2669,0.207,123.3077
2014-01-11,25723,SO1304,98.0,0.2547,0.2,121.8602
2014-01-21,25723,SO1304,98.0,0.2431,0.1934,120.4088
2014-02-01,25723,SO1304,98.0,0.2314,0.1869,118.7579
2014-02-11,25723,SO1304,98.0,0.22,0.1811,116.8015
2014-02-21,25723,SO1304,98.0,0.2101,0.1765,114.8374
2014-03-01,25723,SO1304,98.0,0.2018,0.1732,112.8389
2014-03-11,25723,SO1304,98.0,0.1959,0.1723,110.6414
2014-03-21,25723,SO1304,98.0,0.195,0.1757,108.518
2014-04-01,25723,SO1304,98.0,0.2008,0.1842,107.103
2014-04-11,25723,SO1304,98.0,0.2124,0.1968,106.3598
2014-04-21,25723,SO1304,98.0,0.227,0.2116,105.893
2014-05-01,25723,SO1304,98.0,0.2413,0.2245,106.1269
2014-05-11,25723,SO1304,98.0,0.252,0.2311,107.4518
2014-05-21,25723,SO1304,98.0,0.2538,0.229,108.9239
2014-06-01,25723,SO1304,98.0,0.2428,0.2186,109.0243
2014-06-11,25723,SO1304,98.0,0.2241,0.2038,107.977
2014-06-21,25723,SO1304,98.0,0.204,0.1884,106.545
2014-07-01,25723,SO1304,98.0,0.187,0.1743,105.6657
2014-07-11,25723,SO1304,98.0,0.1748,0.1651,104.4728
2014-07-21,25723,SO1304,98.0,0.1687,0.1609,103.6726
2014-08-01,25723,SO1304,98.0,0.1691,0.1603,104.176
2014-08-11,25723,SO1304,98.0,0.1756,0.1623,106.2426
2014-08-21,25723,SO1304,98.0,0.189,0.1672,110.0685
2014-09-01,25723,SO1304,98.0,0.2066,0.1747,114.1999
2014-09-11,25723,SO1304,98.0,0.2243,0.1845,116.9697
2014-09-21,25723,SO1304,98.0,0.2416,0.196,118.554
2014-10-01,25723,SO1304,98.0,0.2593,0.2075,120.1126
2014-10-11,25723,SO1304,98.0,0.2748,0.2173,121.5056
2014-10-21,25723,SO1304,98.0,0.2814,0.2238,121.0449
2014-11-01,25723,SO1304,98.0,0.277,0.2265,118.2603
2014-11-11,25723,SO1304,98.0,0.2689,0.2265,115.3079
2014-11-21,25723,SO1304,98.0,0.2596,0.2247,112.7075
2014-12-01,25723,SO1304,98.0,0.249,0.2218,110.0243
2014-12-11,25723,SO1304,98.0,0.2381,0.218,107.5225
2014-12-21,25723,SO1304,98.0,0.2269,0.2134,105.1193
2015-01-01,25723,SO1304,98.0,0.2149,0.207,103.0724
2015-01-11,25723,SO1304,98.0,0.2044,0.2,101.7385
2015-01-21,25723,SO1304,98.0,0.1954,0.1934,100.8193
2015-02-01,25723,SO1304,98.0,0.1873,0.1869,100.1665
2015-02-11,25723,SO1304,98.0,0.1809,0.1811,99.8904
2015-02-21,25723,SO1304,98.0,0.1764,0.1765,99.9818
2015-03-01,25723,SO1304,98.0,0.1743,0.1732,100.4811
2015-03-11,25723,SO1304,98.0,0.1753,0.1723,101.3632
2015-03-21,25723,SO1304,98.0,0.1802,0.1757,101.9854
2015-04-01,25723,SO1304,98.0,0.1867,0.1842,101.0566
2015-04-11,25723,SO1304,98.0,0.1932,0.1968,98.5498
2015-04-21,25723,SO1304,98.0,0.2023,0.2116,96.4346
2015-05-01,25723,SO1304,98.0,0.215,0.2245,96.5343
2015-05-11,25723,SO1304,98.0,0.2268,0.2311,98.4727
2015-05-21,25723,SO1304,98.0,0.2347,0.229,102.0717
2015-06-01,25723,SO1304,98.0,0.2371,0.2186,106.9124
2015-06-11,25723,SO1304,98.0,0.2305,0.2038,110.5088
2015-06-21,25723,SO1304,98.0,0.2176,0.1884,112.2563
2015-07-01,25723,SO1304,98.0,0.2034,0.1743,113.0023
2015-07-11,25723,SO1304,98.0,0.1902,0.1651,111.6685
2015-07-21,25723,SO1304,98.0,0.179,0.1609,108.5786
2015-08-01,25723,SO1304,98.0,0.1714,0.1603,105.3116
2015-08-11,25723,SO1304,98.0,0.1676,0.1623,102.4913
2015-08-21,25723,SO1304,98.0,0.1669,0.1672,99.887
2015-09-01,25723,SO1304,98.0,0.1706,0.1747,98.1847
2015-09-11,25723,SO1304,98.0,0.1778,0.1845,97.1682
2015-09-21,25723,SO1304,98.0,0.1873,0.196,96.4606
2015-10-01,25723,SO1304,98.0,0.1989,0.2075,96.6548
2015-10-11,25723,SO1304,98.0,0.2114,0.2173,97.793
2015-10-21,25723,SO1304,98.0,0.2232,0.2238,99.794
2015-11-01,25723,SO1304,98.0,0.2355,0.2265,103.2462
2015-11-11,25723,SO1304,98.0,0.2477,0.2265,107.6471
2015-11-21,25723,SO1304,98.0,0.258,0.2247,112.118
2015-12-01,25723,SO1304,98.0,0.2625,0.2218,114.9726
2015-12-11,25723,SO1304,98.0,0.2596,0.218,115.516
2015-12-21,25723,SO1304,98.0,0.2519,0.2134,114.6136
2016-01-01,25723,SO1304,98.0,0.2374,0.207,111.839
2016-01-11,25723,SO1304,98.0,0.2211,0.2,108.4329
2016-01-21,25723,SO1304,98.0,0.2081,0.1934,106.0301
2016-02-01,25723,SO1304,98.0,0.1975,0.1869,104.4542
2016-02-11,25723,SO1304,98.0,0.1889,0.1811,103.3754
2016-02-21,25723,SO1304,98.0,0.1814,0.1765,102.1619
2016-03-01,25723,SO1304,98.0,0.1738,0.1732,100.2758
2016-03-11,25723,SO1304,98.0,0.1688,0.1723,98.4228
2016-03-21,25723,SO1304,98.0,0.1703,0.1757,97.5743
2016-04-01,25723,SO1304,98.0,0.1814,0.1842,98.7881
2016-04-11,25723,SO1304,98.0,0.2013,0.1968,101.8581
2016-04-21,25723,SO1304,98.0,0.2257,0.2116,105.4178
2016-05-01,25723,SO1304,98.0,0.2459,0.2245,107.7939
2016-05-11,25723,SO1304,98.0,0.2504,0.2311,106.8691
2016-05-21,25723,SO1304,98.0,0.2385,0.229,103.43
2016-06-01,25723,SO1304,98.0,0.2186,0.2186,100.0236
2016-06-11,25723,SO1304,98.0,0.1987,0.2038,97.9718
2016-06-21,25723,SO1304,98.0,0.1824,0.1884,97.4857
2016-07-01,25723,SO1304,98.0,0.1721,0.1743,99.0156
2016-07-11,25723,SO1304,98.0,0.1662,0.1651,100.5038
2016-07-21,25723,SO1304,98.0,0.163,0.1609,101.0024
2016-08-01,25723,SO1304,98.0,0.1613,0.1603,100.4691
2016-08-11,25723,SO1304,98.0,0.1601,0.1623,98.9447
2016-08-21,25723,SO1304,98.0,0.1608,0.1672,97.0851
2016-09-01,25723,SO1304,98.0,0.1641,0.1747,95.295
2016-09-11,25723,SO1304,98.0,0.169,0.1845,93.3941
2016-09-21,25723,SO1304,98.0,0.1749,0.196,91.42
2016-10-01,25723,SO1304,98.0,0.1816,0.2075,89.9217
2016-10-11,25723,SO1304,98.0,0.188,0.2173,89.0243
2016-10-21,25723,SO1304,98.0,0.192,0.2238,88.3908
2016-11-01,25723,SO1304,98.0,0.1925,0.2265,87.6962
2016-11-11,25723,SO1304,98.0,0.1907,0.2265,87.0525
2016-11-21,25723,SO1304,98.0,0.1883,0.2247,86.7234
2016-12-01,25723,SO1304,98.0,0.1863,0.2218,86.9243
2016-12-11,25723,SO1304,98.0,0.1847,0.218,87.5925
2016-12-21,25723,SO1304,98.0,0.1831,0.2134,88.4901
2017-01-01,25723,SO1304,98.0,0.1797,0.207,89.3838
2017-01-11,25723,SO1304,98.0,0.176,0.2,90.3692
2017-01-21,25723,SO1304,98.0,0.1725,0.1934,91.4212
2017-02-01,25723,SO1304,98.0,0.169,0.1869,92.445
2017-02-11,25723,SO1304,98.0,0.165,0.1811,93.007
2017-02-21,25723,SO1304,98.0,0.1605,0.1765,92.9534
2017-03-01,25723,SO1304,98.0,0.1563,0.1732,92.4531
2017-03-11,25723,SO1304,98.0,0.1538,0.1723,91.6718
2017-03-21,25723,SO1304,98.0,0.155,0.1757,90.7971
2017-04-01,25723,SO1304,98.0,0.1607,0.1842,89.9813
2017-04-11,25723,SO1304,98.0,0.1704,0.1968,89.3334
2017-04-21,25723,SO1304,98.0,0.1835,0.2116,89.2779
2017-05-01,25723,SO1304,98.0,0.1976,0.2245,90.1907
2017-05-11,25723,SO1304,98.0,0.2075,0.2311,91.6295
2017-05-21,25723,SO1304,98.0,0.2092,0.229,92.9029
2017-06-01,25723,SO1304,98.0,0.2025,0.2186,94.0213
2017-06-11,25723,SO1304,98.0,0.1905,0.2038,94.7425
2017-06-21,25723,SO1304,98.0,0.1756,0.1884,94.6307
2017-07-01,25723,SO1304,98.0,0.1617,0.1743,94.4108
2017-07-11,25723,SO1304,98.0,0.1524,0.1651,94.0589
2017-07-21,25723,SO1304,98.0,0.1478,0.1609,93.7882
2017-08-01,25723,SO1304,98.0,0.1473,0.1603,93.8502
2017-08-11,25723,SO1304,98.0,0.1508,0.1623,94.5877
2017-08-21,25723,SO1304,98.0,0.1595,0.1672,96.4751
2017-09-01,25723,SO1304,98.0,0.1721,0.1747,98.8549
2017-09-11,25723,SO1304,98.0,0.1862,0.1845,100.7343
2017-09-21,25723,SO1304,98.0,0.1998,0.196,101.5411
2017-10-01,25723,SO1304,98.0,0.2094,0.2075,100.7163
2017-10-11,25723,SO1304,98.0,0.2147,0.2173,99.0075
2017-10-21,25723,SO1304,98.0,0.2172,0.2238,97.5885
2017-11-01,25723,SO1304,98.0,0.217,0.2265,96.5598
2017-11-11,25723,SO1304,98.0,0.2142,0.2265,95.5225
2017-11-21,25723,SO1304,98.0,0.2098,0.2247,94.571
2017-12-01,25723,SO1304,98.0,0.2052,0.2218,93.8977
2017-12-11,25723,SO1304,98.0,0.2004,0.218,93.4463
2017-12-21,25723,SO1304,98.0,0.1954,0.2134,93.1555
2018-01-01,25723,SO1304,98.0,0.1895,0.207,93.1794
2018-01-11,25723,SO1304,98.0,0.1834,0.2,93.3353
2018-01-21,25723,SO1304,98.0,0.1776,0.1934,93.4786
2018-02-01,25723,SO1304,98.0,0.1714,0.1869,93.4295
2018-02-11,25723,SO1304,98.0,0.1655,0.1811,93.2255
2018-02-21,25723,SO1304,98.0,0.1612,0.1765,93.2624
2018-03-01,25723,SO1304,98.0,0.1591,0.1732,93.7022
2018-03-11,25723,SO1304,98.0,0.161,0.1723,94.9142
2018-03-21,25723,SO1304,98.0,0.1697,0.1757,97.337
2018-04-01,25723,SO1304,98.0,0.1873,0.1842,101.3211
2018-04-11,25723,SO1304,98.0,0.2112,0.1968,105.8719
2018-04-21,25723,SO1304,98.0,0.2346,0.2116,108.8035
2018-05-01,25723,SO1304,98.0,0.2493,0.2245,109.0218
2018-05-11,25723,SO1304,98.0,0.2545,0.2311,108.3427
2018-05-21,25723,SO1304,98.0,0.2507,0.229,107.8119
2018-06-01,25723,SO1304,98.0,0.2389,0.2186,107.5861
2018-06-11,25723,SO1304,98.0,0.2232,0.2038,107.6148
2018-06-21,25723,SO1304,98.0,0.2063,0.1884,107.4961
2018-07-01,25723,SO1304,98.0,0.1901,0.1743,107.0775
2018-07-11,25723,SO1304,98.0,0.1758,0.1651,104.9538
2018-07-21,25723,SO1304,98.0,0.1655,0.1609,102.1766
2018-08-01,25723,SO1304,98.0,0.1605,0.1603,100.1207
2018-08-11,25723,SO1304,98.0,0.1605,0.1623,99.1513
2018-08-21,25723,SO1304,98.0,0.1644,0.1672,98.717
2018-09-01,25723,SO1304,98.0,0.1726,0.1747,99.0706
2018-09-11,25723,SO1304,98.0,0.1846,0.1845,100.0445
2018-09-21,25723,SO1304,98.0,0.1998,0.196,101.5457
2018-10-01,25723,SO1304,98.0,0.2162,0.2075,103.3547
2018-10-11,25723,SO1304,98.0,0.2313,0.2173,105.2113
2018-10-21,25723,SO1304,98.0,0.2454,0.2238,107.8759
2018-11-01,25723,SO1304,98.0,0.2552,0.2265,110.3776
2018-11-11,25723,SO1304,98.0,0.2591,0.2265,111.7803
2018-11-21,25723,SO1304,98.0,0.2557,0.2247,111.2686
2018-12-01,25723,SO1304,98.0,0.2477,0.2218,109.5261
2018-12-11,25723,SO1304,98.0,0.2378,0.218,107.3923
2018-12-21,25723,SO1304,98.0,0.2274,0.2134,105.3251
2019-01-01,25723,SO1304,98.0,0.2157,0.207,103.3961
2019-01-11,25723,SO1304,98.0,0.2044,0.2,101.7368
2019-01-21,25723,SO1304,98.0,0.1949,0.1934,100.6084
2019-02-01,25723,SO1304,98.0,0.1865,0.1869,99.8081
2019-02-11,25723,SO1304,98.0,0.1794,0.1811,99.2697
2019-02-21,25723,SO1304,98.0,0.1735,0.1765,98.6685
2019-03-01,25723,SO1304,98.0,0.1676,0.1732,97.4851
2019-03-11,25723,SO1304,98.0,0.1629,0.1723,95.7869
2019-03-21,25723,SO1304,98.0,0.1617,0.1757,93.7834
2019-04-01,25723,SO1304,98.0,0.1653,0.1842,91.9297
2019-04-11,25723,SO1304,98.0,0.1743,0.1968,90.9011
2019-04-21,25723,SO1304,98.0,0.1868,0.2116,90.5414
2019-05-01,25723,SO1304,98.0,0.2006,0.2245,91.3056
2019-05-11,25723,SO1304,98.0,0.2162,0.2311,94.7024
2019-05-21,25723,SO1304,98.0,0.2306,0.229,100.5741
2019-06-01,25723,SO1304,98.0,0.2375,0.2186,107.0545
2019-06-11,25723,SO1304,98.0,0.2357,0.2038,112.5531
2019-06-21,25723,SO1304,98.0,0.2244,0.1884,115.1147
2019-07-01,25723,SO1304,98.0,0.2086,0.1743,115.2876
2019-07-11,25723,SO1304,98.0,0.1933,0.1651,113.1019
2019-07-21,25723,SO1304,98.0,0.1814,0.1609,109.7276
2019-08-01,25723,SO1304,98.0,0.1749,0.1603,106.9474
2019-08-11,25723,SO1304,98.0,0.1741,0.1623,105.5491
2019-08-21,25723,SO1304,98.0,0.1794,0.1672,105.6224
2019-09-01,25723,SO1304,98.0,0.1918,0.1747,107.6127
2019-09-11,25723,SO1304,98.0,0.2113,0.1845,111.4474
2019-09-21,25723,SO1304,98.0,0.2376,0.196,116.9335
2019-10-01,25723,SO1304,98.0,0.267,0.2075,123.1012
2019-10-11,25723,SO1304,98.0,0.2906,0.2173,127.3987
2019-10-21,25723,SO1304,98.0,0.3,0.2238,127.8429
2019-11-01,25723,SO1304,98.0,0.3002,0.2265,126.6412
2019-11-11,25723,SO1304,98.0,0.298,0.2265,125.8381
2019-11-21,25723,SO1304,98.0,0.2976,0.2247,126.5125
2019-12-01,25723,SO1304,98.0,0.2984,0.2218,128.2012
2019-12-11,25723,SO1304,98.0,0.2986,0.218,130.0761
2019-12-21,25723,SO1304,98.0,0.2957,0.2134,131.2483
2020-01-01,25723,SO1304,98.0,0.2884,0.207,131.6986
2020-01-11,25723,SO1304,98.0,0.2791,0.2,131.6052
2020-01-21,25723,SO1304,98.0,0.2685,0.1934,130.8557
2020-02-01,25723,SO1304,98.0,0.2569,0.1869,129.5336
2020-02-11,25723,SO1304,98.0,0.2462,0.1811,128.1553
2020-02-21,25723,SO1304,98.0,0.2365,0.1765,126.4906
2020-03-01,25723,SO1304,98.0,0.228,0.1732,124.5502
2020-03-11,25723,SO1304,98.0,0.2253,0.1723,123.8744
2020-03-21,25723,SO1304,98.0,0.2326,0.1757,125.1743
2020-04-01,25723,SO1304,98.0,0.2481,0.1842,127.2952
2020-04-11,25723,SO1304,98.0,0.2679,0.1968,128.8367
2020-04-21,25723,SO1304,98.0,0.2879,0.2116,129.1955
2020-05-01,25723,SO1304,98.0,0.3022,0.2245,128.3074
2020-05-11,25723,SO1304,98.0,0.307,0.2311,127.0025
2020-05-21,25723,SO1304,98.0,0.3003,0.229,125.5785
