time,region,PRECTOTCORR,T2M_MAX
200813.0,Bay,2.047857,39.70214
200813.0,Galgaduud,1.1458824,38.055294
200813.0,Gedo,1.4464285,39.83714
200813.0,Hiraan,1.5909091,39.347275
200813.0,Lower Juba,1.7464705,38.375294
200813.0,Lower Shabelle,2.2059999,38.175
200813.0,Middle Juba,2.072,39.344
200813.0,Middle Shabelle,1.6719999,36.073997
200813.0,Mudug,0.79647064,37.64941
200813.0,Nugaal,0.303,37.148003
200813.0,Sanaag,0.205,36.950554
200813.0,Sool,0.295,37.3075
200813.0,Togdheer,0.555,37.054
200813.0,Woqooyi Galbeed,0.535,38.629997
200901.0,Awdal,0.41000003,30.505001
200901.0,Bakool,0.23,36.23875
200901.0,Bari,0.031666666,30.430832
200901.0,Bay,0.28428572,38.257854
200901.0,Galgaduud,0.27411765,34.690586
200901.0,Gedo,0.27642858,38.58357
200901.0,Hiraan,0.31363633,36.123634
200901.0,Lower Juba,0.19941176,37.935295
200901.0,Lower Shabelle,0.342,36.569
200901.0,Middle Juba,0.276,38.860004
200901.0,Middle Shabelle,0.36799997,33.51
200901.0,Mudug,0.14411765,33.330585
200901.0,Nugaal,0.033,32.963
200901.0,Sanaag,0.059444442,30.635555
200901.0,Sool,0.034166668,33.29833
200901.0,Togdheer,0.171,32.445
200901.0,Woqooyi Galbeed,0.402,31.247
200902.0,Awdal,0.1875,33.1575
200902.0,Bakool,0.26375002,37.856247
200902.0,Bari,0.0025,32.974583
200902.0,Bay,0.19571427,39.675716
200902.0,Galgaduud,0.08,36.03353
200902.0,Gedo,0.16785714,40.111427
200902.0,Hiraan,0.13181819,38.245457
200902.0,Lower Juba,0.045294117,38.490585
200902.0,Lower Shabelle,0.167,37.940002
200902.0,Middle Juba,0.09199999,39.576
200902.0,Middle Shabelle,0.088,34.918
200902.0,Mudug,0.048235293,34.722355
200902.0,Nugaal,0.017,34.445
200902.0,Sanaag,0.007777778,33.50389
200902.0,Sool,0.005,35.064167
200902.0,Togdheer,0.029,35.048004
200902.0,Woqooyi Galbeed,0.119,34.174
200903.0,Awdal,0.0975,34.285004
200903.0,Bakool,0.21875,39.6625
200903.0,Bari,0.0,34.03958
200903.0,Bay,0.22,40.239998
200903.0,Galgaduud,0.064705886,37.71706
200903.0,Gedo,0.20214285,40.815002
200903.0,Hiraan,0.21545453,39.741817
200903.0,Lower Juba,0.04294118,39.148235
200903.0,Lower Shabelle,0.18900001,38.271004
200903.0,Middle Juba,0.066,39.982
200903.0,Middle Shabelle,0.296,35.562
200903.0,Mudug,0.0070588235,35.888237
200903.0,Nugaal,0.0009999999,34.974
200903.0,Sanaag,0.027777778,34.380554
200903.0,Sool,0.013333333,35.745
200903.0,Togdheer,0.047,36.059998
200903.0,Woqooyi Galbeed,0.13799998,35.448997
200904.0,Awdal,2.5725002,34.975
200904.0,Bakool,3.42875,38.143753
200904.0,Bari,0.23791666,35.655
200904.0,Bay,3.9035716,38.849285
200904.0,Galgaduud,1.4852941,37.53059
200904.0,Gedo,3.45,39.024998
200904.0,Hiraan,1.7254544,38.944546
200904.0,Lower Juba,2.354706,37.98824
200904.0,Lower Shabelle,2.759,37.148
200904.0,Middle Juba,3.3920002,38.670002
200904.0,Middle Shabelle,1.938,35.808002
200904.0,Mudug,1.0970588,36.638233
200904.0,Nugaal,0.65699995,36.106
200904.0,Sanaag,0.6933333,35.46111
200904.0,Sool,0.7775,36.728333
200904.0,Togdheer,1.501,36.146
200904.0,Woqooyi Galbeed,1.802,35.658
200905.0,Awdal,0.025,39.945
200905.0,Bakool,0.9425,36.7275
200905.0,Bari,0.09291667,38.517918
200905.0,Bay,1.4464285,36.647144
200905.0,Galgaduud,0.61764705,37.67059
200905.0,Gedo,1.0685713,37.43214
200905.0,Hiraan,0.67727274,38.376366
200905.0,Lower Juba,1.7270589,37.234707
200905.0,Lower Shabelle,1.192,36.155
200905.0,Middle Juba,1.4399999,37.353996
200905.0,Middle Shabelle,0.722,35.452003
200905.0,Mudug,0.36941174,37.74706
200905.0,Nugaal,0.283,37.571
200905.0,Sanaag,0.15222222,37.03056
200905.0,Sool,0.2375,37.905003
200905.0,Togdheer,0.21599999,37.517
200905.0,Woqooyi Galbeed,0.087,38.539
200906.0,Awdal,0.45,41.5975
200906.0,Bakool,0.13374999,36.5025
200906.0,Bari,0.0,38.821247
200906.0,Bay,0.5064286,35.99286
200906.0,Galgaduud,0.074117646,37.46941
200906.0,Gedo,0.2857143,36.549286
200906.0,Hiraan,0.07090909,37.88
200906.0,Lower Juba,1.8235294,35.25353
200906.0,Lower Shabelle,0.476,34.972004
200906.0,Middle Juba,0.71999997,35.908
200906.0,Middle Shabelle,0.051999997,34.45
200906.0,Mudug,0.058235295,37.612946
200906.0,Nugaal,0.017,37.366005
200906.0,Sanaag,0.1461111,37.620556
200906.0,Sool,0.122499995,38.3225
200906.0,Togdheer,0.29399997,38.088
200906.0,Woqooyi Galbeed,0.356,39.571
200907.0,Awdal,0.8425,39.995
200907.0,Bakool,0.09125,35.15375
200907.0,Bari,0.016666666,37.09625
200907.0,Bay,0.21214284,35.117146
200907.0,Galgaduud,0.05823529,35.47353
200907.0,Gedo,0.087857135,35.205
200907.0,Hiraan,0.035454545,36.11273
200907.0,Lower Juba,0.75,33.420002
200907.0,Lower Shabelle,0.16099998,33.491
200907.0,Middle Juba,0.23599999,34.422
200907.0,Middle Shabelle,0.015999999,32.65
200907.0,Mudug,0.034117647,35.612354
200907.0,Nugaal,0.021000002,35.085
200907.0,Sanaag,0.17055556,35.493332
200907.0,Sool,0.10916666,35.211666
200907.0,Togdheer,0.275,34.559998
200907.0,Woqooyi Galbeed,0.608,37.053997
200908.0,Awdal,0.5725,40.365
200908.0,Bakool,0.02375,35.69
200908.0,Bari,0.75,37.797085
200908.0,Bay,0.1,35.822144
200908.0,Galgaduud,0.04352941,35.924118
200908.0,Gedo,0.04714286,36.045715
200908.0,Hiraan,0.015454545,36.520004
200908.0,Lower Juba,0.35588235,34.479412
200908.0,Lower Shabelle,0.091000006,33.980003
200908.0,Middle Juba,0.152,35.384003
200908.0,Middle Shabelle,0.006,32.760002
200908.0,Mudug,0.049411763,36.425884
200908.0,Nugaal,0.123,36.204002
200908.0,Sanaag,0.45777777,36.727222
200908.0,Sool,0.32583332,36.515
200908.0,Togdheer,0.318,36.001
200908.0,Woqooyi Galbeed,0.466,37.553997
200909.0,Awdal,0.22,40.262497
200909.0,Bakool,0.088750005,37.6075
200909.0,Bari,0.21541667,37.46125
200909.0,Bay,0.118571416,37.699284
200909.0,Galgaduud,0.045882355,37.210587
200909.0,Gedo,0.111428574,37.911427
200909.0,Hiraan,0.024545453,38.389088
200909.0,Lower Juba,0.06294118,36.250587
200909.0,Lower Shabelle,0.045999996,35.581
200909.0,Middle Juba,0.036000002,37.114
200909.0,Middle Shabelle,0.0,33.969997
200909.0,Mudug,0.046470586,36.934708
200909.0,Nugaal,0.055,36.685997
200909.0,Sanaag,0.20055553,36.30222
200909.0,Sool,0.245,37.016666
200909.0,Togdheer,0.406,36.862
200909.0,Woqooyi Galbeed,0.298,37.984997
200910.0,Awdal,0.47,38.012497
200910.0,Bakool,8.12875,37.2825
200910.0,Bari,0.9966667,36.7025
200910.0,Bay,8.689285,37.647144
200910.0,Galgaduud,4.306471,37.388824
200910.0,Gedo,6.56,37.910713
200910.0,Hiraan,6.573636,38.278183
200910.0,Lower Juba,7.848823,36.586468
200910.0,Lower Shabelle,7.9210005,35.763
200910.0,Middle Juba,8.704,37.348
200910.0,Middle Shabelle,6.224,34.420002
200910.0,Mudug,4.49353,37.095882
200910.0,Nugaal,2.118,36.392
200910.0,Sanaag,0.82,35.306664
200910.0,Sool,1.6675,36.174168
200910.0,Togdheer,2.266,36.145
200910.0,Woqooyi Galbeed,1.212,36.819
200911.0,Awdal,0.04,33.370003
200911.0,Bakool,1.27125,33.24875
200911.0,Bari,0.00041666665,32.610416
200911.0,Bay,1.6271428,33.740715
200911.0,Galgaduud,0.92647064,34.82941
200911.0,Gedo,1.1614286,35.42857
200911.0,Hiraan,1.1681819,35.265457
200911.0,Lower Juba,0.7205882,35.901176
200911.0,Lower Shabelle,1.609,33.913002
200911.0,Middle Juba,1.224,34.491997
200911.0,Middle Shabelle,1.306,34.197998
200911.0,Mudug,0.5323529,34.361763
200911.0,Nugaal,0.096,34.043
200911.0,Sanaag,0.018888887,32.135
200911.0,Sool,0.0425,34.2975
200911.0,Togdheer,0.119,32.719997
200911.0,Woqooyi Galbeed,0.099,32.607002
200912.0,Awdal,0.0925,31.4875
200912.0,Bakool,0.48125,34.558746
200912.0,Bari,0.0,31.999166
200912.0,Bay,1.3664285,35.944283
200912.0,Galgaduud,0.41705883,34.59353
200912.0,Gedo,1.6557143,36.78857
200912.0,Hiraan,0.50545454,35.64546
200912.0,Lower Juba,2.8047059,36.611176
200912.0,Lower Shabelle,1.4029999,35.616
200912.0,Middle Juba,2.95,37.062
200912.0,Middle Shabelle,0.8,33.798
200912.0,Mudug,0.20882355,33.96823
200912.0,Nugaal,0.021999998,33.685
200912.0,Sanaag,0.0033333332,31.791666
200912.0,Sool,0.0008333333,34.14
200912.0,Togdheer,0.013999999,33.371
200912.0,Woqooyi Galbeed,0.068,31.789999
200913.0,Awdal,0.4975,41.6325
200913.0,Bakool,1.285,39.6625
200913.0,Bari,0.19833332,38.90958
200913.0,Bay,1.5657142,40.247856
200913.0,Galgaduud,0.7058824,38.070004
200913.0,Gedo,1.2635715,40.822144
200913.0,Hiraan,0.9627273,39.753635
200913.0,Lower Juba,1.5782353,39.244118
200913.0,Lower Shabelle,1.374,38.348
200913.0,Middle Juba,1.6220001,40.002
200913.0,Middle Shabelle,0.99399996,35.898003
200913.0,Mudug,0.597647,37.807056
200913.0,Nugaal,0.29000002,37.622997
200913.0,Sanaag,0.23111111,37.664444
200913.0,Sool,0.3008333,38.353333
200913.0,Togdheer,0.47300005,38.103
200913.0,Woqooyi Galbeed,0.47299996,39.582
201001.0,Awdal,0.0,30.75
201001.0,Bakool,0.0,36.5925
201001.0,Bari,0.060416665,30.492918
201001.0,Bay,0.0014285714,38.712856
201001.0,Galgaduud,0.0,35.138233
201001.0,Gedo,0.019285712,38.799286
201001.0,Hiraan,0.0,36.95727
201001.0,Lower Juba,0.011176471,37.715298
201001.0,Lower Shabelle,0.0,37.267
201001.0,Middle Juba,0.0039999997,38.603996
201001.0,Middle Shabelle,0.0,34.406
201001.0,Mudug,0.00058823527,33.612354
201001.0,Nugaal,0.0009999999,32.769
201001.0,Sanaag,0.0,30.556667
201001.0,Sool,0.0,33.0025
201001.0,Togdheer,0.0,32.405003
201001.0,Woqooyi Galbeed,0.0,31.047
201002.0,Awdal,1.755,33.4225
201002.0,Bakool,0.515,38.76125
201002.0,Bari,0.875,32.446667
201002.0,Bay,0.36642855,39.948574
201002.0,Galgaduud,1.2729411,36.74471
201002.0,Gedo,0.545,40.250713
201002.0,Hiraan,0.69545454,38.822727
201002.0,Lower Juba,0.11764705,39.058235
201002.0,Lower Shabelle,0.257,38.477
201002.0,Middle Juba,0.094,40.144
201002.0,Middle Shabelle,0.926,35.35
201002.0,Mudug,1.1288234,34.77941
201002.0,Nugaal,0.635,34.039
201002.0,Sanaag,1.2022222,32.57111
201002.0,Sool,0.65250003,34.75
201002.0,Togdheer,1.2880001,34.385
201002.0,Woqooyi Galbeed,1.968,33.846
201003.0,Awdal,1.235,35.0225
201003.0,Bakool,3.5975,37.473747
201003.0,Bari,0.24125,35.544582
201003.0,Bay,4.623572,38.061428
201003.0,Galgaduud,2.1929412,37.09
201003.0,Gedo,3.952143,38.93714
201003.0,Hiraan,2.5654545,38.744545
201003.0,Lower Juba,2.811765,38.737057
201003.0,Lower Shabelle,4.793,37.07
201003.0,Middle Juba,4.2580004,39.266
201003.0,Middle Shabelle,3.396,35.295998
201003.0,Mudug,1.2317648,36.357647
201003.0,Nugaal,0.583,36.204
201003.0,Sanaag,0.57944447,34.85222
201003.0,Sool,0.645,36.329166
201003.0,Togdheer,1.169,35.147
201003.0,Woqooyi Galbeed,1.397,34.579002
201004.0,Awdal,1.595,36.3875
201004.0,Bakool,7.4575005,35.3475
201004.0,Bari,0.33208334,36.682915
201004.0,Bay,7.7814283,33.695004
201004.0,Galgaduud,5.8841176,36.521763
201004.0,Gedo,5.6307144,35.447853
201004.0,Hiraan,7.7654543,36.340908
201004.0,Lower Juba,7.1535296,34.81882
201004.0,Lower Shabelle,8.795,33.464
201004.0,Middle Juba,7.322,33.666
201004.0,Middle Shabelle,8.705999,34.103996
201004.0,Mudug,3.6599998,37.131176
201004.0,Nugaal,1.471,36.816
201004.0,Sanaag,1.1288888,35.285557
201004.0,Sool,1.7016668,36.545002
201004.0,Togdheer,3.3569999,34.974
201004.0,Woqooyi Galbeed,2.666,35.305
201005.0,Awdal,0.945,40.1975
201005.0,Bakool,1.0162499,34.26375
201005.0,Bari,0.07125,37.9575
201005.0,Bay,2.0457141,33.52643
201005.0,Galgaduud,0.82882357,35.40706
201005.0,Gedo,1.4792856,35.220715
201005.0,Hiraan,0.6272727,35.19818
201005.0,Lower Juba,4.722941,33.13059
201005.0,Lower Shabelle,1.838,33.041
201005.0,Middle Juba,2.81,33.982002
201005.0,Middle Shabelle,0.584,33.196003
201005.0,Mudug,0.5994117,36.00765
201005.0,Nugaal,0.371,36.208
201005.0,Sanaag,0.57666665,35.824997
201005.0,Sool,1.0766667,35.898335
201005.0,Togdheer,1.9430002,35.007
201005.0,Woqooyi Galbeed,1.308,37.167
201006.0,Awdal,1.345,41.072502
201006.0,Bakool,0.49624997,33.855
201006.0,Bari,1.8858334,38.065
201006.0,Bay,1.0342858,33.63143
201006.0,Galgaduud,2.6929412,35.331764
201006.0,Gedo,0.40785718,34.532143
201006.0,Hiraan,0.4709091,35.324547
201006.0,Lower Juba,2.7823532,32.428825
201006.0,Lower Shabelle,0.70699996,33.238
201006.0,Middle Juba,1.128,33.829998
201006.0,Middle Shabelle,0.01,32.753998
201006.0,Mudug,5.808823,36.062943
201006.0,Nugaal,4.049,35.682
201006.0,Sanaag,6.3094444,36.399445
201006.0,Sool,6.0291667,35.38667
201006.0,Togdheer,4.0180006,34.491005
201006.0,Woqooyi Galbeed,2.418,37.885998
201007.0,Awdal,1.4000001,39.05
201007.0,Bakool,0.28625,34.177498
201007.0,Bari,0.076249994,34.66792
201007.0,Bay,0.41714287,34.145
201007.0,Galgaduud,0.12352942,33.655296
201007.0,Gedo,0.26714286,34.48
201007.0,Hiraan,0.09181818,34.87
201007.0,Lower Juba,1.2947059,31.699413
201007.0,Lower Shabelle,0.21199998,32.899
201007.0,Middle Juba,0.526,33.596
201007.0,Middle Shabelle,0.022,31.679998
201007.0,Mudug,0.12764706,33.321766
201007.0,Nugaal,0.038,33.11
201007.0,Sanaag,0.18333334,31.98778
201007.0,Sool,0.15083335,32.406666
201007.0,Togdheer,0.45999995,31.886997
201007.0,Woqooyi Galbeed,0.995,35.251
201008.0,Awdal,1.73,38.795
201008.0,Bakool,1.015,34.9875
201008.0,Bari,0.0020833332,35.84875
201008.0,Bay,2.1035714,34.855
201008.0,Galgaduud,1.272353,34.68353
201008.0,Gedo,0.6864286,35.02357
201008.0,Hiraan,2.070909,35.55182
201008.0,Lower Juba,0.8694117,32.901764
201008.0,Lower Shabelle,2.9559999,33.347
201008.0,Middle Juba,1.68,34.172
201008.0,Middle Shabelle,3.5019996,31.852001
201008.0,Mudug,0.67,34.75647
201008.0,Nugaal,0.124,34.849
201008.0,Sanaag,0.34833333,33.182224
201008.0,Sool,0.26583335,34.09
201008.0,Togdheer,0.712,33.142002
201008.0,Woqooyi Galbeed,1.334,35.605
201009.0,Awdal,1.245,38.5325
201009.0,Bakool,0.1775,35.829998
201009.0,Bari,0.0008333333,37.565
201009.0,Bay,0.29642853,35.855717
201009.0,Galgaduud,0.18058825,35.729412
201009.0,Gedo,0.10928571,36.39857
201009.0,Hiraan,0.07909091,36.505455
201009.0,Lower Juba,0.26411763,34.508236
201009.0,Lower Shabelle,0.132,34.191
201009.0,Middle Juba,0.096,35.568
201009.0,Middle Shabelle,0.02,32.606
201009.0,Mudug,0.16117647,35.554115
201009.0,Nugaal,0.034,36.107002
201009.0,Sanaag,0.22888888,35.548332
201009.0,Sool,0.25916666,36.290833
201009.0,Togdheer,0.76199996,35.295002
201009.0,Woqooyi Galbeed,1.385,36.513
201010.0,Awdal,0.03,36.9
201010.0,Bakool,1.37125,37.605003
201010.0,Bari,0.007916666,36.310413
201010.0,Bay,1.9392856,38.326427
201010.0,Galgaduud,0.3964706,37.51647
201010.0,Gedo,1.125,38.74643
201010.0,Hiraan,1.1390909,38.409092
201010.0,Lower Juba,0.72470593,36.92235
201010.0,Lower Shabelle,1.633,35.922997
201010.0,Middle Juba,1.482,38.02
201010.0,Middle Shabelle,0.78400004,34.122
201010.0,Mudug,0.20058823,37.502354
201010.0,Nugaal,0.103,36.995003
201010.0,Sanaag,0.049444444,35.292778
201010.0,Sool,0.12916666,36.928333
201010.0,Togdheer,0.215,36.454998
201010.0,Woqooyi Galbeed,0.069,35.872
201011.0,Awdal,0.2075,32.3825
201011.0,Bakool,0.13499999,36.78
201011.0,Bari,0.37250003,31.70375
201011.0,Bay,0.3892857,37.798573
201011.0,Galgaduud,0.04588235,36.17706
201011.0,Gedo,0.40214285,37.912853
201011.0,Hiraan,0.05272727,37.623634
201011.0,Lower Juba,1.6800001,36.904118
201011.0,Lower Shabelle,0.375,36.961
201011.0,Middle Juba,1.0059999,37.64
201011.0,Middle Shabelle,0.089999996,34.913998
201011.0,Mudug,0.033529412,35.182938
201011.0,Nugaal,0.161,33.952995
201011.0,Sanaag,0.085,31.765556
201011.0,Sool,0.037499998,33.914997
201011.0,Togdheer,0.08299999,33.253998
201011.0,Woqooyi Galbeed,0.070999995,32.503
201012.0,Awdal,0.012499999,30.265001
201012.0,Bakool,0.012499999,36.21875
201012.0,Bari,0.027499998,30.032084
201012.0,Bay,0.08571429,38.10857
201012.0,Galgaduud,0.0,35.09235
201012.0,Gedo,0.13357143,38.30357
201012.0,Hiraan,0.0027272727,36.55273
201012.0,Lower Juba,0.50705874,37.540592
201012.0,Lower Shabelle,0.10899999,36.926003
201012.0,Middle Juba,0.21599999,38.368
201012.0,Middle Shabelle,0.0,34.463997
201012.0,Mudug,0.0011764705,33.77294
201012.0,Nugaal,0.018,32.243004
201012.0,Sanaag,0.02611111,30.51222
201012.0,Sool,0.0041666664,32.913334
201012.0,Togdheer,0.011,32.323997
201012.0,Woqooyi Galbeed,0.024,30.740002
201013.0,Awdal,0.95,41.072502
201013.0,Bakool,1.3387499,38.76375
201013.0,Bari,0.32083333,38.49875
201013.0,Bay,1.7621428,39.948574
201013.0,Galgaduud,1.2305882,37.870003
201013.0,Gedo,1.2314285,40.25143
201013.0,Hiraan,1.2918181,38.983635
201013.0,Lower Juba,1.9147061,39.181175
201013.0,Lower Shabelle,1.8220001,38.546
201013.0,Middle Juba,1.724,40.168
201013.0,Middle Shabelle,1.5020001,35.876
201013.0,Mudug,1.1223531,37.765293
201013.0,Nugaal,0.62399995,37.226997
201013.0,Sanaag,0.87888885,36.894447
201013.0,Sool,0.90166664,36.9975
201013.0,Togdheer,1.158,36.578
201013.0,Woqooyi Galbeed,1.125,38.043
201101.0,Awdal,0.01,30.317501
201101.0,Bakool,0.01875,37.92375
201101.0,Bari,0.14666666,30.362917
201101.0,Bay,0.014999999,39.604282
201101.0,Galgaduud,0.015294117,35.436474
201101.0,Gedo,0.010714286,39.929287
201101.0,Hiraan,0.0072727273,38.01636
201101.0,Lower Juba,0.031764705,38.08059
201101.0,Lower Shabelle,0.012,37.481
201101.0,Middle Juba,0.021999998,39.154
201101.0,Middle Shabelle,0.0,34.454002
201101.0,Mudug,0.004117647,33.50941
201101.0,Nugaal,0.026999999,32.701
201101.0,Sanaag,0.017222222,31.22889
201101.0,Sool,0.0041666664,33.796665
201101.0,Togdheer,0.011,33.286003
201101.0,Woqooyi Galbeed,0.007,31.340998
201102.0,Awdal,0.015,32.3275
201102.0,Bakool,0.01625,37.085
201102.0,Bari,0.20916666,30.872084
201102.0,Bay,0.049285714,39.32
201102.0,Galgaduud,0.00058823527,35.50941
201102.0,Gedo,0.040714286,39.698574
201102.0,Hiraan,0.0027272727,37.56818
201102.0,Lower Juba,0.04588235,39.111176
201102.0,Lower Shabelle,0.04,37.647
201102.0,Middle Juba,0.056,39.992
201102.0,Middle Shabelle,0.0,34.63
201102.0,Mudug,0.002352941,33.556473
201102.0,Nugaal,0.031999998,32.742
201102.0,Sanaag,0.23555554,32.024998
201102.0,Sool,0.059166666,33.813335
201102.0,Togdheer,0.051999997,33.878998
201102.0,Woqooyi Galbeed,0.043,32.315
201103.0,Awdal,0.25,33.235
201103.0,Bakool,0.008749999,38.5275
201103.0,Bari,0.0,32.935413
201103.0,Bay,0.077857144,40.094997
201103.0,Galgaduud,0.018235292,37.048237
201103.0,Gedo,0.07642857,40.454998
201103.0,Hiraan,0.0072727273,39.015453
201103.0,Lower Juba,0.009411764,39.005295
201103.0,Lower Shabelle,0.028,38.478
201103.0,Middle Juba,0.0019999999,39.844
201103.0,Middle Shabelle,0.0,35.991997
201103.0,Mudug,0.0052941176,35.778828
201103.0,Nugaal,0.0019999999,34.593
201103.0,Sanaag,0.03611111,33.148888
201103.0,Sool,0.023333335,35.209167
201103.0,Togdheer,0.063999996,34.935
201103.0,Woqooyi Galbeed,0.221,33.241005
201104.0,Awdal,1.0775,37.695
201104.0,Bakool,4.04125,39.2125
201104.0,Bari,0.33166668,35.892918
201104.0,Bay,4.4735713,39.579285
201104.0,Galgaduud,4.2188234,38.221176
201104.0,Gedo,2.3978572,40.140003
201104.0,Hiraan,4.774545,39.855453
201104.0,Lower Juba,2.3170588,38.125885
201104.0,Lower Shabelle,5.225,37.896004
201104.0,Middle Juba,3.4239998,38.940002
201104.0,Middle Shabelle,7.1380005,36.498
201104.0,Mudug,3.839412,37.064117
201104.0,Nugaal,1.845,36.138
201104.0,Sanaag,1.005,35.25611
201104.0,Sool,1.79,36.310833
201104.0,Togdheer,2.322,35.735
201104.0,Woqooyi Galbeed,1.496,36.396
201105.0,Awdal,0.41750002,39.1725
201105.0,Bakool,1.45125,34.161247
201105.0,Bari,0.86083335,36.5575
201105.0,Bay,1.8614286,34.07143
201105.0,Galgaduud,0.7452941,35.167645
201105.0,Gedo,1.1842858,36.27929
201105.0,Hiraan,0.83,35.17273
201105.0,Lower Juba,1.9082354,35.368237
201105.0,Lower Shabelle,1.4280001,33.422
201105.0,Middle Juba,1.2739999,35.338
201105.0,Middle Shabelle,0.674,32.926003
201105.0,Mudug,0.5423529,35.377064
201105.0,Nugaal,0.49899998,35.008
201105.0,Sanaag,0.43555555,35.085003
201105.0,Sool,0.9624999,34.590836
201105.0,Togdheer,1.452,34.478
201105.0,Woqooyi Galbeed,0.78400004,36.597
201106.0,Awdal,0.0725,41.144997
201106.0,Bakool,0.13125,34.38375
201106.0,Bari,0.029166667,36.95375
201106.0,Bay,0.25357142,34.744286
201106.0,Galgaduud,0.035294116,35.084118
201106.0,Gedo,0.060714282,36.0
201106.0,Hiraan,0.03909091,35.512726
201106.0,Lower Juba,0.6517647,34.96412
201106.0,Lower Shabelle,0.16600001,33.788002
201106.0,Middle Juba,0.23599999,35.461998
201106.0,Middle Shabelle,0.0,33.09
201106.0,Mudug,0.01,35.288235
201106.0,Nugaal,0.0009999999,34.786
201106.0,Sanaag,0.007777778,35.75778
201106.0,Sool,0.019999998,34.729168
201106.0,Togdheer,0.096,34.118
201106.0,Woqooyi Galbeed,0.17999999,37.919
201107.0,Awdal,0.39999998,40.995003
201107.0,Bakool,0.1525,35.51125
201107.0,Bari,0.008333334,36.62792
201107.0,Bay,0.3671429,35.45
201107.0,Galgaduud,0.03647059,35.24765
201107.0,Gedo,0.107857145,35.834286
201107.0,Hiraan,0.06727273,36.013638
201107.0,Lower Juba,1.2317648,34.22647
201107.0,Lower Shabelle,0.385,33.922
201107.0,Middle Juba,0.40200004,35.146004
201107.0,Middle Shabelle,0.072000004,32.538002
201107.0,Mudug,0.008235294,35.185295
201107.0,Nugaal,0.0019999999,34.513
201107.0,Sanaag,0.052222226,36.170555
201107.0,Sool,0.048333336,35.3975
201107.0,Togdheer,0.149,35.601997
201107.0,Woqooyi Galbeed,0.21000001,38.372
201108.0,Awdal,0.17500001,40.927498
201108.0,Bakool,0.14125,35.32125
201108.0,Bari,0.0,36.72625
201108.0,Bay,0.35071427,35.485714
201108.0,Galgaduud,0.039411765,35.82765
201108.0,Gedo,0.05928571,35.767143
201108.0,Hiraan,0.0790909,36.389095
201108.0,Lower Juba,0.4082353,34.487648
201108.0,Lower Shabelle,0.40499997,33.848
201108.0,Middle Juba,0.298,35.2
201108.0,Middle Shabelle,0.124,32.582
201108.0,Mudug,0.004705882,35.919407
201108.0,Nugaal,0.0009999999,35.426
201108.0,Sanaag,0.059444446,35.463886
201108.0,Sool,0.015833333,35.614166
201108.0,Togdheer,0.052999996,35.397
201108.0,Woqooyi Galbeed,0.13,37.947998
201109.0,Awdal,0.1575,40.25
201109.0,Bakool,0.098749995,38.04375
201109.0,Bari,0.0145833315,37.587917
201109.0,Bay,0.25642857,38.02357
201109.0,Galgaduud,0.047647055,37.249413
201109.0,Gedo,0.06928571,38.072144
201109.0,Hiraan,0.08636363,38.684544
201109.0,Lower Juba,0.4282353,36.535297
201109.0,Lower Shabelle,0.31800002,35.85
201109.0,Middle Juba,0.26,37.368
201109.0,Middle Shabelle,0.134,33.935997
201109.0,Mudug,0.039411765,36.76294
201109.0,Nugaal,0.035,36.353996
201109.0,Sanaag,0.08055556,36.07222
201109.0,Sool,0.075,36.835835
201109.0,Togdheer,0.117,36.664
201109.0,Woqooyi Galbeed,0.171,37.671
201110.0,Awdal,0.25,37.215
201110.0,Bakool,11.03625,37.2425
201110.0,Bari,0.18,36.50875
201110.0,Bay,11.234285,38.188572
201110.0,Galgaduud,5.3511767,37.50765
201110.0,Gedo,8.580714,38.49571
201110.0,Hiraan,8.667273,38.60909
201110.0,Lower Juba,9.148235,37.158825
201110.0,Lower Shabelle,10.248001,35.993004
201110.0,Middle Juba,12.084001,37.938
201110.0,Middle Shabelle,8.016001,34.517998
201110.0,Mudug,4.0758824,37.03177
201110.0,Nugaal,1.6009998,36.963
201110.0,Sanaag,0.25055557,35.369442
201110.0,Sool,0.77,36.944164
201110.0,Togdheer,1.898,36.353
201110.0,Woqooyi Galbeed,0.93500006,36.306
201111.0,Awdal,0.1025,35.2025
201111.0,Bakool,8.36875,29.717499
201111.0,Bari,0.17625,34.6525
201111.0,Bay,10.267858,30.73
201111.0,Galgaduud,5.122941,33.57647
201111.0,Gedo,8.400714,31.342144
201111.0,Hiraan,8.347273,32.109093
201111.0,Lower Juba,5.6952934,32.24059
201111.0,Lower Shabelle,9.221,31.326
201111.0,Middle Juba,9.494,30.822
201111.0,Middle Shabelle,9.412,32.254
201111.0,Mudug,0.9588235,34.440586
201111.0,Nugaal,0.224,34.577003
201111.0,Sanaag,0.16388887,33.439445
201111.0,Sool,0.42333332,34.643333
201111.0,Togdheer,0.83100003,33.225998
201111.0,Woqooyi Galbeed,0.387,33.211002
201112.0,Awdal,0.005,30.11
201112.0,Bakool,0.27249998,30.797499
201112.0,Bari,0.25166667,30.023333
201112.0,Bay,0.73357147,32.052143
201112.0,Galgaduud,0.061176468,33.166473
201112.0,Gedo,0.63714284,33.4
201112.0,Hiraan,0.13727273,32.23364
201112.0,Lower Juba,1.5529412,34.142353
201112.0,Lower Shabelle,0.666,31.941998
201112.0,Middle Juba,1.1379999,32.372
201112.0,Middle Shabelle,0.176,31.070002
201112.0,Mudug,0.041176468,33.636467
