index,time,admin1,conflicts,TA,PA,DL
25,1999-02-15,Lower_Shabelle,0.0,0.37878148979567877,-1.5330525119097453,5
26,1999-03-16,Lower_Shabelle,0.0,0.4815987426319815,-0.2515961987645053,6
27,1999-04-16,Lower_Shabelle,0.0,0.24051988792508586,-0.3387130860686589,7
28,1999-05-16,Lower_Shabelle,0.0,0.13500715412599515,0.11026485946739138,8
29,1999-06-16,Lower_Shabelle,0.0,-0.009007568814169328,-1.2663893607443946,0
30,1999-07-16,Lower_Shabelle,14.0,-0.3719133915618658,-0.9816915110861183,0
31,1999-08-16,Lower_Shabelle,6.0,-1.2173421948086276,-0.8225350757633964,0
32,1999-09-16,Lower_Shabelle,0.0,-1.2396003882927846,-0.9232711224575195,0
33,1999-10-16,Lower_Shabelle,2.0,-1.3289982204045094,-0.6290875246311968,0
34,1999-11-16,Lower_Shabelle,0.0,-0.9815041989368932,-0.9808478195928801,0
35,1999-12-16,Lower_Shabelle,0.0,-1.151788623158459,-0.7622403514145205,0
36,2000-01-16,Lower_Shabelle,4.0,-1.4137701825435771,-0.7051601176206037,0
37,2000-02-15,Lower_Shabelle,6.0,-1.4489866073272275,-0.1322451613264618,0
38,2000-03-16,Lower_Shabelle,4.0,-1.2994024173375291,0.026763533685228814,0
39,2000-04-16,Lower_Shabelle,0.0,-0.3166431615791397,0.2970961841403949,0
40,2000-05-16,Lower_Shabelle,0.0,-0.3252569928246081,0.13483885960410977,0
41,2000-06-16,Lower_Shabelle,0.0,-0.3801860068509524,0.38630678551446573,0
42,2000-07-16,Lower_Shabelle,2.0,-0.29352358423698227,0.5695066645954671,0
43,2000-08-16,Lower_Shabelle,0.0,0.1084157381418868,0.5106093277992939,1
44,2000-09-16,Lower_Shabelle,0.0,-0.13047076857149284,0.6125877525788429,0
45,2000-10-16,Lower_Shabelle,0.0,-0.7968768022233202,0.2973385059720186,0
46,2000-11-16,Lower_Shabelle,2.0,-0.5195447066626308,0.2820335884462207,0
47,2000-12-16,Lower_Shabelle,0.0,-0.13351328507510601,-0.09794934987053376,0
48,2001-01-16,Lower_Shabelle,0.0,0.264295166372781,-0.2362326327998768,1
49,2001-02-15,Lower_Shabelle,0.0,0.35057262010759543,0.02045336450380042,2
50,2001-03-16,Lower_Shabelle,0.0,0.2999046924592013,0.030227288529476936,3
51,2001-04-16,Lower_Shabelle,0.0,0.20217939213891375,-0.12703683888040018,4
52,2001-05-16,Lower_Shabelle,0.0,-0.4576597439130466,-0.5836400873262337,0
53,2001-06-16,Lower_Shabelle,0.0,-0.8184384034831664,-0.31540949781470484,0
54,2001-07-16,Lower_Shabelle,0.0,-0.9367940645999129,0.01887103473718989,0
55,2001-08-16,Lower_Shabelle,0.0,-0.789112887248186,1.2802182091321175,0
56,2001-09-16,Lower_Shabelle,2.0,-0.34772461692993173,0.9763399368567263,0
57,2001-10-16,Lower_Shabelle,0.0,0.034676399260957114,0.6644564997858549,1
58,2001-11-16,Lower_Shabelle,0.0,0.1428351885507421,-0.620050047440639,2
59,2001-12-16,Lower_Shabelle,0.0,0.2821535690372495,-0.5358130040657253,3
60,2002-01-16,Lower_Shabelle,0.0,0.07367666979375224,-0.40094597213687155,4
61,2002-02-15,Lower_Shabelle,2.0,-0.07819478297777267,-0.26503481071259277,0
62,2002-03-16,Lower_Shabelle,0.0,0.283577935614713,-0.4491826990406978,1
63,2002-04-16,Lower_Shabelle,0.0,0.31750418288086696,-0.049594382037623196,2
64,2002-05-16,Lower_Shabelle,8.0,0.8610104424415567,-0.15266725270993212,3
65,2002-06-16,Lower_Shabelle,2.0,0.7310049642448747,-0.20548792897893298,4
66,2002-07-16,Lower_Shabelle,0.0,1.2771025914620588,-0.6996252658039385,5
67,2002-08-16,Lower_Shabelle,2.0,1.037268711841386,-0.7604183362947752,6
68,2002-09-16,Lower_Shabelle,0.0,0.7169117658169082,-0.4750026347169951,7
69,2002-10-16,Lower_Shabelle,0.0,0.09464188061406109,0.09120227455286938,8
70,2002-11-16,Lower_Shabelle,0.0,0.4648123434841096,0.5692363483385051,9
71,2002-12-16,Lower_Shabelle,0.0,0.7871437489229697,0.49034798183458245,10
72,2003-01-16,Lower_Shabelle,0.0,1.0120371053129134,0.027135686974442557,11
73,2003-02-15,Lower_Shabelle,0.0,0.728485344590998,-0.14544652542865885,12
74,2003-03-16,Lower_Shabelle,2.0,0.7110880696627134,-0.1468319929152887,13
75,2003-04-16,Lower_Shabelle,6.0,1.2894774551740646,0.11505706295208358,14
76,2003-05-16,Lower_Shabelle,0.0,1.6144683102896382,0.13483885960410977,15
77,2003-06-16,Lower_Shabelle,2.0,1.7179936410200753,0.38630678551446573,16
78,2003-07-16,Lower_Shabelle,2.0,0.6573789828991202,0.5695066645954671,17
79,2003-08-16,Lower_Shabelle,4.0,0.07865432191020849,0.5106093277992939,18
80,2003-09-16,Lower_Shabelle,6.0,-0.796506918875903,0.6125877525788429,0
81,2003-10-16,Lower_Shabelle,4.0,-0.5000000866403912,0.2973385059720186,0
82,2003-11-16,Lower_Shabelle,0.0,-0.1442675167046751,0.2820335884462207,0
83,2003-12-16,Lower_Shabelle,4.0,0.35460233527307433,-0.09794934987053376,1
84,2004-01-16,Lower_Shabelle,0.0,0.9899038669184312,0.12684902723656163,2
85,2004-02-15,Lower_Shabelle,4.0,0.7696363682110389,0.3633086060948179,3
86,2004-03-16,Lower_Shabelle,12.0,0.3776047313117649,0.3898451937216673,4
87,2004-04-16,Lower_Shabelle,2.0,-0.455622075181271,0.2970961841403949,0
88,2004-05-16,Lower_Shabelle,10.0,-0.38234656009912676,0.13483885960410977,0
89,2004-06-16,Lower_Shabelle,8.0,-0.0936797321143219,0.38630678551446573,0
90,2004-07-16,Lower_Shabelle,0.0,0.09495562524804678,0.5695066645954671,1
91,2004-08-16,Lower_Shabelle,0.0,0.10903208247932815,0.5106093277992939,2
92,2004-09-16,Lower_Shabelle,0.0,-0.05312105623790472,0.6125877525788429,0
93,2004-10-16,Lower_Shabelle,0.0,-0.5922932827123537,0.2973385059720186,0
94,2004-11-16,Lower_Shabelle,0.0,-0.7203657207784816,0.2820335884462207,0
95,2004-12-16,Lower_Shabelle,0.0,-0.49514617628575874,-0.09794934987053376,0
96,2005-01-16,Lower_Shabelle,6.0,-0.12624763876832587,0.12684902723656163,0
97,2005-02-15,Lower_Shabelle,2.0,-0.03822109841082167,0.3633086060948179,0
98,2005-03-16,Lower_Shabelle,2.0,-0.0887133483282685,0.3898451937216673,0
99,2005-04-16,Lower_Shabelle,12.0,0.27327215787904374,0.2970961841403949,1
100,2005-05-16,Lower_Shabelle,8.0,-0.09716991022767459,0.13483885960410977,0
101,2005-06-16,Lower_Shabelle,2.0,-0.648126463995052,0.38630678551446573,0
102,2005-07-16,Lower_Shabelle,0.0,-1.055252762413718,0.5695066645954671,0
103,2005-08-16,Lower_Shabelle,2.0,-0.5519183270101843,0.5106093277992939,0
104,2005-09-16,Lower_Shabelle,32.0,-0.08437948222097062,0.6125877525788429,0
105,2005-10-16,Lower_Shabelle,2.0,0.2030060356804558,0.2973385059720186,1
106,2005-11-16,Lower_Shabelle,2.0,0.4132808850144977,0.2820335884462207,2
107,2005-12-16,Lower_Shabelle,0.0,0.2247907227934481,-0.09794934987053376,3
108,2006-01-16,Lower_Shabelle,0.0,-0.12985399055592795,0.12684902723656163,0
109,2006-02-15,Lower_Shabelle,4.0,0.09468007313489706,0.3633086060948179,1
110,2006-03-16,Lower_Shabelle,4.0,0.7405384006515475,0.3898451937216673,2
111,2006-04-16,Lower_Shabelle,6.0,0.8010219392836215,0.2970961841403949,3
112,2006-05-16,Lower_Shabelle,0.0,0.16680068762813746,0.13483885960410977,4
113,2006-06-16,Lower_Shabelle,4.0,0.07394133733238069,0.38630678551446573,5
114,2006-07-16,Lower_Shabelle,2.0,0.1345683705582032,0.5695066645954671,6
115,2006-08-16,Lower_Shabelle,4.0,0.11115809508171925,0.5106093277992939,7
116,2006-09-16,Lower_Shabelle,6.0,-0.39539100952006717,0.6125877525788429,0
117,2006-10-16,Lower_Shabelle,6.0,-0.09917653229483037,0.2973385059720186,0
118,2006-11-16,Lower_Shabelle,0.0,-0.017840127482311913,0.2820335884462207,0
119,2006-12-16,Lower_Shabelle,12.0,0.07273005137316324,-0.09794934987053376,1
120,2007-01-16,Lower_Shabelle,12.0,-0.28839430140674,0.12684902723656163,0
121,2007-02-15,Lower_Shabelle,20.0,-0.26797571482426896,0.3633086060948179,0
122,2007-03-16,Lower_Shabelle,30.0,-0.08115344797602124,0.3898451937216673,0
123,2007-04-16,Lower_Shabelle,22.0,-0.02094186959064735,0.2970961841403949,0
124,2007-05-16,Lower_Shabelle,6.0,-0.08607947541482279,0.13483885960410977,0
125,2007-06-16,Lower_Shabelle,18.0,-0.2484764990230587,0.38630678551446573,0
126,2007-07-16,Lower_Shabelle,28.0,-0.530995116603974,0.020717417831534357,0
127,2007-08-16,Lower_Shabelle,12.0,-0.4933382974724232,-0.30451624020302603,0
128,2007-09-16,Lower_Shabelle,42.0,-0.3445446103071632,-0.7072570412482103,0
129,2007-10-16,Lower_Shabelle,39.0,0.1605345990946076,0.11846777540493918,1
130,2007-11-16,Lower_Shabelle,16.0,0.054122488451205035,0.3748979219690744,2
131,2007-12-16,Lower_Shabelle,20.0,-0.21581325428785436,0.49963420947705334,0
132,2008-01-16,Lower_Shabelle,24.0,-0.47048507634246867,0.13224777008810762,0
133,2008-02-15,Lower_Shabelle,16.0,-1.0462128658535352,0.3633086060948179,0
134,2008-03-16,Lower_Shabelle,36.0,-1.583287288034765,0.3898451937216673,0
135,2008-04-16,Lower_Shabelle,20.0,-1.6630368858395848,0.02919069335772893,0
136,2008-05-16,Lower_Shabelle,18.0,-1.4149705988875043,-0.0793749072601904,0
137,2008-06-16,Lower_Shabelle,40.0,-0.8742221836527763,0.1720930186501656,0
138,2008-07-16,Lower_Shabelle,38.0,-0.7397120012730146,0.4605419154728046,0
139,2008-08-16,Lower_Shabelle,26.0,-0.08281577396352469,0.3479528547582656,0
140,2008-09-16,Lower_Shabelle,32.0,0.7211699292150993,-0.05478794628691865,1
141,2008-10-16,Lower_Shabelle,26.0,1.2501609603154002,0.0008875429293295397,2
142,2008-11-16,Lower_Shabelle,20.0,0.6258989281518111,-0.17614185925083833,3
143,2008-12-16,Lower_Shabelle,38.0,-0.1334039739140244,-0.051405571742859445,0
144,2009-01-16,Lower_Shabelle,6.0,-0.37997248597729677,0.18466256149709803,0
145,2009-02-15,Lower_Shabelle,8.0,-0.128451835062704,0.5828466250097243,0
146,2009-03-16,Lower_Shabelle,16.0,0.15866801333047112,0.4665364768325257,1
147,2009-04-16,Lower_Shabelle,4.0,0.2003784661664998,-0.2725958420029995,2
148,2009-05-16,Lower_Shabelle,2.0,0.9204793222359005,-0.6550984331211857,3
149,2009-06-16,Lower_Shabelle,6.0,1.038964386496387,-0.2607837714067816,4
150,2009-07-16,Lower_Shabelle,14.0,1.343118415639405,0.18660492497253775,5
151,2009-08-16,Lower_Shabelle,6.0,1.3857003723615453,0.3479528547582656,6
152,2009-09-16,Lower_Shabelle,6.0,1.851001446460966,0.4499312795378147,7
153,2009-10-16,Lower_Shabelle,6.0,1.4461326696704493,0.29769697114031834,8
154,2009-11-16,Lower_Shabelle,0.0,1.0219906291129714,0.2823920536145204,9
155,2009-12-16,Lower_Shabelle,0.0,1.2150050420448721,-0.09759088470223402,10
0,1997-01-16,Middle_Juba,0.0,,,0
1,1997-02-15,Middle_Juba,0.0,,,0
2,1997-03-16,Middle_Juba,0.0,-0.38397038146259943,-0.2675345543955249,0
3,1997-04-16,Middle_Juba,0.0,-1.1171534443478994,0.30396323363770156,0
4,1997-05-16,Middle_Juba,0.0,-1.0225920853621935,0.2437059374456687,0
5,1997-06-16,Middle_Juba,0.0,-0.7791673400050391,-0.21650788080184288,0
6,1997-07-16,Middle_Juba,0.0,-0.032024399708887895,-0.7079689613581767,0
7,1997-08-16,Middle_Juba,0.0,-0.11085109921342078,-0.8382322747691013,0
8,1997-09-16,Middle_Juba,0.0,0.26253174489252745,-0.8916686745323424,1
9,1997-10-16,Middle_Juba,0.0,-0.08710888112552488,0.3128926213834447,0
10,1997-11-16,Middle_Juba,0.0,-0.5604710763078605,1.6264593441201602,0
11,1997-12-16,Middle_Juba,0.0,-1.0651996737448,2.660665321060546,0
12,1998-01-16,Middle_Juba,0.0,-0.7112825460375856,1.8683937677835998,0
13,1998-02-15,Middle_Juba,0.0,0.1390840354684868,1.025123229546684,1
14,1998-03-16,Middle_Juba,0.0,0.501374708505438,-0.27580546777568843,2
15,1998-04-16,Middle_Juba,0.0,0.3817615489858904,-0.49964319219055714,3
16,1998-05-16,Middle_Juba,0.0,0.0625499504113744,0.3043104579131319,4
17,1998-06-16,Middle_Juba,0.0,0.3798052528427583,0.3917531663260391,5
18,1998-07-16,Middle_Juba,0.0,0.4696171481806713,0.6520277525571787,6
19,1998-08-16,Middle_Juba,0.0,0.41182436043145065,-0.45539446827176916,7
20,1998-09-16,Middle_Juba,0.0,-0.18656631303639426,-0.6106296445676969,0
21,1998-10-16,Middle_Juba,0.0,0.254292970050014,-1.2079776498215362,1
22,1998-11-16,Middle_Juba,0.0,0.3720275272965499,-1.4566196993089513,2
23,1998-12-16,Middle_Juba,0.0,0.4150241312692094,-1.2761749219367815,3
24,1999-01-16,Middle_Juba,0.0,-0.014268443097665728,-1.2603394911273473,0
25,1999-02-15,Middle_Juba,0.0,0.38160166852621397,-1.2342070569163732,1
26,1999-03-16,Middle_Juba,0.0,0.6197404355900155,-0.9128437916303244,2
27,1999-04-16,Middle_Juba,0.0,0.4352310885930806,-1.137966379408564,3
28,1999-05-16,Middle_Juba,0.0,0.4001573982200517,-0.3670326450759567,4
29,1999-06-16,Middle_Juba,0.0,0.4167872572623195,0.6281600063926397,5
30,1999-07-16,Middle_Juba,0.0,0.18137453119662772,1.2479393809157713,6
31,1999-08-16,Middle_Juba,2.0,-0.6723535217512016,1.0913659408122012,0
32,1999-09-16,Middle_Juba,0.0,-0.9375360026651132,0.11320486581089755,0
33,1999-10-16,Middle_Juba,0.0,-1.1485480541141249,-0.10061141059382157,0
34,1999-11-16,Middle_Juba,0.0,-0.9596081694041464,-0.20465775184595703,0
35,1999-12-16,Middle_Juba,0.0,-1.1230069829587117,-0.3002934857324891,0
36,2000-01-16,Middle_Juba,0.0,-1.3491844997854738,-0.3580523835437284,0
37,2000-02-15,Middle_Juba,0.0,-1.4689448270093164,-0.2304778981781431,0
38,2000-03-16,Middle_Juba,0.0,-1.2205697022128394,-0.0321451994377715,0
39,2000-04-16,Middle_Juba,0.0,-0.2653188915216415,0.11665428330611251,0
40,2000-05-16,Middle_Juba,2.0,0.05641412300096341,0.0038229234611196947,1
41,2000-06-16,Middle_Juba,0.0,-0.15242439877178007,-0.09659999333021096,0
42,2000-07-16,Middle_Juba,0.0,0.06966100890567935,-0.007922073336149795,1
43,2000-08-16,Middle_Juba,2.0,0.4541545568108352,0.07556148086375086,2
44,2000-09-16,Middle_Juba,0.0,0.3173547740231235,0.24737177869203883,3
45,2000-10-16,Middle_Juba,0.0,-0.5667028575751224,0.08313441769174336,0
46,2000-11-16,Middle_Juba,0.0,-0.6296277507458691,-0.06005453797257113,0
47,2000-12-16,Middle_Juba,0.0,-0.29647594963290813,-0.3624914786483919,0
48,2001-01-16,Middle_Juba,0.0,0.1579370066971084,-0.6467285704356419,1
49,2001-02-15,Middle_Juba,0.0,0.4367128578234849,-0.21679806087704614,2
50,2001-03-16,Middle_Juba,0.0,0.6127756719007117,-0.5459066406070529,3
51,2001-04-16,Middle_Juba,0.0,0.32154050596587463,-0.448346103333878,4
52,2001-05-16,Middle_Juba,0.0,-0.36295226915656204,-1.106114884443284,0
53,2001-06-16,Middle_Juba,4.0,-0.8768370142555574,-0.6901328956119391,0
54,2001-07-16,Middle_Juba,4.0,-0.8705816128739321,-0.8711442151545757,0
55,2001-08-16,Middle_Juba,0.0,-0.6270562894518724,0.3068628221068261,0
56,2001-09-16,Middle_Juba,0.0,-0.16622522752942462,0.4575714012906196,0
57,2001-10-16,Middle_Juba,0.0,0.30853117784070805,0.6479892969803284,1
58,2001-11-16,Middle_Juba,0.0,0.2511748722115778,0.26837630876374635,2
59,2001-12-16,Middle_Juba,0.0,0.35163917206256423,0.1446490618390881,3
60,2002-01-16,Middle_Juba,0.0,0.14362888760249456,0.00251581736829302,4
61,2002-02-15,Middle_Juba,0.0,0.02723344423663158,-0.9662454857543246,5
62,2002-03-16,Middle_Juba,2.0,0.4214788662624637,-1.477625001635036,6
63,2002-04-16,Middle_Juba,2.0,0.44775400408613847,-0.2950963978085423,7
64,2002-05-16,Middle_Juba,0.0,0.9670162107839109,-0.33925240049963495,8
65,2002-06-16,Middle_Juba,0.0,0.8249289723264613,-0.2790704161755611,9
66,2002-07-16,Middle_Juba,0.0,1.1954851806502493,-1.5303423341077769,10
67,2002-08-16,Middle_Juba,0.0,0.6998941422417793,-1.3444018999651863,11
68,2002-09-16,Middle_Juba,0.0,0.3961474117070934,-0.17212921712203144,12
69,2002-10-16,Middle_Juba,0.0,0.1268026503763349,0.3442273895524863,13
70,2002-11-16,Middle_Juba,0.0,0.8443971609720246,0.7236487328632691,14
71,2002-12-16,Middle_Juba,0.0,1.1318768123254281,0.6359719431378319,15
72,2003-01-16,Middle_Juba,0.0,1.077333008451906,0.24110786912371726,16
73,2003-02-15,Middle_Juba,0.0,0.6775765736647132,-0.16818759734264996,17
74,2003-03-16,Middle_Juba,0.0,0.6723545806737126,-0.6672870785652334,18
75,2003-04-16,Middle_Juba,0.0,1.2907461822550106,-0.03708645980430084,19
76,2003-05-16,Middle_Juba,0.0,1.7419873310755472,0.4409285533595313,20
77,2003-06-16,Middle_Juba,0.0,1.9049498527142654,0.277111921414294,21
78,2003-07-16,Middle_Juba,0.0,0.7682151534901335,0.2905728983506623,22
79,2003-08-16,Middle_Juba,0.0,-0.02587604215191593,0.2885985744950388,0
80,2003-09-16,Middle_Juba,2.0,-0.845801910392086,0.506698525417127,0
81,2003-10-16,Middle_Juba,0.0,-0.5547459445350248,0.15672842480399746,0
82,2003-11-16,Middle_Juba,0.0,-0.08235434913698676,0.08016395770379475,0
83,2003-12-16,Middle_Juba,0.0,0.3687702672629943,-0.24582910646050968,1
84,2004-01-16,Middle_Juba,0.0,1.1613851511490885,0.07588746109998651,2
85,2004-02-15,Middle_Juba,0.0,0.9635417537530045,0.19119839965960173,3
86,2004-03-16,Middle_Juba,2.0,0.4823599793096107,0.6318106507902174,4
87,2004-04-16,Middle_Juba,0.0,-0.47879151937814335,0.48308119040315606,0
88,2004-05-16,Middle_Juba,0.0,-0.7376242198217993,0.446309042799367,0
89,2004-06-16,Middle_Juba,0.0,-0.6303628772054524,0.19792584821885031,0
90,2004-07-16,Middle_Juba,2.0,-0.5487058221998219,0.37490884165854504,0
91,2004-08-16,Middle_Juba,0.0,-0.5143948764099182,0.3981526308048214,0
92,2004-09-16,Middle_Juba,0.0,-0.510142188070806,0.3441787890116441,0
93,2004-10-16,Middle_Juba,0.0,-0.9198274558346995,-0.005791311601485383,0
94,2004-11-16,Middle_Juba,0.0,-0.8352309115481962,-0.12927966297896415,0
95,2004-12-16,Middle_Juba,0.0,-0.7138669800065561,-0.2308920098880054,0
96,2005-01-16,Middle_Juba,4.0,-0.4276881190611144,0.09082455767249077,0
97,2005-02-15,Middle_Juba,2.0,-0.5097439173574342,0.38451550887433195,0
98,2005-03-16,Middle_Juba,0.0,-0.6608312708950136,0.7884848921570672,0
99,2005-04-16,Middle_Juba,10.0,-0.10356100443906265,0.45863691505651366,0
100,2005-05-16,Middle_Juba,4.0,-0.30870923474245954,0.26519052608587473,0
101,2005-06-16,Middle_Juba,2.0,-0.4777608468080026,0.016807331505358052,0
102,2005-07-16,Middle_Juba,0.0,-0.9625691269883875,0.37490884165854504,0
103,2005-08-16,Middle_Juba,0.0,-0.7849761150103601,0.3981526308048214,0
104,2005-09-16,Middle_Juba,0.0,-0.6676595829983835,0.5319166384190269,0
105,2005-10-16,Middle_Juba,0.0,-0.4894757659302745,0.1819465378058974,0
106,2005-11-16,Middle_Juba,0.0,-0.008319280768919635,-0.09451717173835265,0
107,2005-12-16,Middle_Juba,0.0,-0.016553845813066032,-0.38386736805477667,0
108,2006-01-16,Middle_Juba,0.0,-0.1942541327567012,-0.06215080049428049,0
109,2006-02-15,Middle_Juba,2.0,0.12054039962736351,0.33975146389314315,1
110,2006-03-16,Middle_Juba,4.0,0.7693855808736615,0.7009606920256123,2
111,2006-04-16,Middle_Juba,0.0,0.8214218218740448,0.5462226606465007,3
112,2006-05-16,Middle_Juba,2.0,0.2896562059742774,0.5019140494606624,4
113,2006-06-16,Middle_Juba,0.0,0.0976148978935772,0.2766337600864693,5
114,2006-07-16,Middle_Juba,0.0,0.1982296645078916,0.7119489016510555,6
115,2006-08-16,Middle_Juba,0.0,0.15916575925131815,0.5396457802176212,7
116,2006-09-16,Middle_Juba,4.0,-0.305693294315085,0.7101343011810881,0
117,2006-10-16,Middle_Juba,12.0,-0.20012031534278207,0.10784062343511726,0
118,2006-11-16,Middle_Juba,0.0,-0.29873983145744426,0.07552544983373756,0
119,2006-12-16,Middle_Juba,6.0,-0.14170360540792137,-0.2308920098880054,0
120,2007-01-16,Middle_Juba,6.0,-0.3999275919949219,0.09082455767249077,0
121,2007-02-15,Middle_Juba,2.0,-0.48179889173908225,0.38451550887433195,0
122,2007-03-16,Middle_Juba,2.0,-0.6035280080606913,0.7884848921570672,0
123,2007-04-16,Middle_Juba,8.0,-0.6346241726479103,0.6397554317700059,0
124,2007-05-16,Middle_Juba,6.0,-0.7516625285791262,0.446309042799367,0
125,2007-06-16,Middle_Juba,4.0,-0.6934740791516946,0.19792584821885031,0
126,2007-07-16,Middle_Juba,4.0,-0.892561337131939,-0.39160906116719324,0
127,2007-08-16,Middle_Juba,0.0,-0.5199937509806783,-0.6865014668141137,0
128,2007-09-16,Middle_Juba,4.0,-0.18991357099338765,-1.0442697299503927,0
129,2007-10-16,Middle_Juba,2.0,0.37901887986610383,-0.38896338591094914,1
130,2007-11-16,Middle_Juba,0.0,0.2053609493902194,-0.18242922220132377,2
131,2007-12-16,Middle_Juba,0.0,-0.1232545166894687,0.019752852232736835,0
132,2008-01-16,Middle_Juba,2.0,-0.46200354498149676,0.10271087796639804,0
133,2008-02-15,Middle_Juba,4.0,-0.834155140889454,0.38451550887433195,0
134,2008-03-16,Middle_Juba,4.0,-1.2209609254839477,0.7884848921570672,0
135,2008-04-16,Middle_Juba,8.0,-1.235430608953644,0.35005151453231065,0
136,2008-05-16,Middle_Juba,4.0,-1.2304883628044618,0.1929089788136161,0
137,2008-06-16,Middle_Juba,2.0,-0.9689333552029624,-0.05547421576690063,0
138,2008-07-16,Middle_Juba,4.0,-0.8273335982794965,0.06750702202102961,0
139,2008-08-16,Middle_Juba,2.0,0.08873450838885193,0.05444695791536177,1
140,2008-09-16,Middle_Juba,2.0,1.047633363516211,-0.4978863330639114,2
141,2008-10-16,Middle_Juba,2.0,1.4605602254012278,-0.45312843182126555,3
142,2008-11-16,Middle_Juba,2.0,0.6245981518928175,-0.8448402739571498,4
143,2008-12-16,Middle_Juba,0.0,-0.15938916385228885,-0.44809317168009505,0
144,2009-01-16,Middle_Juba,2.0,-0.40766129813404367,0.1478881857405526,0
145,2009-02-15,Middle_Juba,2.0,-0.3219541016211533,0.7098026277007992,0
146,2009-03-16,Middle_Juba,0.0,0.010390464999484594,0.4809217147596001,1
147,2009-04-16,Middle_Juba,2.0,0.13642448952827835,-0.48022669680645924,2
148,2009-05-16,Middle_Juba,0.0,0.8962474810004569,-1.032999582119462,3
149,2009-06-16,Middle_Juba,0.0,0.9548736783610782,-0.6485324804760444,4
150,2009-07-16,Middle_Juba,2.0,1.25119321025119,-0.2108269936889127,5
151,2009-08-16,Middle_Juba,0.0,1.4417283678451778,0.1717432917997276,6
152,2009-09-16,Middle_Juba,0.0,1.7858707958617963,0.3055072994139331,7
153,2009-10-16,Middle_Juba,0.0,1.4373233709231756,0.3217128780960415,8
154,2009-11-16,Middle_Juba,2.0,1.0767927076062265,0.1982245267185627,9
155,2009-12-16,Middle_Juba,0.0,1.3721403351854786,0.017494374018853363,10
0,1997-01-16,Middle_Shabelle,0.0,,,0
1,1997-02-15,Middle_Shabelle,0.0,,,0
2,1997-03-16,Middle_Shabelle,0.0,-0.26750745363100914,-1.2466569633393454,0
3,1997-04-16,Middle_Shabelle,0.0,-1.0311307202430937,0.17059302231056975,0
4,1997-05-16,Middle_Shabelle,0.0,-1.0518774355126483,0.12350379673287648,0
5,1997-06-16,Middle_Shabelle,0.0,-1.207731407426736,-0.5503175485359616,0
6,1997-07-16,Middle_Shabelle,0.0,-0.2819418723368781,-1.8012052641917518,0
7,1997-08-16,Middle_Shabelle,2.0,0.193754915248089,,1
8,1997-09-16,Middle_Shabelle,0.0,0.5959907650327966,,2
9,1997-10-16,Middle_Shabelle,0.0,0.08956571828952535,,3
10,1997-11-16,Middle_Shabelle,2.0,-0.6711078421523218,0.5998312514206033,0
11,1997-12-16,Middle_Shabelle,0.0,-1.2936956583542567,2.2811238614615714,0
12,1998-01-16,Middle_Shabelle,0.0,-0.678391416528882,2.3018351922023905,0
13,1998-02-15,Middle_Shabelle,0.0,-0.06628935019795525,0.6484396660313796,0
14,1998-03-16,Middle_Shabelle,0.0,0.44285492924769637,-0.7721429742474387,1
15,1998-04-16,Middle_Shabelle,0.0,0.10402882126388462,-1.3479323002840442,2
16,1998-05-16,Middle_Shabelle,0.0,0.07037626397673825,0.16676082752625213,3
17,1998-06-16,Middle_Shabelle,0.0,0.3216424136540506,-0.09394914223589786,4
18,1998-07-16,Middle_Shabelle,0.0,0.28113129613842763,-0.23942291080376243,5
19,1998-08-16,Middle_Shabelle,0.0,0.08829882322182432,,6
20,1998-09-16,Middle_Shabelle,0.0,-0.3773577225164499,,0
21,1998-10-16,Middle_Shabelle,0.0,0.20582169263172942,,1
22,1998-11-16,Middle_Shabelle,0.0,0.13800451619096832,-1.7630846933047237,2
23,1998-12-16,Middle_Shabelle,0.0,0.2933607839829672,-1.382716386074349,3
24,1999-01-16,Middle_Shabelle,0.0,-0.1273345820046389,-1.0643236793293276,0
25,1999-02-15,Middle_Shabelle,0.0,0.11125901037591195,-1.5401100013778084,1
26,1999-03-16,Middle_Shabelle,0.0,0.018364148532743707,-0.2632722759919033,2
27,1999-04-16,Middle_Shabelle,0.0,-0.23012677367360146,-0.3259475598212898,0
28,1999-05-16,Middle_Shabelle,0.0,-0.2881087356568525,-0.0042399441923324606,0
29,1999-06-16,Middle_Shabelle,0.0,-0.4042015778690458,-1.6614459768086125,0
30,1999-07-16,Middle_Shabelle,2.0,-0.6968424384651813,-1.432408422985101,0
31,1999-08-16,Middle_Shabelle,2.0,-1.1164982217798463,,0
32,1999-09-16,Middle_Shabelle,2.0,-0.9734607824017281,,0
33,1999-10-16,Middle_Shabelle,0.0,-0.9994252025392537,,0
34,1999-11-16,Middle_Shabelle,0.0,-0.919279986346741,-1.1716563456620435,0
35,1999-12-16,Middle_Shabelle,2.0,-1.2471790929524815,-0.7912880384316687,0
36,2000-01-16,Middle_Shabelle,0.0,-1.547454936922076,-0.44988001872710887,0
37,2000-02-15,Middle_Shabelle,2.0,-1.3170757171103673,0.10763231328687829,0
38,2000-03-16,Middle_Shabelle,0.0,-1.0730931546639277,0.22820722135786875,0
39,2000-04-16,Middle_Shabelle,0.0,-0.32769403939927727,0.15032868377947625,0
40,2000-05-16,Middle_Shabelle,0.0,-0.6721074642948969,-0.028602468006679826,0
41,2000-06-16,Middle_Shabelle,0.0,-0.6065992438333202,0.23057126675804693,0
