,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp_ban,x,x_dist,inv_distance_2,Disp_log,gdp_mean,accessibility_to_cities_mean,shapeName
48,2022-07,Middle Shabelle,1187,1415,1458,Middle Shabelle,2022,7,0.3705550462219134,0.1389541660136587,12,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.3808112643155104,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,0.1777708987015868,0.1791411821595466,11.0,10.0,9.0,8.0,7.0,6.0,16,2022-07,2720,198.4086833984086,0.009785907225679898,7.079184394609668,3.550683195668735e-05,0.0036283638438254686,9.576398022961404e-05,7.079184394609668,0.0136187814563,120.946453197,Middle Shabelle
49,2022-08,Bakool,1244,1423,1459,Bakool,2022,8,0.6002632401813129,-0.0109836297318766,15,0.7805184021970233,0.8803796395573933,1.0434561632383537,0.9876206429961768,1.0416475597356258,1.181496841814472,1.099043770619714,1.4259744997095294,1.2278327487852403,1.0477289102449832,0.0678811359003665,-0.2296161961933013,14.0,13.0,12.0,11.0,10.0,9.0,11,2022-08,970,121.81299458937367,0.004339161252142711,7.126087273299125,1.6576069902657615e-05,0.0038201092191428067,1.8828320372096697e-05,7.126087273299125,0.00422181760533,190.209429943,Bakool
50,2022-08,Bay,3039,1426,1459,Bay,2022,8,0.7284675593670262,-0.0306066357808903,50,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,1.1558620238130386,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,-0.2702868204323352,49.0,48.0,47.0,46.0,45.0,44.0,33,2022-08,29096,116.63858187398264,0.0048678032659052834,8.019283792916793,2.2736334398109243e-05,0.004670758688494549,2.3695508635558144e-05,8.019283792916793,0.00775447743021,167.612994088,Bay
51,2022-08,Galgaduud,12,1427,1459,Galgaduud,2022,8,0.445266813894597,0.1442387700307299,13,0.4713449012957401,0.4349281632976018,0.4631503909408606,0.4216031332743106,0.5872532437387161,0.7414601989933935,0.1600157980422307,0.1307951821822435,0.1161804650243324,0.2305549447788159,0.1787644719596218,0.2076155167797595,12.0,11.0,10.0,9.0,8.0,7.0,13,2022-08,742,58.70440169785496,0.003565472503646411,2.4849066497880004,5.529065234958089e-06,0.0015507244072990355,1.2712594174258607e-05,2.4849066497880004,0.00343411415692,266.761255947,Galgaduud
52,2022-08,Gedo,30,1428,1459,Gedo,2022,8,0.8375831755775865,0.2147564560298909,50,1.0040892115783369,1.0828321360659263,1.279632891590147,1.0343991542002116,0.9437898579483616,1.176024154740842,1.5270415597147649,1.9946828636725968,1.6603952130485071,1.411070887561925,0.0919229307498458,-0.3128949290373068,49.0,48.0,47.0,46.0,45.0,44.0,8,2022-08,9950,91.14472277786004,0.002616749249414958,3.4011973816621555,7.414559467381868e-06,0.0028335001792929083,6.8473766343137465e-06,3.4011973816621555,0.00360478616549,225.183784591,Gedo
53,2022-08,Hiraan,101,1429,1459,Hiraan,2022,8,0.4306325394232874,0.1078337514245571,13,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.6193872592895215,0.7004775718765291,0.8513738924080079,0.3060571308046725,0.3389528594931721,0.2826603868611642,0.3369761194113926,0.1382000792579754,0.1342251714945293,12.0,11.0,10.0,9.0,8.0,7.0,46,2022-08,0,56.80291916884319,0.006016509264782172,4.61512051684126,2.083301353687629e-05,0.0034626413124339388,3.6198383733209706e-05,4.61512051684126,0.00474754767767,291.044337173,Hiraan
54,2022-08,Lower Juba,11,1430,1459,Lower Juba,2022,8,0.8203042167805907,-0.2380370719351733,170,0.9941731616157978,1.134123229561797,1.25454705739839,1.0435168369666117,0.7771876684578174,1.1418586702350384,0.4166346810696427,0.3606330115616553,0.2008982062365125,0.297939702500302,-0.2089341710589485,0.2203692287191772,169.0,168.0,167.0,166.0,165.0,164.0,41,2022-08,6963,152.59457104729574,0.0023353638652866275,2.3978952727983707,6.185422335358714e-06,0.002648590409100791,5.4539243832864975e-06,2.3978952727983707,0.00433408406371,233.19701474,Lower Juba
55,2022-08,Lower Shabelle,22573,1431,1459,Lower Shabelle,2022,8,0.5939919707352976,0.0630104142572014,48,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.9880664689637804,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,0.0631539870673694,47.0,46.0,45.0,44.0,43.0,42.0,87,2022-08,375,651.9581789477397,0.008508246593928818,10.024509780783577,6.261730029446379e-05,0.007359601018045864,7.239026010310133e-05,10.024509780783577,0.0264198642755,144.922380347,Lower Shabelle
56,2022-08,Middle Shabelle,861,1433,1459,Middle Shabelle,2022,8,0.263345343082608,0.1161113475981224,13,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.4448583611248862,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,0.1777708987015868,12.0,11.0,10.0,9.0,8.0,7.0,12,2022-08,625,198.4086833984086,0.009785907225679898,6.7580945044277305,3.3585607078758165e-05,0.003432038165109901,9.576398022961404e-05,6.7580945044277305,0.0136187814563,120.946453197,Middle Shabelle
57,2022-08,Mudug,18,1434,1459,Mudug,2022,8,0.5736352336909943,0.2226834906995919,10,0.521905031705108,0.4211406960077583,0.4076609736425814,0.289195357503746,0.470268185176852,0.6422945436739754,0.103863217891218,0.0819431363861612,0.1254141935297253,0.206812766290127,0.1851848641184435,0.1842036176883258,9.0,8.0,7.0,6.0,5.0,4.0,2,2022-08,1608,86.98840946186222,0.002220736057353776,2.8903717578961645,2.076926362026265e-06,0.0009352423288434942,4.931668636431193e-06,2.8903717578961645,0.00499577029807,409.944703613,Mudug
58,2022-09,Bay,1392,1444,1460,Bay,2022,9,0.3539042026796632,-0.2553520201225812,51,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,0.8696776506105579,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,0.0550444624803402,50.0,49.0,48.0,47.0,46.0,45.0,38,2022-09,17563,116.63858187398264,0.0048678032659052834,7.238496840894364,2.146704954813923e-05,0.004410007630854185,2.3695508635558144e-05,7.238496840894364,0.00775447743021,167.612994088,Bay
59,2022-09,Lower Shabelle,6058,1449,1460,Lower Shabelle,2022,9,0.2845056165427397,-0.0027938828422715,49,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,0.7232692759649582,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,0.1053495185729729,48.0,47.0,46.0,45.0,44.0,43.0,80,2022-09,235,651.9581789477397,0.008508246593928818,8.709134991587183,5.7827008462358696e-05,0.0067965835056569696,7.239026010310133e-05,8.709134991587183,0.0264198642755,144.922380347,Lower Shabelle
60,2022-09,Middle Shabelle,120,1451,1460,Middle Shabelle,2022,9,0.0370171274906571,0.0852958225854196,14,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.3458029066401339,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,0.1275279286925687,13.0,12.0,11.0,10.0,9.0,8.0,22,2022-09,648,198.4086833984086,0.009785907225679898,4.787491742782046,3.548582612037903e-05,0.003626217304335171,9.576398022961404e-05,4.787491742782046,0.0136187814563,120.946453197,Middle Shabelle
61,2022-10,Bay,3043,1462,1461,Bay,2022,10,0.556147571970844,-0.3923558772331809,52,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,0.9878518872665276,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,0.9828797309496704,51.0,50.0,49.0,48.0,47.0,46.0,13,2022-10,14938,116.63858187398264,0.0048678032659052834,8.02059914989697,1.7261409343705335e-05,0.003546036764592861,2.3695508635558144e-05,8.02059914989697,0.00775447743021,167.612994088,Bay
62,2022-10,Lower Juba,31,1466,1461,Lower Juba,2022,10,0.9812863352624394,1.1138435545706482,172,0.5892896109300705,0.8203042167805907,0.9941731616157978,1.134123229561797,1.25454705739839,1.0435168369666117,0.92980605599413,-0.2380370719351733,0.4166346810696427,0.3606330115616553,0.2008982062365125,0.297939702500302,171.0,170.0,169.0,168.0,167.0,166.0,37,2022-10,11921,152.59457104729574,0.0023353638652866275,3.4339872044851463,4.4738771696123965e-06,0.00191570882641164,5.4539243832864975e-06,3.4339872044851463,0.00433408406371,233.19701474,Lower Juba
63,2022-10,Lower Shabelle,24063,1467,1461,Lower Shabelle,2022,10,0.431136967008477,-0.051760018554485,50,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,0.9361413126857788,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,0.3927514916737379,49.0,48.0,47.0,46.0,45.0,44.0,64,2022-10,543,651.9581789477397,0.008508246593928818,10.088430670035034,4.299923326068195e-05,0.005053830161829662,7.239026010310133e-05,10.088430670035034,0.0264198642755,144.922380347,Lower Shabelle
64,2022-10,Middle Shabelle,58,1469,1461,Middle Shabelle,2022,10,-0.0482489532520463,0.0742876805249436,0,0.0370171274906571,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.3868740198117563,0.0852958225854196,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.1604904314189245,14.0,13.0,12.0,11.0,10.0,9.0,49,2022-10,533,198.4086833984086,0.009785907225679898,4.060443010546419,2.52189982285238e-05,0.002577073095721245,9.576398022961404e-05,4.060443010546419,0.0136187814563,120.946453197,Middle Shabelle
65,2022-10,Mudug,43,1470,1461,Mudug,2022,10,-0.1076368502327064,0.226562483429295,0,0.0015443023968413,0.5736352336909943,0.521905031705108,0.4211406960077583,0.4076609736425814,0.289195357503746,0.2327336772430206,0.2226834906995919,0.103863217891218,0.0819431363861612,0.1254141935297253,0.206812766290127,11.0,10.0,9.0,8.0,7.0,6.0,7,2022-10,2432,86.98840946186222,0.002220736057353776,3.7612001156935624,2.8289788907457547e-06,0.0012738924472261506,4.931668636431193e-06,3.7612001156935624,0.00499577029807,409.944703613,Mudug
66,2022-11,Bay,24,1480,1462,Bay,2022,11,0.7151143162351867,-0.6021036436468872,53,0.556147571970844,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,1.1507258632996886,-0.3923558772331809,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,1.1606504109671785,52.0,51.0,50.0,49.0,48.0,47.0,17,2022-11,26555,116.63858187398264,0.0048678032659052834,3.1780538303479453,8.385940090756278e-06,0.00172273603362167,2.3695508635558144e-05,3.1780538303479453,0.00775447743021,167.612994088,Bay
67,2022-11,Hiraan,4,1483,1462,Hiraan,2022,11,0.0602670730682527,0.0298526778239881,16,0.0334232185209332,0.0550092518637818,0.4306325394232874,0.5523208132377689,0.5755233076266698,0.6510893238917685,0.0341481558030935,0.0579246285291951,0.1078337514245571,0.3060571308046725,0.3389528594931721,0.2826603868611642,15.0,14.0,13.0,12.0,11.0,10.0,29,2022-11,0,56.80291916884319,0.006016509264782172,1.3862943611198906,1.9912460078419548e-06,0.00033096367348717915,3.6198383733209706e-05,1.3862943611198906,0.00474754767767,291.044337173,Hiraan
68,2022-11,Lower Shabelle,4940,1485,1462,Lower Shabelle,2022,11,0.5385719519276717,-0.0818400406012324,51,0.431136967008477,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,1.0354571679862834,-0.051760018554485,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,0.423230290156008,50.0,49.0,48.0,47.0,46.0,45.0,56,2022-11,1434,651.9581789477397,0.008508246593928818,8.505120610181969,2.0595435582322136e-05,0.0024206439429033835,7.239026010310133e-05,8.505120610181969,0.0264198642755,144.922380347,Lower Shabelle
69,2022-11,Middle Shabelle,714,1487,1462,Middle Shabelle,2022,11,-0.0960518492226616,0.1171268113369072,0,-0.0482489532520463,0.0370171274906571,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.0742876805249436,0.0852958225854196,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.0,14.0,13.0,12.0,11.0,10.0,42,2022-11,688,198.4086833984086,0.009785907225679898,6.570882962339584,3.544907465172389e-06,0.0003622461753847353,9.576398022961404e-05,6.570882962339584,0.0136187814563,120.946453197,Middle Shabelle
70,2022-12,Bay,13,1498,1463,Bay,2022,12,0.858621820200232,0.1521921510310044,54,0.7151143162351867,0.556147571970844,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,-0.6021036436468872,-0.3923558772331809,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,53.0,52.0,51.0,50.0,49.0,48.0,28,2022-12,25915,116.63858187398264,0.0048678032659052834,2.5649493574615367,1.3178199594279828e-05,0.002707216967164968,2.3695508635558144e-05,2.5649493574615367,0.00775447743021,167.612994088,Bay
71,2022-12,Lower Juba,11,1502,1463,Lower Juba,2022,12,1.4202159094367486,1.3654714377616897,174,1.264203378209826,0.9812863352624394,0.5892896109300705,0.8203042167805907,0.9941731616157978,1.134123229561797,1.0370868011451004,1.1138435545706482,0.92980605599413,-0.2380370719351733,0.4166346810696427,0.3606330115616553,173.0,172.0,171.0,170.0,169.0,168.0,25,2022-12,1756,152.59457104729574,0.0023353638652866275,2.3978952727983707,5.351861470873667e-06,0.0022916606488714397,5.4539243832864975e-06,2.3978952727983707,0.00433408406371,233.19701474,Lower Juba
72,2022-12,Lower Shabelle,3323,1503,1463,Lower Shabelle,2022,12,0.6898740888044774,0.1183368828058002,52,0.5385719519276717,0.431136967008477,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,-0.0818400406012324,-0.051760018554485,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,51.0,50.0,49.0,48.0,47.0,46.0,66,2022-12,286,651.9581789477397,0.008508246593928818,8.108623268354593,3.1210117181805865e-05,0.0036682196310666754,7.239026010310133e-05,8.108623268354593,0.0264198642755,144.922380347,Lower Shabelle
