index,time,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,conflicts,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,April,August,December,February,January,July,June,March,May,November,October,September,AwdalApril,AwdalAugust,AwdalDecember,AwdalFebruary,AwdalJanuary,AwdalJuly,AwdalJune,AwdalMarch,AwdalMay,AwdalNovember,AwdalOctober,AwdalSeptember,BakoolApril,BakoolAugust,BakoolDecember,BakoolFebruary,BakoolJanuary,BakoolJuly,BakoolJune,BakoolMarch,BakoolMay,BakoolNovember,BakoolOctober,BakoolSeptember,BanadirApril,BanadirAugust,BanadirDecember,BanadirFebruary,BanadirJanuary,BanadirJuly,BanadirJune,BanadirMarch,BanadirMay,BanadirNovember,BanadirOctober,BanadirSeptember,BariApril,BariAugust,BariDecember,BariFebruary,BariJanuary,BariJuly,BariJune,BariMarch,BariMay,BariNovember,BariOctober,BariSeptember,BayApril,BayAugust,BayDecember,BayFebruary,BayJanuary,BayJuly,BayJune,BayMarch,BayMay,BayNovember,BayOctober,BaySeptember,GalgaduudApril,GalgaduudAugust,GalgaduudDecember,GalgaduudFebruary,GalgaduudJanuary,GalgaduudJuly,GalgaduudJune,GalgaduudMarch,GalgaduudMay,GalgaduudNovember,GalgaduudOctober,GalgaduudSeptember,GedoApril,GedoAugust,GedoDecember,GedoFebruary,GedoJanuary,GedoJuly,GedoJune,GedoMarch,GedoMay,GedoNovember,GedoOctober,GedoSeptember,HiraanApril,HiraanAugust,HiraanDecember,HiraanFebruary,HiraanJanuary,HiraanJuly,HiraanJune,HiraanMarch,HiraanMay,HiraanNovember,HiraanOctober,HiraanSeptember,Lower_JubaApril,Lower_JubaAugust,Lower_JubaDecember,Lower_JubaFebruary,Lower_JubaJanuary,Lower_JubaJuly,Lower_JubaJune,Lower_JubaMarch,Lower_JubaMay,Lower_JubaNovember,Lower_JubaOctober,Lower_JubaSeptember,Lower_ShabelleApril,Lower_ShabelleAugust,Lower_ShabelleDecember,Lower_ShabelleFebruary,Lower_ShabelleJanuary,Lower_ShabelleJuly,Lower_ShabelleJune,Lower_ShabelleMarch,Lower_ShabelleMay,Lower_ShabelleNovember,Lower_ShabelleOctober,Lower_ShabelleSeptember,Middle_JubaApril,Middle_JubaAugust,Middle_JubaDecember,Middle_JubaFebruary,Middle_JubaJanuary,Middle_JubaJuly,Middle_JubaJune,Middle_JubaMarch,Middle_JubaMay,Middle_JubaNovember,Middle_JubaOctober,Middle_JubaSeptember,Middle_ShabelleApril,Middle_ShabelleAugust,Middle_ShabelleDecember,Middle_ShabelleFebruary,Middle_ShabelleJanuary,Middle_ShabelleJuly,Middle_ShabelleJune,Middle_ShabelleMarch,Middle_ShabelleMay,Middle_ShabelleNovember,Middle_ShabelleOctober,Middle_ShabelleSeptember,MudugApril,MudugAugust,MudugDecember,MudugFebruary,MudugJanuary,MudugJuly,MudugJune,MudugMarch,MudugMay,MudugNovember,MudugOctober,MudugSeptember,NugaalApril,NugaalAugust,NugaalDecember,NugaalFebruary,NugaalJanuary,NugaalJuly,NugaalJune,NugaalMarch,NugaalMay,NugaalNovember,NugaalOctober,NugaalSeptember,SanaagApril,SanaagAugust,SanaagDecember,SanaagFebruary,SanaagJanuary,SanaagJuly,SanaagJune,SanaagMarch,SanaagMay,SanaagNovember,SanaagOctober,SanaagSeptember,SoolApril,SoolAugust,SoolDecember,SoolFebruary,SoolJanuary,SoolJuly,SoolJune,SoolMarch,SoolMay,SoolNovember,SoolOctober,SoolSeptember,TogdheerApril,TogdheerAugust,TogdheerDecember,TogdheerFebruary,TogdheerJanuary,TogdheerJuly,TogdheerJune,TogdheerMarch,TogdheerMay,TogdheerNovember,TogdheerOctober,TogdheerSeptember,Woqooyi_GalbeedApril,Woqooyi_GalbeedAugust,Woqooyi_GalbeedDecember,Woqooyi_GalbeedFebruary,Woqooyi_GalbeedJanuary,Woqooyi_GalbeedJuly,Woqooyi_GalbeedJune,Woqooyi_GalbeedMarch,Woqooyi_GalbeedMay,Woqooyi_GalbeedNovember,Woqooyi_GalbeedOctober,Woqooyi_GalbeedSeptember
1343,2012-12,Banadir,2012,12,-0.018076088979733097,0.05372793779171722,0,0.11118393975395514,0.2564895122334226,0.33096149087500465,0.20133588716191328,-0.03190574083265347,0.12609819376953182,0.06419132698104658,0.06349970505729129,0.11159038879808458,0.1366914409085439,4.0,3.0,2.0,1.0,0.0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Bari,2012,12,0.8613585899527131,0.018889085115520805,5,0.8659862966815236,0.8022037143266707,0.9507975383001349,0.287376490843353,-0.1453447701993222,0.03359457022541637,0.3092882599548727,0.30775761809210056,0.2865427399770578,0.022344052142458676,4.0,3.0,2.0,1.0,0.0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Bay,2012,12,0.21929400281532793,-0.3660416569701766,47,0.4575172699177368,0.613259572437292,0.6410207228256324,0.5065660313484949,0.2426994461581298,-0.12783003253107064,-0.03642718982978288,0.11144799970913412,0.1467944556440445,-0.005406509123753377,46.0,45.0,44.0,43.0,42.0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Galgaduud,2012,12,0.1795680014827307,0.09586211302551244,4,0.2518727479714346,0.1100793150595915,0.1992554975067349,-0.13063929913063932,-0.16849530587125708,0.14470966887403228,0.155933330112724,0.14315607696920682,0.12794939540018854,0.14129924424658305,3.0,2.0,1.0,0.0,0.0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Gedo,2012,12,0.3373304977592338,-0.41999099070712614,55,0.6212056566729866,0.7449951942053494,0.7591916127627966,0.6771423888919892,0.4884641113730046,-0.14870045121462058,-0.037122638078705306,0.15621163328355078,0.16479862900870546,-0.07593629824046727,54.0,53.0,52.0,51.0,50.0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Hiraan,2012,12,0.05236875320302963,0.039318491939711174,4,0.1455451983724524,0.14843931557183712,0.24117096978366048,-0.009940904772098516,-0.0675694711979959,0.12813388906255854,0.09181541566181241,0.08916473324556722,0.10553540185626177,0.1313571929563907,3.0,2.0,1.0,0.0,0.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Lower_Juba,2012,12,0.2711369212177471,0.12936788428155546,54,0.6164008843411931,0.8692537858671902,0.8030264051803647,0.7479080037078231,0.3306933085271602,0.14405129401719094,0.15986252682041716,0.15365411045970637,0.19297010620853805,0.04675998786244092,53.0,52.0,51.0,50.0,49.0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Lower_Shabelle,2012,12,0.09202422502851666,-0.019015822629752283,29,0.2853084196488209,0.4679300359438657,0.5191920392804708,0.39226305289228086,0.089328489329409,0.08810195892316952,0.04677960276834189,0.07210505720270066,0.11773035097529445,0.10492330436435388,28.0,27.0,26.0,25.0,24.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Middle_Juba,2012,12,0.3039484772649868,-0.1434952405992618,55,0.5970564198548659,0.7962495209371219,0.7801637516144634,0.6946509017119427,0.3280271324700061,0.02479503442726996,0.060104940162324455,0.16208282887666722,0.17619040767902958,0.047757361556694466,54.0,53.0,52.0,51.0,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Middle_Shabelle,2012,12,-0.12923901789623093,0.11806476598186448,0,-0.07090335453341957,0.030899739283241873,0.12713423340370264,-0.003997072565456644,-0.15850274228856812,0.15664231393186215,0.07385295718916246,0.04933545474769558,0.08911636006097375,0.15528836228014917,0.0,2.0,1.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Mudug,2012,12,0.3322457770329944,0.043875457179164246,4,0.41688016171392794,0.21934626463985707,0.3032429650673231,-0.11031475197399776,-0.21007752022263462,0.059270697511018496,0.2590623960552408,0.29570694183788165,0.26990305281777405,0.08463381111831357,3.0,2.0,1.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Nugaal,2012,12,0.6448462189268271,0.026328996006529038,4,0.7726996682370562,0.41350918360156097,0.47884297927465025,-0.12552170944692542,-0.24594418941792603,0.03455448682662949,0.3096145238958752,0.3555025015710232,0.33284566546807154,0.06855927992507621,3.0,2.0,1.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Sanaag,2012,12,1.3060728846122192,0.053770051822368096,4,1.5092903236371498,0.8593704344004759,0.9138014143327128,-0.03782406738954248,-0.10825081391122109,0.06281569776938481,0.1279619122234455,0.105726933830875,0.06420449756640383,0.018062065036178573,3.0,2.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Sool,2012,12,1.113754566800748,0.026107048801080657,4,1.3047741706825773,0.6723896052104927,0.7271347343940349,-0.14895411869744193,-0.1318467363065367,0.05215373556757368,0.24617787049926906,0.2625474960886934,0.22392785327208123,0.04401401616174098,3.0,2.0,1.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Togdheer,2012,12,1.371485576272443,-0.02397659896831299,4,1.5721626035207867,0.8479870426612766,0.9253004977556643,-0.13080506797777597,0.01850426291734206,-0.022876711228739452,-0.006694005495138979,-0.014402813882764848,0.004680384654229969,0.06113761170634637,3.0,2.0,1.0,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012-12,Woqooyi_Galbeed,2012,12,1.4662835287886156,-0.2472594733486988,8,1.6679066382974028,0.9959256817641741,1.0920729014165176,0.049771524733590033,0.24250295003235509,-0.24553438864957747,-0.14393616424428574,-0.11829811886923752,0.02931116681382275,0.15491321131860988,7.0,6.0,5.0,4.0,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1344,2013-01,Awdal,2013,1,1.965503798110733,-0.047267984287153175,157,1.4312494539717016,1.5736691521469635,1.0429436705832902,1.076866945938799,0.2328305339551414,-0.32940565311932946,-0.30433475760171236,-0.14997888548635077,-0.11349761711836433,0.06745582663292679,156.0,155.0,154.0,153.0,152.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,2013-01,Bakool,2013,1,0.8587344600651615,-0.09631022403864652,32,0.30439014649113655,0.465495667522598,0.4316584571957931,0.48575897047999533,0.2448461127753363,-0.3456451368081091,-0.1273257138705416,-0.04111384314499622,0.10680053668498113,0.13408612675194478,31.0,30.0,29.0,28.0,27.0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
